,atletas.atleta_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.slug,atletas.nome,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.foto,A,DS,FC,FF,FS,I,CA,FD,G,FT,SG,V,DE,DP,GS,PC,PS,CV,PP,GC
448,108683,15,True,4,emiliano-martinez,Emiliano Martínez Toranza,3.48,275,5.47,1.5,19,6,-0.33,E. Martínez,Emiliano Martínez,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,27.0,17.0,4.0,8.0,,2.0,3.0,1.0,,,,,,,,,,,
449,108713,16,True,5,galeano,Antonio Javier Galeano Ferreira,5.07,354,6.35,5.0,19,7,0.05,Galeano,Galeano,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.0,15.0,8.0,5.0,28.0,6.0,1.0,4.0,4.0,1.0,,,,,,,,,,
450,109096,11,True,5,plata,Gonzalo Jordy Plata Jiménez,4.85,262,8.35,12.7,19,7,0.71,Plata,Plata,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.0,14.0,8.0,4.0,9.0,,,5.0,2.0,,,,,,,,,,,
451,109401,15,False,5,erick-pulga,Erick da Costa Farias,6.55,265,9.17,0.0,19,5,0.0,E. Pulga,Erick Pulga,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,3.0,24.0,12.0,19.0,32.0,3.0,2.0,5.0,2.0,,,,,,,,,,,
452,109426,1,True,2,weverson,Weverson Moreira da Costa,-0.3,356,2.6,-0.3,19,2,-0.4,Weverson,Weverson,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,1.0,,,,,,,,,,,,,,,,,
453,109573,17,True,4,martinelli,Matheus Martinelli Lima,2.96,266,6.55,1.5,19,6,-0.09,Martinelli,Martinelli,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.0,19.0,18.0,2.0,21.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,
454,109899,16,False,5,batalla,Emerson Geovanny Batalla Martínez - Enmerson,3.97,286,6.36,0.0,19,6,0.0,Batalla,Batalla,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.0,13.0,13.0,4.0,24.0,1.0,2.0,5.0,3.0,,,,,,,,,,,
455,109966,8,False,4,monsalve,Miguel Ángel Monsalve Gonzáles - González,1.41,284,3.55,0.0,19,5,0.0,Monsalve,Monsalve,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1.0,3.0,9.0,1.0,9.0,,2.0,1.0,,,,,,,,,,,,
456,110062,0,False,4,joao-neto,João Roberto Rota Neto,0.0,280,1.0,0.0,19,6,0.0,J. Neto,João Neto,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,,,,,,,,,,,,,,,,,,,
457,110260,0,False,2,palacios,Diego José Palacios Espinoza,0.0,264,4.0,0.0,19,6,0.0,Palacios,Palacios,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
458,110311,13,True,4,jose-martinez,José Andrés Martínez Torres,2.19,264,3.69,0.0,19,7,0.01,J. Martínez,José Martínez,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.0,13.0,11.0,3.0,21.0,1.0,7.0,2.0,,,,,,,,1.0,,,,
459,110426,13,True,2,bernabei,Alexandro Ezequiel Bernabéi,5.95,285,13.41,5.7,19,7,0.16,Bernabéi,Bernabéi,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2.0,32.0,24.0,7.0,12.0,1.0,1.0,5.0,,,2.0,,,,,,,,,
460,110506,17,True,6,abel-ferreira,Abel Fernando Moreira Ferreira,6.21,275,12.2,6.45,19,7,0.19,A. Ferreira,Abel Ferreira,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,,,,,,,,,,,11.0,,,,,,,,
461,110510,16,True,2,aguirre,Braian Aguirre Nahuel,5.06,285,7.64,1.2,19,7,-0.07,Aguirre,Aguirre,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,35.0,15.0,4.0,2.0,2.0,2.0,,1.0,1.0,4.0,,,,,,,,,
462,110632,1,False,5,luiz-filipe,Luiz Filipe dos Reis Silva,-0.6,2305,2.24,0.0,19,6,0.0,L. Filipe,Luiz Filipe,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,,2.0,,,,,,,,,,,,,,,,,
463,110715,16,False,2,andres-hurtado,José Andrés Hurtado Cheme,4.51,280,6.97,0.0,19,5,0.0,A. Hurtado,Andrés Hurtado,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,25.0,18.0,5.0,4.0,,2.0,1.0,1.0,,6.0,,,,,,,1.0,,
464,110750,4,True,3,gustavo-marques,Gustavo Marques Alves dos Santos,2.25,280,4.64,1.5,19,7,-0.19,G. Marques,Gustavo Marques,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,4.0,2.0,2.0,6.0,,,,,,,,,,,1.0,,,,
465,110759,3,False,5,john-kennedy,John Kennedy Batista de Souza,0.2,266,6.57,0.0,19,6,0.0,J. Kennedy,John Kennedy,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
466,110760,3,True,5,biel,Gabriel Teixeira Aragão,5.07,282,8.46,2.8,19,6,-0.94,Biel,Biel,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.0,2.0,,5.0,4.0,,,1.0,,,,,,,,,,,,
467,110818,14,True,6,renato-paiva,Renato Manuel Alves Paiva,5.59,356,8.88,1.86,19,7,-0.47,R. Paiva,Renato Paiva,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,,,,,,,,5.0,,,,,,,,
468,110909,8,True,2,guilherme-lopes,Guilherme Lopes de Almeida,4.33,280,7.02,1.5,19,7,-0.26,G. Lopes,Guilherme Lopes,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.0,10.0,5.0,2.0,3.0,,2.0,,1.0,,2.0,,,,,,,,,1.0
469,111156,1,False,4,rodrigo-santos,Rodrigo Oliveira dos Santos,0.0,356,0.9,0.0,19,6,0.0,R. Santos,Rodrigo Santos,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
470,111309,6,False,3,gustavo-martins,Gustavo Martins de Souza Santos,5.72,284,8.72,0.0,19,5,0.0,G. Martins,Gustavo Martins,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,11.0,10.0,1.0,1.0,1.0,2.0,3.0,1.0,,2.0,,,,,,,,,
471,111407,16,True,4,luis-mandaca,Luis Gustavo da Silva Machado Duarte,4.58,286,7.27,6.9,19,7,0.42,L. Mandaca,Luis Mandaca,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,31.0,24.0,10.0,25.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,
472,111465,0,False,3,renzo,Renzo Azevedo Pimentel de Moura,0.0,292,3.0,0.0,19,6,0.0,Renzo,Renzo,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
473,111466,7,False,3,victor-gabriel,Victor Gabriel da Conceição Ribeiro,6.84,285,9.97,0.0,19,6,0.0,V. Gabriel,Victor Gabriel,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,14.0,7.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,,,
474,111582,0,False,1,gabriel-atila,Gabriel Átila Cardoso da Silva,0.0,282,1.0,0.0,19,6,0.0,G. Átila,Gabriel Átila,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,,,,,,,,
475,111594,9,True,3,micael,Micael dos Santos Silva,2.19,275,4.18,-0.6,19,2,-0.41,Micael,Micael,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,6.0,15.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,,
476,111682,9,False,4,adson,Adson Ferreira Soares,0.85,267,3.01,0.0,19,5,0.0,Adson,Adson,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,3.0,1.0,,2.0,,,2.0,,,,,,,,,,,,
477,111683,12,False,1,anthoni,Anthoni Spier Souza,1.8,285,3.98,0.0,19,6,0.0,Anthoni,Anthoni,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,,,,2.0,,,,,,2.0,,22.0,,18.0,,,,,
478,111690,0,False,1,matheus-cunha,Matheus Cunha Queiroz,0.0,262,5.0,0.0,19,6,0.0,M. Cunha,Matheus Cunha,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,,,,,,,,,,
479,111757,0,False,4,ryan-guilherme,Ryan Guilherme da Silva Pae,0.0,356,3.0,0.0,19,6,0.0,R. Guilherme,Ryan Guilherme,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
480,111760,16,True,4,fabinho,Fábio Silva de Freitas,1.58,280,2.86,1.5,19,6,-0.27,Fabinho,Fabinho,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.0,9.0,9.0,5.0,8.0,,1.0,2.0,,,,,,,,,,,,
481,111829,12,True,5,kayky,Kayky da Silva Chagas,1.87,265,2.98,-0.1,19,2,-0.22,Kayky,Kayky,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,3.0,3.0,1.0,3.0,,1.0,3.0,1.0,,,,,,,,1.0,,,
482,111831,6,True,5,matheus-martins,Matheus Martins Silva dos Santos,4.25,263,7.24,10.4,19,6,1.51,M. Martins,Matheus Martins,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,6.0,6.0,1.0,9.0,,1.0,5.0,1.0,,,,,,,,,,,
483,111951,7,True,5,renzo-lopez,Renzo López Patrón,2.08,287,4.93,0.0,19,6,-0.43,R. López,Renzo López,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,3.0,7.0,1.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,
484,112616,0,False,1,gabriel-grando,Gabriel Hamester Grando,-3.0,284,3.83,0.0,19,6,0.0,G. Grando,Gabriel Grando,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,,,,,,,,,,,,,,,,,1.0,,
485,112709,18,True,2,kaiki-bruno,Kaiki Bruno da Silva,7.55,283,10.21,4.2,19,3,-1.05,K. Bruno,Kaiki Bruno,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.0,46.0,40.0,10.0,24.0,,6.0,4.0,,,9.0,,,,,,,,,
486,112863,6,True,5,ramon-sosa,Ramón Sosa Acosta,2.47,275,6.49,1.4,19,7,-0.91,R. Sosa,Ramón Sosa,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.0,,3.0,2.0,4.0,1.0,,1.0,,,,,,,,,1.0,,,
487,112869,13,True,4,anibal-moreno,Aníbal Ismael Moreno,2.51,275,4.82,3.2,19,7,0.34,A. Moreno,Aníbal Moreno,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,20.0,9.0,5.0,4.0,,2.0,1.0,,,,,,,,,,,,
488,112886,17,True,5,lucas-barbosa,Lucas Henrique Barbosa,4.6,280,8.42,7.4,19,7,0.63,L. Barbosa,Lucas Barbosa,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.0,28.0,32.0,12.0,21.0,5.0,2.0,11.0,1.0,,,,,,,,,1.0,,
489,112906,2,False,4,sforza,Juan Sebastián Sforza,0.85,267,4.54,0.0,19,6,0.0,Sforza,Sforza,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
490,113034,16,True,3,freytes,Juan Pablo Freytes,2.49,266,3.88,0.2,19,3,-0.27,Freytes,Freytes,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,11.0,8.0,8.0,8.0,1.0,3.0,2.0,,1.0,3.0,,,,,,1.0,1.0,,
491,113073,6,True,4,kervin-andrade,Kervin Mario Andrade Navarro,1.87,356,3.63,0.2,19,6,-0.35,K. Andrade,Kervin Andrade,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,
492,113078,10,False,2,mancuso,Eros Nazareno Mancuso,3.08,356,6.82,0.0,19,7,0.0,Mancuso,Mancuso,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,11.0,6.0,4.0,8.0,1.0,1.0,,,,2.0,,,,,,,,,
493,113103,15,True,5,flaco-lopez,José Manuel Alberto López,5.27,275,9.88,9.7,19,6,-0.4,F. López,Flaco López,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,18.0,21.0,17.0,23.0,4.0,3.0,3.0,4.0,,,,,,,,1.0,,,
494,113157,7,True,2,nathan-mendes,Nathan Gabriel de Souza Mendes,1.91,280,4.6,3.2,19,7,0.28,N. Mendes,Nathan Mendes,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,4.0,3.0,1.0,7.0,,1.0,,,,1.0,,,,,,,,,
495,113158,14,True,5,marquinhos,Marcus Vinícius Oliveira Alencar,1.37,283,3.69,0.8,19,6,-0.48,Marquinhos,Marquinhos,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,7.0,4.0,6.0,7.0,,1.0,2.0,,,,,,,,,,,,
496,113359,10,True,4,pablo-maia,Pablo Gonçalves Maia Fortunato,0.2,276,3.75,0.0,19,6,-0.01,P. Maia,Pablo Maia,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,3.0,11.0,1.0,6.0,,2.0,,,,,,,,,1.0,,,,
497,113397,11,True,5,cristian-olivera,Cristian Gonzalo Olivera Ibarra,5.62,284,9.21,1.2,19,2,-0.33,C. Olivera,Cristian Olivera,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,16.0,14.0,4.0,17.0,1.0,2.0,7.0,3.0,,,,,,,,,,,
498,113687,11,False,4,du-queiroz,Eduardo Santos Queiroz,1.51,292,2.61,0.0,19,6,0.0,D. Queiroz,Du Queiroz,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,11.0,11.0,4.0,,,,1.0,,,,,,,,1.0,,,,
499,113690,0,False,1,diogenes,Diógenes Vinícius da Silva,0.0,277,2.0,0.0,19,6,0.0,Diógenes,Diógenes,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,,,,,,,,,,,,,,,,,,
500,114334,2,False,3,gamarra,Mateo Gamarra González,2.35,283,4.83,0.0,19,6,0.0,Gamarra,Gamarra,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,4.0,1.0,,,,,,,,,,,,,1.0,,,,
501,114790,1,False,3,cleiton,Cleiton Santana dos Santos,5.0,262,4.72,0.0,19,6,0.0,Cleiton,Cleiton,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,1.0,,,,,,,,,
502,114802,16,True,5,vitor-roque,Vitor Hugo Roque Ferreira,5.09,275,11.65,10.5,19,7,1.37,V. Roque,Vitor Roque,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,16.0,17.0,7.0,36.0,5.0,2.0,8.0,4.0,,,,,,,,,,,
503,115025,0,False,4,miguelito,Miguel Àngel Terceros,0.0,277,3.0,0.0,19,6,0.0,Miguelito,Miguelito,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,,,,,,,,,,,,,,,,,,
504,115141,12,True,3,lucas-freitas,Lucas de Freitas Molarinho Chagas,2.1,267,4.19,2.7,19,7,0.34,L. Freitas,Lucas Freitas,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,8.0,11.0,2.0,6.0,,1.0,,1.0,,1.0,,,,,,,,,
505,115248,17,True,4,jhon-jhon,Jhonatan dos Santos Rosa,4.36,280,8.29,9.7,19,7,1.44,J. Jhon,Jhon Jhon,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.0,11.0,12.0,8.0,34.0,2.0,3.0,6.0,2.0,1.0,,,,,,,,,,
506,115404,5,False,5,rwan-cruz,Rwan Philipe Rodrigues de Souza Cruz,1.34,263,3.25,0.0,19,6,0.0,R. Cruz,Rwan Cruz,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
507,115537,1,False,3,marcos-victor,Marcos Victor Ferreira da Silva,3.4,354,4.09,0.0,19,6,0.0,M. Victor,Marcos Victor,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
508,115563,1,False,4,rodriguinho,Rodrigo Henrique Santos de Souza,-0.6,283,3.12,0.0,19,6,0.0,Rodriguinho,Rodriguinho,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,,2.0,,,,,,,,,,,,,,,,,
509,115586,2,False,5,emerson-galego,Emerson Mendes de Carvalho,1.25,286,3.01,0.0,19,6,0.0,E. Galego,Emerson Galego,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,1.0,,,2.0,,,,,,,,,,,,,,,
510,115594,10,False,2,marcos-paulo,Marcos Paulo Lima Batista Silva,2.08,286,3.48,0.0,19,7,0.0,M. Paulo,Marcos Paulo,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,13.0,13.0,1.0,4.0,,4.0,2.0,,,1.0,,,,,1.0,,,,
511,115674,1,False,1,gabriel-delfim,Gabriel Delfim Ferreira,1.9,282,2.55,0.0,19,6,0.0,G. Delfim,Gabriel Delfim,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,3.0,,2.0,,,,,
512,115914,10,True,4,evertton-araujo,Everton Gustavo Fernandes Araújo,2.92,262,4.89,3.8,19,7,0.49,E. Araújo,Evertton Araújo,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,11.0,13.0,1.0,8.0,,1.0,4.0,1.0,,,,,,,,,,,
513,116012,4,False,4,matheus-goncalves,Matheus Gonçalves Martins,1.6,262,3.77,0.0,19,6,0.0,M. Gonçalves,Matheus Gonçalves,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
514,116034,1,False,4,victor-hugo,Victor Hugo Gomes Silva,1.5,262,4.23,0.0,19,6,0.0,V. Hugo,Victor Hugo,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,1.0,,,,,,,,,,,,,,,,,,
515,116065,13,False,2,cuiabano,Luís Eduardo Soares da Silva,6.37,263,9.73,0.0,19,5,0.0,Cuiabano,Cuiabano,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1.0,13.0,10.0,4.0,10.0,1.0,2.0,1.0,2.0,1.0,7.0,,,,,,,,,
516,116067,0,False,1,thiago-beltrame,Thiago Beltrame Stallbaum,0.0,284,1.0,0.0,19,6,0.0,T. Beltrame,Thiago Beltrame,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,,,,,,,,,,,,,,,,,,,
517,116447,14,True,4,hercules,Hércules Pereira do Nascimento,2.52,266,5.45,-0.9,19,6,-0.63,Hércules,Hércules,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,14.0,17.0,6.0,4.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
518,116461,12,False,2,jamerson,Jamerson Santos de Jesus,5.15,287,7.87,0.0,19,5,0.0,Jamerson,Jamerson,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.0,20.0,8.0,6.0,7.0,1.0,,5.0,,,2.0,,,,,,,,,
519,117061,2,False,3,gabriel-knesowitsch,Gabriel Knesowitsch,4.7,2305,4.66,0.0,19,7,0.0,G. Knesowitsch,Gabriel Knesowitsch,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,
520,117314,9,True,5,thiago-borbas,Thiago Nicolás Borbas Silva,1.04,280,1.85,0.0,19,6,-0.17,T. Borbas,Thiago Borbas,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,1.0,5.0,2.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,
521,117336,1,True,3,cipriano,João Luiz da Silva Cipriano,-1.3,286,3.12,-1.3,19,6,-0.88,Cipriano,Cipriano,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,,1.0,,,,1.0,,,,,,,,,,,,,
522,117404,0,False,1,otavio,Otávio Eleodoro Rezende Costa,0.0,283,1.0,0.0,19,6,0.0,Otávio,Otávio,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,,,,,,,,,,,,,,,,,,,
523,117459,4,False,2,leo-mana,Leonardo Mana Hernandes,0.65,264,2.28,0.0,19,6,0.0,L. Maná,Léo Maná,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
524,117632,8,True,4,garro,Rodrigo Garro,3.86,264,14.82,8.4,19,7,0.73,Garro,Garro,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,7.0,7.0,3.0,27.0,,3.0,3.0,,2.0,,,,,,,,,,
525,117818,0,False,1,young,Young Navarro Moraes,0.0,276,2.0,0.0,19,6,0.0,Young,Young,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,,,,,,,,,,,,,,,,,,,
