,atletas.foto,atletas.clube.id.full.name,atletas.variacao_num,atletas.rodada_id,atletas.entrou_em_campo,atletas.pontos_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.nome,atletas.apelido,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.preco_num,atletas.media_num,atletas.jogos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,CV,DP,PP,PC,GC
468,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,jose-martinez,J. Martínez,4,José Andrés Martínez Torres,José Martínez,110311,264,6,4.02,2.2,18,,,1.0,8.0,19.0,14.0,2.0,5.0,26.0,,,1.0,,,,,,,1.0,
469,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.41,28,True,4.1,bernabei,Bernabéi,2,Alexandro Ezequiel Bernabéi,Bernabéi,110426,285,7,12.62,5.43,20,,,4.0,5.0,47.0,37.0,5.0,9.0,16.0,,,1.0,1.0,3.0,,1.0,,,,
470,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.68,28,True,10.14,abel-ferreira,A. Ferreira,6,Abel Fernando Moreira Ferreira,Abel Ferreira,110506,275,7,13.07,6.8,26,,,,,,,,,,,,,,,18.0,,,,,
471,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.56,28,True,3.9,aguirre,Aguirre,2,Braian Aguirre Nahuel,Aguirre,110510,285,7,7.94,4.72,24,,,,4.0,53.0,33.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,5.0,,,,,,
472,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.21,28,True,2.5,yeison-guzman,Y. Guzmán,4,Yeison Estiven Guzmán Gómez,Yeison Guzmán,110542,356,2,4.07,1.47,4,,,,,3.0,2.0,,,4.0,,,,,,,,,,,
473,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.3,28,True,3.0,andres-hurtado,A. Hurtado,2,José Andrés Hurtado Cheme,Andrés Hurtado,110715,280,6,6.88,3.92,21,,,,2.0,29.0,20.0,1.0,5.0,4.0,,1.0,,,7.0,,1.0,,,,
474,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,gustavo-marques,G. Marques,3,Gustavo Marques Alves dos Santos,Gustavo Marques,110750,280,6,4.05,1.73,6,,,,,4.0,3.0,1.0,2.0,7.0,,,,,,,,,,1.0,
475,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,-1.02,28,True,0.2,john-kennedy,J. Kennedy,5,John Kennedy Batista de Souza,John Kennedy,110759,266,2,6.19,2.66,7,,,1.0,1.0,1.0,4.0,2.0,2.0,5.0,,1.0,2.0,,,,,,,,
476,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.23,28,True,2.2,biel,Biel,5,Gabriel Teixeira Aragão,Biel,110760,282,6,6.25,2.47,10,,,1.0,1.0,7.0,4.0,3.0,6.0,6.0,,,,,,,,,,,
477,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,guilherme-lopes,G. Lopes,2,Guilherme Lopes de Almeida,Guilherme Lopes,110909,280,6,6.37,3.82,9,,,1.0,2.0,10.0,6.0,,2.0,3.0,,1.0,,,2.0,,,,,,1.0
478,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.3,28,True,1.4,rodrigo-santos,R. Santos,4,Rodrigo Oliveira dos Santos,Rodrigo Santos,111156,356,6,1.84,1.3,5,,,,,4.0,4.0,1.0,,1.0,,,,,,,,,,,
479,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.39,28,True,0.0,alix-vinicius,A. Vinicius,3,Alix Vinicius de Souza Sampaio,Alix Vinicius,111246,280,2,3.24,0.0,2,,,,,,,,,,,,,,,,,,,,
480,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.45,28,True,5.0,gustavo-martins,G. Martins,3,Gustavo Martins de Souza Santos,Gustavo Martins,111309,284,6,8.63,4.51,11,,,,2.0,17.0,14.0,5.0,1.0,1.0,,1.0,1.0,,3.0,,,,,,
481,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.02,28,True,1.7,luis-mandaca,L. Mandaca,4,Luis Gustavo da Silva Machado Duarte,Luis Mandaca,111407,286,3,6.72,4.32,24,,,,2.0,41.0,40.0,8.0,15.0,38.0,1.0,2.0,2.0,,,,1.0,,,,
482,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,renzo,Renzo,3,Renzo Azevedo Pimentel de Moura,Renzo,111465,292,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
483,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.48,28,True,1.2,victor-gabriel,V. Gabriel,3,Victor Gabriel da Conceição Ribeiro,Victor Gabriel,111466,285,7,9.15,5.1,12,,,,1.0,21.0,17.0,1.0,2.0,4.0,,2.0,,,3.0,,,,,,
484,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,gabriel-atila,G. Átila,1,Gabriel Átila Cardoso da Silva,Gabriel Átila,111582,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
485,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,1.47,28,True,12.0,micael,Micael,3,Micael dos Santos Silva,Micael,111594,275,6,6.42,3.3,11,,,1.0,3.0,13.0,18.0,1.0,,2.0,1.0,,,,3.0,,,,,,
486,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,adson,Adson,4,Adson Ferreira Soares,Adson,111682,267,5,3.01,0.85,9,,,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,
487,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-1.18,28,True,-0.4,anthoni,Anthoni,1,Anthoni Spier Souza,Anthoni,111683,285,7,3.72,1.7,17,30.0,26.0,,,,,,,2.0,,,,,3.0,,,,,,
488,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,matheus-cunha,M. Cunha,1,Matheus Cunha Queiroz,Matheus Cunha,111690,262,6,5.0,0.0,0,,,,,,,,,,,,,,,,,,,,
489,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,ryan-guilherme,R. Guilherme,4,Ryan Guilherme da Silva Pae,Ryan Guilherme,111757,283,6,4.43,4.5,1,,,,,3.0,,,,,,,,,,,,,,,
490,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,fabinho,Fabinho,4,Fábio Silva de Freitas,Fabinho,111760,280,6,2.94,1.67,22,,,1.0,3.0,19.0,21.0,2.0,5.0,12.0,,,,,,,,,,,
491,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.47,28,True,0.5,kayky,Kayky,5,Kayky da Silva Chagas,Kayky,111829,265,6,3.29,2.15,21,,,1.0,2.0,15.0,8.0,5.0,2.0,9.0,,1.0,1.0,2.0,,,,,,,
492,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.03,28,True,1.4,matheus-martins,M. Martins,5,Matheus Martins Silva dos Santos,Matheus Martins,111831,263,6,5.47,2.81,12,,,,2.0,7.0,8.0,8.0,3.0,15.0,,1.0,,,,,,,,,
493,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.0,28,False,0.0,jefte,Jefté,2,Jefté Vital da Silva Dias,Jefté,111832,275,6,5.92,3.05,4,,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,
494,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.05,28,True,1.5,renzo-lopez,R. López,5,Renzo López Patrón,Renzo López,111951,287,7,4.91,2.05,13,,,,3.0,7.0,9.0,4.0,3.0,8.0,1.0,1.0,3.0,,,,,,,,
495,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.26,28,True,6.3,gabriel-grando,G. Grando,1,Gabriel Hamester Grando,Gabriel Grando,112616,284,7,8.07,5.95,4,16.0,3.0,,,,,,,2.0,,,,,1.0,,1.0,,,,
496,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,-0.58,28,True,3.2,kaiki-bruno,K. Bruno,2,Kaiki Bruno da Silva,Kaiki Bruno,112709,283,3,10.64,7.64,26,,,3.0,9.0,74.0,49.0,7.0,14.0,27.0,,1.0,,,11.0,,,,,,
497,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,-0.99,28,True,0.0,ramon-sosa,R. Sosa,5,Ramón Sosa Acosta,Ramón Sosa,112863,275,6,6.11,2.9,14,,,2.0,,,4.0,1.0,9.0,7.0,1.0,2.0,2.0,1.0,,,,,,,
498,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,-0.41,28,True,1.5,anibal-moreno,A. Moreno,4,Aníbal Ismael Moreno,Aníbal Moreno,112869,275,7,4.91,2.92,20,,,1.0,5.0,35.0,15.0,2.0,6.0,6.0,,,,,,,,,,,
499,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.12,28,True,0.0,lucas-barbosa,L. Barbosa,5,Lucas Henrique Barbosa,Lucas Barbosa,112886,280,3,7.88,5.02,25,,,2.0,6.0,50.0,43.0,11.0,16.0,30.0,2.0,2.0,6.0,,,,1.0,,,,
500,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,sforza,Sforza,4,Juan Sebastián Sforza,Sforza,112906,286,6,3.91,1.22,5,,,,,4.0,4.0,,1.0,1.0,,,,,,,,,,,
501,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.18,28,True,6.5,freytes,Freytes,3,Juan Pablo Freytes,Freytes,113034,266,7,5.14,3.09,22,,,,4.0,15.0,12.0,3.0,9.0,13.0,1.0,,1.0,1.0,7.0,,1.0,,,,
502,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.55,28,True,4.7,mancuso,Mancuso,2,Eros Nazareno Mancuso,Mancuso,113078,356,7,8.26,5.05,17,,,2.0,3.0,24.0,16.0,6.0,7.0,14.0,,1.0,2.0,,4.0,,,,,,
503,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.26,28,True,10.2,flaco-lopez,F. López,5,José Manuel Alberto López,Flaco López,113103,275,7,11.15,6.86,24,,,1.0,4.0,25.0,37.0,11.0,29.0,39.0,,10.0,7.0,2.0,,,,,,,
504,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,nathan-mendes,N. Mendes,2,Nathan Gabriel de Souza Mendes,Nathan Mendes,113157,280,7,4.96,2.38,15,,,1.0,3.0,11.0,8.0,,1.0,16.0,,,1.0,1.0,2.0,,,,,,
505,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,marquinhos,Marquinhos,5,Marcus Vinícius Oliveira Alencar,Marquinhos,113158,283,6,3.51,1.25,17,,,,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,
506,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,pablo-maia,P. Maia,4,Pablo Gonçalves Maia Fortunato,Pablo Maia,113359,276,6,4.64,1.99,16,,,,3.0,14.0,20.0,,3.0,15.0,1.0,1.0,,,,,,,,1.0,
507,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.09,28,True,2.0,cristian-olivera,C. Olivera,5,Cristian Gonzalo Olivera Ibarra,Cristian Olivera,113397,284,6,8.8,4.64,17,,,,2.0,23.0,19.0,8.0,9.0,23.0,,3.0,3.0,,,,,,,,
508,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,diogenes,Diógenes,1,Diógenes Vinícius da Silva,Diógenes,113690,277,6,3.3,3.9,1,3.0,,,,,,,,,,,,,,,,,,,
509,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,gamarra,Gamarra,3,Mateo Gamarra González,Gamarra,114334,283,6,4.83,2.35,2,,,,,4.0,1.0,,,,,,,,,,,,,1.0,
510,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,brahimi,Brahimi,5,Billal Brahimi - Bilal,Brahimi,114400,277,6,4.99,1.2,1,,,,,,,1.0,,,,,,,,,,,,,
511,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,sinisterra,Sinisterra,5,Luis Fernando Sinisterra Lucumí,Sinisterra,114405,283,5,7.75,3.65,4,,,,,3.0,1.0,2.0,,,,1.0,,,,,,,,,
512,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,cleiton,Cleiton,3,Cleiton Santana dos Santos,Cleiton,114790,262,6,5.96,5.85,2,,,,,4.0,1.0,,,2.0,,,,,1.0,,,,,,
513,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,2.27,28,True,25.8,vitor-roque,V. Roque,5,Vitor Hugo Roque Ferreira,Vitor Roque,114802,275,7,15.48,8.05,25,,,3.0,3.0,26.0,24.0,18.0,13.0,62.0,,12.0,15.0,,,,,,,,
514,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,-0.8,28,True,-0.3,matheus-franca,M. França,5,Matheus França de Oliveira,Matheus França,115100,267,6,5.86,1.18,5,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,
515,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,lucas-freitas,L. Freitas,3,Lucas de Freitas Molarinho Chagas,Lucas Freitas,115141,267,6,3.75,2.24,16,,,,2.0,11.0,13.0,,3.0,10.0,,1.0,,1.0,2.0,,,,,1.0,
516,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.48,28,True,7.8,jhon-jhon,J. Jhon,4,Jhonatan dos Santos Rosa,Jhon Jhon,115248,280,7,8.79,5.32,25,,,4.0,8.0,20.0,26.0,9.0,10.0,43.0,1.0,7.0,2.0,,,,,,,,
517,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,marcos-victor,M. Victor,3,Marcos Victor Ferreira da Silva,Marcos Victor,115537,354,6,5.87,3.9,7,,,,,7.0,3.0,,1.0,4.0,,,1.0,,3.0,,,,,,
518,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,rodriguinho,Rodriguinho,4,Rodrigo Henrique Santos de Souza,Rodriguinho,115563,354,6,1.58,-0.65,4,,,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,
519,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,emerson-galego,E. Galego,5,Emerson Mendes de Carvalho,Emerson Galego,115586,286,6,3.01,1.25,2,,,,,1.0,,,,2.0,,,,,,,,,,,
520,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,-0.35,28,True,-0.1,marcos-paulo,M. Paulo,2,Marcos Paulo Lima Batista Silva,Marcos Paulo,115594,286,6,3.13,1.88,11,,,,5.0,14.0,15.0,2.0,1.0,4.0,,,,,1.0,,,,,1.0,
521,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,gabriel-delfim,G. Delfim,1,Gabriel Delfim Ferreira,Gabriel Delfim,115674,282,6,2.55,1.9,1,3.0,2.0,,,,,,,,,,,,,,,,,,
522,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.5,28,True,3.2,evertton-araujo,E. Araújo,4,Everton Gustavo Fernandes Araújo,Evertton Araújo,115914,262,6,4.75,2.7,12,,,,2.0,14.0,14.0,4.0,1.0,8.0,,1.0,,,,,,,,,
523,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.18,28,True,2.3,victor-hugo,V. Hugo,4,Victor Hugo Gomes Silva,Victor Hugo,116034,277,6,4.06,1.68,4,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
524,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-1.19,28,True,1.9,cuiabano,Cuiabano,2,Luís Eduardo Soares da Silva,Cuiabano,116065,263,7,9.51,5.94,18,,,2.0,3.0,19.0,16.0,4.0,7.0,14.0,1.0,2.0,1.0,,8.0,,,,,,
525,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,thiago-beltrame,T. Beltrame,1,Thiago Beltrame Stallbaum,Thiago Beltrame,116067,284,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
526,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.35,28,True,6.0,hercules,Hércules,4,Hércules Pereira do Nascimento,Hércules,116447,266,7,6.7,3.29,22,,,,1.0,25.0,25.0,4.0,8.0,10.0,1.0,3.0,,,,,,,,,
527,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,jamerson,Jamerson,2,Jamerson Santos de Jesus,Jamerson,116461,287,5,7.87,5.15,12,,,2.0,,20.0,8.0,5.0,6.0,7.0,,,1.0,,2.0,,,,,,
528,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,lucas-gazal,L. Gazal,3,Lucas Xavier Gazal,Lucas Gazal,116589,356,7,4.66,3.55,2,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,
529,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,-1.08,28,True,0.1,andres-gomez,A. Gómez,5,Carlos Andrés Gómez Hinestroza,Andrés Gómez,116706,267,2,7.01,3.12,7,,,3.0,1.0,2.0,10.0,3.0,3.0,4.0,,,2.0,,,,,,,,
530,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,0.0,28,False,0.0,gabriel-knesowitsch,G. Knesowitsch,3,Gabriel Knesowitsch,Gabriel Knesowitsch,117061,2305,6,5.95,4.72,4,,,,,3.0,1.0,2.0,1.0,3.0,,,,,2.0,,,,,,
531,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.78,28,True,-0.4,thiago-borbas,T. Borbas,5,Thiago Nicolás Borbas Silva,Thiago Borbas,117314,280,7,2.37,1.86,15,,,1.0,4.0,8.0,14.0,3.0,5.0,7.0,,1.0,,,,,,,,,
532,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,1.24,28,True,5.8,robert-renan,R. Renan,3,Robert Renan Alves Barbosa,Robert Renan,117330,267,7,6.61,2.75,6,,,,1.0,5.0,7.0,,2.0,1.0,,,,,2.0,,,,,,
533,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,cipriano,Cipriano,3,João Luiz da Silva Cipriano,Cipriano,117336,286,6,1.82,-2.3,2,,,,1.0,,2.0,,,,,,,,,,1.0,,,,
534,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,0.0,28,False,0.0,renato-marques,R. Marques,5,Renato Marques de Oliveira Júnior,Renato Marques,117403,2305,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
535,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,otavio,Otávio,1,Otávio Eleodoro Rezende Costa,Otávio,117404,283,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
536,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.42,28,True,-0.8,garro,Garro,4,Rodrigo Garro,Garro,117632,264,7,12.65,3.46,12,,,1.0,4.0,7.0,14.0,6.0,5.0,34.0,2.0,,,,,,,,,,
537,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,young,Young,1,Young Navarro Moraes,Young,117818,276,6,3.03,2.4,2,6.0,3.0,,,,,,,,,,,,,,,,,,
538,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.24,28,True,1.9,breno-bidon,B. Bidon,4,Breno de Souza Bidon,Breno Bidon,117910,264,7,7.54,3.96,25,,,1.0,7.0,40.0,55.0,4.0,9.0,69.0,1.0,1.0,1.0,1.0,,,,,,1.0,
539,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,lavega,Lavega,5,Joaquín Lavega Colzada,Lavega,117930,266,6,3.98,1.55,2,,,,,,,1.0,,4.0,,,1.0,,,,,,,,
540,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,iago,Iago,3,Iago Teodoro da Silva Nogueira,Iago,118090,262,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
541,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.1,28,True,3.5,rodriguinho,Rodriguinho,4,Rodrigo Huendra Almeida Mendonça,Rodriguinho,118563,276,7,3.04,2.16,18,,,1.0,5.0,15.0,16.0,5.0,13.0,4.0,1.0,,3.0,,,,,,,,
542,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,kevyson,Kevyson,2,Kevyson Costa e Silva,Kevyson,118701,292,6,2.1,1.12,8,,,,2.0,4.0,6.0,,1.0,2.0,,,,,1.0,,,,,,
543,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,-0.1,28,True,-0.3,mateus-carvalho,M. Carvalho,4,Mateus Carvalho dos Santos,Mateus Carvalho,118752,267,7,3.11,0.87,14,,,,1.0,9.0,16.0,,3.0,4.0,,,,,,,,,,,
544,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,alexsander,Alexsander,4,Alexsander Cristhian Gomes da Costa - Christian,Alexsander,118774,282,5,6.97,3.77,6,,,,3.0,16.0,13.0,1.0,1.0,7.0,,,,,,,,,,,
