,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.nome,atletas.status_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.variacao_num,atletas.entrou_em_campo,atletas.rodada_id,atletas.preco_num,atletas.clube_id,atletas.posicao_id,atletas.apelido,atletas.slug,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,V,CV,DP,PP,PC,GC
470,28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6.74,Abel Fernando Moreira Ferreira,7,110506,A. Ferreira,PAL,-0.04,True,30,12.33,275,6,Abel Ferreira,abel-ferreira,6.09,,,,,,,,,,,,,,,18.0,,,,,
471,25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4.83,Braian Aguirre Nahuel,5,110510,Aguirre,INT,0.0,False,30,8.39,285,2,Aguirre,aguirre,0.0,,4.0,55.0,35.0,2.0,5.0,3.0,1.0,3.0,1.0,6.0,,,2.0,,,,,,
472,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.47,Yeison Estiven Guzmán Gómez,6,110542,Y. Guzmán,FOR,0.0,False,30,4.07,356,4,Yeison Guzmán,yeison-guzman,0.0,,,3.0,2.0,,,4.0,,,,,,,,,,,,,
473,22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.86,José Andrés Hurtado Cheme,7,110715,A. Hurtado,RBB,0.0,False,30,6.74,280,2,Andrés Hurtado,andres-hurtado,0.0,,2.0,31.0,23.0,1.0,5.0,5.0,1.0,,,7.0,,,,,1.0,,,,
474,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.63,Gustavo Marques Alves dos Santos,6,110750,G. Marques,RBB,0.0,False,30,3.92,280,3,Gustavo Marques,gustavo-marques,0.0,,,4.0,4.0,1.0,3.0,8.0,,,,,,,,,,,,1.0,
475,9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.0,John Kennedy Batista de Souza,6,110759,J. Kennedy,FLU,0.45,True,30,6.83,266,5,John Kennedy,john-kennedy,5.6,1.0,1.0,1.0,5.0,5.0,2.0,9.0,1.0,2.0,,,,,1.0,,,,,,
476,12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.25,Gabriel Teixeira Aragão,6,110760,Biel,CAM,-0.34,True,30,5.72,282,5,Biel,biel,0.5,1.0,1.0,7.0,4.0,3.0,7.0,9.0,,,,,,,,,,,,,
477,9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.82,Guilherme Lopes de Almeida,6,110909,G. Lopes,RBB,0.0,False,30,6.37,280,2,Guilherme Lopes,guilherme-lopes,0.0,1.0,2.0,10.0,6.0,,2.0,3.0,1.0,,,2.0,,,,,,,,,1.0
478,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.56,Rodrigo Oliveira dos Santos,2,111156,R. Santos,FOR,0.26,True,30,2.19,356,4,Rodrigo Santos,rodrigo-santos,2.7,,1.0,7.0,7.0,1.0,1.0,3.0,,,,,,,,,,,,,
479,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,-0.05,Alix Vinicius de Souza Sampaio,7,111246,A. Vinicius,RBB,-0.47,True,30,2.37,280,3,Alix Vinicius,alix-vinicius,-0.3,,,,4.0,,,2.0,,,,,,,,,,,,,
480,12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4.37,Gustavo Martins de Souza Santos,6,111309,G. Martins,GRE,0.0,False,30,8.2,284,3,Gustavo Martins,gustavo-martins,0.0,,2.0,18.0,15.0,5.0,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,
481,24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4.32,Luis Gustavo da Silva Machado Duarte,6,111407,L. Mandaca,JUV,0.0,False,30,6.72,286,4,Luis Mandaca,luis-mandaca,0.0,,2.0,41.0,40.0,8.0,15.0,38.0,2.0,2.0,,,,,1.0,,1.0,,,,
482,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Renzo Azevedo Pimentel de Moura,6,111465,Renzo,SPT,0.0,False,30,3.0,292,3,Renzo,renzo,0.0,,,,,,,,,,,,,,,,,,,,
483,13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4.66,Victor Gabriel da Conceição Ribeiro,7,111466,V. Gabriel,INT,-0.61,True,30,8.54,285,3,Victor Gabriel,victor-gabriel,-0.6,,1.0,21.0,19.0,1.0,2.0,4.0,2.0,,,3.0,,,,,,,,,
484,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Gabriel Átila Cardoso da Silva,6,111582,G. Átila,CAM,0.0,False,30,1.0,282,1,Gabriel Átila,gabriel-atila,0.0,,,,,,,,,,,,,,,,,,,,
485,11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.3,Micael dos Santos Silva,6,111594,Micael,PAL,0.0,False,30,6.42,275,3,Micael,micael,0.0,1.0,3.0,13.0,18.0,1.0,,2.0,,,,3.0,,,1.0,,,,,,
486,9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.85,Adson Ferreira Soares,5,111682,Adson,VAS,0.0,False,30,3.01,267,4,Adson,adson,0.0,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
487,17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.7,Anthoni Spier Souza,6,111683,Anthoni,INT,0.0,False,30,3.72,285,1,Anthoni,anthoni,0.0,,,,,,,2.0,,,,3.0,30.0,26.0,,,,,,,
488,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Matheus Cunha Queiroz,6,111690,M. Cunha,FLA,0.0,False,30,5.0,262,1,Matheus Cunha,matheus-cunha,0.0,,,,,,,,,,,,,,,,,,,,
489,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4.5,Ryan Guilherme da Silva Pae,6,111757,R. Guilherme,CRU,0.0,False,30,4.43,283,4,Ryan Guilherme,ryan-guilherme,0.0,,,3.0,,,,,,,,,,,,,,,,,
490,23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.65,Fábio Silva de Freitas,6,111760,Fabinho,RBB,-0.08,True,30,2.86,280,4,Fabinho,fabinho,1.2,1.0,3.0,20.0,22.0,2.0,5.0,12.0,,,,,,,,,,,,,
491,23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2.18,Kayky da Silva Chagas,7,111829,Kayky,BAH,-0.7,True,30,3.22,265,5,Kayky,kayky,0.0,2.0,2.0,15.0,8.0,5.0,2.0,9.0,1.0,1.0,2.0,,,,,,,,,,
492,13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.59,Matheus Martins Silva dos Santos,6,111831,M. Martins,BOT,0.0,False,30,5.11,263,5,Matheus Martins,matheus-martins,0.0,,2.0,7.0,8.0,8.0,3.0,15.0,1.0,,,,,,,,,,,,
493,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.26,Jefté Vital da Silva Dias,6,111832,Jefté,PAL,0.4,True,30,6.32,275,2,Jefté,jefte,4.1,1.0,,1.0,5.0,,1.0,1.0,,,,2.0,,,,,,,,,
494,15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,1.99,Renzo López Patrón,6,111951,R. López,VIT,-0.02,True,30,4.78,287,5,Renzo López,renzo-lopez,1.8,,4.0,7.0,13.0,4.0,6.0,12.0,1.0,3.0,1.0,,,,1.0,,,,,,
495,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5.62,Gabriel Hamester Grando,6,112616,G. Grando,GRE,0.0,False,30,7.78,284,1,Gabriel Grando,gabriel-grando,0.0,,,,,,,3.0,,,,1.0,22.0,7.0,,,1.0,,,,
496,27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7.52,Kaiki Bruno da Silva,7,112709,K. Bruno,CRU,-0.04,True,30,10.6,283,2,Kaiki Bruno,kaiki-bruno,4.4,3.0,10.0,74.0,51.0,7.0,14.0,29.0,1.0,,,12.0,,,,,,,,,
497,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.76,Ramón Sosa Acosta,6,112863,R. Sosa,PAL,-0.37,True,30,5.99,275,5,Ramón Sosa,ramon-sosa,0.8,2.0,,1.0,5.0,3.0,9.0,7.0,2.0,3.0,1.0,,,,1.0,,,,,,
498,21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.88,Aníbal Ismael Moreno,5,112869,A. Moreno,PAL,0.0,False,30,4.91,275,4,Aníbal Moreno,anibal-moreno,0.0,1.0,5.0,36.0,15.0,2.0,6.0,7.0,,,,,,,,,,,,,
499,26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5.04,Lucas Henrique Barbosa,7,112886,L. Barbosa,RBB,0.62,True,30,8.5,280,5,Lucas Barbosa,lucas-barbosa,5.6,2.0,6.0,54.0,46.0,11.0,16.0,31.0,2.0,6.0,,,,,2.0,,1.0,,,,
500,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.22,Juan Sebastián Sforza,2,112906,Sforza,JUV,0.0,False,30,3.91,286,4,Sforza,sforza,0.0,,,4.0,4.0,,1.0,1.0,,,,,,,,,,,,,
501,23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2.87,Juan Pablo Freytes,7,113034,Freytes,FLU,0.0,False,30,3.92,266,3,Freytes,freytes,0.0,,5.0,15.0,15.0,3.0,9.0,13.0,,1.0,1.0,7.0,,,1.0,,1.0,,,,
502,19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5.11,Eros Nazareno Mancuso,7,113078,Mancuso,FOR,1.36,True,30,8.93,356,2,Mancuso,mancuso,10.5,2.0,4.0,28.0,17.0,6.0,7.0,17.0,1.0,2.0,,5.0,,,,,,,,,
503,26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6.69,José Manuel Alberto López,7,113103,F. López,PAL,-0.62,True,30,10.0,275,5,Flaco López,flaco-lopez,2.7,1.0,4.0,26.0,39.0,15.0,31.0,43.0,10.0,7.0,2.0,,,,,,,,,,
504,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.23,Nathan Gabriel de Souza Mendes,6,113157,N. Mendes,RBB,-0.73,True,30,4.23,280,2,Nathan Mendes,nathan-mendes,0.0,1.0,3.0,11.0,8.0,,1.0,16.0,,1.0,1.0,2.0,,,,,,,,,
505,17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1.25,Marcus Vinícius Oliveira Alencar,5,113158,Marquinhos,CRU,0.0,False,30,3.51,283,5,Marquinhos,marquinhos,0.0,,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,,,
506,18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.05,Pablo Gonçalves Maia Fortunato,6,113359,P. Maia,SAO,0.27,True,30,4.9,276,4,Pablo Maia,pablo-maia,3.5,,3.0,17.0,23.0,,4.0,16.0,1.0,,,,,,1.0,,,,,1.0,
507,18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4.49,Cristian Gonzalo Olivera Ibarra,6,113397,C. Olivera,GRE,0.0,False,30,8.63,284,5,Cristian Olivera,cristian-olivera,0.0,,2.0,24.0,19.0,8.0,9.0,24.0,3.0,3.0,,,,,,,,,,,
508,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.9,Diógenes Vinícius da Silva,6,113690,Diógenes,SAN,0.0,False,30,3.3,277,1,Diógenes,diogenes,0.0,,,,,,,,,,,,3.0,,,,,,,,
509,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.35,Mateo Gamarra González,6,114334,Gamarra,CRU,0.0,False,30,4.83,283,3,Gamarra,gamarra,0.0,,,4.0,1.0,,,,,,,,,,,,,,,1.0,
510,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.2,Billal Brahimi - Bilal,6,114400,Brahimi,SAN,0.0,False,30,4.99,277,5,Brahimi,brahimi,0.0,,,,,1.0,,,,,,,,,,,,,,,
511,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.65,Luis Fernando Sinisterra Lucumí,6,114405,Sinisterra,CRU,0.0,False,30,7.75,283,5,Sinisterra,sinisterra,0.0,,,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,
512,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.85,Cleiton Santana dos Santos,6,114790,Cleiton,FLA,0.0,False,30,5.96,262,3,Cleiton,cleiton,0.0,,,4.0,1.0,,,2.0,,,,1.0,,,,,,,,,
513,27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,8.05,Vitor Hugo Roque Ferreira,7,114802,V. Roque,PAL,-1.41,True,30,12.45,275,5,Vitor Roque,vitor-roque,3.1,3.0,3.0,26.0,28.0,18.0,17.0,68.0,13.0,15.0,,,,,1.0,,,,,,
514,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.29,Matheus França de Oliveira,6,115100,M. França,VAS,-0.03,True,30,5.71,267,5,Matheus França,matheus-franca,2.0,,,4.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,
515,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.24,Lucas de Freitas Molarinho Chagas,6,115141,L. Freitas,VAS,0.0,False,30,3.75,267,3,Lucas Freitas,lucas-freitas,0.0,,2.0,11.0,13.0,,3.0,10.0,1.0,,1.0,2.0,,,,,,,,1.0,
516,27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5.16,Jhonatan dos Santos Rosa,3,115248,J. Jhon,RBB,-0.08,True,30,8.03,280,4,Jhon Jhon,jhon-jhon,3.2,4.0,9.0,22.0,30.0,10.0,13.0,47.0,7.0,2.0,,,,,1.0,,,,,,
517,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.9,Marcos Victor Ferreira da Silva,6,115537,M. Victor,CEA,0.0,False,30,5.87,354,3,Marcos Victor,marcos-victor,0.0,,,7.0,3.0,,1.0,4.0,,1.0,,3.0,,,,,,,,,
518,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,-0.64,Rodrigo Henrique Santos de Souza,6,115563,Rodriguinho,CEA,-0.16,True,30,1.42,354,4,Rodriguinho,rodriguinho,-0.6,,,,5.0,,1.0,1.0,,,,,,,,,1.0,,,,
519,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.25,Emerson Mendes de Carvalho,6,115586,E. Galego,JUV,0.0,False,30,3.01,286,5,Emerson Galego,emerson-galego,0.0,,,1.0,,,,2.0,,,,,,,,,,,,,
520,13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.69,Marcos Paulo Lima Batista Silva,3,115594,M. Paulo,JUV,-1.58,True,30,2.45,286,2,Marcos Paulo,marcos-paulo,-4.5,,5.0,14.0,20.0,2.0,2.0,4.0,,,,2.0,,,,,1.0,,,1.0,
521,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.9,Gabriel Delfim Ferreira,6,115674,G. Delfim,CAM,0.0,False,30,2.55,282,1,Gabriel Delfim,gabriel-delfim,0.0,,,,,,,,,,,,3.0,2.0,,,,,,,
522,12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.7,Everton Gustavo Fernandes Araújo,6,115914,E. Araújo,FLA,0.0,False,30,4.75,262,4,Evertton Araújo,evertton-araujo,0.0,,2.0,14.0,14.0,4.0,1.0,8.0,1.0,,,,,,,,,,,,
523,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.2,Victor Hugo Gomes Silva,6,116034,V. Hugo,SAN,-0.11,True,30,3.27,277,4,Victor Hugo,victor-hugo,0.5,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
524,20,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5.62,Luís Eduardo Soares da Silva,7,116065,Cuiabano,BOT,-0.34,True,30,9.22,263,2,Cuiabano,cuiabano,2.0,2.0,4.0,20.0,19.0,4.0,8.0,14.0,2.0,1.0,,9.0,,,1.0,,,,,,
525,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Thiago Beltrame Stallbaum,6,116067,T. Beltrame,GRE,0.0,False,30,1.0,284,1,Thiago Beltrame,thiago-beltrame,0.0,,,,,,,,,,,,,,,,,,,,
526,24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.25,Hércules Pereira do Nascimento,7,116447,Hércules,FLU,0.12,True,30,6.26,266,4,Hércules,hercules,3.5,,1.0,28.0,28.0,4.0,10.0,11.0,3.0,,,,,,1.0,,,,,,
527,12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5.15,Jamerson Santos de Jesus,5,116461,Jamerson,VIT,0.0,False,30,7.87,287,2,Jamerson,jamerson,0.0,2.0,,20.0,8.0,5.0,6.0,7.0,,1.0,,2.0,,,,,,,,,
528,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3.37,Lucas Xavier Gazal,6,116589,L. Gazal,FOR,0.0,False,30,4.94,356,3,Lucas Gazal,lucas-gazal,0.0,,2.0,3.0,5.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,
529,9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3.79,Carlos Andrés Gómez Hinestroza,7,116706,A. Gómez,VAS,0.51,True,30,8.08,267,5,Andrés Gómez,andres-gomez,7.5,4.0,1.0,5.0,12.0,5.0,3.0,6.0,,2.0,,,,,,,,,,,
530,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,4.72,Gabriel Knesowitsch,6,117061,G. Knesowitsch,MIR,0.0,False,30,5.95,2305,3,Gabriel Knesowitsch,gabriel-knesowitsch,0.0,,,3.0,1.0,2.0,1.0,3.0,,,,2.0,,,,,,,,,
531,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.73,Thiago Nicolás Borbas Silva,6,117314,T. Borbas,RBB,0.0,False,30,2.3,280,5,Thiago Borbas,thiago-borbas,0.0,1.0,4.0,8.0,15.0,3.0,5.0,7.0,1.0,,,,,,,,,,,,
532,8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3.9,Robert Renan Alves Barbosa,7,117330,R. Renan,VAS,0.04,True,30,7.25,267,3,Robert Renan,robert-renan,6.7,,1.0,8.0,8.0,,2.0,2.0,,,,4.0,,,,,,,,,
533,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,-2.3,João Luiz da Silva Cipriano,6,117336,Cipriano,JUV,0.0,False,30,1.82,286,3,Cipriano,cipriano,0.0,,1.0,,2.0,,,,,,,,,,,,1.0,,,,
534,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.65,Renato Marques de Oliveira Júnior,6,117403,R. Marques,MIR,0.43,True,30,4.01,2305,5,Renato Marques,renato-marques,3.1,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,
535,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Otávio Eleodoro Rezende Costa,6,117404,Otávio,CRU,0.0,False,30,1.0,283,1,Otávio,otavio,0.0,,,,,,,,,,,,,,,,,,,,
536,14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.38,Rodrigo Garro,7,117632,Garro,COR,-1.37,True,30,12.07,264,4,Garro,garro,-0.9,2.0,5.0,7.0,17.0,6.0,6.0,38.0,,1.0,,,,,2.0,,,,,,
537,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.4,Young Navarro Moraes,6,117818,Young,SAO,0.0,False,30,3.03,276,1,Young,young,0.0,,,,,,,,,,,,6.0,3.0,,,,,,,
538,27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3.61,Breno de Souza Bidon,3,117910,B. Bidon,COR,-0.94,True,30,6.52,264,4,Breno Bidon,breno-bidon,-3.6,1.0,7.0,41.0,60.0,4.0,9.0,72.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,
539,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.55,Joaquín Lavega Colzada,6,117930,Lavega,FLU,0.0,False,30,3.98,266,5,Lavega,lavega,0.0,,,,,1.0,,4.0,,1.0,,,,,,,,,,,
540,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Iago Teodoro da Silva Nogueira,6,118090,Iago,FLA,0.0,False,30,2.0,262,3,Iago,iago,0.0,,,,,,,,,,,,,,,,,,,,
541,18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.16,Rodrigo Huendra Almeida Mendonça,6,118563,Rodriguinho,SAO,0.0,False,30,3.04,276,4,Rodriguinho,rodriguinho,0.0,1.0,5.0,15.0,16.0,5.0,13.0,4.0,,3.0,,,,,1.0,,,,,,
542,8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.12,Kevyson Costa e Silva,6,118701,Kevyson,SPT,0.0,False,30,2.1,292,2,Kevyson,kevyson,0.0,,2.0,4.0,6.0,,1.0,2.0,,,,1.0,,,,,,,,,
543,15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.85,Mateus Carvalho dos Santos,6,118752,M. Carvalho,VAS,0.0,False,30,3.13,267,4,Mateus Carvalho,mateus-carvalho,0.0,,1.0,9.0,16.0,,3.0,5.0,,,,,,,,,,,,,
544,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,3.77,Alexsander Cristhian Gomes da Costa - Christian,6,118774,Alexsander,CAM,0.0,False,30,6.97,282,4,Alexsander,alexsander,0.0,,3.0,16.0,13.0,1.0,1.0,7.0,,,,,,,,,,,,,
545,14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.27,Lautaro Ariel Díaz,7,118775,L. Díaz,SAN,0.21,True,30,5.02,277,5,Lautaro Díaz,lautaro-diaz,2.7,1.0,1.0,9.0,14.0,3.0,9.0,6.0,2.0,3.0,,,,,1.0,,,,,,
546,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,9.3,Bruno César Pereira Silva,6,121668,Bruninho,FOR,0.0,False,30,5.37,356,4,Bruninho,bruninho,0.0,,,5.0,,,1.0,2.0,,,,,,,,,,,,,
