,atletas.atleta_id,atletas.posicao_id,atletas.slug,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.media_num,atletas.variacao_num,atletas.apelido,atletas.status_id,atletas.jogos_num,atletas.clube_id,atletas.rodada_id,atletas.nome,FS,DE,GS,SG,A,CA,DS,FC,FD,FF,FT,G,I,PS,V,CV,DP,PP,PC,GC
673,139200,3,pedro-kaua,INT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,P. Kauã,0.0,0.0,Pedro Kauã,6,0,285,32,Pedro Kauã Rodrigues Machado,,,,,,,,,,,,,,,,,,,,
674,139345,2,kaua-prates,CRU,0.0,4.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,K. Prates,3.84,0.0,Kauã Prates,6,5,283,32,Kauã Prates de Almeida,1.0,,,3.0,,1.0,4.0,4.0,,,,,1.0,,,,,,,
675,139455,5,caio-maia,CAM,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,C. Maia,0.0,0.0,Caio Maia,5,0,282,32,Caio da Silva Maia,,,,,,,,,,,,,,,,,,,,
676,140364,5,joao-marcelo,CAM,0.0,3.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,J. Marcelo,1.51,0.0,João Marcelo,6,7,282,32,João Marcelo Soares de Freitas,,,,,1.0,,1.0,3.0,3.0,2.0,,,2.0,,,,,,,
677,140484,5,riquelme-felipe,FLU,0.0,3.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,R. Felipe,1.0,0.0,Riquelme Felipe,6,5,266,32,Riquelme Felipe Silva de Almeida,3.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,
678,140492,3,joao-victor,FLA,0.0,3.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,J. Victor,4.7,0.0,João Victor,6,1,262,32,João Victor de Souza Cunha,,,,1.0,,,,1.0,,,,,,,,,,,,
679,140494,4,joao-alves,FLA,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,J. Alves,0.0,0.0,João Alves,6,0,262,32,João Victor Alves Ferreira,,,,,,,,,,,,,,,,,,,,
680,140542,5,ryan-francisco,SAO,0.0,3.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,R. Francisco,2.69,0.0,Ryan Francisco,5,7,276,32,Ryan Francisco Rodrigues dos Santos Silva,5.0,,,,,,,4.0,,2.0,,2.0,1.0,,,,,,,
681,140726,4,david-martins,BAH,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,D. Martins,0.0,0.0,David Martins,6,0,265,32,David Martins Almeida de Lira,,,,,,,,,,,,,,,,,,,,
682,140906,5,davi-gomes,RBB,-0.3,2.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,D. Gomes,2.23,-0.27,Davi Gomes,6,6,280,32,Davi Gomes de Alvarenga,4.0,,,,,,1.0,3.0,1.0,2.0,,1.0,,,,,,,,
683,140908,1,bruno-bertinato,MIR,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,B. Bertinato,0.0,0.0,Bruno Bertinato,6,0,2305,32,Bruno Oliveira Bertinato,,,,,,,,,,,,,,,,,,,,
684,141039,2,kaio-borges,FLU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,K. Borges,0.0,0.0,Kaio Borges,6,0,266,32,Kaio Borges Correa,,,,,,,,,,,,,,,,,,,,
685,141040,3,davi-schuindt,FLU,0.0,1.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,D. Schuindt,0.7,0.0,Davi Schuindt,6,2,266,32,Davi Duarte Schuindt,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
686,141084,3,kaua-branco,BOT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,K. Branco,0.0,0.0,Kauã Branco,6,0,263,32,Kauã Oliveira Branco,,,,,,,,,,,,,,,,,,,,
687,141125,1,robert,CAM,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Robert,0.0,0.0,Robert,6,0,282,32,Robert Pinto Alves Assunção,,,,,,,,,,,,,,,,,,,,
688,141131,3,vitao,CAM,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Vitão,0.0,0.0,Vitão,6,0,282,32,Vitor Fernandes Chaves Teixeira,,,,,,,,,,,,,,,,,,,,
689,141138,4,ze-phelipe,CAM,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Z. Phelipe,0.0,0.0,Zé Phelipe,6,0,282,32,José Phelipe dos Santos Dutra,,,,,,,,,,,,,,,,,,,,
690,141139,4,mateus-iseppe,CAM,0.0,2.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,M. Iseppe,2.0,0.0,Mateus Iseppe,6,1,282,32,Mateus José Iseppe,1.0,,,,,,1.0,,,,,,,,,,,,,
691,141145,1,davi,SPT,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Davi,0.0,0.0,Davi,6,0,292,32,Davi Medeiros Serrano Lira,,,,,,,,,,,,,,,,,,,,
692,141150,3,rafinha,SPT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Rafinha,0.0,0.0,Rafinha,6,0,292,32,Rafael Lima da Silva,,,,,,,,,,,,,,,,,,,,
693,141151,2,felipinho,SPT,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Felipinho,0.0,0.0,Felipinho,6,0,292,32,Felipe Gabriel dos Santos Silva,,,,,,,,,,,,,,,,,,,,
694,141153,3,riquelme,SPT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Riquelme,0.0,0.0,Riquelme,6,0,292,32,Riquelme Felipe da Silva de Oliveira,,,,,,,,,,,,,,,,,,,,
695,141154,3,felype-gabriel,SPT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,F. Gabriel,0.0,0.0,Felype Gabriel,6,0,292,32,Felype Gabriel Alencar Carvalho,,,,,,,,,,,,,,,,,,,,
696,141156,4,adriel,SPT,0.9,1.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Adriel,0.9,0.26,Adriel,6,1,292,32,Adriel Gomes do Nascimento,,,,,,,1.0,2.0,,,,,,,,,,,,
697,141158,4,breno,SPT,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Breno,0.0,0.0,Breno,6,0,292,32,Breno José da Silva Santos,,,,,,,,,,,,,,,,,,,,
698,141160,4,ze-lucas,SPT,0.0,5.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Z. Lucas,2.81,0.0,Zé Lucas,6,23,292,32,José Lucas Gomes da Silva,25.0,,,,,4.0,36.0,29.0,4.0,8.0,,,2.0,,,,,,,
699,141161,4,gago,SPT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Gago,0.0,0.0,Gago,6,0,292,32,Luiz Henrique Duarte Batista,,,,,,,,,,,,,,,,,,,,
700,141162,4,jefinho,SPT,0.0,1.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Jefinho,2.8,0.0,Jefinho,6,1,292,32,Jefferson Borges do Nascimento,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
701,141401,5,kayke-queiroz,FOR,0.0,2.85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,K. Queiroz,0.7,0.0,Kayke Queiroz,6,2,356,32,Kayke Gouvêa Queiroz,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,,,
702,141405,2,avellar,VAS,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Avellar,0.0,0.0,Avellar,6,0,267,32,Riquelme Avellar da Silva Fortes,,,,,,,,,,,,,,,,,,,,
703,141419,3,fredi-lippert,BAH,0.0,1.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,F. Lippert,1.7,0.0,Fredi Lippert,6,1,265,32,Frederico Lippert Neto Gomes,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
704,141433,3,gustavo-cintra,FLU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,G. Cintra,0.0,0.0,Gustavo Cintra,6,0,266,32,Gustavo Cintra Rocha,,,,,,,,,,,,,,,,,,,,
705,141451,4,allan,PAL,5.7,5.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,Allan,3.21,0.67,Allan,7,21,275,32,Allan Andrade Elias,10.0,,,,2.0,,23.0,7.0,6.0,6.0,1.0,1.0,,,,1.0,,,,
706,141453,4,atencio,SPT,0.0,3.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Atencio,1.0,0.0,Atencio,6,17,292,32,Rodrigo Uriel Atencio,6.0,,,,,1.0,1.0,5.0,6.0,6.0,1.0,,,,,,,,,
707,141465,4,bernardo-jacob,INT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,B. Jacob,0.0,0.0,Bernardo Jacob,6,0,285,32,Bernardo Jacob Ferreira,,,,,,,,,,,,,,,,,,,,
708,141467,2,pablo,INT,0.0,1.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Pablo,1.4,0.0,Pablo,6,1,285,32,Pablo Pereira da Costa,1.0,,,,,,1.0,2.0,,,,,,,,,,,,
709,141526,4,lucca-prior,FOR,0.0,3.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,L. Prior,3.41,0.0,Lucca Prior,6,11,356,32,Lucca Prior Pimenta,13.0,,,,,1.0,10.0,12.0,2.0,3.0,,2.0,2.0,,,,,,,
710,141551,4,indio,CAM,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,False,Índio,0.0,0.0,Índio,6,0,282,32,Hendel dos Santos Nascimento,,,,,,,,,,,,,,,,,,,,
711,141595,5,gabriel-mec,GRE,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,G. Mec,0.0,0.0,Gabriel Mec,6,0,284,32,Gabriel Ferreira de Carvalho,,,,,,,,,,,,,,,,,,,,
712,141609,5,lucca,SAO,0.0,1.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Lucca,0.68,0.0,Lucca,6,4,276,32,Lucca Marques Alencar,5.0,,,,,,1.0,4.0,,,,,1.0,,,,,,,
713,141610,1,joao-pedro,SAO,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,J. Pedro,0.0,0.0,João Pedro,6,0,276,32,João Pedro Pantiga Gomes,,,,,,,,,,,,,,,,,,,,
714,141611,2,maik,SAO,5.0,8.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Maik,7.82,-0.34,Maik,6,5,276,32,Maik Gomes Viegas,2.0,,,2.0,2.0,3.0,10.0,9.0,,1.0,,1.0,,,,,,,,
715,141614,5,paulinho,SAO,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Paulinho,0.0,0.0,Paulinho,6,0,276,32,Paulo Sérgio Venuto Bezerra,,,,,,,,,,,,,,,,,,,,
716,141615,4,pedro-ferreira,SAO,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,P. Ferreira,0.0,0.0,Pedro Ferreira,6,0,276,32,Pedro Henrique Ferreira da Silva,,,,,,,,,,,,,,,,,,,,
717,141628,4,pablo-lucio,FLA,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,P. Lúcio,0.0,0.0,Pablo Lúcio,6,0,262,32,Pablo Lúcio,,,,,,,,,,,,,,,,,,,,
718,141643,1,fernando-costa,RBB,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,F. Costa,0.0,0.0,Fernando Costa,6,0,280,32,Fernando Henrique Pires Costa,,,,,,,,,,,,,,,,,,,,
719,141751,4,zappelini,BOT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Zappelini,0.0,0.0,Zappelini,6,0,263,32,Cauã Zappelini Joaquim,,,,,,,,,,,,,,,,,,,,
720,141754,4,gabriel-bontempo,SAN,0.0,5.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,G. Bontempo,2.93,0.0,Gabriel Bontempo,6,20,277,32,Gabriel Morais Silva Bontempo,18.0,,,,1.0,1.0,25.0,11.0,,4.0,,1.0,,,,,,,,
721,141763,2,fabiano-souza,CEA,-0.2,6.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,F. Souza,4.0,-1.15,Fabiano Souza,7,26,354,32,Fabiano Josué de Souza Silva,37.0,,,10.0,,5.0,32.0,42.0,1.0,5.0,,,,,,,,,,
722,141771,5,athyrson,RBB,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,Athyrson,0.0,0.0,Athyrson,6,0,280,32,Athyrson Ferreira Prates,,,,,,,,,,,,,,,,,,,,
723,141776,4,gustavo-henrique,SAN,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,G. Henrique,0.0,0.0,Gustavo Henrique,6,0,277,32,Gustavo Henrique Pereira,,,,,,,,,,,,,,,,,,,,
724,141795,3,kauan,VIT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Kauan,0.0,0.0,Kauan,6,0,287,32,Kauan Santos Neves Coutinho,,,,,,,,,,,,,,,,,,,,
725,141806,5,guilherme,CEA,0.0,2.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Guilherme,1.53,0.0,Guilherme,6,6,354,32,Guilherme Luiz Oliveira da Silva,5.0,,,,,1.0,5.0,6.0,1.0,1.0,,,,,,,,,,
726,141868,2,vinicius-lira,SAN,0.0,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,V. Lira,0.0,0.0,Vinicius Lira,6,0,277,32,Vinicius Rodrigues Lira,,,,,,,,,,,,,,,,,,,,
727,141873,2,jacare,COR,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Jacaré,0.0,0.0,Jacaré,6,0,264,32,João Vitor Barros Silva,,,,,,,,,,,,,,,,,,,,
728,141874,4,dede,SPT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Dedé,0.0,0.0,Dedé,6,0,292,32,Josenildo José dos Santos Neto,,,,,,,,,,,,,,,,,,,,
729,141995,4,dieguinho,COR,0.0,1.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Dieguinho,1.01,0.0,Dieguinho,6,8,264,32,Diego da Cruz Lopes,3.0,,,,,,3.0,1.0,,3.0,,,,,,,,,,
730,141996,3,joao-silva,SPT,0.0,4.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,J. Silva,2.28,0.0,João Silva,5,13,292,32,João Pedro Eira Antunes da Silva,3.0,,,3.0,,1.0,9.0,11.0,2.0,2.0,,,1.0,,,,,,,
731,142004,5,amuzu,GRE,0.9,4.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,Amuzu,3.16,-0.37,Amuzu,7,18,284,32,Francis Amuzu,19.0,,,,2.0,2.0,4.0,8.0,8.0,13.0,,2.0,2.0,,,,,,,
732,142047,3,gabriel-silva,CEA,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,G. Silva,0.0,0.0,Gabriel Silva,6,0,354,32,Gabriel Silva Rocha,,,,,,,,,,,,,,,,,,,,
733,142049,3,bruno-alves,CRU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,B. Alves,0.0,0.0,Bruno Alves,6,0,283,32,Bruno Ferreira Alves,,,,,,,,,,,,,,,,,,,,
734,142086,5,kauan-toledo,BOT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,K. Toledo,0.0,0.0,Kauan Toledo,6,0,263,32,Kauan Almeida Toledo,,,,,,,,,,,,,,,,,,,,
735,142130,1,marcelo-eraclito,CRU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,M. Eráclito,0.0,0.0,Marcelo Eráclito,6,0,283,32,Marcelo Eráclito de Souza Filho,,,,,,,,,,,,,,,,,,,,
736,142257,3,luis-eduardo,GRE,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,L. Eduardo,0.0,0.0,Luis Eduardo,6,0,284,32,Luis Eduardo Guedes de Souza,,,,,,,,,,,,,,,,,,,,
737,142261,5,jeferson,GRE,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Jeferson,0.0,0.0,Jeferson,6,0,284,32,Jeferson Borges dos Santos,,,,,,,,,,,,,,,,,,,,
738,142265,5,dell,BAH,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Dell,0.0,0.0,Dell,6,0,265,32,Wendeson Wanderley Santos de Melo,,,,,,,,,,,,,,,,,,,,
739,142268,1,ze-henrique,JUV,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Z. Henrique,0.0,0.0,Zé Henrique,6,0,286,32,José Henrique Camargo,,,,,,,,,,,,,,,,,,,,
740,142279,5,nuno-moreira,VAS,0.0,7.49,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,N. Moreira,4.51,0.0,Nuno Moreira,7,28,267,32,Nuno Gonçalo Rocha Moreira,33.0,,,,4.0,3.0,23.0,15.0,8.0,7.0,,6.0,6.0,,,,,,,
741,142445,4,wanderson-papaterra,VIT,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,W. Papaterra,0.0,0.0,Wanderson Papaterra,6,0,287,32,Wanderson Papaterra Matos,,,,,,,,,,,,,,,,,,,,
742,142484,4,barrera,BOT,0.0,4.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Barrera,0.5,0.0,Barrera,5,1,263,32,Jordan Andrés Barrera Herrera,1.0,,,,,,,,,,,,,,,,,,,
743,142867,5,robinho-jr,SAN,0.0,1.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,R. Jr.,0.96,-0.23,Robinho Jr.,6,9,277,32,Robson de Souza Júnior,4.0,,,,,,3.0,1.0,,3.0,,,,,,,,,,
744,142890,4,montoro,BOT,0.0,9.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,Montoro,5.16,0.0,Montoro,5,10,263,32,Álvaro Montoro,12.0,,,,2.0,3.0,15.0,7.0,4.0,3.0,1.0,1.0,,,,,,,,
745,143040,1,salvador,FOR,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Salvador,0.0,0.0,Salvador,6,0,356,32,Eduardo Salvador Correia,,,,,,,,,,,,,,,,,,,,
746,143072,2,gabriel-abdias,BOT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,G. Abdias,0.0,0.0,Gabriel Abdias,6,0,263,32,Gabriel da Silva Abdias,,,,,,,,,,,,,,,,,,,,
747,143194,6,martin-palermo,FOR,3.97,10.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,M. Palermo,5.38,-0.1,Martín Palermo,7,10,356,32,Martín Palermo,,,,,,,,,,,,,,,4.0,,,,,
748,143253,5,wendell,VIT,0.0,1.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Wendell,2.5,0.0,Wendell,6,1,287,32,Wendell dos Santos Sacramento,2.0,,,,,,1.0,,,,,,,,,,,,,
749,143255,5,kauan-vitor,VIT,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,K. Vitor,0.0,0.0,Kauan Vitor,6,0,287,32,Kauan Vitor Silva Ferreira de Melo,,,,,,,,,,,,,,,,,,,,
750,143295,4,joshua,FLA,0.0,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Joshua,0.0,0.0,Joshua,6,0,262,32,Caio Joshua Lana de Andrade,,,,,,,,,,,,,,,,,,,,
751,143350,4,murilo-rhikman,CRU,0.0,0.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,M. Rhikman,0.0,0.0,Murilo Rhikman,6,1,283,32,Murilo Rhikman Alves Pimentel,,,,,,,,,,,,,,,,,,,,
752,143377,2,leo-jance,FLU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,L. Jance,0.0,0.0,Léo Jance,6,0,266,32,Leonardo de Oliveira Jance,,,,,,,,,,,,,,,,,,,,
753,143452,2,gabriel-caipira,COR,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,G. Caipira,0.0,0.0,Gabriel Caipira,6,0,264,32,Gabriel Henrique Soares da Silva,,,,,,,,,,,,,,,,,,,,
754,143460,2,vagno,FLU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Vagno,0.0,0.0,Vagno,6,0,266,32,Vagno de Sousa Brito Júnior,,,,,,,,,,,,,,,,,,,,
755,143463,5,wesley-nata,FLU,0.0,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,W. Natã,0.0,0.0,Wesley Natã,6,0,266,32,Wesley Natã de Freitas Prado,,,,,,,,,,,,,,,,,,,,
