,atletas.clube_id,atletas.clube.id.full.name,atletas.posicao_id,atletas.nome,atletas.slug,atletas.apelido_abreviado,atletas.foto,atletas.apelido,atletas.jogos_num,atletas.media_num,atletas.pontos_num,atletas.variacao_num,atletas.entrou_em_campo,atletas.status_id,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,CA,DS,FC,FD,FF,FS,G,I,SG,A,PS,DE,GS,V,FT,CV,DP,PC,PP,GC
476,280,RBB,3,Gustavo Marques Alves dos Santos,gustavo-marques,G. Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Gustavo Marques,10,1.81,2.7,-0.22,True,7,4.13,35,110750,2.0,6.0,7.0,1.0,5.0,8.0,,,1.0,,,,,,,,,1.0,,
477,266,FLU,5,John Kennedy Batista de Souza,john-kennedy,J. Kennedy,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,John Kennedy,13,2.58,0.0,0.0,False,6,6.17,35,110759,1.0,4.0,6.0,6.0,3.0,10.0,1.0,4.0,,1.0,,,,,1.0,,,,,
478,282,CAM,5,Gabriel Teixeira Aragão,biel,Biel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Biel,14,2.81,0.0,0.0,False,6,6.41,35,110760,1.0,9.0,4.0,3.0,8.0,10.0,1.0,,,1.0,,,,,,,,,,
479,280,RBB,2,Guilherme Lopes de Almeida,guilherme-lopes,G. Lopes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Guilherme Lopes,10,4.09,0.0,0.0,False,6,7.49,35,110909,2.0,11.0,6.0,,2.0,3.0,1.0,,3.0,1.0,,,,,,,,,,1.0
480,356,FOR,4,Rodrigo Oliveira dos Santos,rodrigo-santos,R. Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Rodrigo Santos,7,1.56,0.0,0.0,False,6,2.19,35,111156,1.0,7.0,7.0,1.0,1.0,3.0,,,,,,,,,,,,,,
481,280,RBB,3,Alix Vinicius de Souza Sampaio,alix-vinicius,A. Vinicius,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Alix Vinicius,7,1.49,0.0,0.0,False,3,3.49,35,111246,2.0,3.0,8.0,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,
482,284,GRE,3,Gustavo Martins de Souza Santos,gustavo-martins,G. Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gustavo Martins,15,4.18,1.0,-0.96,True,7,7.87,35,111309,3.0,20.0,16.0,6.0,6.0,1.0,1.0,1.0,4.0,,,,,,,,,,,
483,286,JUV,4,Luis Gustavo da Silva Machado Duarte,luis-mandaca,L. Mandaca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Luis Mandaca,27,4.52,5.4,-0.06,True,7,7.33,35,111407,4.0,48.0,47.0,9.0,16.0,42.0,2.0,2.0,,1.0,,,,,2.0,1.0,,,,
484,292,SPT,3,Renzo Azevedo Pimentel de Moura,renzo,Renzo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Renzo,0,0.0,0.0,0.0,False,6,3.0,35,111465,,,,,,,,,,,,,,,,,,,,
485,285,INT,3,Victor Gabriel da Conceição Ribeiro,victor-gabriel,V. Gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Victor Gabriel,13,4.66,0.0,0.0,False,6,8.54,35,111466,1.0,21.0,19.0,1.0,2.0,4.0,2.0,,3.0,,,,,,,,,,,
486,282,CAM,1,Gabriel Átila Cardoso da Silva,gabriel-atila,G. Átila,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gabriel Átila,0,0.0,0.0,0.0,False,6,1.0,35,111582,,,,,,,,,,,,,,,,,,,,
487,275,PAL,3,Micael dos Santos Silva,micael,Micael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Micael,12,3.57,0.0,0.0,False,6,5.86,35,111594,3.0,14.0,18.0,1.0,,2.0,,,4.0,1.0,,,,,1.0,,,,,
488,267,VAS,4,Adson Ferreira Soares,adson,Adson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Adson,9,0.85,0.0,0.0,False,5,3.01,35,111682,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,
489,285,INT,1,Anthoni Spier Souza,anthoni,Anthoni,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Anthoni,18,1.69,0.0,0.0,False,6,3.96,35,111683,,,,,,2.0,,,3.0,,,32.0,27.0,,,,,,,
490,262,FLA,1,Matheus Cunha Queiroz,matheus-cunha,M. Cunha,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Matheus Cunha,0,0.0,0.0,0.0,False,6,5.0,35,111690,,,,,,,,,,,,,,,,,,,,
491,283,CRU,4,Ryan Guilherme da Silva Pae,ryan-guilherme,R. Guilherme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Ryan Guilherme,2,3.25,0.0,0.0,False,6,4.48,35,111757,,4.0,,,,1.0,,,,,,,,,,,,,,
492,280,RBB,4,Fábio Silva de Freitas,fabinho,Fabinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabinho,27,1.88,1.7,-0.7,True,7,3.11,35,111760,3.0,28.0,29.0,2.0,7.0,15.0,,,,1.0,,,,,,,,,,
493,265,BAH,5,Kayky da Silva Chagas,kayky,Kayky,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kayky,25,2.03,0.0,0.0,False,6,3.25,35,111829,2.0,15.0,8.0,5.0,2.0,10.0,1.0,1.0,,2.0,2.0,,,,,,,,,
494,263,BOT,5,Matheus Martins Silva dos Santos,matheus-martins,M. Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Matheus Martins,13,2.59,0.0,0.0,False,5,5.11,35,111831,2.0,7.0,8.0,8.0,3.0,15.0,1.0,,,,,,,,,,,,,
495,275,PAL,2,Jefté Vital da Silva Dias,jefte,Jefté,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Jefté,6,4.0,0.0,0.0,False,6,7.18,35,111832,,3.0,6.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,
496,287,VIT,5,Renzo López Patrón,renzo-lopez,R. López,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Renzo López,19,1.74,0.7,-0.29,True,7,4.44,35,111951,4.0,8.0,22.0,4.0,9.0,16.0,1.0,4.0,,,1.0,,,,1.0,,,,,
497,284,GRE,1,Gabriel Hamester Grando,gabriel-grando,G. Grando,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gabriel Grando,5,5.62,0.0,0.0,False,6,7.78,35,112616,,,,,,3.0,,,1.0,,,22.0,7.0,,,1.0,,,,
498,283,CRU,2,Kaiki Bruno da Silva,kaiki-bruno,K. Bruno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Kaiki Bruno,32,7.77,9.4,-0.11,True,7,11.67,35,112709,10.0,86.0,62.0,8.0,15.0,32.0,1.0,1.0,15.0,5.0,,,,,1.0,,,,,
499,275,PAL,5,Ramón Sosa Acosta,ramon-sosa,R. Sosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Ramón Sosa,20,2.39,-0.1,-0.33,True,7,5.61,35,112863,,2.0,9.0,3.0,10.0,12.0,2.0,3.0,,2.0,1.0,,,,1.0,,,,,
500,275,PAL,4,Aníbal Ismael Moreno,anibal-moreno,A. Moreno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Aníbal Moreno,24,2.89,2.0,-0.27,True,7,4.95,35,112869,6.0,40.0,18.0,4.0,7.0,10.0,,,,1.0,,,,,,,,,,
501,280,RBB,5,Lucas Henrique Barbosa,lucas-barbosa,L. Barbosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Lucas Barbosa,30,4.91,3.5,-0.39,True,7,8.27,35,112886,7.0,62.0,58.0,11.0,17.0,35.0,2.0,8.0,,3.0,1.0,,,,2.0,1.0,,,,
502,286,JUV,4,Juan Sebastián Sforza,sforza,Sforza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Sforza,8,1.17,0.0,0.0,False,6,3.56,35,112906,,6.0,5.0,,1.0,2.0,,,,,,,,,,,,,,
503,266,FLU,3,Juan Pablo Freytes,freytes,Freytes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Freytes,28,3.07,5.4,0.54,True,7,5.04,35,113034,7.0,17.0,20.0,6.0,10.0,15.0,,1.0,10.0,,1.0,,,,1.0,1.0,,,,
504,356,FOR,2,Eros Nazareno Mancuso,mancuso,Mancuso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Mancuso,23,4.43,0.0,0.0,False,6,7.3,35,113078,5.0,32.0,25.0,6.0,8.0,20.0,1.0,2.0,5.0,2.0,,,,,,,,,,
505,275,PAL,5,José Manuel Alberto López,flaco-lopez,F. López,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Flaco López,29,6.68,3.3,-0.34,True,7,10.24,35,113103,5.0,28.0,45.0,23.0,33.0,50.0,10.0,7.0,,2.0,2.0,,,,,,,,,
506,280,RBB,2,Nathan Gabriel de Souza Mendes,nathan-mendes,N. Mendes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Nathan Mendes,16,2.23,0.0,0.0,False,6,4.23,35,113157,3.0,11.0,8.0,,1.0,16.0,,1.0,2.0,1.0,1.0,,,,,,,,,
507,283,CRU,5,Marcus Vinícius Oliveira Alencar,marquinhos,Marquinhos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marquinhos,17,1.25,0.0,0.0,False,5,3.51,35,113158,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,,,,
508,276,SAO,4,Pablo Gonçalves Maia Fortunato,pablo-maia,P. Maia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Pablo Maia,22,2.11,1.5,-0.42,True,7,4.67,35,113359,4.0,21.0,25.0,1.0,4.0,26.0,1.0,,,,,,,,1.0,,,2.0,,
509,284,GRE,5,Cristian Gonzalo Olivera Ibarra,cristian-olivera,C. Olivera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Cristian Olivera,20,4.15,0.0,0.0,False,5,8.29,35,113397,2.0,24.0,19.0,8.0,10.0,27.0,3.0,3.0,,,,,,,,,,,,
510,277,SAN,1,Diógenes Vinícius da Silva,diogenes,Diógenes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Diógenes,1,3.9,0.0,0.0,False,6,3.3,35,113690,,,,,,,,,,,,3.0,,,,,,,,
511,283,CRU,3,Mateo Gamarra González,gamarra,Gamarra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gamarra,2,2.35,0.0,0.0,False,6,4.83,35,114334,,4.0,1.0,,,,,,,,,,,,,,,1.0,,
512,277,SAN,5,Billal Brahimi - Bilal,brahimi,Brahimi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Brahimi,1,1.2,0.0,0.0,False,6,4.99,35,114400,,,,1.0,,,,,,,,,,,,,,,,
513,283,CRU,5,Luis Fernando Sinisterra Lucumí,sinisterra,Sinisterra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Sinisterra,9,3.76,1.7,-1.45,True,6,7.28,35,114405,,7.0,2.0,3.0,1.0,7.0,2.0,,,,,,,,,,,,,
514,262,FLA,3,Cleiton Santana dos Santos,cleiton,Cleiton,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Cleiton,2,5.85,0.0,0.0,False,6,5.96,35,114790,,4.0,1.0,,,2.0,,,1.0,,,,,,,,,,,
515,275,PAL,5,Vitor Hugo Roque Ferreira,vitor-roque,V. Roque,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Vitor Roque,31,8.31,6.4,-0.86,True,7,13.24,35,114802,4.0,31.0,33.0,19.0,21.0,82.0,16.0,16.0,,3.0,,,,,1.0,,,,,
516,267,VAS,5,Matheus França de Oliveira,matheus-franca,M. França,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Matheus França,12,1.28,-0.3,-0.32,True,7,4.93,35,115100,1.0,8.0,7.0,2.0,3.0,3.0,,,,,,,,,,,,,,
517,267,VAS,3,Lucas de Freitas Molarinho Chagas,lucas-freitas,L. Freitas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Lucas Freitas,17,2.2,1.5,0.37,True,6,4.12,35,115141,2.0,12.0,13.0,,3.0,10.0,1.0,,2.0,,1.0,,,,,,,1.0,,
518,280,RBB,4,Jhonatan dos Santos Rosa,jhon-jhon,J. Jhon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Jhon Jhon,30,5.5,3.7,-1.32,True,7,8.43,35,115248,9.0,28.0,36.0,11.0,13.0,55.0,8.0,2.0,,5.0,,,,,1.0,,,,,
519,354,CEA,3,Marcos Victor Ferreira da Silva,marcos-victor,M. Victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Marcos Victor,12,4.76,2.1,-0.55,True,7,6.31,35,115537,,15.0,5.0,,4.0,6.0,,1.0,5.0,1.0,,,,,,,,,,
520,354,CEA,4,Rodrigo Henrique Santos de Souza,rodriguinho,Rodriguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Rodriguinho,5,-0.64,0.0,0.0,False,6,1.42,35,115563,,,5.0,,1.0,1.0,,,,,,,,,,1.0,,,,
521,286,JUV,5,Emerson Mendes de Carvalho,emerson-galego,E. Galego,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Emerson Galego,2,1.25,0.0,0.0,False,6,3.01,35,115586,,1.0,,,,2.0,,,,,,,,,,,,,,
522,286,JUV,2,Marcos Paulo Lima Batista Silva,marcos-paulo,M. Paulo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Marcos Paulo,17,1.58,-0.9,-0.22,True,7,2.85,35,115594,5.0,14.0,23.0,2.0,3.0,4.0,,,3.0,,,,,,,1.0,,1.0,,
523,282,CAM,1,Gabriel Delfim Ferreira,gabriel-delfim,G. Delfim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gabriel Delfim,1,1.9,0.0,0.0,False,6,2.55,35,115674,,,,,,,,,,,,3.0,2.0,,,,,,,
524,262,FLA,4,Everton Gustavo Fernandes Araújo,evertton-araujo,E. Araújo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Evertton Araújo,15,2.21,4.0,0.59,True,7,4.54,35,115914,2.0,16.0,16.0,4.0,2.0,9.0,1.0,,,,,,,,,1.0,,,,
525,277,SAN,4,Victor Hugo Gomes Silva,victor-hugo,V. Hugo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Victor Hugo,9,1.6,0.5,-0.55,True,7,3.42,35,116034,,5.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,
526,263,BOT,2,Luís Eduardo Soares da Silva,cuiabano,Cuiabano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Cuiabano,24,5.93,12.8,1.2,True,7,10.91,35,116065,4.0,24.0,27.0,6.0,9.0,14.0,3.0,1.0,12.0,2.0,,,,,1.0,,,,,
527,284,GRE,1,Thiago Beltrame Stallbaum,thiago-beltrame,T. Beltrame,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Thiago Beltrame,0,0.0,0.0,0.0,False,6,1.0,35,116067,,,,,,,,,,,,,,,,,,,,
528,266,FLU,4,Hércules Pereira do Nascimento,hercules,Hércules,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Hércules,29,3.23,-0.3,-1.14,True,6,5.81,35,116447,1.0,33.0,36.0,4.0,11.0,15.0,3.0,1.0,,1.0,,,,,2.0,,,,,
529,287,VIT,2,Jamerson Santos de Jesus,jamerson,Jamerson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Jamerson,12,5.15,0.0,0.0,False,6,7.87,35,116461,,20.0,8.0,5.0,6.0,7.0,,1.0,2.0,2.0,,,,,,,,,,
530,356,FOR,3,Lucas Xavier Gazal,lucas-gazal,L. Gazal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucas Gazal,4,3.2,0.0,0.0,False,6,4.95,35,116589,2.0,5.0,6.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,
531,267,VAS,5,Carlos Andrés Gómez Hinestroza,andres-gomez,A. Gómez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Andrés Gómez,13,3.65,1.7,-0.15,True,7,7.29,35,116706,1.0,8.0,14.0,8.0,6.0,13.0,,2.0,,4.0,,,,,,,,,,
532,2305,MIR,3,Gabriel Knesowitsch,gabriel-knesowitsch,G. Knesowitsch,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Gabriel Knesowitsch,4,4.72,0.0,0.0,False,6,5.95,35,117061,,3.0,1.0,2.0,1.0,3.0,,,2.0,,,,,,,,,,,
533,280,RBB,5,Thiago Nicolás Borbas Silva,thiago-borbas,T. Borbas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Thiago Borbas,17,1.61,0.0,0.0,False,6,2.24,35,117314,4.0,8.0,16.0,3.0,5.0,7.0,1.0,,,1.0,,,,,,,,,,
534,267,VAS,3,Robert Renan Alves Barbosa,robert-renan,R. Renan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Robert Renan,13,3.06,1.5,0.14,True,7,6.18,35,117330,1.0,12.0,13.0,1.0,3.0,6.0,,,4.0,,,,,,,,,,,
535,286,JUV,3,João Luiz da Silva Cipriano,cipriano,Cipriano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Cipriano,2,-2.3,0.0,0.0,False,6,1.82,35,117336,1.0,,2.0,,,,,,,,,,,,,1.0,,,,
536,2305,MIR,5,Renato Marques de Oliveira Júnior,renato-marques,R. Marques,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Renato Marques,3,1.77,0.0,0.0,False,6,3.42,35,117403,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
537,283,CRU,1,Otávio Eleodoro Rezende Costa,otavio,Otávio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Otávio,0,0.0,0.0,0.0,False,6,1.0,35,117404,,,,,,,,,,,,,,,,,,,,
538,264,COR,4,Rodrigo Garro,garro,Garro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Garro,18,3.65,2.5,-0.56,True,7,12.25,35,117632,6.0,9.0,19.0,7.0,7.0,58.0,,1.0,,3.0,,,,,2.0,,,,,
539,276,SAO,1,Young Navarro Moraes,young,Young,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Young,2,2.4,0.0,0.0,False,6,3.03,35,117818,,,,,,,,,,,,6.0,3.0,,,,,,,
540,264,COR,4,Breno de Souza Bidon,breno-bidon,B. Bidon,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Breno Bidon,31,3.44,1.0,-0.36,True,7,7.03,35,117910,8.0,44.0,62.0,4.0,9.0,76.0,1.0,1.0,,1.0,2.0,,,,2.0,1.0,,1.0,,
541,266,FLU,5,Joaquín Lavega Colzada,lavega,Lavega,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Lavega,2,1.55,0.0,0.0,False,6,3.98,35,117930,,,,1.0,,4.0,,1.0,,,,,,,,,,,,
542,262,FLA,3,Iago Teodoro da Silva Nogueira,iago,Iago,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Iago,0,0.0,0.0,0.0,False,6,2.0,35,118090,,,,,,,,,,,,,,,,,,,,
543,276,SAO,4,Rodrigo Huendra Almeida Mendonça,rodriguinho,Rodriguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Rodriguinho,18,2.16,0.0,0.0,False,6,3.04,35,118563,5.0,15.0,16.0,5.0,13.0,4.0,,3.0,,1.0,,,,,1.0,,,,,
544,292,SPT,2,Kevyson Costa e Silva,kevyson,Kevyson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Kevyson,9,0.98,-0.1,-0.25,True,6,1.85,35,118701,3.0,5.0,8.0,,1.0,2.0,,,1.0,,,,,,,,,,,
545,267,VAS,4,Mateus Carvalho dos Santos,mateus-carvalho,M. Carvalho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Mateus Carvalho,17,0.75,0.0,-0.04,True,6,2.96,35,118752,1.0,9.0,16.0,,3.0,5.0,,,,,,,,,,,,,,
546,282,CAM,4,Alexsander Cristhian Gomes da Costa - Christian,alexsander,Alexsander,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Alexsander,9,5.4,0.0,0.0,False,6,9.23,35,118774,3.0,25.0,13.0,2.0,2.0,12.0,1.0,,,,,,,,,,,,,
547,277,SAN,5,Lautaro Ariel Díaz,lautaro-diaz,L. Díaz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Lautaro Díaz,18,3.49,0.0,0.0,False,6,5.83,35,118775,2.0,11.0,16.0,3.0,11.0,8.0,3.0,4.0,,2.0,,,,,1.0,,,,,
548,356,FOR,4,Bruno César Pereira Silva,bruninho,Bruninho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bruninho,1,9.3,0.0,0.0,False,6,5.37,35,121668,,5.0,,,1.0,2.0,,,,,,,,,,,,,,
549,267,VAS,2,Paulo Ricardo de Souza Babilônia,paulo-ricardo,P. Ricardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Paulo Ricardo,0,0.0,0.0,0.0,False,5,2.0,35,121766,,,,,,,,,,,,,,,,,,,,
550,284,GRE,5,André Henrique da Silva Martins,andre,André,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,André,22,3.99,9.6,1.33,True,7,5.97,35,121792,3.0,14.0,12.0,8.0,12.0,14.0,4.0,1.0,,2.0,,,,,2.0,,,1.0,,
551,264,COR,1,Kauê Vinicius de Souza Camargo,kaue,Kauê,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Kauê,0,0.0,0.0,0.0,False,6,1.0,35,121823,,,,,,,,,,,,,,,,,,,,
552,264,COR,5,Kayke Ferrari Guimarães,kayke,Kayke,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Kayke,6,1.25,0.0,0.0,False,6,1.85,35,121824,,4.0,3.0,,2.0,2.0,,2.0,,,,,,,,,,,,
