,atletas.posicao_id,atletas.jogos_num,atletas.variacao_num,atletas.rodada_id,atletas.slug,atletas.preco_num,atletas.entrou_em_campo,atletas.nome,atletas.apelido_abreviado,atletas.media_num,atletas.foto,atletas.pontos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.status_id,CA,DS,FC,FF,FS,I,SG,DE,GS,A,FD,G,PS,FT,V,CV,DP,PP,PC,GC
261,2,12,0.0,37,saravia,6.27,False,Renzo Saravia,Saravia,3.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,96725,282,Saravia,6,2.0,8.0,15.0,2.0,5.0,,6.0,,,,,,,,,,,,,
262,3,12,0.0,37,camutanga,5.7,False,Cleidson Andrade da Souza Silva,Camutanga,3.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,96793,287,Camutanga,6,6.0,15.0,15.0,5.0,3.0,1.0,4.0,,,,2.0,,,,,,,,,
263,5,6,0.0,37,carlinhos,3.51,False,Carlos Moisés de Lima,Carlinhos,0.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,96831,287,Carlinhos,6,2.0,1.0,8.0,4.0,1.0,3.0,,,,,,1.0,,,,1.0,,,,
264,2,13,0.0,37,emerson-royal,10.19,False,Emerson Aparecido Leite de Souza Júnior,E. Royal,5.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,96870,262,Emerson Royal,6,1.0,23.0,16.0,2.0,24.0,,3.0,,,1.0,4.0,1.0,,,,,,,,
265,1,0,0.0,37,guruceaga,4.0,False,Gastón Guruceaga Fagúndez,Guruceaga,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,JUV,96874,286,Guruceaga,6,,,,,,,,,,,,,,,,,,,,
266,3,12,-0.8,37,carlos-cuesta,8.21,True,Carlos Eccehomo Cuesta Figueroa,C. Cuesta,3.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,-0.1,VAS,97095,267,Carlos Cuesta,7,3.0,13.0,14.0,1.0,2.0,1.0,4.0,,,,3.0,1.0,,,,,,,1.0,
267,4,15,0.0,37,villasanti,9.45,False,Mathías Adalberto Villasanti Rolón,Villasanti,3.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,97145,284,Villasanti,5,5.0,42.0,24.0,4.0,10.0,,,,,,,,,,,,,,,
268,5,23,-0.68,37,alesson,6.46,True,Alesson dos Santos Batista,Alesson,4.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.7,MIR,97321,2305,Alesson,7,1.0,18.0,28.0,8.0,22.0,9.0,,,,3.0,5.0,5.0,,1.0,,,,,,
269,6,35,0.79,37,rogerio-ceni,10.06,True,Rogério Mücke Ceni,R. Ceni,5.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,10.43,BAH,97341,265,Rogério Ceni,7,,,,,,,,,,,,,,,16.0,,,,,
270,3,31,1.11,37,joao-victor,4.59,True,João Victor Carroll Santana,J. Victor,3.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7.5,MIR,97460,2305,João Victor,7,7.0,22.0,23.0,6.0,19.0,2.0,9.0,,,1.0,1.0,2.0,,1.0,,1.0,,,,
271,2,14,1.28,37,marcal,9.58,True,Fernando Marçal de Oliveira,Marçal,5.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,8.9,BOT,97468,263,Marçal,7,5.0,17.0,19.0,1.0,7.0,,5.0,,,,,4.0,1.0,,,,,,,
272,4,11,0.05,37,shaylon,4.18,True,Shaylon Kallyson Cardozo - Cardoso,Shaylon,1.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,3.0,MIR,97520,2305,Shaylon,7,1.0,9.0,5.0,5.0,1.0,1.0,,,,,2.0,,,,,,,,,
273,3,9,0.0,37,felix-torres,6.74,False,Félix Eduardo Torres Caicedo,F. Torres,3.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,97642,264,Félix Torres,6,1.0,14.0,12.0,2.0,1.0,,3.0,,,,,,,,,,,,,
274,1,6,0.0,37,thiago-couto,9.36,False,Thiago Couto Wenceslau,T. Couto,7.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,97645,287,Thiago Couto,6,,,,,,,3.0,26.0,5.0,,,,,,,,,,1.0,
275,3,16,0.0,37,murilo,8.22,False,Murilo Cerqueira Paim,Murilo,4.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,97653,275,Murilo,6,6.0,19.0,24.0,4.0,5.0,,7.0,,,,1.0,1.0,,,,,,,1.0,
276,5,28,0.0,37,erick,7.15,False,Erick de Arruda Serafim,Erick,4.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,97810,287,Erick,6,7.0,24.0,22.0,19.0,68.0,1.0,,,,5.0,7.0,3.0,,2.0,,,,,,
277,3,26,0.0,37,leo-ortiz,7.09,False,Leonardo Rech Ortiz,L. Ortiz,4.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,97867,262,Léo Ortiz,6,4.0,20.0,19.0,9.0,5.0,1.0,13.0,,,2.0,4.0,1.0,,2.0,,,,,,
278,2,13,0.0,37,iago,4.45,False,Iago Amaral Borduchi,Iago,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,97868,265,Iago,6,2.0,6.0,8.0,2.0,3.0,1.0,4.0,,,,2.0,1.0,,,,,,,,
279,2,8,0.0,37,mailton,5.36,False,Maílton dos Santos de Sá,Maílton,3.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,97898,276,Maílton,6,1.0,4.0,9.0,1.0,10.0,,3.0,,,,2.0,,,,,,,,,
280,2,25,0.0,37,matheus-bahia,7.72,False,Matheus Bahia Santos,M. Bahia,4.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,CEA,97899,354,Matheus Bahia,3,5.0,33.0,21.0,5.0,29.0,,9.0,,,1.0,2.0,,,1.0,,,,,,
281,3,29,-0.21,37,vitao,6.14,True,Vitor Eduardo da Silva Matos,Vitão,2.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-0.8,INT,97900,285,Vitão,7,5.0,22.0,22.0,7.0,2.0,,7.0,,,1.0,5.0,,,1.0,,,,,,1.0
282,4,15,-0.1,37,erick,6.99,True,Erick Luis Conrado de Carvalho,Erick,2.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.9,BAH,98022,265,Erick,6,3.0,20.0,16.0,3.0,5.0,3.0,,,,,,1.0,,1.0,,,,,,
283,5,30,0.13,37,pedro-raul,7.55,True,Pedro Raul Garay da Silva,P. Raul,3.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2.5,CEA,98225,354,Pedro Raul,7,6.0,8.0,52.0,28.0,40.0,33.0,,,,,23.0,6.0,,2.0,,,,,,
284,3,0,0.0,37,bastos,11.0,False,Bartolomeu Jacinto Quissanga,Bastos,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,98280,263,Bastos,5,,,,,,,,,,,,,,,,,,,,
285,4,0,0.0,37,val-soares,3.0,False,Valdemir de Oliveira Soares,V. Soares,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,98306,287,Val Soares,6,,,,,,,,,,,,,,,,,,,,
286,5,30,-0.37,37,negueba,5.62,True,Luiz Henrique Soares Firmino,Negueba,4.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.5,MIR,98384,2305,Negueba,7,3.0,25.0,17.0,13.0,51.0,5.0,,,,2.0,10.0,6.0,,,,,,,,
287,3,6,0.9,37,kanu,5.08,True,Victor Hugo Soares dos Santos,Kanu,2.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,5.5,BAH,98484,265,Kanu,7,,6.0,3.0,,5.0,,2.0,,,,,,,,,1.0,,,,
288,4,31,0.0,37,jean-lucas,6.44,False,Jean Lucas de Souza Oliveira,J. Lucas,4.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,98517,265,Jean Lucas,3,3.0,50.0,39.0,16.0,28.0,2.0,,,,1.0,10.0,3.0,,1.0,,1.0,,,1.0,
289,3,18,0.0,37,kuscevic,6.41,False,Benjamín Kuščević Jaramillo,Kuscevic,3.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,98619,356,Kuscevic,6,3.0,26.0,17.0,3.0,4.0,1.0,5.0,,,,1.0,1.0,,,,1.0,,,,
290,4,25,0.0,37,savarino,8.5,False,Jefferson David Savarino Quintero,Savarino,3.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,98672,263,Savarino,6,1.0,10.0,10.0,15.0,18.0,10.0,,,,3.0,14.0,3.0,,2.0,,,,,,
291,2,27,0.0,37,angileri,4.54,False,Fabrizio Germán Angileri - Fabricio,Angileri,2.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,98720,264,Angileri,6,4.0,27.0,17.0,4.0,5.0,1.0,7.0,,,,1.0,,,1.0,,,,,1.0,
292,5,19,1.54,37,samuel-lino,14.51,True,Samuel Dias Lino,S. Lino,6.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,12.3,FLA,98873,262,Samuel Lino,7,1.0,20.0,13.0,17.0,19.0,2.0,,,,5.0,8.0,4.0,,,,,,,,
293,5,15,0.0,37,cuello,8.28,False,Tomás Esteban Cuello,Cuello,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,98909,282,Cuello,6,3.0,13.0,17.0,13.0,27.0,2.0,,,,1.0,11.0,1.0,,3.0,,1.0,,,1.0,
294,2,8,0.0,37,vina,7.09,False,Matías Nicolás Viña Susperreguy,Viña,3.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,98974,262,Viña,6,1.0,4.0,5.0,,3.0,,4.0,,,,,,,,,,,,,
295,4,29,-0.1,37,lourenco,4.24,True,João Paulo Ferreira Lourenço,Lourenço,2.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,CEA,99032,354,Lourenço,6,4.0,28.0,31.0,8.0,21.0,1.0,,,,1.0,9.0,2.0,,,,,,1.0,,
296,5,20,0.0,37,lucas-braga,4.76,False,Lucas Braga Ribeiro,L. Braga,2.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,99119,287,Lucas Braga,6,1.0,12.0,12.0,4.0,24.0,3.0,,,,,3.0,1.0,,1.0,,,,,,
297,5,31,-0.23,37,vegetti,12.76,True,Pablo Vegetti,Vegetti,5.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,99198,267,Vegetti,6,2.0,12.0,26.0,26.0,39.0,7.0,,,,1.0,8.0,13.0,,2.0,,,,,,1.0
298,2,22,-0.32,37,puma-rodriguez,5.28,True,José Luis Rodríguez Bebanz,P. Rodríguez,3.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,99213,267,Puma Rodríguez,6,,13.0,9.0,10.0,7.0,,4.0,,,2.0,3.0,1.0,,2.0,,,,,,
299,5,8,0.0,37,ignacio-ramirez,2.17,False,Juan Ignacio Ramírez Polero,I. Ramírez,0.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,SPT,99221,292,Ignacio Ramírez,6,1.0,1.0,7.0,3.0,2.0,,,,,,3.0,,,,,,,,,
300,4,19,-0.93,37,de-la-cruz,7.23,True,Diego Nicolás de la Cruz Arcosa,D. Cruz,2.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,99228,262,De la Cruz,6,4.0,19.0,16.0,10.0,32.0,,,,,,4.0,,,,,,,,,
301,5,17,-1.97,37,bareiro,5.07,True,Adam Fernando Bareiro Gamarra,Bareiro,3.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,-1.1,FOR,99248,356,Bareiro,7,5.0,8.0,29.0,4.0,16.0,3.0,,,,,10.0,5.0,,2.0,,1.0,,1.0,,
302,4,22,0.1,37,pochettino,11.14,True,Tomás Pochettino,Pochettino,4.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,12.0,FOR,99267,356,Pochettino,7,3.0,29.0,9.0,12.0,13.0,3.0,,,,4.0,11.0,2.0,,,,,,,1.0,
303,3,21,0.0,37,alexander-barboza,9.64,False,Alexander Nahuel Barboza Ullúa,A. Barboza,5.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,BOT,99274,263,Alexander Barboza,6,12.0,44.0,42.0,7.0,3.0,1.0,10.0,,,,5.0,,,1.0,,,,,,
304,5,8,0.0,37,dinenno,4.18,False,Juan Ignacio Dinenno de Cara,Dinenno,1.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,99316,276,Dinenno,6,2.0,1.0,6.0,3.0,4.0,,,,,,2.0,1.0,,,,,,,,
305,6,24,-0.84,37,luis-zubeldia,9.05,True,Luis Francisco Zubeldía,L. Zubeldía,5.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6.03,FLU,99366,266,Luis Zubeldía,7,,,,,,,,,,,,,,,10.0,,,,,
306,5,13,0.0,37,michael,6.49,False,Michael Richard Delgado de Oliveira,Michael,3.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,99392,262,Michael,6,,7.0,1.0,3.0,3.0,1.0,,,,3.0,3.0,1.0,,,,,,,,
307,4,25,0.0,37,baralhas,6.9,False,Gabriel Baralhas dos Santos,Baralhas,3.68,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,99440,287,Baralhas,6,9.0,46.0,40.0,12.0,24.0,,,,,1.0,6.0,1.0,,1.0,,,,,1.0,
308,1,35,-0.26,37,rossi,9.79,True,Agustín Daniel Rossi,Rossi,5.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6.3,FLA,99552,262,Rossi,7,2.0,,,,9.0,,18.0,81.0,22.0,,,,,,,,3.0,,,
309,5,7,0.0,37,paulinho,5.0,False,Paulo Henrique Sampaio Filho,Paulinho,1.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,99818,275,Paulinho,6,,2.0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,,,,,
310,3,28,0.95,37,alan-franco,5.99,True,Alan Javier Franco,A. Franco,2.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,4.7,SAO,99889,276,Alan Franco,7,7.0,26.0,29.0,2.0,10.0,2.0,9.0,,,,,,,,,,,,2.0,
311,4,27,0.0,37,igor-gomes,5.72,False,Igor Silveira Gomes,I. Gomes,2.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,100084,282,Igor Gomes,6,2.0,14.0,15.0,7.0,18.0,1.0,,,,1.0,3.0,5.0,,,,,,,,
312,4,13,0.65,37,pedro-augusto,2.68,True,Pedro Augusto Borges da Costa,P. Augusto,1.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3.1,SPT,100085,292,Pedro Augusto,6,4.0,18.0,13.0,1.0,9.0,,,,,,2.0,,,,,1.0,,,,
313,5,26,0.0,37,yuri-alberto,10.98,False,Yuri Alberto Monteiro da Silva,Y. Alberto,5.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,100652,264,Yuri Alberto,6,3.0,6.0,25.0,30.0,44.0,11.0,,,,2.0,11.0,10.0,1.0,1.0,,,,1.0,,
314,5,11,0.0,37,fernando,3.05,False,Fernando dos Santos Pedro,Fernando,0.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,100695,280,Fernando,6,,2.0,4.0,4.0,3.0,,,,,,3.0,,,,,,,,,
315,4,16,-0.05,37,matheus-henrique,5.42,True,Matheus Henrique de Souza,M. Henrique,1.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.5,CRU,100742,283,Matheus Henrique,6,3.0,18.0,12.0,2.0,12.0,,,,,,2.0,,,,,,,,,
316,1,11,0.18,37,brenno,6.75,True,Brenno Oliveira Fraga Costa,Brenno,4.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6.8,FOR,100830,356,Brenno,7,1.0,,,,2.0,,1.0,38.0,14.0,,,,,,,1.0,1.0,,,
317,3,8,0.0,37,ruan,7.06,False,Ruan Tressoldi Netto,Ruan,4.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,100842,282,Ruan,6,3.0,9.0,10.0,,6.0,,3.0,,,,,1.0,,,,,,,,
318,2,9,0.0,37,lucas-esteves,5.61,False,Lucas Esteves Souza,L. Esteves,3.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,100846,284,Lucas Esteves,6,1.0,11.0,8.0,4.0,3.0,,2.0,,,,1.0,,,,,,,,1.0,
319,2,12,-0.57,37,luan-candido,7.26,True,Luan Cândido de Almeida,L. Cândido,3.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.2,SPT,100848,292,Luan Cândido,7,2.0,15.0,16.0,6.0,7.0,2.0,1.0,,,,4.0,1.0,,,,,,,1.0,1.0
320,2,31,0.49,37,vitinho,9.65,True,Victor Alexander da Silva,Vitinho,5.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,4.7,BOT,100898,263,Vitinho,7,3.0,51.0,26.0,7.0,14.0,4.0,15.0,,,1.0,3.0,1.0,,,,,,,1.0,
321,4,28,0.0,37,ronald-lopes,4.56,False,Ronald dos Santos Lopes,R. Lopes,2.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,100969,287,Ronald Lopes,6,6.0,33.0,39.0,4.0,23.0,3.0,,,,2.0,6.0,,,1.0,,,,,,
322,4,19,-1.46,37,nonato,5.09,True,Gustavo Nonato Santana,Nonato,2.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2.7,FLU,100987,266,Nonato,7,3.0,17.0,17.0,6.0,16.0,,,,,1.0,1.0,2.0,,,,,,,,
323,5,16,0.0,37,junior-santos,5.89,False,José Antonio dos Santos Júnior,J. Santos,1.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,CAM,101002,282,Júnior Santos,5,1.0,4.0,9.0,5.0,14.0,3.0,,,,,2.0,2.0,,,,,,,,
324,2,29,-0.57,37,diego,8.97,True,Jackson Diego Ibraim Fagundes - Ibrahim,Diego,5.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.5,CEA,101027,354,Diego,7,5.0,39.0,24.0,7.0,60.0,,10.0,,,2.0,4.0,,,1.0,,,,,,
325,5,26,1.32,37,ferreira,9.63,True,Aldemir dos Santos Ferreira,Ferreira,4.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,10.7,SAO,101290,276,Ferreira,7,3.0,17.0,12.0,13.0,45.0,3.0,,,,4.0,6.0,5.0,,2.0,,,,,1.0,
326,5,28,0.45,37,ademir,7.81,True,Ademir da Silva Santos Júnior,Ademir,4.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,13.8,BAH,101314,265,Ademir,7,7.0,30.0,26.0,18.0,47.0,6.0,,,,6.0,15.0,2.0,2.0,,,,,,,
327,2,17,0.0,37,guga,8.25,False,Cláudio Rodrigues Gomes,Guga,5.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,101319,266,Guga,6,1.0,27.0,6.0,2.0,12.0,,6.0,,,1.0,1.0,1.0,,,,,,,,
328,1,0,0.0,37,marcelo-pitaluga,2.53,False,Marcelo de Araújo Pitaluga Filho,M. Pitaluga,-1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,101478,266,Marcelo Pitaluga,6,1.0,,,,,,,,,,,,,,,,,,,
329,4,14,0.0,37,pepe,4.7,False,João Pedro Vilardi Pinto,Pepê,2.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,101573,287,Pepê,6,3.0,21.0,22.0,1.0,20.0,,,,,,1.0,,,,,1.0,,,,
330,1,26,0.03,37,hugo-souza,7.15,True,Hugo de Souza Nogueira,H. Souza,3.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-0.7,COR,101574,264,Hugo Souza,7,3.0,,,,2.0,,9.0,58.0,30.0,,,,,,,,,,,
331,4,29,0.0,37,hugo-moura,4.41,False,Hugo Moura Arruda da Silva,H. Moura,1.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,101594,267,Hugo Moura,6,5.0,38.0,39.0,5.0,14.0,,,,,1.0,5.0,,,,,1.0,,,,1.0
332,2,20,0.0,37,ramon,7.05,False,Ramon Ramos Lima,Ramon,3.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,101597,287,Ramon,6,5.0,34.0,31.0,6.0,15.0,3.0,6.0,,,,1.0,,1.0,,,,,,1.0,
333,4,10,0.48,37,peixoto,5.01,True,Daniel Nascimento Peixoto dos Santos,Peixoto,3.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4.0,JUV,101651,286,Peixoto,7,1.0,13.0,14.0,6.0,7.0,,,,,,2.0,1.0,,1.0,,,,,,
334,2,6,1.27,37,felipe-jonatan,4.78,True,Felipe Jonatan Rocha Andrade,F. Jonatan,1.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6.9,MIR,101708,2305,Felipe Jonatan,7,,1.0,7.0,,2.0,,2.0,,,,,,,,,,,,,
335,2,30,0.0,37,matheuzinho,10.25,False,Matheus França Silva,Matheuzinho,5.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,101727,264,Matheuzinho,3,12.0,62.0,28.0,9.0,25.0,1.0,9.0,,,3.0,3.0,2.0,,,,,,,1.0,
