atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Guga,Guga,101319,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,3.01,Cláudio Rodrigues Gomes,0.2,2,5.55,20,guga,7,-0.46,2.0,2.0,,,,10.0,7.0,,3.0,6.0,,,,,1.0,,,,2.0,
Bruno Matias,B. Matias,101352,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,-0.4,Bruno Matias dos Santos,-1.8,4,2.22,20,bruno-matias,6,-0.89,,1.0,,,,,3.0,,2.0,1.0,,,,,,1.0,,,,
Eduardo Doma,E. Doma,101393,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,17,2.39,Eduardo Vinícius Domachowski,1.5,3,4.09,20,eduardo-doma,6,-0.35,,3.0,1.0,,,20.0,13.0,2.0,6.0,3.0,,1.0,,,,1.0,,,1.0,
Wallisson,Wallisson,101405,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,2.33,Wallisson Luiz Alves Máximo,0.0,4,4.36,20,wallisson,6,0.0,,3.0,,,,20.0,15.0,,2.0,8.0,,,,,1.0,,,,,
Marcelo Pitaluga,M. Pitaluga,101478,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Marcelo de Araújo Pitaluga Filho,0.0,1,3.0,20,marcelo-pitaluga,6,0.0,,,,,,,,,,,,,,,,,,,,
Hugo Souza,H. Souza,101574,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,17,3.85,Hugo de Souza Nogueira,0.3,1,8.68,20,hugo-souza,7,-0.69,,1.0,,36.0,1.0,,,,,1.0,,,,17.0,,1.0,,,6.0,
Ramon,Ramon,101597,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,14,5.17,Ramon Ramos Lima,2.0,2,8.17,20,ramon,7,-0.56,,2.0,,,,19.0,22.0,2.0,5.0,10.0,,2.0,,,,,,,5.0,
Felipe Jonatan,F. Jonatan,101708,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,13,2.73,Felipe Jonatan Rocha Andrade,5.5,2,5.53,20,felipe-jonatan,6,0.66,,,,,,10.0,3.0,2.0,2.0,5.0,,,,,1.0,,,,3.0,
Alerrandro,Alerrandro,101715,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,19,3.8,Alerrandro Barra Mansa Realino de Souza,3.9,5,6.98,20,alerrandro,7,0.21,3.0,1.0,,,,7.0,18.0,7.0,13.0,21.0,,3.0,,,5.0,,,,,
Matheuzinho,Matheuzinho,101727,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,15,5.29,Matheus França Silva,2.4,2,10.05,20,matheuzinho,7,-1.2,1.0,2.0,1.0,,,29.0,19.0,3.0,5.0,9.0,,1.0,1.0,,4.0,,,,5.0,
Fabinho,Fabinho,101729,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,7,-0.03,Fabio Augusto Luciano da Silva,0.0,5,1.43,20,fabinho,5,0.0,,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,
Oliva,Oliva,101807,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,12,3.13,Christian Gabriel Oliva Giménez,-0.3,4,6.26,20,oliva,6,-0.77,2.0,,,,,16.0,18.0,1.0,4.0,9.0,,,,,,,,,,
Mayk,Mayk,101820,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,12,3.8,Mayksilvan da Silva Ferreira,12.0,2,7.63,20,mayk,7,1.71,1.0,,,,,14.0,3.0,,3.0,6.0,,,,,,,,,3.0,
Willian Machado,W. Machado,101908,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,14,3.73,Willian Estefani Machado,0.0,3,5.36,20,willian-machado,7,0.0,1.0,2.0,,,,19.0,9.0,2.0,3.0,11.0,,1.0,,,,,,,1.0,
Vitinho,Vitinho,101960,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,19,4.34,Vitor Hugo Naum dos Santos,3.4,5,7.42,20,vitinho,7,0.15,3.0,4.0,,,,27.0,25.0,10.0,12.0,30.0,1.0,,,,2.0,1.0,,,,
Brítez,Brítez,101995,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Emanuel Fermín Brítez,0.0,3,5.0,20,britez,6,0.0,,,,,,,,,,,,,,,,,,,,
Piquerez,Piquerez,102130,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,8,6.01,Joaquín Piquerez Moreira,2.0,2,10.63,20,piquerez,7,-0.89,2.0,,,,,11.0,4.0,2.0,3.0,10.0,1.0,,,,,,,,2.0,
Vitor Eudes,V. Eudes,102137,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Vitor Eudes de Souza Costa,0.0,1,2.0,20,vitor-eudes,6,0.0,,,,,,,,,,,,,,,,,,,,
Rollheiser,Rollheiser,102256,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,14,2.59,Benjamín Rollheiser,1.0,4,5.48,20,rollheiser,6,-0.12,,1.0,,,,4.0,9.0,4.0,4.0,4.0,,3.0,,,1.0,,,,,
Matheus Felipe,M. Felipe,102310,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,4.9,Matheus Felipe Santos Nascimento,4.9,3,4.65,20,matheus-felipe,6,1.65,,1.0,,,,1.0,2.0,,,,,,,,,,,,1.0,
Caio Paulista,C. Paulista,102318,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,3.43,Caio Fernando de Oliveira,0.0,2,5.62,20,caio-paulista,6,0.0,,,,,,8.0,2.0,,2.0,2.0,,,,,,,,,2.0,
Cacá,Cacá,102340,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,13,2.96,Carlos de Menezes Júnior,1.4,3,5.66,20,caca,7,-0.4,,4.0,,,,6.0,7.0,1.0,1.0,3.0,,1.0,,,,1.0,,,5.0,
Gabriel Poveda,G. Poveda,102877,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,0.73,Gabriel Buscariol Poveda,0.0,5,3.01,20,gabriel-poveda,6,0.0,,,,,,3.0,4.0,1.0,1.0,4.0,,,,,,,,,,
Anderson,Anderson,102906,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,6,3.45,Anderson Silva da Paixão,0.0,1,5.87,20,anderson,5,0.0,,,,24.0,,,,,,1.0,,,,11.0,,,,,,
Luan,Luan,102909,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,0.96,Luan Vinícius da Silva Santos,0.0,4,2.69,20,luan,6,0.0,,1.0,,,,5.0,2.0,,1.0,,,,,,,,,,,
Zé Ricardo,Z. Ricardo,102911,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,18,2.59,José Ricardo Araújo Fernandes,6.0,4,4.92,20,ze-ricardo,6,0.82,1.0,4.0,1.0,,,27.0,29.0,5.0,2.0,19.0,,,,,,,,,,
Canobbio,Canobbio,102928,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,7.59,Agustín Canobbio Graviz,3.7,5,11.0,20,canobbio,7,-1.77,2.0,4.0,1.0,,,22.0,18.0,6.0,6.0,21.0,2.0,4.0,,,1.0,,,,,
Escobar,Escobar,102975,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,13,6.31,Gonzalo Daniel Escobar,4.7,2,10.17,20,escobar,6,-0.05,1.0,5.0,,,,36.0,13.0,1.0,4.0,11.0,1.0,,,,1.0,1.0,,,4.0,
Gabriel Brazão,G. Brazão,103056,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,16,2.49,Gabriel Nascimento Rezende Brazão - Resende,0.6,1,5.25,20,gabriel-brazao,6,-1.08,,4.0,,42.0,,,,1.0,,2.0,,,,27.0,,1.0,,,3.0,
Andrew,Andrew,103183,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Andrew da Silva Ventura,0.0,1,3.0,20,andrew,6,0.0,,,,,,,,,,,,,,,,,,,,
Eric Ramires,E. Ramires,103295,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,0.41,Eric dos Santos Rodrigues,-0.3,4,2.19,20,eric-ramires,6,-0.13,,1.0,,,,3.0,8.0,,1.0,4.0,,,,,,,,1.0,,
Matheus Alexandre,M. Alexandre,103347,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,9,2.12,Matheus Alexandre Anastácio de Souza,5.0,2,4.82,20,matheus-alexandre,6,0.63,,,,,,3.0,4.0,,1.0,,,,,,,,,,3.0,
Emmanuel Martínez,E. Martínez,103388,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,13,3.48,Leandro Emmanuel Martínez,0.0,4,6.16,20,emmanuel-martinez,7,0.0,,4.0,,,,26.0,21.0,1.0,3.0,26.0,,,,,1.0,,,,,
Kaio Jorge,K. Jorge,103445,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,14,4.94,Kaio Jorge Pinto Ramos,3.1,5,11.41,20,kaio-jorge,7,-1.03,,1.0,,,,3.0,5.0,6.0,17.0,12.0,,5.0,,,6.0,,,1.0,,
Ignácio,Ignácio,103523,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,1.95,Ignácio da Silva Oliveira,0.0,3,5.04,20,ignacio,6,-0.54,,1.0,,,,7.0,6.0,,3.0,5.0,1.0,,,,,,,,,
Guido Herrera,G. Herrera,103562,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Guido Gabriel Herrera,0.0,1,6.0,20,guido-herrera,6,0.0,,,,,,,,,,,,,,,,,,,,
Ocampo,Ocampo,103626,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,3.1,Brian Alexis Ocampo Ferreira,0.0,5,5.73,20,ocampo,6,0.0,,,,,,1.0,,,2.0,,,,,,,,,,,
Gabriel Menino,G. Menino,103767,SAN,277,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,5.07,Gabriel Vinícius Menino,3.9,4,9.23,20,gabriel-menino,6,0.02,,2.0,,,,14.0,5.0,5.0,4.0,12.0,,1.0,,,1.0,,,,,
Bruno Santos,B. Santos,103967,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,0.7,Bruno Santos de Oliveira,0.7,5,3.92,20,bruno-santos,7,-0.08,,,,,,,2.0,,1.0,1.0,,,,,,,,,,
Rafael Guanaes,R. Guanaes,104027,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,17,4.16,Rafael Silva Guanaes,4.08,6,7.24,20,rafael-guanaes,7,0.2,,,,,,,,,,,,,,,,,,,,4.0
Labyad,Labyad,104036,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,10,2.14,Zakaria Labyad,0.0,4,4.5,20,labyad,6,-0.8,2.0,1.0,,,,2.0,3.0,,1.0,3.0,,1.0,,,,,,,,
Sabino,Sabino,104075,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,16,3.89,José Sabino Chagas Monteiro,1.5,3,6.86,20,sabino,6,-0.09,,1.0,,,,24.0,22.0,1.0,2.0,10.0,1.0,1.0,,,,,,,3.0,
Carlos Miguel,C. Miguel,104084,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,4.87,Carlos Miguel dos Santos Pereira,0.6,1,7.81,20,carlos-miguel,7,-0.75,,3.0,,59.0,,,,,,10.0,,,,16.0,,,,,6.0,
Bruno Fuchs,B. Fuchs,104085,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,4.21,Bruno de Lara Fuchs,0.0,3,8.5,20,bruno-fuchs,6,0.0,,,,,,7.0,5.0,,,1.0,,,,,,,,,4.0,
Lucas Arcanjo,L. Arcanjo,104118,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,14,6.07,Lucas Willians Assis Arcanjo,7.1,1,9.95,20,lucas-arcanjo,7,-0.04,,1.0,,50.0,2.0,,,,,,,,,17.0,,1.0,,,5.0,
Fabri,Fabri,104134,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,2.66,Fabrício do Rosário dos Santos,0.0,5,5.27,20,fabri,6,0.0,1.0,,,,,4.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,
Raul,Raul,104191,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,7,3.71,Raul Jonas Steffens,0.0,1,5.49,20,raul,6,0.0,,1.0,,30.0,,,,,,2.0,,,,13.0,,,,,,
Edson Carioca,E. Carioca,104204,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,11,2.25,Edson Guilherme Mendes dos Santos,4.0,5,4.65,20,edson-carioca,7,0.45,,4.0,,,,9.0,12.0,1.0,8.0,7.0,,1.0,,,1.0,,,,,
João Lucas,J. Lucas,104257,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6,2.82,João Lucas de Almeida Carvalho,0.0,2,4.59,20,joao-lucas,6,0.0,,3.0,,,,11.0,8.0,1.0,2.0,6.0,,,,,,,,,,
Dudu,Dudu,104330,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,3.95,Eduardo Marcelo Rodrigues Nunes,0.0,4,5.01,20,dudu,5,0.0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,
Everton,Everton,104470,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,15,2.01,Everton Souza da Cruz,0.0,2,4.1,20,everton,6,0.0,1.0,4.0,1.0,,,11.0,13.0,2.0,5.0,16.0,,,,,,,,,1.0,
Camilo,Camilo,104519,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,16,3.28,Camilo Reijers de Oliveira,4.2,4,5.44,20,camilo,6,0.05,,4.0,,,,34.0,25.0,2.0,5.0,13.0,,,,,,,,,,
Fabrício,Fabrício,104588,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Fabrício Oliveira de Souza,0.0,1,2.0,20,fabricio,6,0.0,,,,,,,,,,,,,,,,,,,,
Moisés,Moisés,104666,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,13,2.35,Moisés Vieira da Veiga,0.0,5,4.78,20,moises,6,0.0,1.0,,,,,2.0,5.0,4.0,,5.0,,2.0,,,,,,1.0,,
Newton,Newton,104693,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,1.94,Newton Araújo da Costa Júnior,0.0,4,4.18,20,newton,6,0.0,,2.0,,,,8.0,3.0,1.0,1.0,5.0,,,,,,,,,,
Enzo Díaz,E. Díaz,104758,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,13,3.9,Enzo Hernán Díaz,0.0,2,9.04,20,enzo-diaz,6,0.0,1.0,7.0,,,,28.0,23.0,2.0,3.0,16.0,,,,,2.0,,,,1.0,
Acevedo,Acevedo,104783,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,17,4.5,Nicolás Brian Acevedo Tabárez,2.4,4,6.99,20,acevedo,7,-0.17,,6.0,,,,44.0,39.0,6.0,6.0,20.0,2.0,,,,,,,,,
Sebastián Gómez,S. Gómez,104811,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,16,2.57,Sebastián Gómez Londoño,0.0,4,4.34,20,sebastian-gomez,7,0.0,,3.0,,,,22.0,25.0,4.0,6.0,18.0,,,,,,,,,,
Wagner Leonardo,W. Leonardo,104994,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,9,2.78,Wagner Leonardo Calvelo de Souza,0.0,3,5.36,20,wagner-leonardo,6,0.0,,1.0,1.0,,,13.0,10.0,,2.0,2.0,,,,,1.0,,,,2.0,
João Marcelo,J. Marcelo,105047,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,1.55,João Marcelo Messias Ferreira,-0.3,3,3.48,20,joao-marcelo,6,-0.33,,,,,,3.0,4.0,,,2.0,,,,,,,,,1.0,
Jajá,Jajá,105048,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,16,5.36,Jandir Breno Souza Silva,11.9,5,7.66,20,jaja,7,1.91,1.0,1.0,1.0,,,15.0,12.0,9.0,8.0,18.0,,5.0,,,4.0,,,,,
Reinier,Reinier,105068,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,15,2.54,Reinier Jesus Carvalho,0.0,4,3.99,20,reinier,6,0.0,1.0,1.0,,,,6.0,9.0,8.0,4.0,8.0,1.0,1.0,,,,,,,,
Tetê,Tetê,105089,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,15,3.73,Mateus Cardoso Lemos Martins,2.3,5,9.09,20,tete,6,0.08,,,,,,11.0,6.0,6.0,11.0,13.0,1.0,2.0,,,1.0,,,,,
Villagra,Villagra,105157,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,15,2.07,Rodrigo Román Villagra,3.9,4,5.56,20,villagra,7,0.55,,1.0,,,,15.0,20.0,3.0,5.0,16.0,,,,,,,,,,
Khellven,Khellven,105175,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,14,2.75,Khellven Douglas Silva Oliveira,0.0,2,5.38,20,khellven,6,0.0,,3.0,,,,18.0,15.0,,2.0,7.0,1.0,,1.0,,,1.0,,,3.0,
Sant'Anna,Sant'Anna,105213,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,7,6.23,Ariel Agustín Sant'Anna Quintero,0.0,2,8.88,20,sant-anna,6,0.0,1.0,1.0,,,,7.0,7.0,3.0,1.0,4.0,,,,,2.0,,,,5.0,
Santi Rodríguez,S. Rodríguez,105214,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,10,2.13,Santiago Mariano Rodríguez Molina,-0.3,4,5.68,20,santi-rodriguez,6,-0.36,,1.0,,,,10.0,9.0,,,14.0,1.0,,,,,,,,,
Ferraresi,Ferraresi,105300,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,15,2.59,Nahuel Adolfo Ferraresi Hernández,3.9,3,6.17,20,ferraresi,6,0.91,,3.0,,,,17.0,16.0,,3.0,8.0,,1.0,1.0,,1.0,,,,2.0,
Carrascal,Carrascal,105436,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,4.23,Jorge Andrés Carrascal Guardo,0.0,4,9.1,20,carrascal,3,0.0,1.0,1.0,2.0,,,12.0,8.0,3.0,7.0,12.0,2.0,2.0,,,,,,,,
Renan Peixoto,R. Peixoto,105518,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7,0.9,Renan Peixoto Nepomuceno,0.0,5,2.73,20,renan-peixoto,6,0.0,,,,,,1.0,3.0,,1.0,4.0,1.0,,,,1.0,,,,,
Matheus Bidu,M. Bidu,105531,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,15,7.86,Matheus Lima Beltrão Oliveira Valin,0.0,2,13.3,20,matheus-bidu,7,0.0,1.0,4.0,,,,34.0,18.0,1.0,5.0,43.0,,2.0,,,4.0,1.0,,,6.0,
Carlos Vinícius,C. Vinícius,105563,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,18,5.49,Carlos Vinícius Alves Morais,3.5,5,14.07,20,carlos-vinicius,6,0.14,,4.0,,,,6.0,25.0,10.0,9.0,18.0,1.0,9.0,,,16.0,,,,,
Lucas Piton,L. Piton,105584,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,14,2.0,Lucas Piton Crivellaro,0.2,2,4.96,20,lucas-piton,6,-0.12,,,,,,13.0,9.0,2.0,3.0,3.0,,,,,1.0,,,,1.0,
Maurício,Maurício,105647,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,3.67,Maurício Magalhães Prado,2.0,4,6.85,20,mauricio,7,-2.43,1.0,1.0,,,,11.0,13.0,7.0,9.0,13.0,,3.0,,,2.0,,,,,
Edu,Edu,105842,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Lucas Eduardo Ribeiro de Souza,0.0,3,4.13,20,edu,5,0.0,,,,,,1.0,,,,,,,,,,,,,,
Edson Fernando,E. Fernando,105901,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,-0.3,Edson Fernando da Silva Gomes,-0.3,4,2.62,20,edson-fernando,6,-0.38,,,,,,,1.0,,,,,,,,,,,,,
Aldo Filho,A. Filho,105903,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,15,2.09,José Aldo Soares de Oliveira Filho,-0.3,4,3.8,20,aldo-filho,7,-0.37,1.0,7.0,,,,18.0,20.0,3.0,6.0,8.0,,,,,1.0,,,,,
