,atletas.variacao_num,atletas.rodada_id,atletas.apelido,atletas.status_id,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.slug,atletas.preco_num,atletas.atleta_id,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.posicao_id,atletas.foto,atletas.media_num,atletas.clube.id.full.name,DS,FS,G,FD,DE,GS,FC,FF,CA,A,I,PS,SG,PC,PP,CV,FT,V,DP,GC
326,0.0,3,Edson Carioca,5,False,2305,Edson Guilherme Mendes dos Santos,edson-carioca,5.0,104204,0,E. Carioca,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0.0,MIR,,,,,,,,,,,,,,,,,,,,
327,-0.41,3,João Lucas,7,True,364,João Lucas de Almeida Carvalho,joao-lucas,4.4,104257,3,J. Lucas,1.1,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1.83,REM,3.0,3.0,,1.0,,,5.0,1.0,1.0,,,,,,,,,,,
328,0.0,3,Dudu,6,False,287,Eduardo Marcelo Rodrigues Nunes,dudu,5.01,104330,2,Dudu,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3.95,VIT,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
329,0.98,3,Everton,6,True,315,Everton Souza da Cruz,everton,4.78,104470,3,Everton,6.4,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4.1,CHA,4.0,1.0,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,
330,0.29,3,Christian,7,True,283,Christian Roberto Alves Cardoso,christian,7.83,104502,3,Christian,5.7,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,3.23,CRU,4.0,3.0,,1.0,,,2.0,2.0,,,,,,,,,,,,
331,0.37,3,Camilo,6,True,315,Camilo Reijers de Oliveira,camilo,4.69,104519,3,Camilo,3.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2.87,CHA,6.0,3.0,,,,,3.0,,1.0,,,,,,,,,,,
332,0.0,3,Fabrício,5,False,280,Fabrício Oliveira de Souza,fabricio,2.0,104588,0,Fabrício,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.0,RBB,,,,,,,,,,,,,,,,,,,,
333,-0.28,3,Moisés,6,True,277,Moisés Vieira da Veiga,moises,4.72,104666,1,Moisés,1.2,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1.2,SAN,,,,1.0,,,,,,,,,,,,,,,,
334,0.41,3,Newton,6,True,263,Newton Araújo da Costa Júnior,newton,5.76,104693,3,Newton,5.2,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3.87,BOT,8.0,3.0,,,,,3.0,,1.0,,,,,,,,,,,
335,-0.03,3,Juan Vojvoda,7,True,277,Juan Pablo Vojvoda Rizzo,juan-vojvoda,8.03,104754,3,J. Vojvoda,4.25,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4.18,SAN,,,,,,,,,,,,,,,,,,,,
336,1.97,3,Enzo Díaz,2,True,276,Enzo Hernán Díaz,enzo-diaz,11.33,104758,3,E. Díaz,12.8,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8.53,SAO,9.0,4.0,,,,,5.0,2.0,,1.0,,,1.0,,,,,,,
337,-0.55,3,Acevedo,6,True,265,Nicolás Brian Acevedo Tabárez,acevedo,6.08,104783,3,Acevedo,2.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,4.67,BAH,9.0,1.0,,,,,6.0,1.0,2.0,,,,,,,,1.0,,,
338,0.0,3,Sebastián Gómez,5,False,294,Sebastián Gómez Londoño,sebastian-gomez,3.76,104811,2,S. Gómez,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1.6,CFC,1.0,4.0,,,,,1.0,,,,,,,,,,,,,
339,-1.05,3,Wagner Leonardo,3,True,284,Wagner Leonardo Calvelo de Souza,wagner-leonardo,5.73,104994,3,W. Leonardo,-0.1,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2.93,GRE,8.0,1.0,,,,,5.0,1.0,,,,,,,,1.0,,,,
340,0.26,3,João Marcelo,7,True,283,João Marcelo Messias Ferreira,joao-marcelo,3.75,105047,3,J. Marcelo,3.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0.9,CRU,2.0,,,,,,1.0,,,,,,,,,,,,,
341,0.49,3,Reinier,6,True,282,Reinier Jesus Carvalho,reinier,4.06,105068,3,Reinier,3.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2.13,CAM,,1.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,
342,-0.82,3,Tetê,7,True,284,Mateus Cardoso Lemos Martins,tete,11.79,105089,3,Tetê,5.3,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6.63,GRE,5.0,3.0,1.0,,,,1.0,4.0,,,,,,,,,,,,
343,0.0,3,Alexis Duarte,6,False,277,Alexis David Duarte Pereira,alexis-duarte,3.64,105114,1,A. Duarte,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,-1.3,SAN,,,,,,,1.0,,1.0,,,,,,,,,,,
344,0.0,3,Villagra,6,False,285,Rodrigo Román Villagra,villagra,6.55,105157,1,Villagra,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0.0,INT,,,,,,,,,,,,,,,,,,,,
345,-0.4,3,Khellven,7,True,275,Khellven Douglas Silva Oliveira,khellven,5.37,105175,3,Khellven,2.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1.6,PAL,5.0,3.0,,,,,4.0,,,,,,,,,,,,,1.0
346,0.0,3,Sant Anna,6,False,280,Ariel Agustín Sant'Anna Quintero,sant-anna,5.45,105213,1,S. Anna,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,6.2,RBB,,,,1.0,,,,,,,,,1.0,,,,,,,
347,0.0,3,Santi Rodríguez,5,False,263,Santiago Mariano Rodríguez Molina,santi-rodriguez,7.36,105214,2,S. Rodríguez,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2.85,BOT,3.0,3.0,,,,,1.0,,,,,,,,,,,,,
348,0.9,3,Ferraresi,2,True,276,Nahuel Adolfo Ferraresi Hernández,ferraresi,7.57,105300,2,Ferraresi,6.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3.1,SAO,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
349,1.66,3,Gabriel Xavier,6,True,265,Gabriel Lehman Xavier - Lheman / Lhman,gabriel-xavier,6.66,105373,1,G. Xavier,6.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,6.5,BAH,1.0,,,,,,,,,,,,1.0,,,,,,,
350,0.0,3,Carrascal,6,False,262,Jorge Andrés Carrascal Guardo,carrascal,10.95,105436,2,Carrascal,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2.95,FLA,1.0,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
351,0.0,3,Renan Peixoto,5,False,293,Renan Peixoto Nepomuceno,renan-peixoto,4.0,105518,0,R. Peixoto,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0.0,CAP,,,,,,,,,,,,,,,,,,,,
352,4.07,3,Matheus Bidu,7,True,264,Matheus Lima Beltrão Oliveira Valin,matheus-bidu,13.22,105531,2,M. Bidu,19.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,12.05,COR,4.0,9.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,
353,-3.58,3,Carlos Vinícius,7,True,284,Carlos Vinícius Alves Morais,carlos-vinicius,18.6,105563,3,C. Vinícius,0.7,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12.27,GRE,2.0,3.0,4.0,,,,4.0,2.0,,,1.0,,,,,,,,,
354,-1.29,3,Lucas Piton,7,True,267,Lucas Piton Crivellaro,lucas-piton,6.23,105584,3,L. Piton,-0.3,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1.23,VAS,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,
355,-0.72,3,Maurício,7,True,275,Maurício Magalhães Prado,mauricio,7.95,105647,3,Maurício,4.1,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,5.0,PAL,3.0,4.0,1.0,1.0,,,4.0,2.0,1.0,,1.0,,,,,,,,,
356,3.19,3,Walter Clar,6,True,315,Walter David Clar Fritz,walter-clar,8.79,105664,3,W. Clar,15.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8.17,CHA,2.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,
357,0.0,3,Luan Freitas,6,False,266,Luan de Freitas Molarinho Chagas,luan-freitas,3.0,105807,0,L. Freitas,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0.0,FLU,,,,,,,,,,,,,,,,,,,,
358,0.0,3,Edu,5,False,287,Lucas Eduardo Ribeiro de Souza,edu,4.0,105842,0,Edu,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
359,0.0,3,Belezi,6,False,293,Lucas Belezi Barbosa,belezi,3.0,105844,0,Belezi,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0.0,CAP,,,,,,,,,,,,,,,,,,,,
360,-0.32,3,Aldo Filho,6,True,2305,José Aldo Soares de Oliveira Filho,aldo-filho,4.09,105903,3,A. Filho,1.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1.67,MIR,1.0,,,1.0,,,5.0,1.0,2.0,1.0,,,,,,,,,,
361,-0.48,3,Rochet,7,True,285,Sergio Ramón Rochet Álvarez,rochet,6.55,105949,3,Rochet,2.2,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,2.3,INT,1.0,,,,8.0,5.0,,,,,,,,,,,,,,
362,0.99,3,Santiago Mingo,6,True,265,Santiago Martín Ramos Mingo,santiago-mingo,5.48,105990,3,S. Mingo,6.5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2.4,BAH,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,
363,0.0,3,Coronel,6,False,276,Carlos Miguel Coronel,coronel,5.0,106028,0,Coronel,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0.0,SAO,,,,,,,,,,,,,,,,,,,,
364,0.01,3,Enamorado,6,True,284,José David Enamorado Gómez,enamorado,7.79,106104,2,Enamorado,3.4,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2.3,GRE,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,
365,0.0,3,Lucão,6,False,280,Lucas Alexandre Galdino de Azevedo,lucao,4.0,106160,0,Lucão,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.0,RBB,,,,,,,,,,,,,,,,,,,,
366,1.54,3,Bruno Gomes,7,True,285,Bruno Gomes da Silva Clevelário,bruno-gomes,8.23,106202,3,B. Gomes,10.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6.17,INT,8.0,4.0,,,,,3.0,3.0,,,,,,,,,1.0,,,
367,-0.62,3,Marcos Antônio,7,True,276,Marcos Antônio Silva Santos,marcos-antonio,7.27,106294,3,M. Antônio,0.9,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2.8,SAO,6.0,,,,,,2.0,,,,,,,,,,,,,
368,-1.13,3,Preciado,7,True,282,Ángelo Smit Preciado Quiñónez,preciado,6.44,106302,2,Preciado,-0.3,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.95,CAM,1.0,2.0,,,,,2.0,,,,,,,,,,,,,
369,-1.18,3,Caio Alexandre,6,True,265,Caio Alexandre Souza e Silva,caio-alexandre,4.93,106323,2,C. Alexandre,-1.3,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,-0.4,BAH,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
370,0.0,3,Eduardo Santos,6,False,280,Eduardo Gonzaga Mendes Santos,eduardo-santos,5.0,106434,0,E. Santos,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.0,RBB,,,,,,,,,,,,,,,,,,,,
371,0.0,3,Villalba,6,False,283,Lucas Hernán Villalba,villalba,10.0,106593,0,Villalba,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0.0,CRU,,,,,,,,,,,,,,,,,,,,
372,-0.89,3,Igor Formiga,6,True,2305,Igor Marques Paciência Cardoso,igor-formiga,6.65,106708,3,I. Formiga,1.5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4.4,MIR,3.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,
373,0.0,3,Rodrigo Nestor,6,False,265,Rodrigo Nestor Bertalia,rodrigo-nestor,5.73,106822,1,R. Nestor,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0.0,BAH,,,,,,,,,,,,,,,,,,,,
374,0.0,3,Yuri Sena,6,False,287,Yuri Sena dos Reis Batista,yuri-sena,1.0,107075,0,Y. Sena,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
375,2.82,3,Luciano Juba,6,True,265,Luciano Batista da Silva Júnior,luciano-juba,11.19,107093,3,L. Juba,16.5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,9.5,BAH,6.0,4.0,1.0,2.0,,,1.0,3.0,,,,,1.0,,,,,,,
376,0.0,3,Jeffinho,6,False,263,Jefferson Ruan Pereira dos Santos,jeffinho,5.0,107170,0,Jeffinho,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
377,2.54,3,Patrick de Paula,7,True,364,Patrick de Paula Carreiro,patrick-de-paula,7.89,107172,3,P. Paula,14.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6.8,REM,3.0,5.0,,,,,4.0,7.0,1.0,2.0,,,,,,,,,,
378,0.0,3,Michel Araújo,6,False,265,Michel Daryl Araújo Villar,michel-araujo,3.82,107173,1,M. Araújo,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,-3.1,BAH,,1.0,,,,,2.0,,,,,,,,,1.0,,,,
379,0.0,3,Bruno Tabata,6,False,285,Bruno Vinícius Souza Ramos,bruno-tabata,4.27,107174,1,B. Tabata,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0.5,INT,,,,,,,1.0,1.0,,,,,,,,,,,,
380,0.0,3,Matheus Donelli,6,False,264,Matheus Planelles Donelli,matheus-donelli,3.0,107179,0,M. Donelli,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
381,0.0,3,Léo Linck,6,False,263,Leonardo Matias Baiersdorf Linck,leo-linck,6.0,107183,0,L. Linck,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
382,-1.65,3,Danilo,6,True,263,Danilo dos Santos de Oliveira,danilo,14.96,107231,3,Danilo,3.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,12.4,BOT,1.0,1.0,4.0,,,,2.0,1.0,,,,,,,,,1.0,,,
383,0.0,3,Vanderlan,5,False,280,Vanderlan Barbosa da Silva,vanderlan,5.0,107236,0,Vanderlan,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.0,RBB,,,,,,,,,,,,,,,,,,,,
384,0.0,3,João Paulo,6,False,315,João Paulo Silveira dos Santos,joao-paulo,4.91,107453,1,J. Paulo,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,7.0,CHA,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
385,0.0,3,Ênio,6,False,315,Sebastião Ênio Santos de Almeida,enio,4.0,107516,0,Ênio,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0.0,CHA,,,,,,,,,,,,,,,,,,,,
386,0.0,3,Natanael,6,False,282,Natanael Moreira Milouski,natanael,7.0,107554,0,Natanael,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0.0,CAM,,,,,,,,,,,,,,,,,,,,
387,0.0,3,Eduardo Melo,6,False,364,Eduardo de Queiroz Melo,eduardo-melo,2.13,107700,1,E. Melo,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1.4,REM,1.0,,,,,,,,,,1.0,,,,,,,,,
388,0.0,3,Praxedes,6,False,280,Bruno Conceição Praxedes,praxedes,4.0,107744,0,Praxedes,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0.0,RBB,,,,,,,,,,,,,,,,,,,,
389,0.0,3,Fintelman,5,False,287,Alexandre Fintelman de Mello Ribeiro da Silva,fintelman,2.0,107859,0,Fintelman,0.0,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
390,-1.44,3,Bobadilla,2,True,276,Damián Josué Bobadilla Benítez,bobadilla,8.89,107873,3,Bobadilla,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3.77,SAO,7.0,,,2.0,,,5.0,,,,1.0,,,,,,,,,
391,0.0,3,Hugo,5,False,264,Hugo Ferreira de Farias,hugo,4.0,107908,0,Hugo,0.0,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0.0,COR,,,,,,,,,,,,,,,,,,,,
392,-0.78,3,Terán,7,True,293,Carlos Terán Díaz,teran,5.19,107985,2,Terán,0.2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,3.95,CAP,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,
393,-0.36,3,Carbonero,7,True,285,Johan Stiven Carbonero Balanta,carbonero,9.05,107989,3,Carbonero,5.6,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5.5,INT,2.0,4.0,,3.0,,,1.0,4.0,,1.0,,,,,,,,,,
394,0.36,3,Garcez,6,True,315,Maurício Garcez de Jesus,garcez,4.29,108131,2,Garcez,3.3,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2.4,CHA,1.0,3.0,,,,,2.0,3.0,,,,,,,,,,,,
395,-1.03,3,Isidro Pitta,7,True,280,Isidro Miguel Pitta Saldívar,isidro-pitta,4.68,108133,2,I. Pitta,-1.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,-0.8,RBB,1.0,1.0,,1.0,,,5.0,1.0,,,1.0,,,,1.0,,,,,
396,0.0,3,Nardoni,6,False,284,Juan Ignacio Martín Nardoni,nardoni,10.0,108162,0,Nardoni,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0.0,GRE,,,,,,,,,,,,,,,,,,,,
397,0.0,3,David Ricardo,6,False,263,David Ricardo Loiola da Silva,david-ricardo,7.0,108274,0,D. Ricardo,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0.0,BOT,,,,,,,,,,,,,,,,,,,,
398,0.0,3,Adonis Frías,7,False,277,Adonis Uriel Frías,adonis-frias,5.04,108469,1,A. Frías,0.0,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,-0.1,SAN,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
399,0.0,3,Santi Moreno,6,False,266,Santiago Moreno,santi-moreno,2.77,108474,2,S. Moreno,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,-0.15,FLU,,,,,,,1.0,,,,,,,,,,,,,
400,0.0,3,Aravena,6,False,284,Alexander Ernesto Aravena Guzmán,aravena,4.0,108548,0,Aravena,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0.0,GRE,,,,,,,,,,,,,,,,,,,,
401,0.12,3,Tapia,6,True,276,Gonzalo Andrés Tapia Dubournais,tapia,5.58,108588,3,Tapia,3.8,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2.67,SAO,2.0,1.0,,,,,3.0,3.0,,,,,,,,,1.0,,,
402,0.0,3,Emiliano Martínez,6,False,275,Emiliano Martínez Toranza,emiliano-martinez,5.0,108683,0,E. Martínez,0.0,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0.0,PAL,,,,,,,,,,,,,,,,,,,,
403,-0.6,3,Galeano,6,True,2305,Antonio Javier Galeano Ferreira,galeano,5.79,108713,3,Galeano,1.1,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1.17,MIR,,,,3.0,,,,,,,1.0,,,,,,,,,
404,0.0,3,Plata,6,False,262,Gonzalo Jordy Plata Jiménez,plata,9.44,109096,1,Plata,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10.6,FLA,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
405,-0.3,3,Tiago Cóser,7,True,294,Tiago Cóser,tiago-coser,1.56,109127,3,T. Cóser,-0.4,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0.37,CFC,2.0,,,,,,3.0,,1.0,,,,,,,,,,,
406,0.0,3,Kike Saverio,6,False,287,Javier Enrique Delgado Saverio,kike-saverio,5.0,109138,0,K. Saverio,0.0,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0.0,VIT,,,,,,,,,,,,,,,,,,,,
407,-0.23,3,Rafael Carvalheira,6,True,315,Rafael dos Santos Carvalheira Natividade,rafael-carvalheira,5.67,109336,3,R. Carvalheira,1.5,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4.03,CHA,3.0,,1.0,,,,4.0,1.0,,,,,,,,,,,,
