"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","FS","PE","RB","SG","FC","CA","DD","GS","FF","FD","I","G","A","CV","PP","FT","DP"
"610","Luis Gustavo Francisco Camilo","Luis Gustavo","https://s.glbimg.com/es/sde/f/2016/05/01/bbf0fd6bb6c143ac5b723f5da0261157_FORMATO.png",90764,1,292,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2016/04/27/3e188c20efad841496876cbe0bf752bb_FORMATO.jpeg",90290,1,284,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2016/05/20/f750960ead90efa047c243b4b6b090cc_FORMATO.png",93797,1,263,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2016/04/30/896250a6a797bd9a6c4699f9bd5cba0c_FORMATO.png",90303,1,284,"mei","Nulo",0,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Daniel Sampaio Simões","Danielzinho","https://s.glbimg.com/es/sde/f/2016/04/29/8b1e3dc9185048c52bee9ac7faa1d27f_FORMATO.png",93791,1,266,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2016/04/30/0d21af8fa9b92cb5a7bcbc1b174a8b2e_FORMATO.png",90302,1,284,"ata","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","Bryan Olivera Calvo","Bryan Olivera","https://s.glbimg.com/es/sde/f/2015/01/15/36ca70d6a800ae5a7b33483691bae83a_FORMATO.jpeg",90311,1,266,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","Matheus Fernandes de Brito Cabral","Matheus Cabral","https://s.glbimg.com/es/sde/f/2016/04/27/ba9ba2b24a93b55ce1dcd5fe204c4b60_FORMATO.png",93795,1,263,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","Maicon da Silva Moreira","Maicon","https://s.glbimg.com/es/sde/f/2016/05/01/73eb2f3c2116883ae2fab5c16f675916_FORMATO.png",93804,1,292,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","Keiller da Silva Nunes","Keiller","https://s.glbimg.com/es/sde/f/2016/04/30/27a59f8c22b27ce18864677f39ede22a_FORMATO.png",93834,1,285,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2016/05/03/3ebd9ed86862cc224d7f138b75e64119_FORMATO.png",89930,1,285,"mei","Provável",0,8.09,-3.91,-1,1,4,4,1,NA,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"621","Kaike Silva Mendes","Kaike","https://s.glbimg.com/es/sde/f/2016/04/30/eda437dba946f4c78406fdb01f3c70a5_FORMATO.png",93835,1,285,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","Teodoro Junio Barbosa de Araújo","Araújo","https://s.glbimg.com/es/sde/f/2016/04/30/8da3cdd181e04b0c114f91c721ad89b1_FORMATO.png",90334,1,284,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2016/04/29/14aa30db9557f9ceff03aade842303eb_FORMATO.png",93869,1,283,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","Jean Victor Barros","Jean","https://s.glbimg.com/es/sde/f/2016/05/20/3b155c0be6cba1a2c1ae295d73bd0c72_FORMATO.png",90336,1,263,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2016/05/01/f0a005c33b60cc205cdc6bd87876db75_FORMATO.png",90309,1,287,"mei","Nulo",0,1.69,0.69,1.3,1,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"626","Crysan da Cruz Queiroz Barcelo","Crysan","https://s.glbimg.com/es/sde/f/2016/04/26/d305f1642975389404dc1024ce983fb6_FORMATO.png",90406,1,293,"ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,1,263,"mei","Dúvida",0,4.63,0.63,2.3,1,1,7,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"628","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2016/05/09/5478d297b25b3631c3664a8e03e2cd38_FORMATO.png",93882,1,282,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","Rafael Augusto Leite Fachin","Rafael Fachin","https://s.glbimg.com/es/sde/f/2016/05/09/6a8b5fddd514fa4dbc67fcd2c301f4d3_FORMATO.jpeg",93846,1,294,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","Matheus Pereira da Silva","Matheus Pereira","https://s.glbimg.com/es/sde/f/2016/04/28/6b192d337619fb242109367ebca60db7_FORMATO.png",90370,1,264,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","Roger Duarte de Oliveira","Roger","https://s.glbimg.com/es/sde/f/2016/05/09/fa348aaee3689338060f59ba8b89de3f_FORMATO.png",93883,1,327,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","Alisson Alves Farias","Alisson Farias","https://s.glbimg.com/es/sde/f/2016/04/30/d4033d2d070ff7793784fbb3ce12f678_FORMATO.png",90481,1,285,"mei","Nulo",0,3.68,0.68,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"633","Raul José Cardoso","Raul","https://s.glbimg.com/es/sde/f/2016/04/30/20baeb0768cee2ef5e7e760abad4ddfa_FORMATO.png",90531,1,284,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","Danylo Fernandes Soares","Danylo Fernandes","https://s.glbimg.com/es/sde/f/2016/05/09/d3a75a8602cb0b8280503d0135270b23_FORMATO.png",93884,1,327,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2016/04/30/c66920f75ffae5c4ae70d98ce74fc92e_FORMATO.png",90532,1,284,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","Maktom Chaidey Da Costa","Maktom","https://s.glbimg.com/es/sde/f/2016/05/09/de77428ca6af20063a4ea49e1cd1ec14_FORMATO.png",93885,1,327,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2016/05/09/b119d2bddf0c1d9bdba7a3ad69bbaa24_FORMATO.jpeg",94003,1,315,"zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Andrei Alba","Andrei","https://s.glbimg.com/es/sde/f/2016/04/27/2596d4746edbed226b3597a2391f7c23_FORMATO.png",94004,1,315,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","Matheus Leonardo Sales Cardoso","Matheusinho","https://s.glbimg.com/es/sde/f/2016/05/09/ffb5011da1ab75ebc1ade153dd6b37b1_FORMATO.png",93886,1,327,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","Guilherme Gianotti Morassi","Guilherme Morassi","https://s.glbimg.com/es/sde/f/2016/03/31/84a418b365c77f1a599844c98d630d32_FORMATO.png",94013,1,316,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2016/05/01/1f935974fecf9ac7b30cbc7c4a5e4c7a_FORMATO.png",90566,1,277,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2016/04/28/f00d8093b5e7456cf5ee94161c8b7bda_FORMATO.png",90535,1,283,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","Yuri Oliveira Lima","Yuri",NA,90569,1,277,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2016/05/01/f392eee84b1739e345e9b45a514b398e_FORMATO.jpeg",94045,1,277,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2016/04/27/89aa4c949b4487f412aa063ca7db4bc4_FORMATO.png",94067,1,263,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2016/05/01/c1b4a2668433c14055e715bd223d2ced_FORMATO.png",94044,1,277,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2016/04/27/f1da8b58208c0cf5e99aa6d98bd681a7_FORMATO.png",90634,1,315,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","Renato Bruno Vieira Gomes","Renato Bruno","https://s.glbimg.com/es/sde/f/2016/05/09/0e935a35d387a89b9fb03da1981a4faf_FORMATO.png",90637,1,327,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","Thallyson Gabriel Lobo Seabra","Thallyson",NA,94144,1,292,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","Luiz Miller dos Santos Silva","Luiz Miller","https://s.glbimg.com/es/sde/f/2016/05/01/07a0c81156c35ffc3aa26adc06a9a5e2_FORMATO.png",94143,1,344,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Lucas Ribamar Lopes dos Santos Bibiano","Ribamar","https://s.glbimg.com/es/sde/f/2016/05/20/c2b2ff7808695647ee0d6a0124a9df42_FORMATO.png",94068,1,263,"ata","Provável",0,8.02,-1.98,0.9,1,1,1,NA,NA,1,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA
"652","Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2016/04/28/bb012e6b712bdcc32af3aa71cc4e1d3e_FORMATO.png",94154,1,264,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2016/04/20/077473a4e168ab2b7fa9048b8d76a73a_FORMATO.png",94214,1,262,"zag","Provável",0,7.06,3.06,5.6,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"654","Matheus Martins Fogaça de Paulo ","Matheusinho","https://s.glbimg.com/es/sde/f/2016/01/07/8081123abcdfd8c3dce8254dc4c66622_FORMATO.png",90703,1,316,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2016/04/20/f969d90dae6aa636d5e07326a7cb3c9c_FORMATO.png",94138,1,262,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Iago Sampaio Silva","Iago","https://s.glbimg.com/es/sde/f/2016/04/27/150290301c0430d874cbf7cea57b3cf8_FORMATO.jpeg",94228,1,284,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2016/04/29/7faaf4f3b3e2ff7e8f761a1e33e7223c_FORMATO.png",90768,1,283,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2016/05/01/79d6ae58ba05540b9539eae16e7c6da8_FORMATO.png",90892,1,287,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","Michel Carlos Gilioli","Caixinha","https://s.glbimg.com/es/sde/f/2016/05/09/30b330fcd4d1abc4cdd04d21895cea03_FORMATO.jpeg",90777,1,315,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Lourency do Nascimento Rodrigues","Lourency","https://s.glbimg.com/es/sde/f/2016/04/27/3a84257ee84604c2cff291c1b066a26b_FORMATO.png",94249,1,315,"ata","Nulo",0,1.1,-0.9,-0.5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Walter Guimarães","Walter Guimarães","https://s.glbimg.com/es/sde/f/2016/05/01/69434d017d491957ec4dac9c8e885c72_FORMATO.png",90942,1,344,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Guilherme Natan de Lima","Lima","https://s.glbimg.com/es/sde/f/2016/04/27/059a0e58f2adc09337048722ca4f5ae4_FORMATO.png",94288,1,315,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2016/04/27/bdfa01266c1db8f51c4a40573c5ea27a_FORMATO.png",94286,1,315,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2016/05/01/3702c1c16aa8563dfc0d7e4f3399cadd_FORMATO.png",94445,1,292,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Alison Vicente da Silva","Alison",NA,91003,1,292,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Evandro Lima de Oliveira Filho","Evandro","https://s.glbimg.com/es/sde/f/2016/05/13/4b42ff4913c31881ab2b59613f9274cf_FORMATO.png",91001,1,292,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2016/05/09/dd5d3e189da3dded80c0cee3231c0eb5_FORMATO.jpeg",94509,1,294,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Ronaldo de Oliveira Strada","Ronaldo","https://s.glbimg.com/es/sde/f/2016/05/01/d60da59a4893b68e69302b4ad87a3187_FORMATO.png",91101,1,287,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2016/02/15/9014d90f048acbd879798bc652108dd4_FORMATO.jpeg",94583,1,266,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Alípio Duarte Brandão","Alípio","https://s.glbimg.com/es/sde/f/2016/05/01/d905a98c54e7ee4f247ea6a6cbc68abf_FORMATO.png",91100,1,287,"mei","Dúvida",0,2.94,-2.06,-1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2016/05/01/593d8fa3c0ada5c40f4e24749bd871d9_FORMATO.png",91102,1,287,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","Maximiliano Brian Rolón","Maxi Rolón","https://s.glbimg.com/es/sde/f/2016/04/28/97c77dedeea53fb40258a76eef4edc24_FORMATO.jpeg",94649,1,277,"ata","Nulo",0,2.35,-0.65,0.2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Yan Petter Pereira da Silva","Yan Petter","https://s.glbimg.com/es/sde/f/2016/04/30/714802b0dc9274bf50f058fe93821074_FORMATO.png",94722,1,285,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",94931,1,276,"mei","Nulo",0,9.04,7.04,10.3,1,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"675","Dierson Júnior Kuhn","Dierson","https://s.glbimg.com/es/sde/f/2016/05/20/933442bb56211b4777e5912e82f6fa40_FORMATO.png",91222,1,263,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2016/04/28/46ff09de149d9642f095549e519260c1_FORMATO.png",94962,1,283,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Lucas Estella Perri","Lucas Perri","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",91260,1,276,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Vitor Ruas Garrido","Vitinho","https://s.glbimg.com/es/sde/f/2016/05/09/7af1013445c4cc15fd5f4044616d04cd_FORMATO.png",94933,1,327,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2016/05/09/0f1b6534c01aff71e739f5cac6bb3053_FORMATO.jpeg",94985,1,294,"lat","Provável",0,9.19,6.19,9.5,1,2,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"680","Adryelson Shawann Lima Silva","Adryelson","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",91664,1,292,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","Anderson Vieira de Oliveira","Sinho","https://s.glbimg.com/es/sde/f/2016/05/01/10b258e31e55c2556e5fba4d2ecd5ae5_FORMATO.png",91387,1,292,"lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2016/05/09/a1a3a7a82484b2a3f7b6388ea8f914cc_FORMATO.jpeg",95022,1,282,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Yago César da Silva","Yago","https://s.glbimg.com/es/sde/f/2016/05/13/63ec665d8c94605033bc8a7f765d373e_FORMATO.png",95126,1,293,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2016/05/09/47077cf4073dc5319b8e49c87010479b_FORMATO.jpeg",95023,1,282,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","Thiago Rodrigues da Silva","Thiago","https://s.glbimg.com/es/sde/f/2016/04/28/065b11996e0d67cc518400c8274a5645_FORMATO.jpeg",91194,1,262,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Matheus Vinicius Matos Nogueira","Matheus Nogueira","https://s.glbimg.com/es/sde/f/2016/04/27/78ec1e03838620b307a5b86148c2cb22_FORMATO.jpeg",95121,1,284,"gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","Matheus Gonçalves Sávio","Matheus Sávio","https://s.glbimg.com/es/sde/f/2016/04/20/042079613fc2db314e0a12801f8eb3c8_FORMATO.png",91264,1,262,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2016/04/20/617d739dd1a0f98c8183bc66cee10d54_FORMATO.png",94930,1,262,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689"," João Pedro Heinen Silva","João Pedro","https://s.glbimg.com/es/sde/f/2016/04/26/2bd76d163ae9eb94cd86282749895a79_FORMATO.png",91687,1,293,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Wildson Silva de Melo","Índio",NA,95180,1,292,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Marciel Silva da Silva","Marciel","https://s.glbimg.com/es/sde/f/2016/04/29/fe41e6320c63045376a7254afe774d06_FORMATO.png",91714,1,283,"mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2016/05/13/3ed8feee46309c431569eaf3d3deff10_FORMATO.png",95127,1,293,"mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Jacsson Antônio Wichnovski","Jacsson","https://s.glbimg.com/es/sde/f/2016/03/30/931ff545d5c07c92347b8bffbbfc52f9_FORMATO.png",91710,1,285,"gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","José Vinícius do Santos Silva","Vinícius Bala",NA,95181,1,292,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2016/05/09/2d3e08a6de57469515879fd2d364fa37_FORMATO.jpeg",95315,1,294,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2016/05/01/861e63537ee390314861e3d9e8f3e2f6_FORMATO.png",95335,1,303,"mei","Provável",0,2.79,0.79,1.8,1,1,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Diego Ferreira Matheus","Diego","https://s.glbimg.com/es/sde/f/2016/05/20/765fe7f46128eaa6c091ab1929141074_FORMATO.png",91783,1,263,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Wesley Natã Wachholz","Wesley Natã","https://s.glbimg.com/es/sde/f/2016/05/13/8653785c7505502ef7563836f577017a_FORMATO.png",91743,1,315,"ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
