"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"615","Wesley Lopes Beltrame","Wesley","https://s.glbimg.com/es/sde/f/2016/05/01/df95d867f8ae0ddd0e0485b9b344e610_FORMATO.png",50421,20,"SAO","mei","Nulo",0,2.86,0,2.12,10,NA
"616","Leandro Almeida da Silva","Leandro Almeida","https://s.glbimg.com/es/sde/f/2016/06/20/c1c5199c8b8b470dd795f1f68800b8f0_FORMATO.png",50462,20,"INT","zag","Contundido",0,2.46,0,0.5,2,NA
"617","Ricardo Martins de Araújo","Kadu","https://s.glbimg.com/es/sde/f/2016/05/01/5ece8fb5b4713b05482aa2b88891e5cf_FORMATO.png",50427,20,"PON","zag","Nulo",0,5.6,0,1.47,12,NA
"618","José Carlos Cracco Neto","Zeca","https://s.glbimg.com/es/sde/f/2016/05/01/b75497cbd7fdf4e7cc56e0a77979a9f7_FORMATO.png",87192,20,"SAN","lat","Nulo",0,9.02,0,3.1,14,NA
"619","Edwin Armando Valencia Rodríguez","Valencia","https://s.glbimg.com/es/sde/f/2016/05/01/19b876352b7c66c50a6b3d872e85257c_FORMATO.png",50417,20,"SAN","mei","Nulo",0,2.43,0,0.5,1,NA
"620","Vilson Xavier de Meneses Junior","Vilson","https://s.glbimg.com/es/sde/f/2016/04/28/84ef11bf1e3dd175d1638cfb032e579c_FORMATO.png",50439,20,"COR","zag","Nulo",0,4.78,0,3.25,4,NA
"621","Anderson Ferreira da Silva","Pará","https://s.glbimg.com/es/sde/f/2016/07/13/9ed414184988c2926ab0d78b55db9098_FORMATO.png",87213,20,"FIG","lat","Provável",0,3.34,-2.24,2.58,4,NA
"622","Luiz Diallison de Souza Alves","Apodi","https://s.glbimg.com/es/sde/f/2016/07/19/b818076ed5dac8d5812816b1aebec56e_FORMATO.png",51042,20,"SPO","lat","Nulo",0,7.02,0.02,5.1,1,NA
"623","Henrique Adriano Buss","Henrique","https://s.glbimg.com/es/sde/f/2016/04/29/a9d9178f59821bfca73d485e636ad040_FORMATO.png",50856,20,"FLU","zag","Provável",0,10.31,0,3.33,18,NA
"624","Ayrton Lucas Dantas de Medeiros","Ayrton ","https://s.glbimg.com/es/sde/f/2016/05/30/d9de5b01c0675ed4e4ab3da40f2a1cca_FORMATO.png",88393,20,"FLU","lat","Nulo",0,3.7,0,4.7,1,NA
"625","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2016/04/28/d79ded1eae88c25646b800caa6438463_FORMATO.png",87225,20,"COR","zag","Nulo",0,2.62,0,2.88,7,NA
"626","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2016/07/08/9c77eae8ffe910b24fb1d98ce962c693_FORMATO.jpeg",87211,20,"PON","tec","Provável",0,10.35,0.95,2.89,20,NA
"627","Denis Cesar de Matos","Denis","https://s.glbimg.com/es/sde/f/2016/05/01/9e4d589b32947151072c21d1d5b71747_FORMATO.png",51175,20,"SAO","gol","Provável",0,8.05,-1.4,3.49,19,NA
"628","Emerson dos Santos Silva","Emerson Silva","https://s.glbimg.com/es/sde/f/2016/05/20/32eec64b3753a7d9b1192df90028abc9_FORMATO.png",51299,20,"BOT","zag","Nulo",0,4.86,0,2.29,12,NA
"629","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2016/04/28/791584b7c8c0a16ed8c52dc6c6821a90_FORMATO.png",87228,20,"COR","lat","Nulo",0,4.86,0,5,1,NA
"630","Leandro Donizete Gonçalves da Silva","Leandro Donizete","https://s.glbimg.com/es/sde/f/2016/04/26/765a5089ecb5053c65f7168963c61b74_FORMATO.png",51318,20,"ATL","mei","Provável",0,8.05,-0.15,3.42,12,NA
"631","Iago Ângelo Dias","Iago","https://s.glbimg.com/es/sde/f/2016/07/08/2e85b7ebd77a08a7b2652294f4b38b7c_FORMATO.png",88417,20,"COR","ata","Nulo",0,2.2,0,1.43,7,NA
"632","Tiago da Rocha Vieira","Tiaguinho","https://s.glbimg.com/es/sde/f/2016/06/15/e40d8343ec816a07f175770503c369fb_FORMATO.jpeg",90265,20,"CHA","ata","Nulo",0,1.05,-0.16,-0.08,5,NA
"633","Luiz Carlos Oliveira Bitencourt","Luiz Carlos ","https://s.glbimg.com/es/sde/f/2016/05/01/094cd9a92291d9b827dcfe88c0efccb6_FORMATO.png",88430,20,"SPO","gol","Contundido",0,2,0,0,0,NA
"634","Marcos do Nascimento Teixeira","Marcão","https://s.glbimg.com/es/sde/f/2016/07/03/67c178dd2899716368d15d8b4940c14c_FORMATO.png",87267,20,"ATL","zag","Provável",0,2.39,0,3.52,5,NA
"635","Walace Souza Silva","Walace","https://s.glbimg.com/es/sde/f/2016/04/30/14966dfd439d086334be00397217a6a2_FORMATO.png",88479,20,"GRE","mei","Nulo",0,13.43,0,3,12,NA
"636","Auro Álvaro da Cruz Júnior","Auro","https://s.glbimg.com/es/sde/f/2016/06/28/e214bcda51965bbf7c5068c841a8604f_FORMATO.jpeg",88540,20,"SAO","lat","Nulo",0,7.39,0,4.17,6,NA
"637","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2014/07/10/90204d7ecca027623a6dabdbf39ca8b9_FORMATO.jpeg",88651,20,"BOT","ata","Nulo",0,0.79,0,-1.33,3,NA
"638","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,20,"SAO","lat","Provável",0,8.49,0.52,2.8,3,NA
"639","Danilo Pires Costa","Danilo Pires","https://s.glbimg.com/es/sde/f/2015/10/28/0d6467c37bdb2017bc778735662d0a1c_FORMATO.png",87291,20,"STC","mei","Nulo",0,3.21,-0.72,1.6,5,NA
"640","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2016/07/19/c8c1a9d05db2abc2ad79b42dc3e4079e_FORMATO.png",87342,20,"GRE","zag","Nulo",0,8,0,0,0,NA
"641","Jucemar de Oliveira Cordeiro Júnior","Júnior Oliveira","https://s.glbimg.com/es/sde/f/2016/05/25/1292ee827e916cf85996f638132cb5ed_FORMATO.png",88848,20,"FIG","gol","Nulo",0,8.09,0,8,1,NA
"642","Eisner Iván Loboa Balanta","Eisner Loboa",NA,87361,20,"AME","mei","Nulo",0,0.79,0,-1.65,2,NA
"643","Allano Brendon de Souza Lima","Allano","https://s.glbimg.com/es/sde/f/2016/04/28/3085654af6c3a83e8e6538ac7bc78942_FORMATO.png",87391,20,"CRU","ata","Nulo",0,2.74,0,0.95,9,NA
"644","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/09/08d7db2748121ab1683da235cfa4a04f_FORMATO.png",87393,20,"ATL","zag","Nulo",0,9.53,0,3.08,5,NA
"645","Cristian Mark Junio Nascimento Oliveira Baroni","Cristian","https://s.glbimg.com/es/sde/f/2016/04/28/ef1d2a5ff504e9d69923adec9d7edfe3_FORMATO.png",37608,20,"COR","mei","Nulo",0,2.88,0,1.94,5,NA
"646","Gabriel Fernando de Jesus","Gabriel Jesus","https://s.glbimg.com/es/sde/f/2016/05/04/f14c5868bfb9bd13406d556de657b9e8_FORMATO.png",89154,20,"PAL","ata","Nulo",0,29.77,0,8.3,14,NA
"647","Bruno Sávio da Silva","Sávio","https://s.glbimg.com/es/sde/f/2016/05/09/7dd962f353ef61652ad5f8a79da0ca3c_FORMATO.png",89101,20,"AME","ata","Nulo",0,3.61,-0.17,1.33,10,NA
"648","Judivan Flor da Silva","Judivan ","https://s.glbimg.com/es/sde/f/2016/04/29/84cf16c68adf0de130d3dd9fc83f017e_FORMATO.png",89190,20,"CRU","ata","Contundido",0,3,0,0,0,NA
"649","Messias Rodrigues da Silva Júnior","Messias","https://s.glbimg.com/es/sde/f/2016/05/09/6068d0d51d95cf9603bbaf09042e0580_FORMATO.png",87402,20,"AME","zag","Nulo",0,1,0,0,0,NA
"650","Mário Sérgio Gomes de Souza","Mário Sérgio","https://s.glbimg.com/es/sde/f/2016/07/14/a40b056aec3f93a51f17a2ca5c28cd69_FORMATO.png",87399,20,"STC","lat","Nulo",0,2.84,0,0.93,3,NA
"651","Iago Justen Maidana Martins","Iago Maidana","https://s.glbimg.com/es/sde/f/2016/05/01/b7a6ac34682337402608ab557eddce32_FORMATO.jpeg",89226,20,"SAO","zag","Nulo",0,1,0,0,0,NA
"652","Daniel Miller Tenenbaum","Daniel","https://s.glbimg.com/es/sde/f/2016/04/20/6b655cea1f7829b459eff3efa45034cf_FORMATO.png",89258,20,"FLA","gol","Nulo",0,2,0,0,0,NA
"653","João Pedro dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2016/05/01/c96d48d7d4b10e94a0eb9aebcd00a649_FORMATO.png",89273,20,"PAL","lat","Nulo",0,3.93,0,3.8,1,NA
"654","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2016/06/28/a40f203dc74ba8f363f234170bc7da6c_FORMATO.jpeg",87486,20,"SAO","lat","Nulo",0,5.08,0,2.12,13,NA
"655","Guilherme Gimenez de Souza","Gimenez","https://s.glbimg.com/es/sde/f/2016/04/27/4fdb59e5497a1dda24a3556643f0b8f6_FORMATO.png",87482,20,"CHA","lat","Nulo",0,5.91,0.87,1.78,18,NA
"656","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,20,"GRE","mei","Nulo",0,1,0,0,0,NA
"657","Tiago Machowski","Tiago","https://s.glbimg.com/es/sde/f/2016/04/30/5dd1148fbd2c5986525de747fb4ea80d_FORMATO.png",87611,20,"GRE","gol","Nulo",0,2,0,0,0,NA
"658","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,20,"SAN","mei","Provável",0,14.09,0.23,6.28,20,NA
"659","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2016/05/01/472f14cf9165dd0469cf6e9346dd669f_FORMATO.png",89285,20,"PAL","mei","Nulo",0,4.7,0,1.09,10,NA
"660","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,20,"SAN","lat","Provável",0,7.07,1.04,7.26,7,NA
"661","Antônio Francisco Moura Neto","Neto Moura","https://s.glbimg.com/es/sde/f/2016/05/01/60b2f9caebf7a6d399c1ba73dff47b84_FORMATO.png",87742,20,"SPO","mei","Nulo",0,2.35,0,-0.8,1,NA
"662","Willian de Asevedo Furtado","William","https://s.glbimg.com/es/sde/f/2016/04/30/75e4a80e8152cf2e721dea24b7b7b180_FORMATO.png",89275,20,"INT","lat","Nulo",0,14.18,0,4.36,15,NA
"663","Carlos Eugenio Júnior Tavares dos Santos","Júnior","https://s.glbimg.com/es/sde/f/2016/04/30/015e22013c1e4d6e892050dd2d672ffe_FORMATO.png",89343,20,"GRE","lat","Nulo",0,1,0,0,0,NA
"664","Hugo Ragelli Oliveira Andrade","Hugo Ragelli","https://s.glbimg.com/es/sde/f/2014/10/14/b4ccb45b85f5ad13cada4d8f29cfabec_FORMATO.jpeg",89444,20,"CRU","ata","Nulo",0,2,0,0,0,NA
"665","Thiago Maia Alencar","Thiago Maia","https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png",89637,20,"SAN","mei","Nulo",0,4.32,0,1.16,15,NA
"666","Saulo Ferreira Silva Nascimento","Saulo","https://s.glbimg.com/es/sde/f/2016/05/20/7a75a68437642ef0fde4ef9bc5a2f571_FORMATO.png",89492,20,"BOT","gol","Nulo",0,2,0,0,0,NA
"667","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2016/04/29/9e75041c82af99e71fd7136bf58eb73d_FORMATO.png",87747,20,"FIG","mei","Nulo",0,2.72,-0.15,-0.13,7,NA
"668","Williams da Luz","Williams","https://s.glbimg.com/es/sde/f/2016/01/14/e7f0433ec3cfaf99844f48f07a15e886_FORMATO.jpeg",89640,20,"STC","mei","Nulo",0,2,0,0,0,NA
"669","Leonan José Valandro Gomes","Leonan","https://s.glbimg.com/es/sde/f/2016/05/13/7f3dfc1be15fa33f2fe0215c195e6d80_FORMATO.png",89693,20,"ATL","mei","Nulo",0,2,0,0,0,NA
"670","Dioclécio Horácio da Silva","Horácio","https://s.glbimg.com/es/sde/f/2016/07/12/a9421376264c02f66cfdfc8726e25b23_FORMATO.png",89466,20,"SPO","mei","Nulo",0,1,0,0,0,NA
"671","Federico Gino Acevedo Fagundez","Federico Gino","https://s.glbimg.com/es/sde/f/2016/04/29/07f205bd47120a9677a25b343417f3e7_FORMATO.png",87860,20,"CRU","mei","Nulo",0,4.53,0,0.02,4,NA
"672","Gustavo Henrique Ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2016/05/30/581e9d6f1052ed1c3bc00c0fb1bab53a_FORMATO.png",89815,20,"INT","mei","Nulo",0,3.11,0.61,0.7,16,NA
"673","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2016/04/28/34e8365db550908af5ae08bc890c103c_FORMATO.png",87863,20,"CRU","mei","Provável",0,19.83,0.38,6.84,18,NA
"674","Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2016/05/01/5dcd9e4c4a3b82146f0ae4159ac3f73c_FORMATO.png",89676,20,"VIT","ata","Nulo",0,2.5,0,4.47,3,NA
"675","Fabián Cornelio Balbuena González","Balbuena","https://s.glbimg.com/es/sde/f/2016/04/28/46ed32bd9a832044312ff5fad5d41e2e_FORMATO.png",87887,20,"COR","zag","Provável",0,4.44,0.25,2.57,14,NA
"676","Gustavo Henrique Furtado Scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png",87999,20,"FLU","mei","Provável",0,13.6,-3.04,5.06,16,NA
"677","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2016/07/07/808a9e3e04df7596a766d7feb9c2a0e6_FORMATO.png",88002,20,"VIT","mei","Nulo",0,2.68,0,1.62,8,NA
"678","Andrés Eliseo Chávez","Andrés Chávez","https://s.glbimg.com/es/sde/f/2016/08/18/9b7fee1b9878c569ab7eab653ef62fd1_FORMATO.png",89839,20,"SAO","ata","Provável",0,10.32,-2.45,6.78,4,NA
"679","Jorge Marco de Oliveira Moraes","Jorge","https://s.glbimg.com/es/sde/f/2016/04/20/fcce4bf95de7ba74ee7d3cee0dc27bd2_FORMATO.png",88065,20,"FLA","lat","Provável",0,21.08,0,5.87,15,NA
"680","Jonathan Calleri","Calleri","https://s.glbimg.com/es/sde/f/2016/05/04/765865175e180ab807fb3efa2cc5f005_FORMATO.png",89840,20,"SAO","ata","Nulo",0,16.66,0,2.64,5,NA
"681","Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2016/05/25/d404224a3a10f045f7b5ac26ba1630d7_FORMATO.png",89924,20,"CRU","mei","Nulo",0,3.91,0,1.32,14,NA
"682","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,20,"BOT","mei","Nulo",0,3.01,0,2.07,10,NA
"683","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2016/05/01/50ba5f59e410f0d4a635357cb29bcdb8_FORMATO.jpeg",89898,20,"PAL","ata","Provável",0,11.25,0.5,3.7,17,NA
"684","Ivan Quaresma da Silva","Ivan","https://s.glbimg.com/es/sde/f/2016/04/28/20284e957be3b188a80da6385901f248_FORMATO.jpeg",88136,20,"PON","gol","Nulo",0,1,0,0,0,NA
"685","Ramon Menezes Roma","Ramon","https://s.glbimg.com/es/sde/f/2016/05/01/bf444d7eaf1a2853f33faef276c4a9a0_FORMATO.png",88087,20,"VIT","zag","Nulo",0,4.23,0.14,1.33,17,NA
"686","Raul José Cardoso","Raul","https://s.glbimg.com/es/sde/f/2016/04/30/20baeb0768cee2ef5e7e760abad4ddfa_FORMATO.png",90531,20,"GRE","lat","Nulo",0,2,0,0,0,NA
"687","Isaac Oliveira Prado","Isaac","https://s.glbimg.com/es/sde/f/2016/06/28/38222ed7dab0cac62c7f863fd6d0aab7_FORMATO.jpeg",88140,20,"COR","ata","Nulo",0,2,0,0,0,NA
"688","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2016/04/30/35ea819f3d48c22459067c2265b46039_FORMATO.png",89976,20,"INT","lat","Nulo",0,2.14,0,0.7,5,NA
"689","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2016/05/03/3ebd9ed86862cc224d7f138b75e64119_FORMATO.png",89930,20,"INT","mei","Nulo",0,3.96,0,0.66,9,NA
"690","Paulo Ricardo Ferreira","Paulo Ricardo","https://s.glbimg.com/es/sde/f/2016/05/01/55a7c3efa93f25e94238147e784e436c_FORMATO.png",88224,20,"SAN","zag","Nulo",0,2,0,0,0,NA
"691","Bruno Antonio dos Santos","Bruno Santos","https://s.glbimg.com/es/sde/f/2016/04/29/c90440a9112852ec2d98e4d2186485d3_FORMATO.png",89977,20,"FIG","lat","Nulo",0,1,0,0,0,NA
"692","Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2016/04/30/0d21af8fa9b92cb5a7bcbc1b174a8b2e_FORMATO.png",90302,20,"GRE","ata","Provável",0,7.38,2.45,3.4,9,NA
"693","Daniel Guedes da Silva","Daniel Guedes ","https://s.glbimg.com/es/sde/f/2016/05/01/eb94bb8c5d05bfa2c6196961a8686f0f_FORMATO.png",88225,20,"SAN","lat","Nulo",0,3,0,0,0,NA
"694","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2016/04/27/3e188c20efad841496876cbe0bf752bb_FORMATO.jpeg",90290,20,"GRE","mei","Suspenso",0,3.64,-0.74,2.94,13,NA
"695","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2016/04/30/896250a6a797bd9a6c4699f9bd5cba0c_FORMATO.png",90303,20,"GRE","mei","Nulo",0,4.79,0,-0.52,5,NA
"696","Sueliton Florêncio Nogueira","Sueliton","https://s.glbimg.com/es/sde/f/2016/05/09/1d06851858c7a18e9c2bfcebb9f7a438_FORMATO.png",88387,20,"AME","zag","Nulo",0,6.94,-1.56,2.58,11,NA
"697","Ángel Rodrigo Romero Villamayor","Ángel Romero","https://s.glbimg.com/es/sde/f/2016/06/23/7903fe7f2298b69880a189fc96ca0f0c_FORMATO.png",88323,20,"COR","ata","Provável",0,10.83,0.92,5.66,14,NA
"698","Igor da Silva Candiota","Igor","https://s.glbimg.com/es/sde/f/2016/07/12/42a9d76c711334654d1d1e5325792f16_FORMATO.png",90320,20,"FLA","zag","Nulo",0,2,0,0,0,NA
"699","Teodoro Junio Barbosa de Araújo","Araújo","https://s.glbimg.com/es/sde/f/2016/04/30/8da3cdd181e04b0c114f91c721ad89b1_FORMATO.png",90334,20,"GRE","mei","Nulo",0,1,0,0,0,NA
"700","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2016/05/01/f0a005c33b60cc205cdc6bd87876db75_FORMATO.png",90309,20,"VIT","mei","Nulo",0,1.13,0,0.16,5,NA
"701","Adrián Ricardo Centurión","Centurión","https://s.glbimg.com/es/sde/f/2016/05/01/4beae587728cc6f31ddd73ed7df97170_FORMATO.png",88269,20,"SAO","ata","Nulo",0,9.88,0,2.53,15,NA
"702","Olávio Vieira dos Santos Júnior","Juninho","https://s.glbimg.com/es/sde/f/2015/01/27/c47682726055ef01d0306e13fcdb5b0b_FORMATO.png",90307,20,"ATL","ata","Nulo",0,1.99,0,1.2,2,NA
"703","Jeferson Carvalho dos Santos","Jeferson Negueba","https://s.glbimg.com/es/sde/f/2016/06/15/b3dfa367e6778d82e1587a4de440fd12_FORMATO.jpeg",90335,20,"GRE","mei","Nulo",0,2,0,0,0,NA
"704","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2016/04/30/c66920f75ffae5c4ae70d98ce74fc92e_FORMATO.png",90532,20,"GRE","mei","Nulo",0,1,0,0,0,NA
"705","Gustavo Cascardo de Assis","Cascardo",NA,90587,20,"ATL","lat","Nulo",0,2,0,0,0,NA
"706","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2016/05/01/1f935974fecf9ac7b30cbc7c4a5e4c7a_FORMATO.png",90566,20,"SAN","mei","Nulo",0,2.55,-0.33,-0.17,4,NA
"707","Lucas Fernandes","Lucas Fernandes",NA,90899,20,"ATL","ata","Provável",0,5.85,0.24,2.75,4,NA
"708","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,20,"SAN","mei","Nulo",0,2.55,-0.09,1.07,10,NA
"709","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2016/05/01/79d6ae58ba05540b9539eae16e7c6da8_FORMATO.png",90892,20,"VIT","gol","Nulo",0,2,0,0,0,NA
"710","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,20,"BOT","mei","Dúvida",0,9.72,0.07,3.48,16,NA
"711","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2016/04/28/f00d8093b5e7456cf5ee94161c8b7bda_FORMATO.png",90535,20,"CRU","mei","Contundido",0,1.79,0,1.97,3,NA
"712","Walter Guimarães","Walter Guimarães","https://s.glbimg.com/es/sde/f/2016/05/01/69434d017d491957ec4dac9c8e885c72_FORMATO.png",90942,20,"STC","zag","Nulo",0,2.19,0,3,1,NA
"713","Evandro Lima de Oliveira Filho","Evandro","https://s.glbimg.com/es/sde/f/2016/05/13/4b42ff4913c31881ab2b59613f9274cf_FORMATO.png",91001,20,"SPO","lat","Nulo",0,1,0,0,0,NA
"714","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2016/04/27/f1da8b58208c0cf5e99aa6d98bd681a7_FORMATO.png",90634,20,"CHA","mei","Nulo",0,0.88,0,0.35,2,NA
"715","Oswaldo de Oliveira","Oswaldo de Oliveira","https://s.glbimg.com/es/sde/f/2016/07/21/cdcdb202564ba02337983b1f8f71cafb_FORMATO.png",36940,20,"SPO","tec","Provável",0,8.77,0.32,3.07,20,NA
"716","Alison Vicente da Silva","Alison",NA,91003,20,"SPO","ata","Nulo",0,1,0,0,0,NA
"717","Guilherme Xavier de Oliveira","Guilherme Xavier","https://s.glbimg.com/es/sde/f/2016/05/09/8107ae25a5591cc30dac164e0330ce30_FORMATO.png",90635,20,"AME","mei","Nulo",0,2.56,0,1.78,4,NA
"718","Bruno Leonardo dos Santos Covas","Bruno Leonardo","https://s.glbimg.com/es/sde/f/2016/07/12/93722d43ce4a5fc3d48f46f65fbafac8_FORMATO.png",95620,20,"SAN","mei","Nulo",0,1,0,0,0,NA
"719","Tiago Cardoso dos Santos","Tiago Cardoso","https://s.glbimg.com/es/sde/f/2016/05/01/ae7159c592fbc29db5bbfe03c9abb68e_FORMATO.png",37601,20,"STC","gol","Provável",0,7.16,-1.2,3.02,20,NA
"720","Paulo André Cren Benini","Paulo André","https://s.glbimg.com/es/sde/f/2016/05/09/245b6785a7c26b5b1c667315f40b3768_FORMATO.png",37604,20,"ATL","zag","Contundido",0,3.25,-0.59,3.84,12,NA
"721","Marlon Bruno Mariano de Souza","Marlon","https://s.glbimg.com/es/sde/f/2016/07/13/9d19d17bb358bdbbd024c1a886535a55_FORMATO.png",90679,20,"FIG","lat","Contundido",0,2,0,0,0,NA
"722","Renato Bruno Vieira Gomes","Renato Bruno","https://s.glbimg.com/es/sde/f/2016/05/09/0e935a35d387a89b9fb03da1981a4faf_FORMATO.png",90637,20,"AME","mei","Nulo",0,1,0,0,0,NA
"723","Luis Antônio Venker de Menezes","Mano Menezes","https://s.glbimg.com/es/sde/f/2016/08/09/246730e80d7ef5af15c8b59b8491c289_FORMATO.png",37281,20,"CRU","tec","Provável",0,7.53,0.1,3.25,4,NA
"724","Paulo Autuori","Paulo Autuori","https://s.glbimg.com/es/sde/f/2016/05/02/b2a269f29451119f2d3811442679dc7a_FORMATO.png",36943,20,"ATL","tec","Provável",0,6.85,-0.23,3.08,20,NA
"725","Dagoberto Pelentier","Dagoberto","https://s.glbimg.com/es/sde/f/2016/05/01/959bce7e4083d35acad0cf216886af9b_FORMATO.png",37613,20,"VIT","ata","Nulo",0,6.29,-0.98,1.54,17,NA
"726","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2016/06/28/9c44ed90c5f62aba040b5beb817a9a63_FORMATO.jpeg",90651,20,"SAN","ata","Nulo",0,9.71,0,4.98,9,NA
"727","Carlos Alberto Gomes de Jesus","Carlos Alberto","https://s.glbimg.com/es/sde/f/2016/04/29/6d844ecf2e201d5ccaf0120e89a2a63f_FORMATO.png",37652,20,"FIG","mei","Provável",0,5.65,-1.4,4.52,5,NA
"728","Fábio Deivson Lopes Maciel","Fábio","https://s.glbimg.com/es/sde/f/2016/04/29/d67882f35767ba55ac29318622b2d920_FORMATO.png",37656,20,"CRU","gol","Contundido",0,7.55,-0.34,0.32,19,NA
"729","Luis Gustavo Francisco Camilo","Luis Gustavo","https://s.glbimg.com/es/sde/f/2016/05/01/bbf0fd6bb6c143ac5b723f5da0261157_FORMATO.png",90764,20,"SPO","zag","Nulo",0,4,0,0,0,NA
"730","Rafael Martiniano de Miranda Moura","Rafael Moura","https://s.glbimg.com/es/sde/f/2016/04/29/505bb95d4110ddb7f27fe3607bdc1e3d_FORMATO.png",37655,20,"FIG","ata","Provável",0,10.95,-0.26,3.21,15,NA
"731","Henrique Pacheco de Lima","Henrique","https://s.glbimg.com/es/sde/f/2016/04/29/3ee91a269e77c0defb08f1fee38c0aff_FORMATO.png",37694,20,"CRU","mei","Provável",0,9.42,-0.32,3.72,17,NA
"732","Cícero Santos","Cícero","https://s.glbimg.com/es/sde/f/2016/04/29/e356e8f08f83d738804569dcdf24662b_FORMATO.png",37688,20,"FLU","mei","Suspenso",0,9.09,-0.78,3.15,18,NA
"733","Jonathan Cícero Moreira","Jonathan","https://s.glbimg.com/es/sde/f/2016/04/29/342b9727e7f297bb78896cf41975a0af_FORMATO.png",37662,20,"FLU","lat","Contundido",0,9.26,0,2.9,11,NA
"734","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2016/04/29/7faaf4f3b3e2ff7e8f761a1e33e7223c_FORMATO.png",90768,20,"CRU","zag","Nulo",0,2.8,0,2.5,7,NA
"735","Matheus Martins Fogaça de Paulo ","Matheusinho","https://s.glbimg.com/es/sde/f/2016/01/07/8081123abcdfd8c3dce8254dc4c66622_FORMATO.png",90703,20,"FIG","mei","Nulo",0,1,0,0,0,NA
"736","Eduardo Luís Abonizio de Souza","Edu Dracena","https://s.glbimg.com/es/sde/f/2016/05/01/652eaba0da463e14e3f20b2102573e34_FORMATO.png",37657,20,"PAL","zag","Nulo",0,4.49,0,2.44,10,NA
