rodada,time,jogador,posição,jogou,pontos,pontos média,preço,preço var.,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,confronto,mando
201615,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x vit,false
201616,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x san,true
201617,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x vit,false
201618,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cfc,true
201619,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x vit,false
201620,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x scz,true
201621,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x vit,false
201622,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x ame,true
201623,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x vit,false
201624,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fla,true
201625,Vitória,Vinicius,Zagueiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x vit,false
201626,Vitória,Vinicius,Zagueiro,true,0.70,0.70,2.57,-0.43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x bot,true
201627,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,true
201628,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x sao,true
201629,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x gre,true
201630,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x vit,false
201631,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x vit,false
201632,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cru,true
201633,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x vit,false
201634,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cap,true
201635,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x vit,false
201636,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fig,true
201637,Vitória,Vinicius,Zagueiro,false,0.00,0.70,2.57,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fig,true
201600,Palmeiras,Vitor Hugo,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Palmeiras,Vitor Hugo,Zagueiro,true,5.10,5.10,7.43,2.43,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,pal x cap,true
201602,Palmeiras,Vitor Hugo,Zagueiro,true,-2.00,1.55,6.37,-1.06,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,pon x pal,false
201603,Palmeiras,Vitor Hugo,Zagueiro,true,12.10,5.07,10.25,3.88,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,pal x flu,true
201604,Palmeiras,Vitor Hugo,Zagueiro,true,-3.60,2.90,7.38,-2.87,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,sao x pal,false
201605,Palmeiras,Vitor Hugo,Zagueiro,true,5.20,3.36,8.94,1.56,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,pal x gre,true
201606,Palmeiras,Vitor Hugo,Zagueiro,true,2.10,3.15,8.44,-0.50,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,fla x pal,false
201607,Palmeiras,Vitor Hugo,Zagueiro,false,0.00,3.15,8.44,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x cor,true
201608,Palmeiras,Vitor Hugo,Zagueiro,true,3.40,3.19,8.66,0.22,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,cfc x pal,false
201609,Palmeiras,Vitor Hugo,Zagueiro,true,-0.50,2.73,7.89,-0.77,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,pal x scz,true
201610,Palmeiras,Vitor Hugo,Zagueiro,true,7.40,3.25,9.44,1.55,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,pal x ame,true
201611,Palmeiras,Vitor Hugo,Zagueiro,true,1.70,3.10,8.60,-0.84,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,cru x pal,false
201612,Palmeiras,Vitor Hugo,Zagueiro,true,5.20,3.29,9.24,0.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pal x fig,true
201613,Palmeiras,Vitor Hugo,Zagueiro,true,-2.00,2.85,7.97,-1.27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,spt x pal,false
201614,Palmeiras,Vitor Hugo,Zagueiro,true,0.20,2.65,8.23,0.26,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,pal x san,true
201615,Palmeiras,Vitor Hugo,Zagueiro,true,7.80,3.02,9.82,1.59,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,int x pal,false
201616,Palmeiras,Vitor Hugo,Zagueiro,true,7.00,3.29,9.84,0.02,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,pal x cam,true
201617,Palmeiras,Vitor Hugo,Zagueiro,true,0.60,3.12,8.88,-0.96,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,bot x pal,false
201618,Palmeiras,Vitor Hugo,Zagueiro,true,0.50,2.97,8.66,-0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x pal,false
201619,Palmeiras,Vitor Hugo,Zagueiro,true,0.10,2.81,8.74,0.08,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x vit,true
201620,Palmeiras,Vitor Hugo,Zagueiro,true,12.20,3.30,10.92,2.18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,cap x pal,false
201621,Palmeiras,Vitor Hugo,Zagueiro,true,0.10,3.14,9.10,-1.82,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pal x pon,true
201622,Palmeiras,Vitor Hugo,Zagueiro,true,1.80,3.08,9.36,0.26,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,pal x pon,true
201623,Palmeiras,Vitor Hugo,Zagueiro,true,6.10,3.22,10.13,0.77,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,pal x sao,true
201624,Palmeiras,Vitor Hugo,Zagueiro,true,6.00,3.34,10.19,0.06,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,gre x pal,false
201625,Palmeiras,Vitor Hugo,Zagueiro,true,-0.50,3.18,9.12,-1.07,0,3,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,pal x fla,true
201626,Palmeiras,Vitor Hugo,Zagueiro,false,0.00,3.18,9.12,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x pal,false
201627,Palmeiras,Vitor Hugo,Zagueiro,true,0.70,3.08,9.26,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,pal x cfc,true
201628,Palmeiras,Vitor Hugo,Zagueiro,true,3.30,3.09,9.65,0.39,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,scz x pal,false
201629,Palmeiras,Vitor Hugo,Zagueiro,true,4.40,3.14,9.93,0.28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ame x pal,false
201630,Palmeiras,Vitor Hugo,Zagueiro,true,4.50,3.19,9.82,-0.11,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,pal x cru,true
201631,Palmeiras,Vitor Hugo,Zagueiro,true,-1.80,3.02,8.82,-1.00,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,fig x pal,false
201632,Palmeiras,Vitor Hugo,Zagueiro,true,-0.30,2.91,9.09,0.27,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,pal x spt,true
201633,Palmeiras,Vitor Hugo,Zagueiro,true,-0.80,2.79,8.95,-0.14,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,san x pal,false
201634,Palmeiras,Vitor Hugo,Zagueiro,true,3.10,2.80,9.51,0.56,1,8,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,pal x int,true
201635,Palmeiras,Vitor Hugo,Zagueiro,true,-1.50,2.67,8.90,-0.61,0,3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,cam x pal,false
201636,Palmeiras,Vitor Hugo,Zagueiro,true,7.60,2.82,10.26,1.36,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,pal x bot,true
201637,Palmeiras,Vitor Hugo,Zagueiro,true,6.40,2.92,10.35,0.09,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,pal x bot,true
201600,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cru,true
201602,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cfc,false
201603,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x sao,true
201604,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cfc,false
201605,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cha,true
201606,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cfc,false
201607,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x spt,true
201608,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x pal,true
201609,Coritiba,Walisson Maia,Zagueiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x cfc,false
201610,Coritiba,Walisson Maia,Zagueiro,true,1.50,1.50,4.26,-0.74,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,cfc x int,true
201611,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cfc,false
201612,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cap,true
201613,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cfc,false
201614,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x bot,true
201615,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x cfc,false
201616,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cfc,false
201617,Coritiba,Walisson Maia,Zagueiro,false,0.00,1.50,4.26,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x fla,true
201618,Coritiba,Walisson Maia,Zagueiro,true,-2.10,-0.30,3.34,-0.92,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,vit x cfc,false
201619,Coritiba,Walisson Maia,Zagueiro,false,0.00,-0.30,3.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x pon,true
201620,Coritiba,Walisson Maia,Zagueiro,false,0.00,-0.30,3.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cru,true
201621,Coritiba,Walisson Maia,Zagueiro,false,0.00,-0.30,3.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x san,true
201622,Coritiba,Walisson Maia,Zagueiro,true,5.00,1.47,4.56,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cfc x san,true
201623,Coritiba,Walisson Maia,Zagueiro,true,13.90,4.58,6.38,1.82,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,cfc x gre,true
201624,Coritiba,Walisson Maia,Zagueiro,true,0.00,3.66,4.14,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x cfc,false
201625,Coritiba,Walisson Maia,Zagueiro,false,0.00,3.66,4.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x cor,true
201626,Coritiba,Walisson Maia,Zagueiro,false,0.00,3.66,4.14,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x cfc,false
201627,Coritiba,Walisson Maia,Zagueiro,true,-1.90,2.73,3.74,-0.40,0,2,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,pal x cfc,false
201628,Coritiba,Walisson Maia,Zagueiro,false,0.00,2.73,3.74,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x ame,true
201629,Coritiba,Walisson Maia,Zagueiro,false,0.00,2.73,3.74,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x ame,true
201630,Coritiba,Walisson Maia,Zagueiro,true,5.40,3.11,4.85,1.11,3,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,cfc x fig,true
201631,Coritiba,Walisson Maia,Zagueiro,true,0.80,2.82,4.17,-0.68,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,cap x cfc,false
201632,Coritiba,Walisson Maia,Zagueiro,true,1.10,2.63,4.26,0.09,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cfc x flu,true
201633,Coritiba,Walisson Maia,Zagueiro,true,3.90,2.76,4.78,0.52,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,bot x cfc,false
201634,Coritiba,Walisson Maia,Zagueiro,true,4.10,2.88,4.84,0.06,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,cfc x cam,true
201635,Coritiba,Walisson Maia,Zagueiro,true,6.40,3.17,5.45,0.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,cfc x scz,true
201636,Coritiba,Walisson Maia,Zagueiro,true,4.80,3.30,5.16,-0.29,4,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,fla x cfc,false
201637,Coritiba,Walisson Maia,Zagueiro,true,3.20,3.29,5.04,-0.12,1,4,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,cfc x vit,true
201600,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x spt,true
201602,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x fla,false
201603,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x cha,true
201604,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cfc,true
201605,Grêmio,Wallace Reis,Zagueiro,false,0.00,0.00,6.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x gre,false
201606,Grêmio,Wallace Reis,Zagueiro,true,7.20,7.20,6.44,0.44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,gre x pon,true
201607,Grêmio,Wallace Reis,Zagueiro,true,1.20,4.20,5.69,-0.75,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,flu x gre,false
201608,Grêmio,Wallace Reis,Zagueiro,true,3.10,3.83,6.08,0.39,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,cha x gre,false
201609,Grêmio,Wallace Reis,Zagueiro,true,4.70,4.05,6.58,0.50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gre x cru,true
201610,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x vit,true
201611,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x gre,false
201612,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x san,true
201613,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x gre,false
201614,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x fig,true
201615,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.05,6.58,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x gre,false
201616,Grêmio,Wallace Reis,Zagueiro,true,8.40,4.92,7.34,0.76,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,gre x sao,true
201617,Grêmio,Wallace Reis,Zagueiro,true,5.50,5.02,7.15,-0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ame x gre,false
201618,Grêmio,Wallace Reis,Zagueiro,true,9.80,5.70,8.04,0.89,0,4,0,0,0,1,0,0,0,4,3,0,0,0,1,0,0,0,gre x scz,true
201619,Grêmio,Wallace Reis,Zagueiro,false,0.00,5.70,8.04,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x gre,false
201620,Grêmio,Wallace Reis,Zagueiro,true,5.50,5.67,7.65,-0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gre x cor,true
201621,Grêmio,Wallace Reis,Zagueiro,true,5.80,5.68,7.97,0.32,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,fla x gre,false
201622,Grêmio,Wallace Reis,Zagueiro,true,-3.10,4.80,6.40,-1.57,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,gre x cam,true
201623,Grêmio,Wallace Reis,Zagueiro,true,0.00,4.36,6.81,0.41,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,cfc x gre,false
201624,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.36,6.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x pal,true
201625,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.36,6.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x gre,false
201626,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.36,6.81,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x flu,true
201627,Grêmio,Wallace Reis,Zagueiro,true,5.60,4.46,7.71,0.90,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gre x cha,true
201628,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.46,7.71,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x gre,false
201629,Grêmio,Wallace Reis,Zagueiro,true,5.00,4.50,7.68,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cru x gre,false
201630,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.50,7.68,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x cap,true
201631,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.50,7.68,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,false
201632,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.50,7.68,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x int,true
201633,Grêmio,Wallace Reis,Zagueiro,true,5.40,4.56,7.80,0.12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,fig x gre,false
201634,Grêmio,Wallace Reis,Zagueiro,false,0.00,4.56,7.80,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x spt,true
201635,Grêmio,Wallace Reis,Zagueiro,true,3.50,4.49,7.63,-0.17,0,1,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,sao x gre,false
201636,Grêmio,Wallace Reis,Zagueiro,true,6.30,4.60,8.00,0.37,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,gre x ame,true
201637,Grêmio,Wallace Reis,Zagueiro,true,0.20,4.34,7.13,-0.87,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,gre x ame,true
201600,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x vit,true
201602,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x scz,false
201603,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cru,true
201604,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x scz,false
201605,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x spt,true
201606,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x scz,false
201607,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x san,true
201608,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fig,true
201609,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x scz,false
201610,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fla,true
201611,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x scz,false
201612,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x pon,true
201613,Santa Cruz,Walter Guimarães,Zagueiro,true,3.00,3.00,2.19,0.19,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,bot x scz,false
201614,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x int,true
201615,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x scz,false
201616,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x cfc,true
201617,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x scz,false
201618,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x scz,false
201619,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x sao,true
201620,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x sao,true
201621,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x flu,true
201622,Santa Cruz,Walter Guimarães,Zagueiro,false,0.00,3.00,2.19,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x scz,false
