,atletas.entrou_em_campo,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.media_num,CA,DS,FC,FF,FS,SG,DE,GS,A,I,G,FD,FT,PS,PP,PC,V,CV,DP,GC
449,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,,107664,2.0,thayllon,0,Thayllon,373,4,0.0,0.0,Thayllon,6,5,Thayllon Lopes Medeiros,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
450,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,,107666,2.0,joao-carlos,0,João Carlos,288,4,0.0,0.0,J. Carlos,6,5,João Carlos Barros Lopes,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
451,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,,107700,3.0,eduardo-melo,0,Eduardo Melo,288,4,0.0,0.0,E. Melo,6,5,Eduardo de Queiroz Melo,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
452,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,,107740,2.0,emerson-junior,0,Emerson Júnior,373,4,0.0,0.0,E. Júnior,6,1,Emerson Fabiano Kerber Júnior,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
453,False,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,,107744,5.0,praxedes,0,Praxedes,267,4,0.0,0.0,Praxedes,6,4,Bruno Conceição Praxedes,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
454,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,,107748,4.0,adriel,0,Adriel,265,4,0.0,0.0,Adriel,6,1,Adriel Vasconcelos Ramos,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
455,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,,107798,1.87,rildo,2,Rildo,286,4,0.05,1.0,Rildo,6,5,Rildo Gonçalves de Amorim Filho,Juventude,0.75,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
456,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,,107801,4.04,nata,2,Natã,284,4,0.0,0.0,Natã,6,3,Natã Felipe de Amorim Santos,Grêmio,5.0,,,,,,2.0,,,,,,,,,,,,,,
457,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,,107809,1.54,matheus-dias,1,Matheus Dias,285,4,-0.46,-0.3,M. Dias,6,4,Matheus dos Santos Dias,Internacional,-0.3,,,1.0,,,,,,,,,,,,,,,,,
458,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,,107859,2.0,fintelman,0,Fintelman,287,4,0.0,0.0,Fintelman,6,1,Alexandre Fintelman de Mello Ribeiro da Silva,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
459,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,,107873,4.06,bobadilla,2,Bobadilla,276,4,0.24,3.3,Bobadilla,7,4,Damián Josué Bobadilla Benítez,São Paulo,1.35,,3.0,3.0,,,,,,,,,,,,,,,,,
460,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,,107908,7.77,hugo,4,Hugo,264,4,1.68,11.1,Hugo,7,2,Hugo Ferreira de Farias,Corinthians,5.47,1.0,5.0,6.0,4.0,1.0,2.0,,,1.0,,,,,,,,,,,
461,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,,107950,4.5,fausto-vera,3,Fausto Vera,264,4,0.0,0.0,F. Vera,6,4,Fausto Mariano Vera,Corinthians,1.63,,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,,,,,
462,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,,108133,3.81,isidro-pitta,3,Isidro Pitta,1371,4,-0.62,-0.1,I. Pitta,7,5,Isidro Miguel Pitta Saldívar,Cuiabá,0.4,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
463,False,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,,108352,1.17,gabriel-barros,1,Gabriel Barros,373,4,0.0,0.0,G. Barros,6,5,Gabriel de Sousa Barros,Atlético-GO,-3.6,,,2.0,,,,,,,,,,,,,,,1.0,,
464,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,,108624,3.0,arriagada,0,Arriagada,293,4,0.0,0.0,Arriagada,6,5,Luciano Daniel Arriagada García,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
465,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,,109114,2.16,matheus-nascimento,1,Matheus Nascimento,263,4,0.0,0.0,M. Nascimento,5,5,Matheus Nascimento de Paula,Botafogo,1.7,,1.0,,,1.0,,,,,,,,,,,,,,,
466,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,,109282,13.8,luiz-henrique,3,Luiz Henrique,263,4,0.69,9.6,L. Henrique,7,5,Luiz Henrique André Rosa da Silva,Botafogo,6.0,1.0,2.0,1.0,3.0,3.0,,,,1.0,,1.0,,,,,,,,,
467,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6EPA4gp.png,,109389,3.64,raul-gustavo,1,Raul Gustavo,264,4,0.0,0.0,R. Gustavo,6,3,Raul Gustavo Pereira Bicalho,Corinthians,1.2,,1.0,,,,,,,,,,,,,,,,,,
468,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,,109461,7.0,calebe,0,Calebe,356,4,0.0,0.0,Calebe,6,4,Calebe Gonçalves Ferreira da Silva,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
469,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,,109573,7.13,martinelli,3,Martinelli,266,4,-0.43,2.0,Martinelli,7,4,Matheus Martinelli Lima,Fluminense,4.87,,5.0,4.0,1.0,2.0,,,,,,1.0,,,,,,,,,
470,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,,109668,8.45,hugo,4,Hugo,263,4,1.01,9.0,Hugo,7,2,Hugo Gonçalves Ferreira Neto,Botafogo,6.6,,8.0,5.0,1.0,5.0,2.0,,,1.0,,,,,,,,,,,
471,True,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,,110193,4.26,lazaro,4,Lázaro,275,4,-0.34,0.9,Lázaro,2,5,Lázaro Vinicius Marques,Palmeiras,2.0,,3.0,3.0,2.0,5.0,,,,,,,1.0,,,,,,,,
472,False,,,110208,1.0,jhonatan,0,Jhonatan,356,4,0.0,0.0,Jhonatan,6,3,Jhonatan Paulo da Silva,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
473,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,,110251,1.0,gabriel-pereira,0,Gabriel Pereira,293,4,0.0,0.0,G. Pereira,6,1,Gabriel Roberto Pereira,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
474,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,,110260,5.0,palacios,0,Palacios,264,4,0.0,0.0,Palacios,5,2,Diego José Palacios Espinoza,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
475,False,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,,110426,4.0,bernabei,0,Bernabéi,285,4,0.0,0.0,Bernabéi,6,2,Alexandro Ezequiel Bernabei,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
476,True,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,110506,11.63,abel-ferreira,4,Abel Ferreira,275,4,-0.48,5.3,A. Ferreira,7,6,Abel Fernando Moreira Ferreira,Palmeiras,5.38,,,,,,,,,,,,,,,,,1.0,,,
477,False,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,,110512,3.0,lucas-besozzi,0,Lucas Besozzi,284,4,0.0,0.0,L. Besozzi,6,5,Lucas Agustín Besozzi,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
478,False,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,,110587,2.0,caetano,0,Caetano,280,4,0.0,0.0,Caetano,6,4,Gabriel Caetano Godoy de Andrade,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
479,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,,110624,2.0,mateus,0,Mateus,275,4,0.0,0.0,Mateus,6,1,Mateus Oliveira Mendes,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
480,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,,110667,4.7,machuca,3,Machuca,356,4,-0.8,-0.3,Machuca,6,5,Imanol Machuca,Fortaleza,2.73,,,2.0,1.0,,,,,,,1.0,,,,,,,,,
481,True,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,,110668,7.77,esquivel,4,Esquivel,293,4,0.16,5.5,Esquivel,7,2,Lucas Ángel Esquivel,Athlético-PR,5.3,1.0,5.0,7.0,1.0,5.0,2.0,,,1.0,,,,,,,,,,,
482,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,,110698,2.0,mycael,0,Mycael,293,4,0.0,0.0,Mycael,6,1,Mycael Pontes Moreira,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
483,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,,110708,2.0,pedro-rangel,0,Pedro Rangel,373,4,0.0,0.0,P. Rangel,6,1,Pedro Felipe de Faria Rangel,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
484,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,,110715,5.63,andres-hurtado,3,Andrés Hurtado,280,4,0.0,0.0,A. Hurtado,5,2,José Andrés Hurtado Cheme,Bragantino,4.0,,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
485,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,,110727,4.36,rubens,1,Rubens,282,4,0.0,0.0,Rubens,5,2,Rubens Antônio Dias,Atlético-MG,1.2,,1.0,,,,,,,,,,,,,,,,,,
486,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,,110759,7.37,john-kennedy,2,John Kennedy,266,4,0.0,0.0,J. Kennedy,6,5,John Kennedy Batista de Souza,Fluminense,1.45,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,
487,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,,110760,11.27,biel,3,Biel,265,4,-1.01,2.1,Biel,2,5,Gabriel Teixeira Aragão,Bahia,9.4,,3.0,1.0,,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,
488,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,,110909,3.4,guilherme-lopes,2,Guilherme Lopes,280,4,0.0,0.0,G. Lopes,6,2,Guilherme Lopes de Almeida,Bragantino,2.25,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
489,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,,111005,4.07,leo-naldi,2,Léo Naldi,287,4,-0.22,0.0,L. Naldi,7,4,Leonardo Naldi de Matos,Vitória,1.55,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
490,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,,111166,5.42,romulo,1,Rômulo,275,4,0.0,0.0,Rômulo,6,4,Rômulo Azevedo Simão,Palmeiras,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
491,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,,111246,0.93,alix-vinicius,3,Alix Vinicius,373,4,-0.07,0.2,A. Vinicius,6,3,Alix Vinicius de Souza Sampaio,Atlético-GO,-0.7,,,4.0,2.0,1.0,,,,,,,,,,,,,1.0,,
492,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,,111309,7.43,gustavo-martins,3,Gustavo Martins,284,4,0.0,0.0,G. Martins,5,3,Gustavo Martins de Souza Santos,Grêmio,5.93,,,4.0,,2.0,2.0,,,,,1.0,,,,,,,,,
493,False,https://s.sde.globo.com/media/person_role/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,,111332,2.0,kelvi-gomes,0,Kelvi Gomes,286,4,0.0,0.0,K. Gomes,6,4,Kelvi Chiesa Gomes,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
494,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,,111363,2.0,eliel,0,Eliel,288,4,0.0,0.0,Eliel,6,4,Eliel Felisbino Costa,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
495,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,,111407,3.13,luis-mandaca,3,Luis Mandaca,286,4,0.0,1.7,L. Mandaca,6,4,Luis Gustavo da Silva Machado Duarte,Juventude,1.83,,3.0,1.0,,2.0,,,,,,,1.0,,,,,,,,
496,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_iJzv5fI.png,,111518,3.0,leo-goncalves,0,Léo Gonçalves,288,4,0.0,0.0,L. Gonçalves,6,4,Leonardo Gonçalves dos Santos,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
497,True,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,,111578,10.55,antonio-oliveira,4,António Oliveira,264,4,1.23,11.22,A. Oliveira,7,6,António José Cardoso de Oliveira,Corinthians,5.46,,,,,,,,,,,,,,,,,1.0,,,
498,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,,111682,4.67,adson,3,Adson,267,4,0.29,3.6,Adson,6,4,Adson Ferreira Soares,Vasco,1.5,,2.0,1.0,,,,,,,,,2.0,,,,,,,,
499,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,,111683,4.0,anthoni,0,Anthoni,285,4,0.0,0.0,Anthoni,6,1,Anthoni Spier Souza,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
500,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,,111690,4.0,matheus-cunha,0,Matheus Cunha,262,4,0.0,0.0,M. Cunha,6,1,Matheus Cunha Queiroz,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
501,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,111713,2.0,lucas-mezenga,0,Lucas Mezenga,263,4,0.0,0.0,L. Mezenga,6,3,Lucas de Souza Mombra Rosa,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
502,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,,111760,2.47,fabinho,1,Fabinho,275,4,0.0,0.0,Fabinho,6,4,Fábio Silva de Freitas,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
503,False,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,,111766,2.0,rodrigo,0,Rodrigo,267,4,0.0,0.0,Rodrigo,6,4,Rodrigo Alves de Holanda Santos,Vasco,0.0,,,,,,,,,,,,,,,,,,,,
504,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,,111839,2.85,felipe-andrade,2,Felipe Andrade,266,4,0.38,2.9,F. Andrade,6,3,Felipe de Andrade Vieira,Fluminense,1.45,,2.0,,,1.0,,,,,,,,,,,,,,,
505,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,,111841,1.0,arthur,0,Arthur,266,4,0.0,0.0,Arthur,6,4,Arthur Wenderrosky Sanches - Wenderroscky,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
506,True,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,,111891,2.46,guilherme-biro,1,Guilherme Biro,264,4,-0.54,0.0,G. Biro,6,4,Guilherme Sucigan Mafra Cunha,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
507,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,,111945,4.48,diego-hernandez,2,Diego Hernández,263,4,-0.12,0.1,D. Hernández,6,4,Diego Manuel Hernández González,Botafogo,2.05,1.0,1.0,5.0,,1.0,,,,1.0,1.0,,,,,,,,,,
508,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,,112017,2.27,felipinho,3,Felipinho,293,4,0.02,1.4,Felipinho,6,4,Antonio Feliphe Costa Silva,Athlético-PR,0.63,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
509,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,,112020,1.0,adriano,0,Adriano,288,4,0.0,0.0,Adriano,6,5,Adriano Silveira Borges Filho,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
510,False,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,,112616,4.0,gabriel-grando,0,Gabriel Grando,283,4,0.0,0.0,G. Grando,6,1,Gabriel Hamester Grando,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
511,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,,112709,3.0,kaiki-bruno,0,Kaiki Bruno,283,4,0.0,0.0,K. Bruno,6,2,Kaiki Bruno da Silva,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
512,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,,112869,4.97,anibal-moreno,3,Aníbal Moreno,275,4,0.21,3.5,A. Moreno,7,4,Aníbal Ismael Moreno,Palmeiras,2.17,1.0,6.0,6.0,,2.0,,,,,1.0,,1.0,,,,,,,,
513,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,,112886,10.0,lucas-barbosa,4,Lucas Barbosa,286,4,0.74,7.8,L. Barbosa,6,5,Lucas Henrique Barbosa,Juventude,8.68,1.0,14.0,7.0,6.0,4.0,,,,1.0,,1.0,1.0,,,,,,,,
514,True,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,,112906,4.36,sforza,4,Sforza,267,4,-0.32,1.7,Sforza,7,4,Juan Sebastián Sforza,Vasco,2.4,1.0,6.0,4.0,2.0,6.0,,,,,,,,,,,,,,,
515,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,112984,2.0,werton,0,Werton,262,4,0.0,0.0,Werton,6,5,Werton de Almeida Rêgo,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
516,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,,113014,3.0,lucas-wingert,0,Lucas Wingert,286,4,0.0,0.0,L. Wingert,6,1,Lucas Leandro Wingert,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
517,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,,113073,7.26,kervin-andrade,1,Kervin Andrade,356,4,3.26,11.3,K. Andrade,6,4,Kervin Mario Andrade Navarro,Fortaleza,11.3,,3.0,1.0,,,,,,,,1.0,,,,,,,,,
518,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,,113103,5.6,flaco-lopez,4,Flaco López,275,4,-0.27,2.8,F. López,7,5,José Manuel Alberto López,Palmeiras,0.95,2.0,2.0,5.0,4.0,2.0,,,,,5.0,,1.0,,,,,,,,
519,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,,113157,5.94,nathan-mendes,1,Nathan Mendes,280,4,0.94,5.2,N. Mendes,7,2,Nathan Gabriel de Souza Mendes,Bragantino,5.2,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
520,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,,113158,8.0,marquinhos,3,Marquinhos,266,4,-0.28,3.4,Marquinhos,7,5,Marcus Vinícius Oliveira Alencar,Fluminense,5.37,2.0,2.0,5.0,3.0,13.0,,,,,1.0,,2.0,2.0,,,,,,,
521,False,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,113159,2.0,michel,0,Michel,275,4,0.0,0.0,Michel,6,3,Michel Augusto Modesto Rafael dos Santos,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
522,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,,113311,3.68,baltasar-barcia,1,Baltasar Barcia,288,4,0.0,0.0,B. Barcia,6,4,Mateo Baltasar Barcia Fernández,Criciúma,6.2,,1.0,,,,,,,1.0,,,,,,,,,,,
523,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,,113359,6.49,pablo-maia,3,Pablo Maia,276,4,0.0,0.0,P. Maia,5,4,Pablo Gonçalves Maia Fortunato,São Paulo,2.73,,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,
524,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,,113558,5.31,bruninho,2,Bruninho,280,4,0.0,0.0,Bruninho,6,4,Bruno Gonçalves de Jesus,Bragantino,4.3,,,,2.0,4.0,,,,1.0,,,,,,,,,,,
525,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,,113687,5.24,du-queiroz,4,Du Queiroz,284,4,0.39,4.5,D. Queiroz,6,4,Eduardo Santos Queiroz,Grêmio,2.12,1.0,8.0,2.0,,1.0,,,,,,,,,,,,,,,
526,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,,114311,2.87,douglas-mendes,3,Douglas Mendes,280,4,0.0,0.0,D. Mendes,6,3,Douglas Mendes Moreira,Bragantino,1.67,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,
527,True,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,,114334,5.51,gamarra,1,Gamarra,293,4,0.51,4.0,Gamarra,7,3,Mateo Gamarra González,Athlético-PR,4.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,
528,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,,114335,3.0,jader,0,Jader,293,4,0.0,0.0,Jader,6,4,Jader Barbosa da Silva Gentil,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
529,False,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,,114497,1.0,juan-tavares,0,Juan Tavares,1371,4,0.0,0.0,J. Tavares,6,2,Juan Pablo Vilela Tavares,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
530,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,,114790,2.0,cleiton,0,Cleiton,262,4,0.0,0.0,Cleiton,6,3,Cleiton Santana dos Santos,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
531,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,,115061,3.0,thauan-lara,0,Thauan Lara,356,4,0.0,0.0,T. Lara,6,2,Thauan Lara dos Santos,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
532,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,,115141,0.96,lucas-freitas,1,Lucas Freitas,286,4,0.0,0.0,L. Freitas,6,3,Lucas de Freitas Molarinho Chagas,Juventude,-1.9,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,
533,False,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,115227,2.0,caio-matheus,0,Caio Matheus,276,4,0.0,0.0,C. Matheus,6,5,Caio Matheus da Silva,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
534,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,,115239,3.03,wesley,1,Wesley,262,4,0.03,1.6,Wesley,6,2,Wesley Vinícius França Lima,Flamengo,1.6,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
535,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,,115246,5.05,naves,1,Naves,275,4,0.0,0.0,Naves,6,3,Kaiky Marques Naves,Palmeiras,5.0,,,,,,1.0,,,,,,,,,,,,,,
536,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,,115248,4.0,jhon-jhon,0,Jhon Jhon,275,4,0.0,0.0,J. Jhon,6,4,Jhonatan dos Santos Rosa,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
537,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,,115266,1.0,renan-viana,0,Renan Viana,293,4,0.0,0.0,R. Viana,6,5,Renan Rodrigues Fonseca Viana,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
538,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,,115268,1.0,romulo,0,Rômulo,282,4,0.0,0.0,Rômulo,6,3,Rômulo Helberte Pereira Junior,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
539,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,,115537,3.0,marcos-victor,0,Marcos Victor,265,4,0.0,0.0,M. Victor,6,3,Marcos Victor Ferreira da Silva,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
540,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,,115671,3.0,mila,0,Mila,284,4,0.0,0.0,Mila,6,4,Lucas Eduardo Müller - Milla,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
541,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,,115674,2.0,gabriel-delfim,0,Gabriel Delfim,282,4,0.0,0.0,G. Delfim,6,1,Gabriel Delfim Ferreira,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
542,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,,115914,2.0,evertton-araujo,0,Evertton Araújo,262,4,0.0,0.0,E. Araújo,6,4,Everton Gustavo Fernandes Araújo,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
