,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.media_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.status_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,atletas.rodada_id,atletas.jogos_num,atletas.apelido,atletas.clube_id,A,DS,FC,FD,FS,FT,V,CA,CV,FF,G,I,SG,DE,GS,PP,PS,PC,GC,DP
522,4,anibal-moreno,112869,6.08,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,,Palmeiras,4.16,True,A. Moreno,7,2.7,Aníbal Ismael Moreno,-0.17,17,14,Aníbal Moreno,275,1.0,30.0,15.0,3.0,14.0,,,4.0,,9.0,1.0,1.0,,,,,,,,
523,5,lucas-barbosa,112886,9.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,,Juventude,5.81,True,L. Barbosa,7,2.5,Lucas Henrique Barbosa,0.1,17,13,Lucas Barbosa,286,1.0,30.0,24.0,4.0,17.0,,,4.0,,11.0,3.0,2.0,,,,,,,,
524,4,sforza,112906,4.68,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,,Vasco,2.0,False,Sforza,6,0.0,Juan Sebastián Sforza,0.0,17,14,Sforza,267,,12.0,12.0,1.0,13.0,1.0,,3.0,,2.0,1.0,,,,,,,,,
525,5,werton,112984,3.18,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,Flamengo,2.65,False,Werton,6,0.0,Werton de Almeida Rêgo,0.0,17,2,Werton,262,,3.0,,,2.0,,,,,1.0,,1.0,,,,,,,,
526,4,peralta,112985,4.0,,,Cruzeiro,0.0,False,Peralta,6,0.0,Fabrizio José Peralta Ramírez,0.0,17,0,Peralta,283,,,,,,,,,,,,,,,,,,,,
527,1,lucas-wingert,113014,3.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,,Juventude,0.0,False,L. Wingert,6,0.0,Lucas Leandro Wingert,0.0,17,0,Lucas Wingert,286,,,,,,,,,,,,,,,,,,,,
528,4,kervin-andrade,113073,6.3,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,,Fortaleza,5.35,True,K. Andrade,6,-0.6,Kervin Mario Andrade Navarro,-0.96,17,2,Kervin Andrade,356,,3.0,3.0,,,,,,,,1.0,,,,,,,,,
529,5,flaco-lopez,113103,6.81,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,,Palmeiras,4.2,True,F. López,7,4.2,José Manuel Alberto López,-1.03,17,15,Flaco López,275,1.0,6.0,14.0,7.0,17.0,1.0,,4.0,,10.0,4.0,8.0,,,,,,,,
530,2,nathan-mendes,113157,4.19,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,,Bragantino,1.45,False,N. Mendes,7,0.0,Nathan Gabriel de Souza Mendes,0.0,17,11,Nathan Mendes,280,1.0,5.0,8.0,2.0,8.0,,,4.0,,,,1.0,1.0,,,,,,,
531,5,marquinhos,113158,8.54,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,,Fluminense,4.79,False,Marquinhos,7,0.0,Marcus Vinícius Oliveira Alencar,0.0,17,11,Marquinhos,266,1.0,17.0,11.0,6.0,25.0,3.0,,2.0,,5.0,,1.0,,,,,,,,
532,3,michel,113159,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,Palmeiras,0.0,False,Michel,6,0.0,Michel Augusto Modesto Rafael dos Santos,0.0,17,0,Michel,275,,,,,,,,,,,,,,,,,,,,
533,6,martin-varini,113228,9.79,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,,Athlético-PR,0.0,False,M. Varini,7,0.0,Martín Varini Di Zioli,0.0,17,0,Martín Varini,293,,,,,,,,,,,,,,,,,,,,
534,4,pablo-maia,113359,6.49,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,,São Paulo,2.73,False,P. Maia,5,0.0,Pablo Gonçalves Maia Fortunato,0.0,17,3,Pablo Maia,276,,4.0,6.0,,4.0,,,,,4.0,,,,,,,,,,
535,4,du-queiroz,113687,4.56,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,,Grêmio,2.05,False,D. Queiroz,6,0.0,Eduardo Santos Queiroz,0.0,17,11,Du Queiroz,284,,17.0,5.0,3.0,1.0,,,2.0,,2.0,,,,,,,,,,
536,3,douglas-mendes,114311,2.11,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,,Bragantino,0.88,False,D. Mendes,6,0.0,Douglas Mendes Moreira,0.0,17,5,Douglas Mendes,280,,,4.0,,,,,1.0,,2.0,,,1.0,,,,,,,
537,3,gamarra,114334,6.45,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,,Athlético-PR,3.99,False,Gamarra,7,0.0,Mateo Gamarra González,0.0,17,7,Gamarra,293,,10.0,7.0,2.0,2.0,,,2.0,,2.0,,,3.0,,,,,,,
538,4,jader,114335,3.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,,Athlético-PR,0.0,False,Jader,6,0.0,Jader Barbosa da Silva Gentil,0.0,17,0,Jader,293,,,,,,,,,,,,,,,,,,,,
539,2,juan-tavares,114497,1.0,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,,Cuiabá,0.0,False,J. Tavares,6,0.0,Juan Pablo Vilela Tavares,0.0,17,0,Juan Tavares,1371,,,,,,,,,,,,,,,,,,,,
540,3,cleiton,114790,2.13,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,,Flamengo,0.8,False,Cleiton,6,0.0,Cleiton Santana dos Santos,0.0,17,1,Cleiton,262,,,,,,,,,,1.0,,,,,,,,,,
541,2,thauan-lara,115061,3.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,,Fortaleza,0.0,False,T. Lara,6,0.0,Thauan Lara dos Santos,0.0,17,0,Thauan Lara,356,,,,,,,,,,,,,,,,,,,,
542,3,lucas-freitas,115141,2.11,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,,Juventude,1.17,False,L. Freitas,7,0.0,Lucas de Freitas Molarinho Chagas,0.0,17,3,Lucas Freitas,286,,2.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,
543,5,caio-matheus,115227,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,São Paulo,0.0,False,C. Matheus,6,0.0,Caio Matheus da Silva,0.0,17,0,Caio Matheus,276,,,,,,,,,,,,,,,,,,,,
544,2,wesley,115239,4.9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,,Flamengo,4.09,False,Wesley,7,0.0,Wesley Vinícius França Lima,0.0,17,12,Wesley,262,1.0,26.0,11.0,,20.0,1.0,,1.0,,3.0,,2.0,1.0,,,,,,1.0,
545,3,naves,115246,5.85,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,,Palmeiras,4.0,False,Naves,6,0.0,Kaiky Marques Naves,0.0,17,8,Naves,275,,13.0,13.0,,1.0,,,1.0,,1.0,,,4.0,,,,,,,
546,4,jhon-jhon,115248,6.31,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,,Bragantino,4.77,False,J. Jhon,6,0.0,Jhonatan dos Santos Rosa,0.0,17,3,Jhon Jhon,280,1.0,5.0,,1.0,1.0,,,,,2.0,,,,,,,,,,
547,5,renan-viana,115266,1.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,,Athlético-PR,0.0,False,R. Viana,6,0.0,Renan Rodrigues Fonseca Viana,0.0,17,0,Renan Viana,293,,,,,,,,,,,,,,,,,,,,
548,3,romulo,115268,2.28,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,,Atlético-MG,2.36,False,Rômulo,6,0.0,Rômulo Helberte Pereira Junior,0.0,17,8,Rômulo,282,,13.0,9.0,,1.0,,,2.0,1.0,3.0,1.0,,,,,,,,,
549,5,emersonn,115273,2.38,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,,Athlético-PR,2.35,False,Emersonn,6,0.0,Emersonn Correia da Silva,0.0,17,4,Emersonn,293,,5.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,
550,5,iarley,115524,1.0,,,Fortaleza,0.0,False,Iarley,6,0.0,Iarley Gilberto de Barros Leal,0.0,17,0,Iarley,356,,,,,,,,,,,,,,,,,,,,
551,3,marcos-victor,115537,2.58,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,,Bahia,-1.0,False,M. Victor,6,0.0,Marcos Victor Ferreira da Silva,0.0,17,0,Marcos Victor,265,,,,,,,,1.0,,,,,,,,,,,,
552,4,mila,115671,3.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,,Grêmio,0.0,False,Mila,6,0.0,Lucas Eduardo Müller - Milla,0.0,17,0,Mila,284,,,,,,,,,,,,,,,,,,,,
553,1,gabriel-delfim,115674,2.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,,Atlético-MG,0.0,False,G. Delfim,6,0.0,Gabriel Delfim Ferreira,0.0,17,0,Gabriel Delfim,282,,,,,,,,,,,,,,,,,,,,
554,4,evertton-araujo,115914,2.93,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,,Flamengo,2.22,False,E. Araújo,6,0.0,Everton Gustavo Fernandes Araújo,0.0,17,4,Evertton Araújo,262,,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,
555,5,lele,115915,4.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,,Fluminense,0.0,False,Lelê,5,0.0,Leanderson da Silva Genésio,0.0,17,0,Lelê,266,,,,,,,,,,,,,,,,,,,,
556,4,denilson,115986,3.27,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,,Cuiabá,1.64,False,Denilson,3,0.0,Denilson Alves Borges,0.0,17,12,Denilson,1371,1.0,9.0,7.0,3.0,8.0,,,3.0,,3.0,,,,,,,,1.0,,
557,4,matheus-goncalves,116012,5.27,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,,Flamengo,3.55,False,M. Gonçalves,6,0.0,Matheus Gonçalves Martins,0.0,17,2,Matheus Gonçalves,262,,2.0,1.0,2.0,2.0,,,,,2.0,,,,,,,,,,
558,4,igor-jesus,116013,3.9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,,Flamengo,1.9,False,I. Jesus,6,0.0,Igor Jesus Lima,0.0,17,3,Igor Jesus,262,,5.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
559,5,petterson,116025,2.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,,Athlético-PR,0.0,False,Petterson,6,0.0,Petterson Novaes Reis,0.0,17,0,Petterson,293,,,,,,,,,,,,,,,,,,,,
560,4,victor-hugo,116034,2.54,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,,Flamengo,0.44,False,V. Hugo,6,0.0,Victor Hugo Gomes Silva,0.0,17,8,Victor Hugo,262,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
561,5,ze-hugo,116056,4.93,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,,Vitória,2.67,True,Z. Hugo,6,9.7,José Hugo Sousa dos Santos,1.63,17,10,Zé Hugo,287,1.0,7.0,8.0,3.0,7.0,,,1.0,,2.0,1.0,,,,,,,,,
562,2,cuiabano,116065,9.84,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,,Botafogo,6.46,False,Cuiabano,6,0.0,Luís Eduardo Soares da Silva,0.0,17,13,Cuiabano,263,2.0,21.0,17.0,4.0,20.0,,,1.0,,5.0,2.0,,4.0,,,,,,,
563,1,thiago-beltrame,116067,1.0,,,Grêmio,0.0,False,T. Beltrame,6,0.0,Thiago Beltrame Stallbaum,0.0,17,0,Thiago Beltrame,284,,,,,,,,,,,,,,,,,,,,
564,2,joao-moreira,116137,6.33,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,,São Paulo,7.1,False,J. Moreira,6,0.0,João Moreira Sanmartin Souza,0.0,17,1,João Moreira,276,,2.0,1.0,,,,,,,,,,1.0,,,,,,,
565,4,daniel-junior,116432,2.83,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,,Vitória,1.35,True,D. Júnior,6,0.9,Daniel de Melo Araújo Junior,-0.22,17,4,Daniel Júnior,287,,1.0,1.0,1.0,7.0,,,1.0,,1.0,,,,,,,,,,
566,4,hercules,116447,4.13,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,,Fortaleza,2.04,True,Hércules,7,-0.8,Hércules Pereira do Nascimento,-0.4,17,15,Hércules,356,,22.0,20.0,2.0,5.0,,,2.0,1.0,3.0,1.0,,,,,,,,,
567,5,di-yorio,116655,5.44,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,,Athlético-PR,3.48,False,D. Yorio,6,0.0,Lucas Gabriel Di Yorio,0.0,17,6,Di Yorio,293,,2.0,4.0,3.0,1.0,,,1.0,,1.0,2.0,2.0,,,,,,,,
568,1,kaua-moroso,116937,1.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,,Criciúma,0.0,False,K. Moroso,6,0.0,Kauã Inacio Moroso,0.0,17,0,Kauã Moroso,288,,,,,,,,,,,,,,,,,,,,
569,2,guilherme-silva,116939,1.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,,Criciúma,0.0,False,G. Silva,6,0.0,Guilherme Silva,0.0,17,0,Guilherme Silva,288,,,,,,,,,,,,,,,,,,,,
570,5,popo,116994,0.64,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,,Juventude,-0.44,False,Popó,6,0.0,Werik Silva Pinto,0.0,17,5,Popó,286,,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,
571,3,gabriel,117061,2.32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,,Cuiabá,1.95,False,Gabriel,6,0.0,Gabriel Knesowitsch,0.0,17,2,Gabriel,1371,,2.0,,,3.0,,,,,,,,,,,,,,,
572,5,thiago-borbas,117314,3.97,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,,Bragantino,1.14,False,T. Borbas,6,0.0,Thiago Nicolás Borbas Silva,0.0,17,14,Thiago Borbas,280,,4.0,16.0,5.0,5.0,,,2.0,,2.0,1.0,1.0,,,,,,,,
573,3,robert-renan,117330,7.44,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,,Internacional,4.62,False,R. Renan,7,0.0,Robert Renan Alves Barbosa,0.0,17,8,Robert Renan,285,1.0,14.0,12.0,1.0,,1.0,,2.0,,2.0,,,3.0,,,,,,,
574,1,gabriel-souza,117339,1.0,,,Bahia,0.0,False,G. Souza,6,0.0,Gabriel Gonçalves de Souza,0.0,17,0,Gabriel Souza,265,,,,,,,,,,,,,,,,,,,,
575,3,kawan,117343,1.0,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,,Botafogo,0.0,False,Kawan,6,0.0,Kawan Thomaz Reis de Moraes,0.0,17,0,Kawan,263,,,,,,,,,,,,,,,,,,,,
576,5,jhosefer,117350,1.0,,,Cruzeiro,0.0,False,Jhosefer,6,0.0,Jhosefer Raphael Januário,0.0,17,0,Jhosefer,283,,,,,,,,,,,,,,,,,,,,
577,1,otavio,117404,1.0,,,Cruzeiro,0.0,False,Otávio,6,0.0,Otávio Eleodoro Rezende Costa,0.0,17,0,Otávio,283,,,,,,,,,,,,,,,,,,,,
578,2,leo-mana,117459,1.11,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,Corinthians,0.24,False,L. Maná,6,0.0,Leonardo Mana Hernandes,0.0,17,5,Léo Maná,264,,3.0,3.0,,1.0,,,1.0,,,,,,,,,,1.0,,
579,4,galoppo,117579,4.46,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,,São Paulo,1.47,True,Galoppo,6,2.0,Giuliano Galoppo,0.1,17,9,Galoppo,276,,5.0,7.0,4.0,5.0,,,2.0,,5.0,,,,,,,,,,
580,5,alejo-cruz,117622,2.39,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,,Atlético-GO,1.19,True,A. Cruz,6,1.2,Alejo Cruz Techera,-0.32,17,15,Alejo Cruz,373,,12.0,10.0,1.0,11.0,,,2.0,,2.0,,,,,,,,,,
581,4,garro,117632,8.53,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,,Corinthians,5.77,True,Garro,7,5.6,Rodrigo Garro,0.49,17,15,Garro,264,2.0,21.0,16.0,11.0,44.0,1.0,,6.0,,10.0,2.0,1.0,,,,,,,,
582,6,pedro-caixinha,117711,8.41,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,Bragantino,4.55,False,P. Caixinha,7,0.0,Pedro Miguel Faria Caixinha,0.0,17,15,Pedro Caixinha,280,,,,,,,6.0,,,,,,,,,,,,,
583,1,young,117818,0.64,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,,São Paulo,-1.0,False,Young,6,0.0,Young Navarro Moraes,0.0,17,0,Young,276,,,,,,,,1.0,,,,,,,,,,,,
584,4,vitinho,117842,2.48,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,,Cruzeiro,1.65,False,Vitinho,6,0.0,Vitor Hugo Amorim de Assis,0.0,17,11,Vitinho,283,,2.0,2.0,1.0,4.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,
585,5,giovane,117849,2.05,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,,Corinthians,1.37,False,Giovane,6,0.0,Giovane Santana do Nascimento,0.0,17,6,Giovane,264,,,3.0,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,
586,5,wesley,117909,6.27,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,,Corinthians,3.95,True,Wesley,7,2.2,Wesley Gassova Ribeiro Teixeira,0.07,17,17,Wesley,264,,22.0,13.0,9.0,29.0,,,2.0,,7.0,2.0,2.0,,,,,,,,
587,4,breno-bidon,117910,3.89,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,,Corinthians,2.68,False,B. Bidon,7,0.0,Breno de Souza Bidon,0.0,17,13,Breno Bidon,264,,22.0,17.0,4.0,22.0,,,3.0,,1.0,,1.0,,,,,,,,
588,3,iago,118090,1.0,,,Flamengo,0.0,False,Iago,6,0.0,Iago Teodoro da Silva Nogueira,0.0,17,0,Iago,262,,,,,,,,,,,,,,,,,,,,
589,4,nathan-camargo,118175,3.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,,Bragantino,0.0,False,N. Camargo,6,0.0,Nathan Camargo dos Santos,0.0,17,0,Nathan Camargo,280,,,,,,,,,,,,,,,,,,,,
590,4,ronald,118238,3.34,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,,Grêmio,0.6,True,Ronald,6,1.2,Ronald Cardoso Falkoski,0.12,17,2,Ronald,284,,1.0,,,,,,,,,,,,,,,,,,
591,3,pedrao,118293,2.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,,Cruzeiro,0.0,False,Pedrão,6,0.0,Pedro Henrique Franklim da Silva,0.0,17,0,Pedrão,283,,,,,,,,,,,,,,,,,,,,
592,4,eliedson,118305,2.27,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,,Criciúma,-0.3,False,Eliédson,6,0.0,Eliédson Pereira de Souza,0.0,17,1,Eliédson,288,,,1.0,,,,,,,,,,,,,,,,,
593,5,weliton,118433,1.0,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,,Flamengo,0.0,False,Weliton,6,0.0,Weliton Santos do Amaral,0.0,17,0,Weliton,262,,,,,,,,,,,,,,,,,,,,
594,2,ze-welinton,118501,1.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,Flamengo,0.0,False,Z. Welinton,6,0.0,José Welinton Campos Menezes,0.0,17,0,Zé Welinton,262,,,,,,,,,,,,,,,,,,,,
595,4,rodriguinho,118563,3.13,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,,São Paulo,2.7,False,Rodriguinho,6,0.0,Rodrigo Huendra Almeida Mendonça,0.0,17,2,Rodriguinho,276,,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,
596,5,eliel,118745,4.46,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,,Cuiabá,2.84,False,Eliel,6,0.0,Eliel Chrytian Pereira Silva,0.0,17,8,Eliel,1371,,5.0,2.0,2.0,11.0,,,1.0,,3.0,1.0,,,,,,,,,
597,4,mateus-carvalho,118752,6.6,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,,Vasco,4.04,True,M. Carvalho,7,7.7,Mateus Carvalho dos Santos,0.92,17,14,Mateus Carvalho,267,,32.0,20.0,3.0,16.0,,,5.0,,2.0,2.0,1.0,,,,,,,,
598,4,alexsander,118774,5.52,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,,Fluminense,2.76,False,Alexsander,6,0.0,Alexsander Christian Gomes da Costa - Cristhian,0.0,17,10,Alexsander,266,1.0,14.0,11.0,2.0,11.0,,,2.0,,4.0,,,,,,,,,,
599,5,lautaro-diaz,118775,7.0,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,,Cruzeiro,0.0,False,L. Díaz,6,0.0,Lautaro Ariel Díaz,0.0,17,0,Lautaro Díaz,283,,,,,,,,,,,,,,,,,,,,
600,4,jacob-montes,118843,3.47,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,,Botafogo,7.7,False,J. Montes,6,0.0,Jacob Christian Montes,0.0,17,1,Jacob Montes,263,,,1.0,,,,,,,,1.0,,,,,,,,,
601,5,ruan,120444,1.59,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,,Juventude,1.12,False,Ruan,6,0.0,Ruan Pereira Duarte,0.0,17,6,Ruan,286,,3.0,5.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,,
602,5,arthur-sousa,120856,1.99,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,,Corinthians,0.5,False,A. Sousa,6,0.0,Arthur Sousa Araújo,0.0,17,1,Arthur Sousa,264,,,,,1.0,,,,,,,,,,,,,,,
603,5,erick-marcus,121184,2.94,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,,Vasco,1.3,False,E. Marcus,6,0.0,Erick Marcus dos Santos Oliveira do Carmo,0.0,17,5,Erick Marcus,267,,3.0,2.0,1.0,5.0,,,1.0,,1.0,,,,,,,,,,
604,2,dija,121220,1.0,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,,Bragantino,0.0,False,Dija,6,0.0,Diego Kauan Silva Santos,0.0,17,0,Dija,280,,,,,,,,,,,,,,,,,,,,
605,4,kauan,121237,1.87,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,,Fortaleza,0.73,False,Kauan,6,0.0,Kauan Rodrigues da Silva,0.0,17,3,Kauan,356,,1.0,,,2.0,,,,,,,,,,,,,,,
606,2,da-rocha,121397,1.0,,,Juventude,0.0,False,D. Rocha,6,0.0,Cauê Pereira da Rocha,0.0,17,0,Da Rocha,286,,,,,,,,,,,,,,,,,,,,
607,4,guilherme-madruga,121762,1.98,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,,Cuiabá,-0.25,False,G. Madruga,6,0.0,Guilherme Miranda Madruga Gomes,0.0,17,4,Guilherme Madruga,1371,,,4.0,1.0,,,,1.0,,,,,,,,,,,,
608,5,andre,121792,4.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,,Grêmio,0.0,False,André,5,0.0,André Henrique da Silva Martins,0.0,17,0,André,284,,,,,,,,,,,,,,,,,,,,
609,4,kayke,121824,0.79,,,Corinthians,0.0,False,Kayke,6,0.0,Kayke Ferrari Guimarães,0.0,17,2,Kayke,264,,,,,,,,,,,,,,,,,,,,
610,4,kaue,121827,2.3,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,,Botafogo,2.17,True,Kauê,6,0.8,Kauê Rodrigues Pessanha,0.02,17,4,Kauê,263,,,3.0,,,,,,,2.0,1.0,,,,,,,,,
611,5,janderson,121830,4.89,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,,Vitória,3.26,True,Janderson,6,4.4,Janderson de Carvalho Costa,0.36,17,10,Janderson,287,,12.0,11.0,3.0,11.0,,,2.0,,8.0,1.0,1.0,,,,,,,,
612,5,kennedy,122301,1.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,Bahia,0.0,False,Kennedy,6,0.0,Kennedy Anderson Gomes Ferreira,0.0,17,0,Kennedy,265,,,,,,,,,,,,,,,,,,,,
613,3,mateus-macedo,122317,1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,,Atlético-GO,0.0,False,M. Macedo,6,0.0,Matheus Macedo dos Santos,0.0,17,0,Mateus Macedo,373,,,,,,,,,,,,,,,,,,,,
614,1,dyogo-alves,122318,1.0,,,Flamengo,0.0,False,D. Alves,6,0.0,Francisco Dyogo Bento Alves,0.0,17,0,Dyogo Alves,262,,,,,,,,,,,,,,,,,,,,
615,2,daniel-sales,122320,1.0,,,Flamengo,0.0,False,D. Sales,6,0.0,Daniel dos Santos Sales,0.0,17,0,Daniel Sales,262,,,,,,,,,,,,,,,,,,,,
616,4,lorran,122321,3.78,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,,Flamengo,2.89,False,Lorran,6,0.0,Lorran Lucas Pereira de Sousa,0.0,17,12,Lorran,262,1.0,8.0,9.0,6.0,6.0,,,,,6.0,1.0,2.0,,,,,,,,
