,atletas.posicao_id,atletas.status_id,atletas.nome,atletas.foto,atletas.media_num,atletas.entrou_em_campo,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.rodada_id,atletas.preco_num,atletas.clube_id,CA,DE,DP,GS,PC,SG,DS,FC,FD,FF,FS,FT,G,I,A,CV,PP,PS,GC,V
521,3,6,Cleiton Santana dos Santos,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,0.8,False,1,cleiton,0.0,Cleiton,,0.0,114790,Cleiton,Flamengo,13,2.13,262,,,,,,,,,,1.0,,,,,,,,,,
522,2,6,Thauan Lara dos Santos,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,0.0,False,0,thauan-lara,0.0,Thauan Lara,,0.0,115061,T. Lara,Fortaleza,13,3.0,356,,,,,,,,,,,,,,,,,,,,
523,3,6,Lucas de Freitas Molarinho Chagas,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,-0.75,False,2,lucas-freitas,0.0,Lucas Freitas,,0.0,115141,L. Freitas,Juventude,13,1.04,286,,,,,1.0,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,
524,5,6,Caio Matheus da Silva,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,False,0,caio-matheus,0.0,Caio Matheus,,0.0,115227,C. Matheus,São Paulo,13,2.0,276,,,,,,,,,,,,,,,,,,,,
525,2,7,Wesley Vinícius França Lima,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,4.41,True,9,wesley,7.2,Wesley,,0.68,115239,Wesley,Flamengo,13,5.74,262,1.0,,,,,1.0,20.0,9.0,,2.0,16.0,,,2.0,1.0,,,,,
526,3,7,Kaiky Marques Naves,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,4.67,True,7,naves,8.6,Naves,,1.26,115246,Naves,Palmeiras,13,7.33,275,,,,,,4.0,12.0,10.0,,1.0,1.0,,,,,,,,,
527,4,7,Jhonatan dos Santos Rosa,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,1.2,True,2,jhon-jhon,2.4,Jhon Jhon,,0.27,115248,J. Jhon,Palmeiras,13,3.9,275,,,,,,,2.0,,,,,,,,,,,,,
528,5,6,Renan Rodrigues Fonseca Viana,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,0.0,False,0,renan-viana,0.0,Renan Viana,,0.0,115266,R. Viana,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
529,3,7,Rômulo Helberte Pereira Junior,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,2.92,True,7,romulo,3.8,Rômulo,,-0.54,115268,Rômulo,Atlético-MG,13,3.18,282,2.0,,,,,,12.0,8.0,,3.0,,,1.0,,,,,,,
530,5,6,Emersonn Correia da Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,0.0,True,1,emersonn,0.0,Emersonn,,-0.1,115273,Emersonn,Athlético-PR,13,0.9,293,,,,,,,,,,,,,,,,,,,,
531,5,6,Iarley Gilberto de Barros Leal,,0.0,False,0,iarley,0.0,Iarley,,0.0,115524,Iarley,Fortaleza,13,1.0,356,,,,,,,,,,,,,,,,,,,,
532,3,6,Marcos Victor Ferreira da Silva,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,0.0,False,0,marcos-victor,0.0,Marcos Victor,,0.0,115537,M. Victor,Bahia,13,3.0,265,,,,,,,,,,,,,,,,,,,,
533,4,6,Lucas Eduardo Müller - Milla,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,0.0,False,0,mila,0.0,Mila,,0.0,115671,Mila,Grêmio,13,3.0,284,,,,,,,,,,,,,,,,,,,,
534,1,6,Gabriel Delfim Ferreira,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,0.0,False,0,gabriel-delfim,0.0,Gabriel Delfim,,0.0,115674,G. Delfim,Atlético-MG,13,2.0,282,,,,,,,,,,,,,,,,,,,,
535,4,6,Everton Gustavo Fernandes Araújo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,2.22,False,4,evertton-araujo,0.0,Evertton Araújo,,0.0,115914,E. Araújo,Flamengo,13,2.93,262,1.0,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,
536,5,5,Leanderson da Silva Genésio,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,0.0,False,0,lele,0.0,Lelê,,0.0,115915,Lelê,Fluminense,13,4.0,266,,,,,,,,,,,,,,,,,,,,
537,5,6,Endrick Felipe Moreira de Sousa,https://s.sde.globo.com/media/person_role/2024/06/05/photo_FORMATO_IXK3ihA.png,3.02,False,6,endrick,0.0,Endrick,,0.0,115959,Endrick,Palmeiras,13,9.4,275,3.0,,,,,,6.0,13.0,2.0,8.0,16.0,,,,,,,1.0,,
538,4,7,Denilson Alves Borges,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,1.2,True,10,denilson,1.7,Denilson,,0.25,115986,Denilson,Cuiabá,13,2.44,1371,3.0,,,,1.0,,8.0,6.0,3.0,2.0,6.0,,,,,,,,,
539,4,6,Matheus Gonçalves Martins,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,0.0,False,0,matheus-goncalves,0.0,Matheus Gonçalves,,0.0,116012,M. Gonçalves,Flamengo,13,4.0,262,,,,,,,,,,,,,,,,,,,,
540,4,5,Igor Jesus Lima,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,1.9,False,3,igor-jesus,0.0,Igor Jesus,,0.0,116013,I. Jesus,Flamengo,13,3.9,262,1.0,,,,,,5.0,1.0,,,2.0,,,,,,,,,
541,5,6,Petterson Novaes Reis,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,0.0,False,0,petterson,0.0,Petterson,,0.0,116025,Petterson,Athlético-PR,13,2.0,293,,,,,,,,,,,,,,,,,,,,
542,4,6,Victor Hugo Gomes Silva,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,0.33,False,7,victor-hugo,0.0,Victor Hugo,,0.0,116034,V. Hugo,Flamengo,13,2.41,262,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
543,5,2,José Hugo Sousa dos Santos,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,2.52,True,6,ze-hugo,0.9,Zé Hugo,,-0.8,116056,Z. Hugo,Vitória,13,3.78,287,1.0,,,,,,6.0,6.0,2.0,1.0,5.0,,,,1.0,,,,,
544,2,2,Luís Eduardo Soares da Silva,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,5.99,True,11,cuiabano,5.2,Cuiabano,,0.76,116065,Cuiabano,Botafogo,13,8.34,263,1.0,,,,,3.0,17.0,13.0,4.0,5.0,17.0,,1.0,,2.0,,,,,
545,1,6,Thiago Beltrame Stallbaum,,0.0,False,0,thiago-beltrame,0.0,Thiago Beltrame,,0.0,116067,T. Beltrame,Grêmio,13,1.0,284,,,,,,,,,,,,,,,,,,,,
546,2,6,João Moreira Sanmartin Souza,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,7.1,False,1,joao-moreira,0.0,João Moreira,,0.0,116137,J. Moreira,São Paulo,13,6.33,276,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
547,4,6,Daniel de Melo Araújo Junior,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,1.5,False,3,daniel-junior,0.0,Daniel Júnior,,0.0,116432,D. Júnior,Vitória,13,3.05,287,,,,,,,,,1.0,1.0,5.0,,,,,,,,,
548,4,7,Hércules Pereira do Nascimento,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,2.71,True,12,hercules,4.5,Hércules,,0.82,116447,Hércules,Fortaleza,13,5.26,356,1.0,,,,,,21.0,17.0,2.0,2.0,3.0,,1.0,,,,,,,
549,5,6,Lucas Gabriel Di Yorio,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,0.13,True,3,di-yorio,0.5,Di Yorio,,-0.24,116655,D. Yorio,Athlético-PR,13,2.9,293,1.0,,,,,,1.0,3.0,,1.0,1.0,,,2.0,,,,,,
550,1,6,Kauã Inacio Moroso,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,0.0,False,0,kaua-moroso,0.0,Kauã Moroso,,0.0,116937,K. Moroso,Criciúma,13,1.0,288,,,,,,,,,,,,,,,,,,,,
551,2,6,Guilherme Silva,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,0.0,False,0,guilherme-silva,0.0,Guilherme Silva,,0.0,116939,G. Silva,Criciúma,13,1.0,288,,,,,,,,,,,,,,,,,,,,
552,5,6,Werik Silva Pinto,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,-0.44,False,5,popo,0.0,Popó,,0.0,116994,Popó,Juventude,13,0.64,286,,,,,,,1.0,4.0,,1.0,,,,,,1.0,,,,
553,3,6,Gabriel Knesowitsch,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,1.95,False,2,gabriel,0.0,Gabriel,,0.0,117061,Gabriel,Cuiabá,13,2.32,1371,,,,,,,2.0,,,,3.0,,,,,,,,,
554,5,6,Thiago Nicolás Borbas Silva,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,1.19,False,12,thiago-borbas,0.0,Thiago Borbas,,0.0,117314,T. Borbas,Bragantino,13,4.36,280,2.0,,,,,,4.0,16.0,4.0,2.0,4.0,,1.0,1.0,,,,,,
555,3,2,Robert Renan Alves Barbosa,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,5.83,False,6,robert-renan,0.0,Robert Renan,,0.0,117330,R. Renan,Internacional,13,8.08,285,1.0,,,,,3.0,13.0,8.0,1.0,2.0,,,,,1.0,,,,,
556,1,6,Gabriel Gonçalves de Souza,,0.0,False,0,gabriel-souza,0.0,Gabriel Souza,,0.0,117339,G. Souza,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
557,3,6,Kawan Thomaz Reis de Moraes,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,0.0,False,0,kawan,0.0,Kawan,,0.0,117343,Kawan,Botafogo,13,1.0,263,,,,,,,,,,,,,,,,,,,,
558,5,6,Jhosefer Raphael Januário,,0.0,False,0,jhosefer,0.0,Jhosefer,,0.0,117350,Jhosefer,Cruzeiro,13,1.0,283,,,,,,,,,,,,,,,,,,,,
559,1,6,Otávio Eleodoro Rezende Costa,,0.0,False,0,otavio,0.0,Otávio,,0.0,117404,Otávio,Cruzeiro,13,1.0,283,,,,,,,,,,,,,,,,,,,,
560,2,7,Leonardo Mana Hernandes,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.55,True,4,leo-mana,2.1,Léo Maná,,0.45,117459,L. Maná,Corinthians,13,1.75,264,1.0,,,,,,3.0,3.0,,,1.0,,,,,,,,,
561,4,6,Giuliano Galoppo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,1.4,False,8,galoppo,0.0,Galoppo,,0.0,117579,Galoppo,São Paulo,13,4.36,276,2.0,,,,,,4.0,7.0,4.0,4.0,5.0,,,,,,,,,
562,5,2,Alejo Cruz Techera,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,0.83,True,11,alejo-cruz,-0.3,Alejo Cruz,,0.09,117622,A. Cruz,Atlético-GO,13,2.07,373,2.0,,,,,,7.0,10.0,1.0,,9.0,,,,,,,,,
563,4,7,Rodrigo Garro,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,5.15,True,12,garro,3.9,Garro,,-0.03,117632,Garro,Corinthians,13,7.91,264,5.0,,,,,,18.0,15.0,9.0,10.0,36.0,1.0,,1.0,2.0,,,,,
564,6,7,Pedro Miguel Faria Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,4.56,True,13,pedro-caixinha,4.08,Pedro Caixinha,,0.16,117711,P. Caixinha,Bragantino,13,8.69,280,,,,,,,,,,,,,,,,,,,,5.0
565,1,6,Young Navarro Moraes,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,-1.0,False,0,young,0.0,Young,,0.0,117818,Young,São Paulo,13,0.64,276,1.0,,,,,,,,,,,,,,,,,,,
566,4,6,Vitor Hugo Amorim de Assis,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,1.66,True,8,vitinho,0.0,Vitinho,,-1.16,117842,Vitinho,Cruzeiro,13,2.44,283,1.0,,,,,,2.0,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,
567,5,6,Giovane Santana do Nascimento,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,0.37,False,3,giovane,0.0,Giovane,,0.0,117849,Giovane,Corinthians,13,1.74,264,,,,,,,,2.0,1.0,,1.0,,,,,,,,,
568,5,7,Wesley Gassova Ribeiro Teixeira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,4.18,True,13,wesley,6.4,Wesley,,0.67,117909,Wesley,Corinthians,13,6.91,264,2.0,,,,,,16.0,10.0,8.0,4.0,23.0,,2.0,2.0,,,,,,
569,4,3,Breno de Souza Bidon,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,2.58,True,11,breno-bidon,0.7,Breno Bidon,,-0.95,117910,B. Bidon,Corinthians,13,3.27,264,3.0,,,,,,18.0,14.0,4.0,1.0,17.0,,,1.0,,,,,,
570,3,6,Iago Teodoro da Silva Nogueira,,0.0,False,0,iago,0.0,Iago,,0.0,118090,Iago,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
571,4,6,Nathan Camargo dos Santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,0.0,False,0,nathan-camargo,0.0,Nathan Camargo,,0.0,118175,N. Camargo,Bragantino,13,3.0,280,,,,,,,,,,,,,,,,,,,,
572,6,7,Anderson Leal Gomes,https://s.sde.globo.com/media/person_role/2022/05/16/2cac4df92578f2317dc3afe8d728b472_220x220.png,4.57,True,3,anderson-gomes,4.23,Anderson Gomes,,0.25,118181,A. Gomes,Atlético-GO,13,7.27,373,,,,,,,,,,,,,,,,,,,,
573,4,6,Ronald Cardoso Falkoski,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,0.0,False,1,ronald,0.0,Ronald,,0.0,118238,Ronald,Grêmio,13,3.22,284,,,,,,,,,,,,,,,,,,,,
574,3,6,Pedro Henrique Franklim da Silva,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,0.0,False,0,pedrao,0.0,Pedrão,,0.0,118293,Pedrão,Cruzeiro,13,2.0,283,,,,,,,,,,,,,,,,,,,,
575,4,6,Eliédson Pereira de Souza,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,-0.3,False,1,eliedson,0.0,Eliédson,,0.0,118305,Eliédson,Criciúma,13,2.27,288,,,,,,,,1.0,,,,,,,,,,,,
576,5,6,Weliton Santos do Amaral,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,0.0,False,0,weliton,0.0,Weliton,,0.0,118433,Weliton,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
577,2,6,José Welinton Campos Menezes,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,0.0,False,0,ze-welinton,0.0,Zé Welinton,,0.0,118501,Z. Welinton,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
578,4,6,Rodrigo Huendra Almeida Mendonça,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,2.7,False,2,rodriguinho,0.0,Rodriguinho,,0.0,118563,Rodriguinho,São Paulo,13,3.13,276,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
579,5,6,Eliel Chrytian Pereira Silva,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,3.07,True,7,eliel,1.7,Eliel,,0.18,118745,Eliel,Cuiabá,13,4.66,1371,1.0,,,,,,4.0,2.0,2.0,3.0,11.0,,1.0,,,,,,,
580,4,2,Mateus Carvalho dos Santos,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,2.85,False,10,mateus-carvalho,0.0,Mateus Carvalho,,0.0,118752,M. Carvalho,Vasco,13,4.72,267,3.0,,,,,,16.0,13.0,2.0,1.0,10.0,,1.0,,,,,,,
581,4,6,Alexsander Christian Gomes da Costa - Cristhian,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,3.33,False,7,alexsander,0.0,Alexsander,,0.0,118774,Alexsander,Fluminense,13,6.3,266,2.0,,,,,,12.0,9.0,1.0,3.0,10.0,,,,1.0,,,,,
582,4,6,Jacob Christian Montes,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,7.7,False,1,jacob-montes,0.0,Jacob Montes,,0.0,118843,J. Montes,Botafogo,13,3.47,263,,,,,,,,1.0,,,,,1.0,,,,,,,
583,5,6,Ruan Pereira Duarte,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,1.08,True,5,ruan,-0.1,Ruan,,-0.51,120444,Ruan,Juventude,13,1.4,286,,,,,,,2.0,4.0,2.0,1.0,2.0,,,,,,,,,
584,5,6,Arthur Sousa Araújo,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,0.5,False,1,arthur-sousa,0.0,Arthur Sousa,,0.0,120856,A. Sousa,Corinthians,13,1.99,264,,,,,,,,,,,1.0,,,,,,,,,
585,5,6,Erick Marcus dos Santos Oliveira do Carmo,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,1.03,True,3,erick-marcus,-0.3,Erick Marcus,,-0.58,121184,E. Marcus,Vasco,13,2.89,267,1.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,
586,2,6,Diego Kauan Silva Santos,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,0.0,False,0,dija,0.0,Dija,,0.0,121220,Dija,Bragantino,13,1.0,280,,,,,,,,,,,,,,,,,,,,
587,4,6,Kauan Rodrigues da Silva,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,0.5,False,1,kauan,0.0,Kauan,,0.0,121237,Kauan,Fortaleza,13,1.99,356,,,,,,,,,,,1.0,,,,,,,,,
588,2,6,Cauê Pereira da Rocha,,0.0,False,0,da-rocha,0.0,Da Rocha,,0.0,121397,D. Rocha,Juventude,13,1.0,286,,,,,,,,,,,,,,,,,,,,
589,4,6,Guilherme Miranda Madruga Gomes,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,0.2,False,3,guilherme-madruga,0.0,Guilherme Madruga,,0.0,121762,G. Madruga,Cuiabá,13,2.83,1371,,,,,,,,2.0,1.0,,,,,,,,,,,
590,5,5,André Henrique da Silva Martins,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,0.0,False,0,andre,0.0,André,,0.0,121792,André,Grêmio,13,4.0,284,,,,,,,,,,,,,,,,,,,,
591,4,6,Kayke Ferrari Guimarães,,0.0,False,2,kayke,0.0,Kayke,,0.0,121824,Kayke,Corinthians,13,0.79,264,,,,,,,,,,,,,,,,,,,,
592,4,6,Kauê Rodrigues Pessanha,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,-0.3,True,1,kaue,-0.3,Kauê,,-0.21,121827,Kauê,Botafogo,13,0.79,263,,,,,,,,1.0,,,,,,,,,,,,
593,5,2,Janderson de Carvalho Costa,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,3.3,True,6,janderson,1.2,Janderson,,-0.84,121830,Janderson,Vitória,13,4.38,287,,,,,,,5.0,5.0,1.0,4.0,6.0,,1.0,1.0,,,,,,
594,2,6,Ryan Carlos Santos de Sousa,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,0.0,False,0,ryan,0.0,Ryan,,0.0,122300,Ryan,Bahia,13,3.0,265,,,,,,,,,,,,,,,,,,,,
595,5,6,Kennedy Anderson Gomes Ferreira,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,False,0,kennedy,0.0,Kennedy,,0.0,122301,Kennedy,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
596,3,6,Matheus Macedo dos Santos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,0.0,False,0,mateus-macedo,0.0,Mateus Macedo,,0.0,122317,M. Macedo,Atlético-GO,13,1.0,373,,,,,,,,,,,,,,,,,,,,
597,1,6,Francisco Dyogo Bento Alves,,0.0,False,0,dyogo-alves,0.0,Dyogo Alves,,0.0,122318,D. Alves,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
598,2,6,Daniel dos Santos Sales,,0.0,False,0,daniel-sales,0.0,Daniel Sales,,0.0,122320,D. Sales,Flamengo,13,1.0,262,,,,,,,,,,,,,,,,,,,,
599,4,6,Lorran Lucas Pereira de Sousa,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,3.47,True,10,lorran,0.0,Lorran,,-0.39,122321,Lorran,Flamengo,13,4.06,262,,,,,,,8.0,9.0,6.0,6.0,6.0,,1.0,2.0,1.0,,,,,
600,3,6,Lyncon Correa Gonçalves,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,0.0,False,0,lyncon,0.0,Lyncon,,0.0,122378,Lyncon,Vasco,13,1.0,267,,,,,,,,,,,,,,,,,,,,
601,2,6,Matheus Gabriel Julião Damasceno,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,0.0,False,0,juliao,0.0,Julião,,0.0,122380,Julião,Vasco,13,1.0,267,,,,,,,,,,,,,,,,,,,,
602,5,6,Talisson de Almeida,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,0.97,True,4,talisson,1.1,Talisson,,-0.3,122393,Talisson,Bragantino,13,2.47,280,,,,,,,1.0,4.0,2.0,,3.0,,,,,,,,,
603,4,6,Gustavo Ribeiro Neves,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,1.57,True,12,gustavinho,0.5,Gustavinho,,0.01,122394,Gustavinho,Bragantino,13,2.99,280,,,,,,,5.0,8.0,1.0,2.0,5.0,,,,2.0,,,,,
604,4,6,Ryan Gustavo de Lima,,0.0,False,0,ryan,0.0,Ryan,,0.0,122396,Ryan,Corinthians,13,1.0,264,,,,,,,,,,,,,,,,,,,,
605,4,6,Pablo Santos de Alcantara,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,-0.3,False,1,pablo-baianinho,0.0,Pablo Baianinho,,0.0,122413,P. Baianinho,Vitória,13,0.79,287,,,,,,,,1.0,,,,,,,,,,,,
606,5,5,Lucca Holanda Sampaio Tavares,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,0.68,False,6,lucca,0.0,Lucca,,0.0,122420,Lucca,Internacional,13,1.95,285,,,,,,,2.0,5.0,,1.0,5.0,,,1.0,,,,,,
607,5,6,Isaac Rodrigues de Lima,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,1.1,False,2,isaac,0.0,Isaac,,0.0,122439,Isaac,Fluminense,13,2.3,266,,,,,,,1.0,,,,2.0,,,,,,,,,
608,5,6,Rayan Vitor Simplício Rocha,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,1.61,True,9,rayan,1.3,Rayan,,0.14,122486,Rayan,Vasco,13,3.05,267,,,,,,,4.0,1.0,2.0,7.0,4.0,,,,,,,,,
609,4,6,Alexsandro Amorim de Freitas Filho,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,0.0,False,0,amorim,0.0,Amorim,,0.0,122598,Amorim,Fortaleza,13,1.0,356,,,,,,,,,,,,,,,,,,,,
610,3,6,Matheus José Belém de Souza,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,0.0,False,0,matheus-belem,0.0,Matheus Belém,,0.0,122602,M. Belém,São Paulo,13,2.0,276,,,,,,,,,,,,,,,,,,,,
611,4,6,João Wellington Gadelha Melo de Oliveira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,0.45,False,4,japa,0.0,Japa,,0.0,122660,Japa,Cruzeiro,13,1.75,283,,,,,,,2.0,2.0,,,,,,,,,,,,
612,3,6,Lucas de Souza Cunha,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,2.6,False,2,lucas-cunha,0.0,Lucas Cunha,,0.0,122755,L. Cunha,Bragantino,13,6.38,280,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
613,2,6,Gustavo Daniel da Silva Gonçalves,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,0.0,False,0,gustavo-daniel,0.0,Gustavo Daniel,,0.0,122819,G. Daniel,Atlético-GO,13,1.0,373,,,,,,,,,,,,,,,,,,,,
614,3,6,Abner Salles da Silva,,0.0,False,1,abner,0.0,Abner,,0.0,122861,Abner,Juventude,13,0.81,286,,,,,,,,,,,,,,,,,,,,
615,5,7,Emiliano Rodríguez Rosales,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,1.65,True,12,emiliano-rodriguez,2.1,Emiliano Rodríguez,,-0.11,122887,E. Rodríguez,Atlético-GO,13,3.65,373,1.0,,,,,,4.0,5.0,5.0,7.0,13.0,,,6.0,,,,,,
616,4,6,Patrick Roberto da Silva Campos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,0.0,False,0,patrick,0.0,Patrick,,0.0,122990,Patrick,Palmeiras,13,1.0,275,,,,,,,,,,,,,,,,,,,,
617,3,6,Marcello Gesteira de Souza,,0.0,False,0,marcello,0.0,Marcello,,0.0,122995,Marcello,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
618,4,6,Sidney de Carvalho Duarte,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,0.0,False,0,sidney,0.0,Sidney,,0.0,123005,Sidney,Bahia,13,1.0,265,,,,,,,,,,,,,,,,,,,,
