,atletas.entrou_em_campo,atletas.slug,atletas.foto,atletas.apelido,atletas.clube_id,atletas.posicao_id,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.variacao_num,atletas.apelido_abreviado,atletas.rodada_id,atletas.media_num,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,SG,DE,GS,PS,V,PP,PC,GC,DP
521,False,marquinhos,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,Marquinhos,266,5,Marcus Vinícius Oliveira Alencar,113158,Fluminense,14,7.34,5,,0.0,0.0,Marquinhos,21,4.16,1.0,2.0,,20.0,15.0,6.0,7.0,28.0,3.0,,1.0,,,,,,,,,
522,False,michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel,275,3,Michel Augusto Modesto Rafael dos Santos,113159,Palmeiras,0,2.0,6,,0.0,0.0,Michel,21,0.0,,,,,,,,,,,,,,,,,,,,
523,True,martin-varini,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,Martín Varini,293,6,Martín Varini Di Zioli,113228,Athlético-PR,3,9.52,7,,2.77,-0.8,M. Varini,21,3.8,,,,,,,,,,,,,,,,1.0,,,,
524,False,pablo-maia,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,Pablo Maia,276,4,Pablo Gonçalves Maia Fortunato,113359,São Paulo,3,6.49,5,,0.0,0.0,P. Maia,21,2.73,,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,
525,True,du-queiroz,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,Du Queiroz,284,4,Eduardo Santos Queiroz,113687,Grêmio,13,4.21,6,,-0.3,-0.51,D. Queiroz,21,1.9,,2.0,,19.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,
526,True,douglas-mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,Douglas Mendes,280,3,Douglas Mendes Moreira,114311,Bragantino,8,2.59,7,,0.9,-0.18,D. Mendes,21,1.56,,1.0,,3.0,6.0,,2.0,,,,,2.0,,,,,,,,
527,True,gamarra,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,Gamarra,293,3,Mateo Gamarra González,114334,Athlético-PR,9,6.37,7,,0.5,-0.89,Gamarra,21,3.82,,4.0,,16.0,10.0,2.0,4.0,3.0,,,,3.0,,,,,,,,
528,False,juan-tavares,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,Juan Tavares,1371,2,Juan Pablo Vilela Tavares,114497,Cuiabá,0,1.0,6,,0.0,0.0,J. Tavares,21,0.0,,,,,,,,,,,,,,,,,,,,
529,False,cleiton,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,Cleiton,262,3,Cleiton Santana dos Santos,114790,Flamengo,1,2.13,6,,0.0,0.0,Cleiton,21,0.8,,,,,,,1.0,,,,,,,,,,,,,
530,False,thauan-lara,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,Thauan Lara,356,2,Thauan Lara dos Santos,115061,Fortaleza,0,3.0,6,,0.0,0.0,T. Lara,21,0.0,,,,,,,,,,,,,,,,,,,,
531,False,lucas-freitas,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,Lucas Freitas,286,3,Lucas de Freitas Molarinho Chagas,115141,Juventude,6,2.67,6,,0.0,0.0,L. Freitas,21,2.08,,,1.0,5.0,5.0,,2.0,3.0,,,1.0,2.0,,,,,,2.0,,
532,False,caio-matheus,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio Matheus,276,5,Caio Matheus da Silva,115227,São Paulo,0,2.0,6,,0.0,0.0,C. Matheus,21,0.0,,,,,,,,,,,,,,,,,,,,
533,True,wesley,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,Wesley,262,2,Wesley Vinícius França Lima,115239,Flamengo,15,5.23,7,,3.3,-0.19,Wesley,21,3.78,1.0,1.0,,28.0,18.0,,4.0,23.0,1.0,,2.0,2.0,,,,,,,1.0,
534,False,naves,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,Naves,275,3,Kaiky Marques Naves,115246,Palmeiras,9,5.75,6,,0.0,0.0,Naves,21,3.59,,1.0,,14.0,16.0,,1.0,1.0,,,,4.0,,,,,,,,
535,True,jhon-jhon,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,Jhon Jhon,280,4,Jhonatan dos Santos Rosa,115248,Bragantino,5,7.38,7,,11.6,2.02,J. Jhon,21,5.7,1.0,,,10.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,
536,False,renan-viana,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,Renan Viana,293,5,Renan Rodrigues Fonseca Viana,115266,Athlético-PR,0,1.0,6,,0.0,0.0,R. Viana,21,0.0,,,,,,,,,,,,,,,,,,,,
537,False,romulo,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,Rômulo,282,3,Rômulo Helberte Pereira Junior,115268,Atlético-MG,8,2.28,6,,0.0,0.0,Rômulo,21,2.36,,2.0,1.0,13.0,9.0,,3.0,1.0,,1.0,,,,,,,,,,
538,False,emersonn,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,Emersonn,293,5,Emersonn Correia da Silva,115273,Athlético-PR,4,2.38,6,,0.0,0.0,Emersonn,21,2.35,,,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
539,False,yan-souto,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,Yan Souto,286,3,Yan da Cruz Souto,115511,Juventude,0,2.0,6,,0.0,0.0,Y. Souto,21,0.0,,,,,,,,,,,,,,,,,,,,
540,False,iarley,,Iarley,356,5,Iarley Gilberto de Barros Leal,115524,Fortaleza,0,1.0,6,,0.0,0.0,Iarley,21,0.0,,,,,,,,,,,,,,,,,,,,
541,False,marcos-victor,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,Marcos Victor,265,3,Marcos Victor Ferreira da Silva,115537,Bahia,0,2.58,6,,0.0,0.0,M. Victor,21,-1.0,,1.0,,,,,,,,,,,,,,,,,,
542,False,marcos-paulo,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,Marcos Paulo,280,2,Marcos Paulo Lima Batista Silva,115594,Bragantino,0,1.0,6,,0.0,0.0,M. Paulo,21,0.0,,,,,,,,,,,,,,,,,,,,
543,False,mila,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,Mila,284,4,Lucas Eduardo Müller - Milla,115671,Grêmio,0,3.0,6,,0.0,0.0,Mila,21,0.0,,,,,,,,,,,,,,,,,,,,
544,False,gabriel-delfim,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,Gabriel Delfim,282,1,Gabriel Delfim Ferreira,115674,Atlético-MG,0,2.0,6,,0.0,0.0,G. Delfim,21,0.0,,,,,,,,,,,,,,,,,,,,
545,False,evertton-araujo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,Evertton Araújo,262,4,Everton Gustavo Fernandes Araújo,115914,Flamengo,4,2.93,6,,0.0,0.0,E. Araújo,21,2.22,,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,
546,False,lele,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,Lelê,266,5,Leanderson da Silva Genésio,115915,Fluminense,0,4.0,5,,0.0,0.0,Lelê,21,0.0,,,,,,,,,,,,,,,,,,,,
547,True,denilson,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,Denilson,1371,4,Denilson Alves Borges,115986,Cuiabá,15,3.28,7,,3.6,-0.15,Denilson,21,2.22,1.0,3.0,,16.0,15.0,5.0,7.0,12.0,,,,,,,,,,1.0,,
548,True,matheus-goncalves,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,Matheus Gonçalves,262,4,Matheus Gonçalves Martins,116012,Flamengo,5,3.56,7,,0.1,-0.35,M. Gonçalves,21,1.5,,1.0,,4.0,7.0,2.0,3.0,2.0,,,,,,,,,,,,
549,False,igor-jesus,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,Igor Jesus,262,4,Igor Jesus Lima,116013,Flamengo,3,3.9,6,,0.0,0.0,I. Jesus,21,1.9,,1.0,,5.0,1.0,,,2.0,,,,,,,,,,,,
550,False,petterson,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,Petterson,293,5,Petterson Novaes Reis,116025,Athlético-PR,0,2.0,6,,0.0,0.0,Petterson,21,0.0,,,,,,,,,,,,,,,,,,,,
551,True,victor-hugo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,Victor Hugo,262,4,Victor Hugo Gomes Silva,116034,Flamengo,9,2.54,6,,1.3,0.0,V. Hugo,21,0.54,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
552,True,ze-hugo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,Zé Hugo,287,5,José Hugo Sousa dos Santos,116056,Vitória,13,5.0,6,,7.7,1.17,Z. Hugo,21,3.05,2.0,1.0,,8.0,9.0,3.0,2.0,9.0,2.0,1.0,,,,,,,,,,
553,True,cuiabano,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,Cuiabano,263,2,Luís Eduardo Soares da Silva,116065,Botafogo,16,8.7,7,,1.4,-1.76,Cuiabano,21,6.9,3.0,3.0,,27.0,27.0,6.0,6.0,22.0,1.0,3.0,,5.0,,,,,,1.0,,
554,False,thiago-beltrame,,Thiago Beltrame,284,1,Thiago Beltrame Stallbaum,116067,Grêmio,0,1.0,6,,0.0,0.0,T. Beltrame,21,0.0,,,,,,,,,,,,,,,,,,,,
555,False,joao-moreira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,João Moreira,276,2,João Moreira Sanmartin Souza,116137,São Paulo,1,6.33,6,,0.0,0.0,J. Moreira,21,7.1,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
556,False,daniel-junior,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,Daniel Júnior,287,4,Daniel de Melo Araújo Junior,116432,Vitória,5,2.47,6,,0.0,0.0,D. Júnior,21,1.08,,1.0,,1.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,
557,False,hercules,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,Hércules,356,4,Hércules Pereira do Nascimento,116447,Fortaleza,17,4.79,3,,0.0,0.0,Hércules,21,2.46,1.0,4.0,2.0,25.0,22.0,2.0,5.0,6.0,2.0,1.0,,,,,,,,,,
558,True,di-yorio,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,Di Yorio,293,5,Lucas Gabriel Di Yorio,116655,Athlético-PR,9,4.52,7,,1.9,-0.82,D. Yorio,21,3.47,,1.0,,3.0,6.0,3.0,2.0,3.0,,3.0,2.0,,,,,,,,,
559,False,kaua-moroso,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,Kauã Moroso,288,1,Kauã Inacio Moroso,116937,Criciúma,0,1.0,6,,0.0,0.0,K. Moroso,21,0.0,,,,,,,,,,,,,,,,,,,,
560,False,guilherme-silva,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,Guilherme Silva,288,2,Guilherme Silva,116939,Criciúma,0,1.0,6,,0.0,0.0,G. Silva,21,0.0,,,,,,,,,,,,,,,,,,,,
561,False,popo,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,Popó,286,5,Werik Silva Pinto,116994,Juventude,5,0.64,6,,0.0,0.0,Popó,21,-0.44,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,
562,False,gabriel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,Gabriel,1371,3,Gabriel Knesowitsch,117061,Cuiabá,2,2.32,6,,0.0,0.0,Gabriel,21,1.95,,,,2.0,,,,3.0,,,,,,,,,,,,
563,True,thiago-borbas,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,Thiago Borbas,280,5,Thiago Nicolás Borbas Silva,117314,Bragantino,17,3.73,7,,0.2,-0.04,T. Borbas,21,0.92,,2.0,,4.0,18.0,5.0,2.0,6.0,,1.0,1.0,,,,,,,,,
564,True,robert-renan,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,Robert Renan,285,3,Robert Renan Alves Barbosa,117330,Internacional,11,7.27,7,,3.6,0.31,R. Renan,21,3.98,1.0,2.0,,20.0,13.0,1.0,2.0,,1.0,,,3.0,,,,,,,,
565,False,gabriel-souza,,Gabriel Souza,265,1,Gabriel Gonçalves de Souza,117339,Bahia,0,1.0,6,,0.0,0.0,G. Souza,21,0.0,,,,,,,,,,,,,,,,,,,,
566,False,kawan,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,Kawan,263,3,Kawan Thomaz Reis de Moraes,117343,Botafogo,0,1.0,6,,0.0,0.0,Kawan,21,0.0,,,,,,,,,,,,,,,,,,,,
567,False,jhosefer,,Jhosefer,283,5,Jhosefer Raphael Januário,117350,Cruzeiro,0,1.0,6,,0.0,0.0,Jhosefer,21,0.0,,,,,,,,,,,,,,,,,,,,
568,False,otavio,,Otávio,283,1,Otávio Eleodoro Rezende Costa,117404,Cruzeiro,0,1.0,6,,0.0,0.0,Otávio,21,0.0,,,,,,,,,,,,,,,,,,,,
569,False,leo-mana,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,Léo Maná,264,2,Leonardo Mana Hernandes,117459,Corinthians,5,1.11,6,,0.0,0.0,L. Maná,21,0.24,,1.0,,3.0,3.0,,,1.0,,,,,,,,,,1.0,,
570,False,galoppo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,Galoppo,276,4,Giuliano Galoppo,117579,São Paulo,10,4.32,6,,0.0,0.0,Galoppo,21,1.44,,2.0,,6.0,7.0,4.0,5.0,5.0,,,,,,,,,,,,
571,True,alejo-cruz,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,Alejo Cruz,373,5,Alejo Cruz Techera,117622,Atlético-GO,18,2.24,6,,0.0,-0.38,A. Cruz,21,1.2,,3.0,,13.0,11.0,3.0,2.0,14.0,,,1.0,,,,,,,,,
572,True,garro,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,Garro,264,4,Rodrigo Garro,117632,Corinthians,19,8.39,7,,2.1,-0.97,Garro,21,5.97,3.0,7.0,,23.0,19.0,16.0,12.0,58.0,1.0,3.0,2.0,,,,,,,1.0,,
573,True,pedro-caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,Pedro Caixinha,280,6,Pedro Miguel Faria Caixinha,117711,Bragantino,18,8.85,7,,5.21,0.08,P. Caixinha,21,4.78,,,,,,,,,,,,,,,,7.0,,,,
574,False,young,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,Young,276,1,Young Navarro Moraes,117818,São Paulo,0,0.64,6,,0.0,0.0,Young,21,-1.0,,1.0,,,,,,,,,,,,,,,,,,
575,True,vitinho,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,Vitinho,283,4,Vitor Hugo Amorim de Assis,117842,Cruzeiro,13,2.45,6,,0.0,-0.38,Vitinho,21,1.59,,1.0,,3.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,
576,True,giovane,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,Giovane,264,5,Giovane Santana do Nascimento,117849,Corinthians,8,3.94,7,,10.2,1.83,Giovane,21,2.33,,1.0,,,5.0,3.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,
577,True,wesley,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,Wesley,264,5,Wesley Gassova Ribeiro Teixeira,117909,Corinthians,21,6.81,7,,6.5,0.63,Wesley,21,3.87,1.0,2.0,,25.0,16.0,11.0,9.0,34.0,,2.0,3.0,,,,,,,,,
578,True,breno-bidon,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,Breno Bidon,264,4,Breno de Souza Bidon,117910,Corinthians,15,3.51,6,,2.5,0.4,B. Bidon,21,2.45,,3.0,,23.0,19.0,4.0,2.0,23.0,,,1.0,,,,,,,,,
579,False,iago,,Iago,262,3,Iago Teodoro da Silva Nogueira,118090,Flamengo,0,1.0,6,,0.0,0.0,Iago,21,0.0,,,,,,,,,,,,,,,,,,,,
580,False,nathan-camargo,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,Nathan Camargo,280,4,Nathan Camargo dos Santos,118175,Bragantino,0,3.0,6,,0.0,0.0,N. Camargo,21,0.0,,,,,,,,,,,,,,,,,,,,
581,True,ronald,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,Ronald,284,4,Ronald Cardoso Falkoski,118238,Grêmio,3,2.86,6,,0.0,-0.48,Ronald,21,0.4,,,,1.0,,,,,,,,,,,,,,,,
582,False,pedrao,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,Pedrão,283,3,Pedro Henrique Franklim da Silva,118293,Cruzeiro,0,2.0,6,,0.0,0.0,Pedrão,21,0.0,,,,,,,,,,,,,,,,,,,,
583,False,eliedson,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,Eliédson,288,4,Eliédson Pereira de Souza,118305,Criciúma,1,2.27,6,,0.0,0.0,Eliédson,21,-0.3,,,,,1.0,,,,,,,,,,,,,,,
584,False,weliton,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,Weliton,262,5,Weliton Santos do Amaral,118433,Flamengo,0,1.0,6,,0.0,0.0,Weliton,21,0.0,,,,,,,,,,,,,,,,,,,,
585,False,jackson,,Jackson,288,3,Jackson Henrique Marcelino Crispim,118490,Criciúma,0,1.0,6,,0.0,0.0,Jackson,21,0.0,,,,,,,,,,,,,,,,,,,,
586,False,ze-welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,Zé Welinton,262,2,José Welinton Campos Menezes,118501,Flamengo,0,1.0,6,,0.0,0.0,Z. Welinton,21,0.0,,,,,,,,,,,,,,,,,,,,
587,False,rodriguinho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,Rodriguinho,276,4,Rodrigo Huendra Almeida Mendonça,118563,São Paulo,2,3.13,6,,0.0,0.0,Rodriguinho,21,2.7,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
588,True,eliel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,Eliel,1371,5,Eliel Chrytian Pereira Silva,118745,Cuiabá,10,4.02,6,,-0.3,-0.34,Eliel,21,2.36,,1.0,,6.0,3.0,2.0,3.0,11.0,,1.0,,,,,,,,,,
589,False,mateus-carvalho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,Mateus Carvalho,267,4,Mateus Carvalho dos Santos,118752,Vasco,16,5.88,3,,0.0,0.0,M. Carvalho,21,4.04,,6.0,,39.0,23.0,3.0,2.0,19.0,,2.0,1.0,,,,,,,,,
590,True,alexsander,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,Alexsander,266,4,Alexsander Christian Gomes da Costa - Cristhian,118774,Fluminense,12,5.41,6,,1.7,0.06,Alexsander,21,2.48,1.0,2.0,,15.0,13.0,2.0,4.0,14.0,,,,,,,,,,,,
591,True,lautaro-diaz,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,Lautaro Díaz,283,5,Lautaro Ariel Díaz,118775,Cruzeiro,4,6.74,7,,2.9,-0.95,L. Díaz,21,3.63,,1.0,,7.0,7.0,1.0,,,,1.0,,,,,,,,,,
592,False,ruan,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,Ruan,286,5,Ruan Pereira Duarte,120444,Juventude,6,1.59,6,,0.0,0.0,Ruan,21,1.12,,,,3.0,5.0,2.0,1.0,3.0,,,1.0,,,,,,,,,
593,False,arthur-sousa,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,Arthur Sousa,264,5,Arthur Sousa Araújo,120856,Corinthians,1,1.99,6,,0.0,0.0,A. Sousa,21,0.5,,,,,,,,1.0,,,,,,,,,,,,
594,False,erick-marcus,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,Erick Marcus,267,5,Erick Marcus dos Santos Oliveira do Carmo,121184,Vasco,5,2.94,6,,0.0,0.0,E. Marcus,21,1.3,,1.0,,3.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,
595,False,dija,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,Dija,280,2,Diego Kauan Silva Santos,121220,Bragantino,0,1.0,6,,0.0,0.0,Dija,21,0.0,,,,,,,,,,,,,,,,,,,,
596,False,kauan,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,Kauan,356,4,Kauan Rodrigues da Silva,121237,Fortaleza,3,1.87,6,,0.0,0.0,Kauan,21,0.73,,,,1.0,,,,2.0,,,,,,,,,,,,
597,False,da-rocha,,Da Rocha,286,2,Cauê Pereira da Rocha,121397,Juventude,0,1.0,6,,0.0,0.0,D. Rocha,21,0.0,,,,,,,,,,,,,,,,,,,,
598,False,guilherme-madruga,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,Guilherme Madruga,1371,4,Guilherme Miranda Madruga Gomes,121762,Cuiabá,4,1.98,6,,0.0,0.0,G. Madruga,21,-0.25,,1.0,,,4.0,1.0,,,,,,,,,,,,,,
599,False,andre,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,André,284,5,André Henrique da Silva Martins,121792,Grêmio,0,4.0,5,,0.0,0.0,André,21,0.0,,,,,,,,,,,,,,,,,,,,
600,False,kayke,,Kayke,264,4,Kayke Ferrari Guimarães,121824,Corinthians,2,0.79,6,,0.0,0.0,Kayke,21,0.0,,,,,,,,,,,,,,,,,,,,
601,True,kaue,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,Kauê,263,4,Kauê Rodrigues Pessanha,121827,Botafogo,8,1.93,7,,0.0,-0.25,Kauê,21,1.32,,,,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,
602,True,janderson,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,Janderson,287,5,Janderson de Carvalho Costa,121830,Vitória,13,3.84,7,,-1.6,-0.51,Janderson,21,2.56,,5.0,,14.0,15.0,3.0,10.0,13.0,,1.0,2.0,,,,,,,,,
603,False,kennedy,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy,265,5,Kennedy Anderson Gomes Ferreira,122301,Bahia,0,1.0,6,,0.0,0.0,Kennedy,21,0.0,,,,,,,,,,,,,,,,,,,,
604,False,mateus-macedo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,Mateus Macedo,373,3,Matheus Macedo dos Santos,122317,Atlético-GO,0,1.0,6,,0.0,0.0,M. Macedo,21,0.0,,,,,,,,,,,,,,,,,,,,
605,False,dyogo-alves,,Dyogo Alves,262,1,Francisco Dyogo Bento Alves,122318,Flamengo,0,1.0,6,,0.0,0.0,D. Alves,21,0.0,,,,,,,,,,,,,,,,,,,,
606,False,daniel-sales,,Daniel Sales,262,2,Daniel dos Santos Sales,122320,Flamengo,0,1.0,6,,0.0,0.0,D. Sales,21,0.0,,,,,,,,,,,,,,,,,,,,
607,True,lorran,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,Lorran,262,4,Lorran Lucas Pereira de Sousa,122321,Flamengo,13,3.68,6,,0.0,-0.1,Lorran,21,2.67,1.0,,,8.0,9.0,6.0,6.0,6.0,,1.0,2.0,,,,,,,,,
608,False,lyncon,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,Lyncon,267,3,Lyncon Correa Gonçalves,122378,Vasco,1,3.97,6,,0.0,0.0,Lyncon,21,8.0,,,,,,,,,,1.0,,,,,,,,,,
609,False,lucas-eduardo,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,Lucas Eduardo,267,4,Lucas Eduardo de Souza Oliveira,122379,Vasco,0,1.0,6,,0.0,0.0,L. Eduardo,21,0.0,,,,,,,,,,,,,,,,,,,,
610,False,juliao,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,Julião,267,2,Matheus Gabriel Julião Damasceno,122380,Vasco,0,1.0,6,,0.0,0.0,Julião,21,0.0,,,,,,,,,,,,,,,,,,,,
611,False,talisson,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,Talisson,280,5,Talisson de Almeida,122393,Bragantino,4,2.47,6,,0.0,0.0,Talisson,21,0.97,,,,1.0,4.0,2.0,,3.0,,,,,,,,,,,,
612,True,gustavinho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,Gustavinho,280,4,Gustavo Ribeiro Neves,122394,Bragantino,15,3.79,7,,6.2,0.93,Gustavinho,21,1.82,3.0,,,8.0,8.0,1.0,2.0,5.0,,,,,,,,,,,,
613,False,ryan,,Ryan,264,4,Ryan Gustavo de Lima,122396,Corinthians,7,2.65,6,,0.0,0.0,Ryan,21,2.25,,1.0,,11.0,7.0,2.0,1.0,5.0,,,,,,,,,,,,
614,False,pablo-baianinho,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,Pablo Baianinho,287,4,Pablo Santos de Alcantara,122413,Vitória,1,0.79,6,,0.0,0.0,P. Baianinho,21,-0.3,,,,,1.0,,,,,,,,,,,,,,,
615,True,lucca,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,Lucca,285,5,Lucca Holanda Sampaio Tavares,122420,Internacional,8,1.79,6,,-0.1,-0.27,Lucca,21,0.66,,,,2.0,7.0,,2.0,7.0,,,1.0,,,,,,,,,
