,atletas.variacao_num,atletas.jogos_num,atletas.status_id,atletas.nome,atletas.apelido,atletas.rodada_id,atletas.foto,atletas.preco_num,atletas.clube_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.media_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.slug,atletas.atleta_id,CA,DS,FC,FF,FS,G,I,SG,A,CV,FD,DE,GS,FT,DP,PC,PP,PS,V,GC
439,0.0,0,6,Gustavo Garcia dos Santos,Gustavo Garcia,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,3.0,275,Palmeiras,G. Garcia,0.0,0.0,False,2,,gustavo-garcia,107225,,,,,,,,,,,,,,,,,,,,
440,1.39,3,6,Vanderlan Barbosa da Silva,Vanderlan,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,8.27,275,Palmeiras,Vanderlan,10.0,7.43,True,2,,vanderlan,107236,,2.0,3.0,1.0,,,,3.0,1.0,,,,,,,,,,,
441,-0.02,7,7,Marcelo José de Lima Filho,Marcelinho,9,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,3.84,286,Juventude,Marcelinho,1.7,2.62,True,5,,marcelinho,107238,1.0,3.0,4.0,4.0,11.0,,4.0,,1.0,,3.0,,,,,,,,,
442,0.0,4,6,Jose Vitor Silva Neves,Zé Vitor,9,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,1.32,293,Athlético-PR,Z. Vitor,0.0,-0.37,False,4,,ze-vitor,107256,2.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,
443,0.0,2,5,André Trindade da Costa Neto,André,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,7.41,266,Fluminense,André,0.0,2.65,False,4,,andre,107498,2.0,5.0,4.0,,5.0,,,,,,,,,,,,,,,
444,0.0,1,6,Kleiton Pego Duarte,Kleiton,9,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,2.8,286,Juventude,Kleiton,0.0,3.3,False,5,,kleiton,107513,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
445,0.0,0,6,Thayllon Lopes Medeiros,Thayllon,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,2.0,373,Atlético-GO,Thayllon,0.0,0.0,False,5,,thayllon,107664,,,,,,,,,,,,,,,,,,,,
446,0.0,1,6,João Carlos Barros Lopes,João Carlos,9,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,1.8,288,Criciúma,J. Carlos,0.0,0.0,False,5,,joao-carlos,107666,,,,,,,,,,,,,,,,,,,,
447,0.0,0,6,Eduardo de Queiroz Melo,Eduardo Melo,9,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,3.0,288,Criciúma,E. Melo,0.0,0.0,False,5,,eduardo-melo,107700,,,,,,,,,,,,,,,,,,,,
448,0.0,0,6,Emerson Fabiano Kerber Júnior,Emerson Júnior,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,2.0,373,Atlético-GO,E. Júnior,0.0,0.0,False,1,,emerson-junior,107740,,,,,,,,,,,,,,,,,,,,
449,0.0,2,5,Bruno Conceição Praxedes,Praxedes,9,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,3.63,267,Vasco,Praxedes,0.0,-0.55,False,4,,praxedes,107744,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
450,0.0,0,6,Adriel Vasconcelos Ramos,Adriel,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,4.0,265,Bahia,Adriel,0.0,0.0,False,1,,adriel,107748,,,,,,,,,,,,,,,,,,,,
451,-0.23,5,6,Rildo Gonçalves de Amorim Filho,Rildo,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,1.31,286,Juventude,Rildo,0.0,0.34,True,5,,rildo,107798,,,3.0,2.0,2.0,,,,,,,,,,,,,,,
452,0.0,3,6,Natã Felipe de Amorim Santos,Natã,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,4.14,284,Grêmio,Natã,0.0,4.53,False,3,,nata,107801,,3.0,,,,,,2.0,,,,,,,,,,,,
453,-0.34,2,6,Matheus dos Santos Dias,Matheus Dias,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,1.2,285,Internacional,M. Dias,-0.8,-0.55,True,4,,matheus-dias,107809,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
454,0.0,0,6,Alexandre Fintelman de Mello Ribeiro da Silva,Fintelman,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,2.0,287,Vitória,Fintelman,0.0,0.0,False,1,,fintelman,107859,,,,,,,,,,,,,,,,,,,,
455,0.0,5,6,Damián Josué Bobadilla Benítez,Bobadilla,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,4.46,276,São Paulo,Bobadilla,0.0,2.88,False,4,,bobadilla,107873,1.0,7.0,6.0,1.0,,1.0,,,,,,,,,,,,,,
456,0.66,9,7,Hugo Ferreira de Farias,Hugo,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,8.08,264,Corinthians,Hugo,6.5,5.31,True,2,,hugo,107908,1.0,16.0,14.0,4.0,5.0,,1.0,3.0,2.0,,1.0,,,1.0,,1.0,,,,
457,0.0,6,6,Fausto Mariano Vera,Fausto Vera,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,3.79,264,Corinthians,F. Vera,0.0,1.63,False,4,,fausto-vera,107950,,2.0,3.0,4.0,3.0,,,,,,3.0,,,,,,,,,
458,0.78,7,7,Isidro Miguel Pitta Saldívar,Isidro Pitta,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,5.92,1371,Cuiabá,I. Pitta,10.0,3.33,True,5,,isidro-pitta,108133,,2.0,4.0,4.0,2.0,2.0,5.0,,,,2.0,,,,,,,,,
459,0.0,2,6,Gabriel de Sousa Barros,Gabriel Barros,9,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,2.17,373,Atlético-GO,G. Barros,0.0,-0.05,False,5,,gabriel-barros,108352,,3.0,4.0,,1.0,,,,,1.0,,,,,,,,,,
460,0.0,0,6,Luciano Daniel Arriagada García,Arriagada,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,3.0,293,Athlético-PR,Arriagada,0.0,0.0,False,5,,arriagada,108624,,,,,,,,,,,,,,,,,,,,
461,0.0,1,5,Matheus Nascimento de Paula,Matheus Nascimento,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,2.16,263,Botafogo,M. Nascimento,0.0,1.7,False,5,,matheus-nascimento,109114,,1.0,,,1.0,,,,,,,,,,,,,,,
462,0.16,8,7,Luiz Henrique André Rosa da Silva,Luiz Henrique,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,11.86,263,Botafogo,L. Henrique,7.9,4.97,True,5,,luiz-henrique,109282,2.0,12.0,7.0,7.0,10.0,1.0,3.0,,2.0,,1.0,,,,,,,,,
463,0.0,0,6,Calebe Gonçalves Ferreira da Silva,Calebe,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,7.0,356,Fortaleza,Calebe,0.0,0.0,False,4,,calebe,109461,,,,,,,,,,,,,,,,,,,,
464,0.0,7,7,Matheus Martinelli Lima,Martinelli,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,6.02,266,Fluminense,Martinelli,0.0,3.06,False,4,,martinelli,109573,2.0,10.0,8.0,1.0,8.0,1.0,,,,,,,,,,,,1.0,,
465,0.0,6,6,Hugo Gonçalves Ferreira Neto,Hugo,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,7.61,263,Botafogo,Hugo,0.0,5.07,False,2,,hugo,109668,,8.0,5.0,1.0,5.0,,,3.0,1.0,,,,,,,1.0,,,,
466,-0.16,9,6,Lázaro Vinicius Marques,Lázaro,9,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,5.9,275,Palmeiras,Lázaro,3.0,4.21,True,5,,lazaro,110193,,3.0,4.0,9.0,9.0,2.0,,,,,4.0,,,1.0,,,,,,
467,0.0,0,6,Jhonatan Paulo da Silva,Jhonatan,9,,1.0,356,Fortaleza,Jhonatan,0.0,0.0,False,3,,jhonatan,110208,,,,,,,,,,,,,,,,,,,,
468,0.0,0,6,Gabriel Roberto Pereira,Gabriel Pereira,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,1.0,293,Athlético-PR,G. Pereira,0.0,0.0,False,1,,gabriel-pereira,110251,,,,,,,,,,,,,,,,,,,,
469,0.0,0,5,Diego José Palacios Espinoza,Palacios,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,5.0,264,Corinthians,Palacios,0.0,0.0,False,2,,palacios,110260,,,,,,,,,,,,,,,,,,,,
470,0.0,0,6,Alexandro Ezequiel Bernabei,Bernabéi,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,4.0,285,Internacional,Bernabéi,0.0,0.0,False,2,,bernabei,110426,,,,,,,,,,,,,,,,,,,,
471,0.57,9,7,Abel Fernando Moreira Ferreira,Abel Ferreira,9,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,12.52,275,Palmeiras,A. Ferreira,11.02,6.44,True,6,,abel-ferreira,110506,,,,,,,,,,,,,,,,,,,5.0,
472,0.0,0,6,Lucas Agustín Besozzi,Lucas Besozzi,9,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,3.0,284,Grêmio,L. Besozzi,0.0,0.0,False,5,,lucas-besozzi,110512,,,,,,,,,,,,,,,,,,,,
473,0.0,0,6,Gabriel Caetano Godoy de Andrade,Caetano,9,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,2.0,280,Bragantino,Caetano,0.0,0.0,False,4,,caetano,110587,,,,,,,,,,,,,,,,,,,,
474,0.0,0,6,Mateus Oliveira Mendes,Mateus,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,2.0,275,Palmeiras,Mateus,0.0,0.0,False,1,,mateus,110624,,,,,,,,,,,,,,,,,,,,
475,0.0,7,6,Imanol Machuca,Machuca,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,4.27,356,Fortaleza,Machuca,0.0,2.23,False,5,,machuca,110667,,,3.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,
476,-0.38,8,7,Lucas Ángel Esquivel,Esquivel,9,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,8.29,293,Athlético-PR,Esquivel,2.7,5.74,True,2,,esquivel,110668,1.0,12.0,9.0,4.0,10.0,,,4.0,2.0,1.0,,,,,,,,,,
477,-1.04,0,3,Mycael Pontes Moreira,Mycael,9,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,0.96,293,Athlético-PR,Mycael,-3.0,-3.0,False,1,,mycael,110698,,,,,,,,,,1.0,,,,,,,,,,
478,0.0,0,6,Pedro Felipe de Faria Rangel,Pedro Rangel,9,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,1.61,373,Atlético-GO,P. Rangel,0.0,-1.0,False,1,,pedro-rangel,110708,1.0,,,,,,,,,,,,,,,,,,,
479,0.0,3,5,José Andrés Hurtado Cheme,Andrés Hurtado,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,5.63,280,Bragantino,A. Hurtado,0.0,4.0,False,2,,andres-hurtado,110715,,4.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
480,0.0,1,5,Rubens Antônio Dias,Rubens,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,4.36,282,Atlético-MG,Rubens,0.0,1.2,False,2,,rubens,110727,,1.0,,,,,,,,,,,,,,,,,,
481,-0.75,6,6,John Kennedy Batista de Souza,John Kennedy,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,5.48,266,Fluminense,J. Kennedy,-0.3,1.42,True,5,,john-kennedy,110759,,2.0,4.0,4.0,6.0,,1.0,,,,1.0,,,,,,,,,
482,-0.44,8,6,Gabriel Teixeira Aragão,Biel,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,8.27,265,Bahia,Biel,1.6,4.08,True,5,,biel,110760,2.0,4.0,5.0,3.0,4.0,2.0,1.0,,1.0,,,,,2.0,,,,,,
483,0.0,2,6,Guilherme Lopes de Almeida,Guilherme Lopes,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,3.4,280,Bragantino,G. Lopes,0.0,2.25,False,2,,guilherme-lopes,110909,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
484,-0.3,4,6,Leonardo Naldi de Matos,Léo Naldi,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,4.93,287,Vitória,L. Naldi,3.1,3.15,True,4,,leo-naldi,111005,2.0,8.0,2.0,3.0,4.0,,,,,,1.0,,,,,,,,,
485,0.0,4,5,Rômulo Azevedo Simão,Rômulo,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,5.09,275,Palmeiras,Rômulo,0.0,1.95,False,4,,romulo,111166,,4.0,2.0,2.0,4.0,,,,,,,,,,,,,,,
486,0.0,6,2,Alix Vinicius de Souza Sampaio,Alix Vinicius,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,2.34,373,Atlético-GO,A. Vinicius,0.0,1.6,False,3,,alix-vinicius,111246,,3.0,6.0,3.0,2.0,,,1.0,,1.0,2.0,,,,,,,,,
487,0.08,5,6,Gustavo Martins de Souza Santos,Gustavo Martins,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,6.65,284,Grêmio,G. Martins,2.9,4.24,True,3,,gustavo-martins,111309,,1.0,5.0,1.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,
488,0.0,0,6,Eliel Felisbino Costa,Eliel,9,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,2.0,288,Criciúma,Eliel,0.0,0.0,False,4,,eliel,111363,,,,,,,,,,,,,,,,,,,,
489,2.75,6,6,Luis Gustavo da Silva Machado Duarte,Luis Mandaca,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,5.2,286,Juventude,L. Mandaca,13.5,3.17,True,4,,luis-mandaca,111407,1.0,5.0,3.0,,3.0,1.0,,,,,2.0,,,1.0,,,,,,
490,0.23,9,7,António José Cardoso de Oliveira,António Oliveira,9,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,9.63,264,Corinthians,A. Oliveira,5.64,4.8,True,6,,antonio-oliveira,111578,,,,,,,,,,,,,,,,,,,1.0,
491,-0.17,7,7,Adson Ferreira Soares,Adson,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,5.15,267,Vasco,Adson,3.6,2.89,True,4,,adson,111682,,13.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,
492,0.0,0,6,Anthoni Spier Souza,Anthoni,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,4.0,285,Internacional,Anthoni,0.0,0.0,False,1,,anthoni,111683,,,,,,,,,,,,,,,,,,,,
493,0.0,0,6,Matheus Cunha Queiroz,Matheus Cunha,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,4.0,262,Flamengo,M. Cunha,0.0,0.0,False,1,,matheus-cunha,111690,,,,,,,,,,,,,,,,,,,,
494,0.0,0,6,Lucas de Souza Mombra Rosa,Lucas Mezenga,9,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,2.0,263,Botafogo,L. Mezenga,0.0,0.0,False,3,,lucas-mezenga,111713,,,,,,,,,,,,,,,,,,,,
495,0.02,4,6,Fábio Silva de Freitas,Fabinho,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,1.98,275,Palmeiras,Fabinho,1.2,0.3,True,4,,fabinho,111760,,1.0,,,,,,,,,,,,,,,,,,
496,0.0,0,6,Rodrigo Alves de Holanda Santos,Rodrigo,9,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,2.0,267,Vasco,Rodrigo,0.0,0.0,False,4,,rodrigo,111766,,,,,,,,,,,,,,,,,,,,
497,0.0,4,6,Felipe de Andrade Vieira,Felipe Andrade,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,2.95,266,Fluminense,F. Andrade,0.0,1.68,False,3,,felipe-andrade,111839,,5.0,1.0,,2.0,,,,,,,,,,,,,,,
498,0.0,0,6,Arthur Wenderrosky Sanches - Wenderroscky,Arthur,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,1.0,266,Fluminense,Arthur,0.0,0.0,False,4,,arthur,111841,,,,,,,,,,,,,,,,,,,,
499,0.0,2,6,Guilherme Sucigan Mafra Cunha,Guilherme Biro,9,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,2.42,264,Corinthians,G. Biro,0.0,0.25,False,4,,guilherme-biro,111891,,,1.0,1.0,,,,,,,,,,,,,,,,
500,-0.58,5,6,Diego Manuel Hernández González,Diego Hernández,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,3.1,263,Botafogo,D. Hernández,-0.3,0.94,True,4,,diego-hernandez,111945,2.0,2.0,7.0,,3.0,,1.0,,1.0,,,,,,,,,,,
501,-0.37,6,6,Antonio Feliphe Costa Silva,Felipinho,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,2.85,293,Athlético-PR,Felipinho,1.2,1.83,True,4,,felipinho,112017,1.0,8.0,2.0,,6.0,,,,,,,,,,,,,,,
502,0.0,0,6,Adriano Silveira Borges Filho,Adriano,9,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,1.0,288,Criciúma,Adriano,0.0,0.0,False,5,,adriano,112020,,,,,,,,,,,,,,,,,,,,
503,0.0,0,6,Gabriel Hamester Grando,Gabriel Grando,9,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,4.0,283,Cruzeiro,G. Grando,0.0,0.0,False,1,,gabriel-grando,112616,,,,,,,,,,,,,,,,,,,,
504,0.0,2,6,Kaiki Bruno da Silva,Kaiki Bruno,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,4.55,283,Cruzeiro,K. Bruno,0.0,3.6,False,2,,kaiki-bruno,112709,1.0,5.0,2.0,1.0,4.0,,,,,,,,,,,,,,,
505,1.88,7,7,Aníbal Ismael Moreno,Aníbal Moreno,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,6.93,275,Palmeiras,A. Moreno,12.0,4.13,True,4,,anibal-moreno,112869,2.0,15.0,9.0,5.0,5.0,1.0,1.0,,,,1.0,,,,,,,,,
506,-0.52,7,7,Lucas Henrique Barbosa,Lucas Barbosa,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,8.99,286,Juventude,L. Barbosa,1.7,6.67,True,5,,lucas-barbosa,112886,2.0,22.0,12.0,9.0,7.0,1.0,2.0,,1.0,,2.0,,,,,,,,,
507,0.0,8,7,Juan Sebastián Sforza,Sforza,9,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,3.38,267,Vasco,Sforza,0.0,1.61,False,4,,sforza,112906,3.0,9.0,10.0,2.0,7.0,,,,,,,,,1.0,,,,,,
508,0.0,0,6,Werton de Almeida Rêgo,Werton,9,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,2.0,262,Flamengo,Werton,0.0,0.0,False,5,,werton,112984,,,,,,,,,,,,,,,,,,,,
509,0.0,0,6,Lucas Leandro Wingert,Lucas Wingert,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,3.0,286,Juventude,L. Wingert,0.0,0.0,False,1,,lucas-wingert,113014,,,,,,,,,,,,,,,,,,,,
510,0.0,1,6,Kervin Mario Andrade Navarro,Kervin Andrade,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,7.26,356,Fortaleza,K. Andrade,0.0,11.3,False,4,,kervin-andrade,113073,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
511,1.49,7,7,José Manuel Alberto López,Flaco López,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,6.03,275,Palmeiras,F. López,8.5,1.57,True,5,,flaco-lopez,113103,3.0,2.0,6.0,4.0,3.0,1.0,5.0,,,,1.0,,,,,,,,,
512,0.0,5,7,Nathan Gabriel de Souza Mendes,Nathan Mendes,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,4.95,280,Bragantino,N. Mendes,0.0,2.6,False,2,,nathan-mendes,113157,3.0,2.0,4.0,,5.0,,1.0,1.0,1.0,,2.0,,,,,,,,,
513,-0.37,8,7,Marcus Vinícius Oliveira Alencar,Marquinhos,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,7.79,266,Fluminense,Marquinhos,2.6,4.76,True,5,,marquinhos,113158,2.0,10.0,11.0,3.0,23.0,,1.0,,1.0,,3.0,,,3.0,,,,,,
514,0.0,0,6,Michel Augusto Modesto Rafael dos Santos,Michel,9,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,2.0,275,Palmeiras,Michel,0.0,0.0,False,3,,michel,113159,,,,,,,,,,,,,,,,,,,,
515,0.0,2,6,Mateo Baltasar Barcia Fernández,Baltasar Barcia,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,3.29,288,Criciúma,B. Barcia,0.0,2.95,False,4,,baltasar-barcia,113311,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
516,0.0,3,5,Pablo Gonçalves Maia Fortunato,Pablo Maia,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,6.49,276,São Paulo,P. Maia,0.0,2.73,False,4,,pablo-maia,113359,,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,
517,0.0,2,6,Bruno Gonçalves de Jesus,Bruninho,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,5.31,280,Bragantino,Bruninho,0.0,4.3,False,4,,bruninho,113558,,,,2.0,4.0,,,,1.0,,,,,,,,,,,
518,0.38,6,6,Eduardo Santos Queiroz,Du Queiroz,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,5.12,284,Grêmio,D. Queiroz,3.6,2.2,True,4,,du-queiroz,113687,2.0,12.0,3.0,,1.0,,,,,,1.0,,,,,,,,,
519,-0.56,4,6,Douglas Mendes Moreira,Douglas Mendes,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,2.31,280,Bragantino,D. Mendes,-0.6,1.1,True,3,,douglas-mendes,114311,1.0,,4.0,2.0,,,,1.0,,,,,,,,,,,,
520,0.0,3,6,Mateo Gamarra González,Gamarra,9,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,7.77,293,Athlético-PR,Gamarra,0.0,6.17,False,3,,gamarra,114334,1.0,4.0,1.0,2.0,2.0,,,2.0,,,2.0,,,,,,,,,
521,0.0,0,6,Jader Barbosa da Silva Gentil,Jader,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,3.0,293,Athlético-PR,Jader,0.0,0.0,False,4,,jader,114335,,,,,,,,,,,,,,,,,,,,
522,0.0,0,6,Juan Pablo Vilela Tavares,Juan Tavares,9,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,1.0,1371,Cuiabá,J. Tavares,0.0,0.0,False,2,,juan-tavares,114497,,,,,,,,,,,,,,,,,,,,
523,0.0,0,6,Cleiton Santana dos Santos,Cleiton,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,2.0,262,Flamengo,Cleiton,0.0,0.0,False,3,,cleiton,114790,,,,,,,,,,,,,,,,,,,,
524,0.0,0,6,Thauan Lara dos Santos,Thauan Lara,9,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,3.0,356,Fortaleza,T. Lara,0.0,0.0,False,2,,thauan-lara,115061,,,,,,,,,,,,,,,,,,,,
525,0.0,1,6,Lucas de Freitas Molarinho Chagas,Lucas Freitas,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,0.96,286,Juventude,L. Freitas,0.0,-1.9,False,3,,lucas-freitas,115141,,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,,
526,0.0,0,6,Caio Matheus da Silva,Caio Matheus,9,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,2.0,276,São Paulo,C. Matheus,0.0,0.0,False,5,,caio-matheus,115227,,,,,,,,,,,,,,,,,,,,
527,0.32,5,7,Wesley Vinícius França Lima,Wesley,9,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,4.03,262,Flamengo,Wesley,3.9,2.72,True,2,,wesley,115239,1.0,8.0,6.0,,4.0,,2.0,,1.0,,,,,,,,,,,
528,1.14,3,7,Kaiky Marques Naves,Naves,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,7.33,275,Palmeiras,Naves,8.0,6.17,True,3,,naves,115246,,4.0,6.0,,1.0,,,3.0,,,,,,,,,,,,
529,0.0,0,6,Jhonatan dos Santos Rosa,Jhon Jhon,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,4.0,275,Palmeiras,J. Jhon,0.0,0.0,False,4,,jhon-jhon,115248,,,,,,,,,,,,,,,,,,,,
530,0.0,0,6,Renan Rodrigues Fonseca Viana,Renan Viana,9,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,1.0,293,Athlético-PR,R. Viana,0.0,0.0,False,5,,renan-viana,115266,,,,,,,,,,,,,,,,,,,,
