,atletas.foto,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.pontos_num,atletas.slug,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.rodada_id,atletas.preco_num,atletas.clube_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,FT,CV,PS,PC,PP,DP,V,GC
341,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,12,2,Ramon Ramos Lima,0.0,ramon,0.0,Ramon,Ramon,,False,Cuiabá,7,101597,3.72,23,5.29,1371,1.0,6.0,19.0,12.0,2.0,3.0,8.0,1.0,2.0,2.0,,,,,,,,,,
342,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,8,4,Caio Vinicius da Conceição,1.2,caio-vinicius,-0.02,C. Vinícius,Caio Vinícius,,True,Vitória,5,101601,0.73,23,2.12,287,,5.0,8.0,7.0,,1.0,5.0,,,,,,,,,,,,,
343,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,2,4,Daniel Nascimento Peixoto dos Santos,0.0,peixoto,0.0,Peixoto,Peixoto,,False,Juventude,6,101651,0.55,23,1.94,286,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
344,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,17,4,Rhaldney Norberto Simião Gomes,3.6,rhaldney,0.31,Rhaldney,Rhaldney,,True,Atlético-GO,6,101666,2.48,23,3.63,373,1.0,5.0,31.0,27.0,1.0,1.0,16.0,,,,,,1.0,,,,,,,
345,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,14,2,Felipe Jonatan Rocha Andrade,3.9,felipe-jonatan,-0.72,F. Jonatan,Felipe Jonatan,,True,Fortaleza,6,101708,3.94,23,6.39,356,,,14.0,8.0,3.0,4.0,18.0,,,5.0,,,,,,,,,,
346,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,20,5,Alerrandro Barra Mansa Realino de Souza,8.9,alerrandro,1.08,Alerrandro,Alerrandro,,True,Vitória,2,101715,5.01,23,8.14,287,4.0,2.0,19.0,13.0,11.0,7.0,27.0,4.0,3.0,,,,,,,1.0,,,,
347,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,10,2,Railan Reis Ferreira - Raylan,0.5,railan,-0.25,Railan,Railan,,True,Cuiabá,7,101726,3.14,23,4.45,1371,2.0,2.0,7.0,6.0,1.0,2.0,8.0,,,2.0,,,,,,,,,,
348,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,20,2,Matheus França Silva,10.2,matheuzinho,1.34,Matheuzinho,Matheuzinho,,True,Corinthians,7,101727,3.82,23,7.25,264,,2.0,35.0,11.0,4.0,4.0,14.0,,2.0,5.0,,,,,,,,,,
349,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,19,2,Claudio Coelho Salvático,2.9,claudinho,0.19,Claudinho,Claudinho,,True,Criciúma,7,101752,4.47,23,5.8,288,3.0,3.0,32.0,7.0,3.0,3.0,4.0,2.0,3.0,2.0,,,1.0,,,,,,,
350,https://s.sde.globo.com/media/person_role/2024/07/27/photo_220x220_DIuSo6v.png,0,4,Guilherme Castilho Carvalho,0.0,guilherme-castilho,0.0,G. Castilho,Guilherme Castilho,,False,Juventude,6,101798,0.0,23,5.0,286,,,,,,,,,,,,,,,,,,,,
351,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,3,2,Mayksilvan da Silva Ferreira,0.0,mayk,0.0,Mayk,Mayk,,False,Grêmio,6,101820,3.67,23,4.76,284,,,5.0,,,,,,,1.0,,,,,,,,,,
352,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,18,5,Vitor Hugo Naum dos Santos,1.9,vitinho,-0.01,Vitinho,Vitinho,,True,Bragantino,3,101960,3.59,23,8.15,280,2.0,6.0,18.0,21.0,9.0,9.0,11.0,2.0,1.0,,,,2.0,,,,,,,
353,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,16,3,Emanuel Fermín Brítez,0.0,britez,0.0,Brítez,Brítez,,False,Fortaleza,2,101995,3.02,23,4.43,356,1.0,7.0,20.0,13.0,1.0,5.0,6.0,,2.0,5.0,,,,1.0,,,,,,
354,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,16,2,Joaquín Piquerez Moreira,0.0,piquerez,0.0,Piquerez,Piquerez,,False,Palmeiras,5,102130,6.23,23,11.15,275,,2.0,22.0,10.0,5.0,15.0,19.0,2.0,,7.0,,,,,,,,,,
355,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,0,1,Vitor Eudes de Souza Costa,0.0,vitor-eudes,0.0,V. Eudes,Vitor Eudes,,False,Fluminense,6,102137,0.0,23,1.0,266,,,,,,,,,,,,,,,,,,,,
356,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,15,3,Lucas Halter,0.0,lucas-halter,0.0,L. Halter,Lucas Halter,,False,Botafogo,6,102253,2.68,23,5.46,263,,3.0,10.0,16.0,2.0,5.0,5.0,1.0,,4.0,,,,,,1.0,,,,
357,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,10,2,Caio Fernando de Oliveira,-0.3,caio-paulista,-0.52,C. Paulista,Caio Paulista,,True,Palmeiras,6,102318,2.14,23,4.34,275,,1.0,4.0,3.0,1.0,1.0,3.0,,,3.0,,,,,,,,,,
358,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,18,3,Carlos de Menezes Júnior,4.7,caca,0.46,Cacá,Cacá,,True,Corinthians,7,102340,3.64,23,8.05,264,1.0,3.0,14.0,21.0,2.0,11.0,10.0,3.0,,4.0,,,,,,1.0,,,,2.0
359,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,0,4,Ángelo Giovanni Araos Llanos,0.0,araos,0.0,Araos,Araos,,False,Atlético-GO,6,102352,0.0,23,3.0,373,,,,,,,,,,,,,,,,,,,,
360,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,13,5,Gonzalo Mathías Mastriani Borges,0.0,mastriani,-0.98,Mastriani,Mastriani,,True,Athlético-PR,7,102561,4.58,23,7.27,293,,,8.0,8.0,3.0,7.0,5.0,4.0,3.0,,,,3.0,,,,,,,
361,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,15,5,Hélio Júnio Nunes de Castro,-1.3,helinho,-1.92,Helinho,Helinho,,True,Bragantino,2,102598,6.62,23,8.35,280,2.0,4.0,14.0,15.0,8.0,12.0,12.0,7.0,,,,,,,,,,,,
362,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,5,4,Thiago Beserra dos Santos Conti,2.2,thiaguinho,-0.01,Thiaguinho,Thiaguinho,,True,Juventude,6,102599,0.94,23,1.93,286,,1.0,5.0,6.0,,,5.0,,,,,,,,,1.0,,,,
363,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,20,5,Julimar Silva Oliveira Júnior,2.5,julimar,0.03,Julimar,Julimar,,True,Athlético-PR,6,102796,3.61,23,5.17,293,1.0,2.0,17.0,19.0,13.0,14.0,8.0,3.0,4.0,,,,,,,,,,,
364,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,7,4,Miguel David Terans Pérez,0.0,terans,0.0,Terans,Terans,,False,Fluminense,6,102878,0.97,23,4.06,266,,1.0,3.0,5.0,2.0,1.0,5.0,,,,,,,,,,,,,
365,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,15,1,Anderson Silva da Paixão,0.0,anderson,0.0,Anderson,Anderson,,False,Cruzeiro,6,102906,3.73,23,4.7,283,,1.0,,,,,2.0,,,6.0,43.0,17.0,,,,,,,,
366,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,0,1,Matheus Henrique Teixeira,0.0,matheus-teixeira,0.0,M. Teixeira,Matheus Teixeira,,False,Criciúma,6,102907,0.0,23,3.0,288,,,,,,,,,,,,,,,,,,,,
367,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,16,4,Luan Vinícius da Silva Santos,1.8,luan-vinicius,-0.34,L. Vinícius,Luan Vinícius,,True,Vitória,7,102909,1.13,23,2.71,287,,4.0,12.0,17.0,2.0,3.0,10.0,,,,,,1.0,,,,,,,
368,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,11,5,Agustín Canobbio Graviz,1.2,canobbio,-1.54,Canobbio,Canobbio,,True,Athlético-PR,7,102928,4.83,23,9.43,293,1.0,1.0,14.0,6.0,3.0,8.0,7.0,3.0,4.0,,,,,1.0,,,,,,
369,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,9,5,Ignacio Jesús Laquintana Marsico - Nacho,0.0,laquintana,0.0,Laquintana,Laquintana,,False,Bragantino,6,103014,1.41,23,3.24,280,,1.0,3.0,6.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,
370,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,18,4,Eric dos Santos Rodrigues,0.0,eric-ramires,0.0,E. Ramires,Eric Ramires,,False,Bragantino,5,103295,3.64,23,5.94,280,2.0,3.0,16.0,15.0,4.0,10.0,18.0,2.0,,,,,2.0,,,,,,,
371,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,15,2,Matheus Alexandre Anastácio de Souza,3.1,matheus-alexandre,0.39,M. Alexandre,Matheus Alexandre,,True,Cuiabá,5,103347,3.27,23,5.29,1371,,4.0,31.0,18.0,1.0,3.0,5.0,,,3.0,,,,,,,,,,
372,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,5,4,Leandro Emmanuel Martínez,0.0,emmanuel-martinez,-0.62,E. Martínez,Emmanuel Martínez,,True,Fortaleza,6,103388,2.64,23,5.6,356,,2.0,5.0,4.0,1.0,4.0,6.0,,,,,,1.0,,,,,,,
373,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,6,5,Kaio Jorge Pinto Ramos,3.7,kaio-jorge,0.42,K. Jorge,Kaio Jorge,,True,Cruzeiro,2,103445,1.27,23,5.18,283,,1.0,3.0,8.0,3.0,3.0,3.0,,1.0,,,,,,,,,,,
374,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_covUT29.png,2,3,Ignácio da Silva Oliveira,12.0,ignacio,2.62,Ignácio,Ignácio,,True,Fluminense,5,103523,7.55,23,8.25,266,,,7.0,2.0,,1.0,3.0,,,1.0,,,,,,,,,,
375,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,4,3,João Victor Andrade Caetano,0.0,caetano,0.0,Caetano,Caetano,,False,Corinthians,6,103575,0.05,23,3.16,264,,,3.0,3.0,,,1.0,,,,,,,1.0,,,,,,
376,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,20,3,Kaíque Rocha Lima,2.1,kaique-rocha,0.17,K. Rocha,Kaíque Rocha,,True,Athlético-PR,7,103684,3.28,23,6.17,293,1.0,2.0,26.0,12.0,3.0,4.0,7.0,,,5.0,,,,,,,,,,
377,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,15,4,Jadsom Meemyas de Oliveira da Silva,0.0,jadsom-silva,0.0,J. Silva,Jadsom Silva,,False,Bragantino,7,103695,1.04,23,2.34,280,,3.0,20.0,21.0,,3.0,3.0,,,,,,,1.0,,,,,,
378,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,15,5,Gabriel Veron Fonseca de Souza,0.0,gabriel-veron,0.0,G. Veron,Gabriel Veron,,False,Cruzeiro,6,103764,3.09,23,4.42,283,1.0,1.0,11.0,7.0,2.0,5.0,2.0,3.0,1.0,,,,,,,,,,,
379,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,19,4,Gabriel Vinícius Menino,0.0,gabriel-menino,0.0,G. Menino,Gabriel Menino,,False,Palmeiras,6,103767,2.82,23,5.2,275,,5.0,25.0,23.0,6.0,14.0,19.0,1.0,4.0,,,,,,,,,,,
380,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,12,4,Higor Matheus Meritão,5.3,higor-meritao,0.46,H. Meritão,Higor Meritão,,True,Criciúma,7,103987,2.99,23,4.22,288,,2.0,12.0,16.0,3.0,6.0,8.0,2.0,1.0,,,,,,,,,,,
381,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,2,3,José Sabino Chagas Monteiro,-1.3,sabino,-1.53,Sabino,Sabino,,True,São Paulo,6,104075,3.75,23,6.27,276,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,,
382,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,15,3,Bruno de Lara Fuchs,1.6,bruno-fuchs,-1.11,B. Fuchs,Bruno Fuchs,,True,Atlético-MG,6,104085,2.55,23,4.59,282,1.0,5.0,23.0,15.0,,1.0,9.0,,,2.0,,,1.0,1.0,,,,,,
383,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,22,1,Lucas Willians Assis Arcanjo,7.0,lucas-arcanjo,1.09,L. Arcanjo,Lucas Arcanjo,,True,Vitória,7,104118,2.36,23,4.16,287,,2.0,,,,,6.0,,,3.0,72.0,36.0,,,,,,,,
384,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,0,4,Ruan de Oliveira Ferreira,0.0,ruan,0.0,Ruan,Ruan,,False,Corinthians,6,104153,0.0,23,3.0,264,,,,,,,,,,,,,,,,,,,,
385,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,0,1,Raul Jonas Steffens,0.0,raul,0.0,Raul,Raul,,False,Botafogo,6,104191,0.0,23,2.0,263,,,,,,,,,,,,,,,,,,,,
386,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,3,5,Edson Guilherme Mendes dos Santos,4.3,edson-carioca,0.87,E. Carioca,Edson Carioca,,True,Juventude,6,104204,2.03,23,3.02,286,,,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,
387,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,10,3,João Victor da Silva Marcelino,0.5,joao-victor,-0.83,J. Victor,João Victor,,True,Vasco,2,104250,1.67,23,4.24,267,,2.0,11.0,7.0,,2.0,8.0,,,1.0,,,,1.0,,,,,,
388,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,19,3,Adriano Martins da Fonseca,8.4,adriano-martins,1.09,A. Martins,Adriano Martins,,True,Atlético-GO,6,104253,3.04,23,5.19,373,,5.0,36.0,22.0,4.0,6.0,5.0,,2.0,3.0,,,,,,1.0,,,,
389,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,14,2,João Lucas de Almeida Carvalho,0.0,joao-lucas,0.0,J. Lucas,João Lucas,,False,Juventude,6,104257,4.92,23,6.07,286,2.0,3.0,22.0,17.0,1.0,5.0,15.0,1.0,,4.0,,,,,,,,,,
390,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,10,1,Matheus Mendes Werneck de Oliveira,0.0,matheus-mendes,0.0,M. Mendes,Matheus Mendes,,False,Atlético-MG,6,104383,3.15,23,4.83,282,,,,,,,3.0,,,1.0,36.0,18.0,,,,,,1.0,,
391,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,11,3,Igor Gomes Silva,0.0,igor-gomes,0.0,I. Gomes,Igor Gomes,,False,Internacional,6,104385,4.64,23,7.05,285,1.0,2.0,10.0,7.0,,2.0,7.0,1.0,,5.0,,,,,,,,,,
392,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,15,4,Christian Roberto Alves Cardoso,0.7,christian,-0.24,Christian,Christian,,True,Athlético-PR,7,104502,2.23,23,4.7,293,,4.0,16.0,29.0,3.0,6.0,22.0,1.0,4.0,,,,,,,,,,,
393,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_Scq0Epj.png,7,5,Igor Jesus Maciel da Cruz,7.9,igor-jesus,1.15,I. Jesus,Igor Jesus,,True,Botafogo,7,104528,4.49,23,6.13,263,,1.0,2.0,10.0,6.0,4.0,14.0,2.0,4.0,,,,,,,,,,,
394,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,1,1,Fabrício Oliveira de Souza,3.0,fabricio,1.17,Fabrício,Fabrício,,True,Bragantino,7,104588,3.0,23,2.02,280,,,,,,,,,,,5.0,2.0,,,,,,,,
395,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,12,5,Moisés Vieira da Veiga,1.7,moises,-1.18,Moisés,Moisés,,True,Fortaleza,6,104666,2.41,23,4.48,356,1.0,,5.0,2.0,4.0,5.0,4.0,1.0,3.0,,,,,,,,,,,
396,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,14,4,Newton Araújo da Costa Júnior,1.8,newton,-0.11,Newton,Newton,,True,Criciúma,7,104693,2.66,23,3.39,288,1.0,2.0,20.0,25.0,2.0,3.0,10.0,1.0,,,,,,,,,,,,
397,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,21,6,Juan Pablo Vojvoda Rizzo,5.68,juan-vojvoda,-0.2,J. Vojvoda,Juan Vojvoda,,True,Fortaleza,7,104754,5.41,23,9.09,356,,,,,,,,,,,,,,,,,,,13.0,
398,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,17,2,Leonardo Ezequiel Godoy,2.9,leo-godoy,0.2,L. Godoy,Leo Godoy,,True,Athlético-PR,6,104759,2.75,23,6.28,293,1.0,3.0,8.0,23.0,,4.0,12.0,1.0,1.0,5.0,,,,,,,,,,
399,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,0,4,Nicolás Brian Acevedo Tabárez,0.0,acevedo,0.0,Acevedo,Acevedo,,False,Bahia,5,104783,0.0,23,5.0,265,,,,,,,,,,,,,,,,,,,,
400,https://s.sde.globo.com/media/person_role/2024/07/19/photo_220x220_kYTTzDW.png,4,5,Douglas Matías Arezo Martínez,1.7,arezo,-0.27,Arezo,Arezo,,True,Grêmio,6,104849,1.2,23,4.84,284,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,
401,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,21,3,Wagner Leonardo Calvelo de Souza,2.4,wagner-leonardo,0.03,W. Leonardo,Wagner Leonardo,,True,Vitória,7,104994,3.35,23,5.06,287,,1.0,20.0,7.0,5.0,5.0,7.0,3.0,,3.0,,,,1.0,,,,,,
402,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,19,3,João Marcelo Messias Ferreira,5.0,joao-marcelo,0.56,J. Marcelo,João Marcelo,,True,Cruzeiro,7,105047,3.88,23,5.25,283,2.0,6.0,22.0,13.0,3.0,5.0,9.0,,1.0,7.0,,,,,,,,,,
403,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,9,3,Nahuel Adolfo Ferraresi Hernández,5.8,ferraresi,-0.11,Ferraresi,Ferraresi,,True,São Paulo,6,105300,5.52,23,7.09,276,,,16.0,5.0,1.0,1.0,4.0,1.0,,4.0,,,,,,,,,,
404,https://s.sde.globo.com/media/person_role/2024/07/17/photo_FORMATO.png,6,5,Jan Carlos Hurtado Anchico,11.3,hurtado,1.86,Hurtado,Hurtado,,True,Atlético-GO,6,105301,2.8,23,6.02,373,,1.0,5.0,7.0,5.0,,6.0,1.0,1.0,,,,,1.0,,,,,,
405,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,19,3,Gabriel Lheman Xavier - Lhman,5.4,gabriel-xavier,0.08,G. Xavier,Gabriel Xavier,,True,Bahia,7,105373,3.39,23,5.87,265,,3.0,28.0,24.0,4.0,4.0,6.0,,,6.0,,,,,,,,,,
406,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,8,2,Matheus Lima Beltrão Oliveira Valin,6.7,matheus-bidu,0.26,M. Bidu,Matheus Bidu,,True,Corinthians,6,105531,4.89,23,7.45,264,,,7.0,4.0,1.0,4.0,9.0,1.0,,3.0,,,,,,,,,,
407,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,16,5,Juan Martín Lucero,0.0,lucero,0.0,Lucero,Lucero,,False,Fortaleza,2,105568,4.89,23,8.84,356,,5.0,5.0,21.0,9.0,11.0,17.0,7.0,5.0,,,,,,,,,,,
408,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,17,2,Lucas Piton Crivellaro,10.8,lucas-piton,1.47,L. Piton,Lucas Piton,,True,Vasco,7,105584,5.06,23,8.07,267,4.0,4.0,35.0,18.0,1.0,6.0,9.0,1.0,,3.0,,,,,,,,,,
409,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,12,4,Roni Medeiros de Moura,0.0,roni,0.0,Roni,Roni,,False,Atlético-GO,5,105585,2.14,23,3.24,373,,2.0,12.0,8.0,2.0,3.0,6.0,1.0,,,,,,,,,,,,
410,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,12,4,Maurício Magalhães Prado,0.5,mauricio,-0.51,Maurício,Maurício,,True,Palmeiras,7,105647,1.69,23,4.95,275,,2.0,7.0,6.0,5.0,4.0,13.0,,,,,,,,,,,,,
411,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_vjED9BC.png,2,5,Talles Magno Bacelar Martins,1.9,talles-magno,-0.76,T. Magno,Talles Magno,,True,Corinthians,7,105786,4.65,23,8.28,264,,1.0,1.0,5.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,
412,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,16,5,Wesley Ribeiro Silva,5.2,wesley,-0.95,Wesley,Wesley,,True,Internacional,7,105811,6.75,23,10.7,285,1.0,4.0,18.0,30.0,12.0,16.0,45.0,5.0,5.0,,,,1.0,,2.0,,,,,
413,https://s.sde.globo.com/media/person_role/2024/07/26/photo_FORMATO_pDdTvaw.png,3,3,Lucas Eduardo Ribeiro de Souza,0.0,edu,-0.85,Edu,Edu,,True,Vitória,7,105842,3.0,23,4.24,287,,1.0,,,,,,,,2.0,,,,,,,,,,
414,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,0,3,Lucas Belezi Barbosa,0.0,belezi,0.0,Belezi,Belezi,,False,Athlético-PR,6,105844,0.0,23,2.0,293,,,,,,,,,,,,,,,,,,,,
415,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,4,4,Matheus de Araújo Andrade,0.0,matheus-araujo,0.0,M. Araújo,Matheus Araújo,,False,Corinthians,6,105845,0.43,23,2.76,264,,,1.0,,,,1.0,,,,,,,,,,,,,
416,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,12,4,Rômulo Zanre Zwarg,2.4,romulo,-0.23,Rômulo,Rômulo,,True,Internacional,7,105911,2.06,23,3.62,285,,2.0,22.0,20.0,1.0,2.0,7.0,,,,,,,,,,,,,
417,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,10,1,Sergio Ramón Rochet Álvarez,3.0,rochet,0.2,Rochet,Rochet,,True,Internacional,7,105949,2.81,23,5.36,285,,2.0,,,,,4.0,,,2.0,27.0,9.0,,,,,,,,
418,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,12,2,Ewerthon Diógenes da Silva,0.0,ewerthon,0.0,Ewerthon,Ewerthon,,False,Juventude,6,106082,3.86,23,6.01,286,1.0,,10.0,2.0,3.0,6.0,7.0,1.0,,2.0,,,,,,,,,,
419,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,19,6,Thiago Carpini Barbosa,4.86,thiago-carpini,0.27,T. Carpini,Thiago Carpini,,True,Vitória,7,106147,4.47,23,7.79,287,,,,,,,,,,,,,,,,,,,6.0,
420,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,7,1,Lucas Alexandre Galdino de Azevedo,0.0,lucao,0.0,Lucão,Lucão,,False,Bragantino,6,106160,2.43,23,3.75,280,,1.0,,,,,,,,1.0,21.0,8.0,,,,,,,,
421,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,11,4,Bruno Gomes da Silva Clevelário,4.4,bruno-gomes,0.59,B. Gomes,Bruno Gomes,,True,Internacional,7,106202,2.05,23,3.55,285,1.0,1.0,7.0,7.0,1.0,5.0,14.0,,,,,,,,,,,,,
422,https://s.sde.globo.com/media/person_role/2024/07/23/photo_FORMATO_1CIojRS.png,1,4,Marcos Antônio Silva Santos,0.0,marcos-antonio,0.0,M. Antônio,Marcos Antônio,,False,São Paulo,6,106294,-0.6,23,5.99,276,,,,2.0,,,,,,,,,,,,,,,,
423,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,1,3,Leonardo Javier Realpe Montaño,0.0,realpe,0.0,Realpe,Realpe,,False,Bragantino,6,106299,7.0,23,6.28,280,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,
424,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,20,4,Caio Alexandre Souza e Silva,4.3,caio-alexandre,0.55,C. Alexandre,Caio Alexandre,,True,Bahia,7,106323,2.17,23,5.3,265,,3.0,18.0,23.0,2.0,2.0,34.0,1.0,2.0,,,,1.0,,,,,,,
425,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,2,2,Wesley David de Oliveira Andrade,0.0,wesley-gasolina,0.0,W. Gasolina,Wesley Gasolina,,False,Cruzeiro,6,106327,3.35,23,3.69,283,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
426,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,0,5,Jhonata Robert Alves da Silva,0.0,jhonata-robert,0.0,J. Robert,Jhonata Robert,,False,Grêmio,6,106371,0.0,23,2.0,284,,,,,,,,,,,,,,,,,,,,
427,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,11,3,Eduardo Gonzaga Mendes Santos,5.3,eduardo-santos,-0.04,E. Santos,Eduardo Santos,,True,Bragantino,7,106434,2.32,23,4.31,280,,2.0,12.0,2.0,,2.0,4.0,,,2.0,,,,,,,,,,
