,atletas.preco_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.media_num,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.atleta_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.status_id,atletas.pontos_num,atletas.foto,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,I,DE,GS,SG,PS,V,CV,DP,PC,PP,GC
622,1.0,Palmeiras,0,0.0,0.0,,False,122990,Patrick,Patrick Roberto da Silva Campos,275,6,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,4,Patrick,16,patrick,,,,,,,,,,,,,,,,,,,,
623,1.0,Bahia,0,0.0,0.0,,False,122995,Marcello,Marcello Gesteira de Souza,265,6,0.0,,3,Marcello,16,marcello,,,,,,,,,,,,,,,,,,,,
624,1.0,Bahia,0,0.0,0.0,,False,123005,Sidney,Sidney de Carvalho Duarte,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,4,Sidney,16,sidney,,,,,,,,,,,,,,,,,,,,
625,1.0,Grêmio,0,0.0,0.0,,False,123153,Zinho,Luis Henrique Hoffmann,284,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,5,Zinho,16,zinho,,,,,,,,,,,,,,,,,,,,
626,3.79,Atlético-MG,12,3.31,-0.15,,True,123359,Cadu,Carlos Eduardo Amaral Pereira de Castro,282,6,1.5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,5,Cadu,16,cadu,,,15.0,16.0,3.0,2.0,21.0,1.0,1.0,2.0,,,,,,,,,,
627,6.32,Bahia,15,2.81,-0.14,,True,123360,Cauly,Cauly Oliveira Souza,265,6,1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,4,Cauly,16,cauly,2.0,,3.0,7.0,4.0,5.0,16.0,2.0,1.0,1.0,,,,,,,,,,
628,1.0,Bahia,0,0.0,0.0,,False,123494,Roger,Roger Gabriel Farias de Jesus,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,4,Roger,16,roger,,,,,,,,,,,,,,,,,,,,
629,1.0,Bahia,0,0.0,0.0,,False,123497,Jota,João Victor Broad Moreira Guimarães,265,6,0.0,,4,Jota,16,jota,,,,,,,,,,,,,,,,,,,,
630,2.24,Grêmio,4,2.13,0.0,,False,123717,Zé Guilherme,José Guilherme de Lima Costa,284,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,2,Z. Guilherme,16,ze-guilherme,,,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,
631,4.62,Atlético-MG,9,3.31,-0.11,,True,123873,Palacios,Brahian Palacios Alzate,282,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,5,Palacios,16,palacios,1.0,1.0,8.0,3.0,4.0,3.0,4.0,,1.0,1.0,,,,,,,,,,
632,1.55,Vitória,3,0.17,-0.2,,True,123960,Fábio,Fábio Soares dos Santos,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,5,Fábio,16,fabio,,,,,,,1.0,,,,,,,,,,,,,
633,1.0,Bragantino,0,0.0,0.0,,False,123961,Riquelme,Riquelme Reis de Almeida de Jesus dos Santos,280,6,0.0,,4,Riquelme,16,riquelme,,,,,,,,,,,,,,,,,,,,
634,1.25,Bragantino,1,0.9,0.0,,False,124158,Everton,Everton Tiago Barella de Souza Messias,280,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,5,Everton,16,everton,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
635,2.94,Bragantino,14,1.25,0.0,,False,124239,Henry Mosquera,Henry David Mosquera Sánchez,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,5,H. Mosquera,16,henry-mosquera,1.0,3.0,5.0,17.0,5.0,4.0,11.0,,,1.0,,,,,,,,,,
636,1.22,Atlético-MG,1,0.8,0.0,,False,124247,Isaac,Isaac Aguiar Tomich,282,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,5,Isaac,16,isaac,,,,,,1.0,,,,,,,,,,,,,,
637,1.72,Internacional,11,0.96,0.0,,False,124271,Gustavo Prado,Gustavo Prado Alves,285,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,4,G. Prado,16,gustavo-prado,,1.0,6.0,8.0,2.0,3.0,4.0,,,,,,,,,,,,,
638,3.8,Internacional,1,7.5,0.0,,False,124275,Gabriel Carvalho,Gabriel Carvalho Teixeira,285,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,4,G. Carvalho,16,gabriel-carvalho,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
639,2.0,Internacional,0,0.0,0.0,,False,124280,Ricardo Mathias,Ricardo Mathias da Silva,285,6,0.0,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,5,R. Mathias,16,ricardo-mathias,,,,,,,,,,,,,,,,,,,,
640,2.31,Cuiabá,1,1.4,0.0,,False,124340,Allyson,Allyson Aires dos Santos,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,3,Allyson,16,allyson,,1.0,2.0,,,,,,,,,,,,,,,,,
641,2.0,Cruzeiro,0,0.0,0.0,,False,124369,Léo Aragão,Leonardo de Aragão Carvalho,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,1,L. Aragão,16,leo-aragao,,,,,,,,,,,,,,,,,,,,
642,7.53,Botafogo,7,5.61,0.08,,True,124481,Mateo Ponte,Mateo Ponte Costa,263,6,6.6,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,2,M. Ponte,16,mateo-ponte,,2.0,15.0,15.0,,1.0,2.0,,2.0,,,,2.0,,,,,,,
643,3.0,Athlético-PR,0,0.0,0.0,,False,124509,Romeo Benítez,Bernardo Romeo Benítez Fariña,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,5,R. Benítez,16,romeo-benitez,,,,,,,,,,,,,,,,,,,,
644,5.0,Palmeiras,0,0.0,0.0,,False,124526,Giay,Agustín Giay,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,2,Giay,16,giay,,,,,,,,,,,,,,,,,,,,
645,2.0,São Paulo,0,0.0,0.0,,False,124674,Felipe Negrucci,Felipe Negrucci Berdague,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,4,F. Negrucci,16,felipe-negrucci,,,,,,,,,,,,,,,,,,,,
646,1.36,Atlético-MG,4,0.75,0.0,,False,124690,Paulo Vitor,Paulo Vitor Monteiro,282,6,0.0,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,4,P. Vitor,16,paulo-vitor,,1.0,3.0,7.0,,,5.0,,,,,,,,,,,,,
647,1.0,São Paulo,0,0.0,0.0,,False,124701,Leandro,Leandro Mathias Silva Bueno,276,6,0.0,,1,Leandro,16,leandro,,,,,,,,,,,,,,,,,,,,
648,2.24,Fluminense,2,2.5,1.34,,True,124728,João Henrique,João Henrique Mendes da Silva,266,6,5.0,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,2,J. Henrique,16,joao-henrique,1.0,,,,,,,,,,,,,,,,,,,
649,2.47,Grêmio,13,0.57,0.44,,True,124757,Nathan Fernandes,Nathan Ribeiro Fernandes,284,6,2.9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,5,N. Fernandes,16,nathan-fernandes,,2.0,5.0,8.0,2.0,4.0,7.0,,,1.0,,,,,,1.0,,,,
650,3.14,Fluminense,8,1.38,2.5,,True,124821,Kauã Elias,Kauã Elias Nogueira,266,6,12.8,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,5,K. Elias,16,kaua-elias,,1.0,1.0,5.0,3.0,1.0,,,1.0,,,,,,,,,,,
651,3.0,Cruzeiro,0,0.0,0.0,,False,124912,Jonathan Jesus,Jonathan de Jesus Alves,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,3,J. Jesus,16,jonathan-jesus,,,,,,,,,,,,,,,,,,,,
652,1.0,Corinthians,0,0.0,0.0,,False,124918,Renato,Renato Santos da Cruz,264,6,0.0,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,3,Renato,16,renato,,,,,,,,,,,,,,,,,,,,
653,1.0,Grêmio,0,0.0,0.0,,False,125000,Wesley Costa,Wesley Costa da Silva,284,6,0.0,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,2,W. Costa,16,wesley-costa,,,,,,,,,,,,,,,,,,,,
654,2.45,Cruzeiro,11,1.2,-0.07,,True,125050,Robert,Robert Vinicius Rodrigues Silva,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,5,Robert,16,robert,1.0,1.0,3.0,2.0,2.0,3.0,3.0,,,1.0,,,,,,,,,,
655,1.0,Grêmio,0,0.0,0.0,,False,125467,Viery,Viery Fernandes Santos Lopes,284,6,0.0,,3,Viery,16,viery,,,,,,,,,,,,,,,,,,,,
656,4.36,Atlético-MG,9,2.57,0.0,,False,125469,Alisson,Alisson Santana Lopes da Fonseca,282,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,4,Alisson,16,alisson,,,8.0,9.0,4.0,8.0,10.0,,,,,,,,,,,,,
657,3.44,Vasco,2,1.7,0.0,,False,125471,Serginho,Sérgio Antonio de Luiz Junior,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,5,Serginho,16,serginho,,1.0,2.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,,
658,0.9,Corinthians,1,0.0,0.0,,False,125488,João Pedro,João Pedro de Sousa Rodrigues,264,6,0.0,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,3,J. Pedro,16,joao-pedro,,,,,,,,,,,,,,,,,,,,
659,1.0,Athlético-PR,0,0.0,0.0,,False,125746,Dudu,Eduardo Kogitzki Anastacio,293,6,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,4,Dudu,16,dudu,,,,,,,,,,,,,,,,,,,,
660,1.0,Fluminense,0,0.0,0.0,,False,125804,Rafael Monteiro,Rafael Monteiro Reis,266,6,0.0,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,2,R. Monteiro,16,rafael-monteiro,,,,,,,,,,,,,,,,,,,,
661,4.2,Athlético-PR,15,1.89,-0.3,,True,125926,Zapelli,Bruno Zapelli,293,6,0.5,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,4,Zapelli,16,zapelli,2.0,2.0,7.0,11.0,2.0,4.0,7.0,2.0,,,,,,,,,,,,
662,3.7,Grêmio,13,3.17,-0.02,,True,126117,Gustavo Nunes,Gustavo Nunes Fernandes Gomes,284,2,0.7,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,5,G. Nunes,16,gustavo-nunes,1.0,5.0,9.0,9.0,4.0,2.0,22.0,,2.0,2.0,,,,,,,,,,
663,6.0,Vasco,0,0.0,0.0,,False,126182,Paulinho,Paulo Lucas Santos de Paula,267,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,4,Paulinho,16,paulinho,,,,,,,,,,,,,,,,,,,,
664,5.1,Cuiabá,8,3.52,0.0,,False,126216,Derik Lacerda,Derik Gean Severino Lacerda,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,5,D. Lacerda,16,derik-lacerda,,4.0,6.0,6.0,,4.0,15.0,,2.0,,,,,,,,,,,
665,3.0,Fluminense,0,0.0,0.0,,False,126387,Justen,Lucas da Silva Justen,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,2,Justen,16,justen,,,,,,,,,,,,,,,,,,,,
666,5.41,Cruzeiro,11,3.66,-0.31,,True,126471,Barreal,Álvaro Martín Barreal,283,6,6.7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,5,Barreal,16,barreal,3.0,1.0,8.0,10.0,4.0,3.0,9.0,,1.0,,,,,,,,,,,
667,2.0,Fortaleza,0,0.0,0.0,,False,126697,Luquinhas,Lucas Lima Linhares,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,4,Luquinhas,16,luquinhas,,,,,,,,,,,,,,,,,,,,
668,7.45,Corinthians,14,3.56,0.97,,True,126900,Igor Coronado,Igor Caique Coronado,264,2,8.5,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,4,I. Coronado,16,igor-coronado,,2.0,21.0,11.0,3.0,13.0,16.0,,1.0,,,,,,,,,,,
669,9.03,Cruzeiro,15,5.37,0.13,,True,126977,Fernando Seabra,Fernando Seabra,283,6,8.26,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,6,F. Seabra,16,fernando-seabra,,,,,,,,,,,,,,,8.0,,,,,
670,9.0,Botafogo,16,5.59,-0.08,,True,127273,Artur Jorge,Artur Jorge Torres Gomes Araújo Amorim,263,7,6.97,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,6,A. Jorge,16,artur-jorge,,,,,,,,,,,,,,,10.0,,,,,
671,1.0,Fluminense,0,0.0,0.0,,False,127969,Matheus Reis,Matheus dos Reis Francisco,266,6,0.0,,5,M. Reis,16,matheus-reis,,,,,,,,,,,,,,,,,,,,
672,1.83,Atlético-GO,2,0.45,0.0,,False,128099,Randerson,Randerson de Sousa Almeida,373,6,0.0,,4,Randerson,16,randerson,,,1.0,1.0,,,,,,,,,,,,,,,,
673,3.11,Cruzeiro,3,1.57,0.0,,False,128327,João Pedro,João Pedro da Cruz Oliveira,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,5,J. Pedro,16,joao-pedro,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
674,1.0,Athlético-PR,0,0.0,0.0,,False,128429,Marcão,Marcos André Paulino Maia,293,6,0.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,3,Marcão,16,marcao,,,,,,,,,,,,,,,,,,,,
675,1.36,Athlético-PR,1,1.2,0.0,,False,128431,João Cruz,João Victor Machado Cruz,293,6,0.0,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,4,J. Cruz,16,joao-cruz,,,1.0,,,,,,,,,,,,,,,,,
676,1.0,Grêmio,0,0.0,0.0,,False,128482,Caio Araújo,Caio de Oliveira Araújo,284,6,0.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,4,C. Araújo,16,caio-araujo,,,,,,,,,,,,,,,,,,,,
677,3.0,Flamengo,0,0.0,0.0,,False,128590,Rayan Lucas,Rayan Lucas Marques de Souza,262,6,0.0,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,4,R. Lucas,16,rayan-lucas,,,,,,,,,,,,,,,,,,,,
678,1.45,São Paulo,2,1.1,0.0,,False,128668,William Gomes,William Gomes Carvalho Santos,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,5,W. Gomes,16,william-gomes,,1.0,,1.0,3.0,,,,,1.0,,,,,,,,,,
679,1.0,Cuiabá,0,0.0,0.0,,False,128669,Luiz Felipe,Luiz Felipe Mathias Silva,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,4,L. Felipe,16,luiz-felipe,,,,,,,,,,,,,,,,,,,,
680,1.0,São Paulo,0,0.0,0.0,,False,128769,Talles Wander,Talles Wander Santos Ribeiro,276,6,0.0,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,5,T. Wander,16,talles-wander,,,,,,,,,,,,,,,,,,,,
681,7.96,Palmeiras,16,7.11,-0.47,,True,128915,Estêvão,Estêvão Willian Almeida de Oliveira Gonçalves,275,7,8.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,5,Estêvão,16,estevao,4.0,2.0,19.0,13.0,12.0,15.0,13.0,1.0,5.0,2.0,,,,1.0,,,,,,
682,0.73,Cuiabá,5,-0.56,0.0,,False,129202,Luciano Giménez,Luciano Giménez Alanda,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,5,L. Giménez,16,luciano-gimenez,,,1.0,3.0,,,,,,1.0,,,,,,1.0,,,,
683,5.05,Atlético-GO,3,3.27,0.0,,False,129227,Zuleta,Mateo Zuleta García,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,4,Zuleta,16,zuleta,,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,
684,1.0,Bahia,0,0.0,0.0,,False,129661,Wendel,Wendel Silva Passos,265,6,0.0,,4,Wendel,16,wendel,,,,,,,,,,,,,,,,,,,,
685,1.0,Vasco,0,0.0,0.0,,False,129665,Pablo,Pablo de Paula Cardoso,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,1,Pablo,16,pablo,,,,,,,,,,,,,,,,,,,,
686,3.23,Vasco,8,2.79,-0.49,,True,129666,JP,João Pedro Murilo de Paula Morais,267,2,-0.4,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,4,JP,16,jp,1.0,,11.0,6.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,
687,1.0,Botafogo,0,0.0,0.0,,False,129697,Lucas Barreto,Lucas Fonseca Gomes Barreto,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,1,L. Barreto,16,lucas-barreto,,,,,,,,,,,,,,,,,,,,
688,1.0,Atlético-GO,0,0.0,0.0,,False,129761,Eduardo,Eduardo Batista dos Santos,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,1,Eduardo,16,eduardo,,,,,,,,,,,,,,,,,,,,
689,1.6,Atlético-GO,12,0.62,-0.05,,True,129766,Max,Maswel Ananias Silva,373,6,-0.1,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,5,Max,16,max,,2.0,3.0,5.0,3.0,,6.0,,,1.0,,,,1.0,,,,,,
690,1.0,Juventude,0,0.0,0.0,,False,129999,João Vitor,João Vitor Cardoso de Souza,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,2,J. Vitor,16,joao-vitor,,,,,,,,,,,,,,,,,,,,
691,0.79,Atlético-GO,1,-0.3,0.0,,False,130020,Luiz Gustavo,Luiz Gustavo da Silva Alves,373,6,0.0,,3,L. Gustavo,16,luiz-gustavo,,,,1.0,,,,,,,,,,,,,,,,
692,1.0,Flamengo,0,0.0,0.0,,False,130190,Carbone,João Victor Schlickmann Carbone,262,6,0.0,,2,Carbone,16,carbone,,,,,,,,,,,,,,,,,,,,
693,1.0,Criciúma,0,0.0,0.0,,False,130211,Erick Garcia,Erick Ryan Garcia da Silva,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,3,E. Garcia,16,erick-garcia,,,,,,,,,,,,,,,,,,,,
694,5.02,Vasco,4,4.35,0.7,,True,130254,Leandrinho,Leandro Viana da Silva Gama,267,6,5.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,2,Leandrinho,16,leandrinho,,,2.0,,,,4.0,,1.0,,,,1.0,,,,,,,
695,3.89,Vasco,3,3.93,0.0,,False,130255,Guilherme Estrella,Guilherme Estrella de Paiva,267,5,0.0,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,4,G. Estrella,16,guilherme-estrella,,1.0,2.0,4.0,,2.0,4.0,,1.0,,,,,,,,,,,
696,1.0,Vasco,0,0.0,0.0,,False,130280,Phillipe Gabriel,Phillipe Gabriel Pires de Oliveira,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,1,P. Gabriel,16,phillipe-gabriel,,,,,,,,,,,,,,,,,,,,
697,2.0,Atlético-GO,0,0.0,0.0,,False,130281,Breno Santos,Breno Santos Ignacio,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,4,B. Santos,16,breno-santos,,,,,,,,,,,,,,,,,,,,
698,1.0,Atlético-GO,0,0.0,0.0,,False,130284,Geovane,Pedro Geovane Paranhos Santos,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,5,Geovane,16,geovane,,,,,,,,,,,,,,,,,,,,
699,1.0,Cuiabá,0,0.0,0.0,,False,130305,Rhyan,Rhyan Luca Carvalho de Arruda,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,1,Rhyan,16,rhyan,,,,,,,,,,,,,,,,,,,,
700,1.0,Juventude,0,0.0,0.0,,False,130316,Rafael Pinna,Rafael Oliveira Pinna,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,5,R. Pinna,16,rafael-pinna,,,,,,,,,,,,,,,,,,,,
701,1.0,Vasco,0,0.0,0.0,,False,130393,Luiz Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,267,6,0.0,,3,L. Gustavo,16,luiz-gustavo,,,,,,,,,,,,,,,,,,,,
702,2.54,Fluminense,3,1.47,0.25,,True,130398,Jan Lucumí,Jan Fanc Lucumií González,266,6,2.1,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,5,J. Lucumí,16,jan-lucumi,,,4.0,2.0,,1.0,5.0,,,1.0,,,,,,1.0,,,,
703,2.48,Atlético-MG,2,0.1,0.0,,False,130414,Robert Santos,Robert dos Santos Conceição,282,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,4,R. Santos,16,robert-santos,,,,1.0,,,1.0,,,,,,,,,,,,,
704,4.06,Palmeiras,5,3.8,-0.76,,True,130609,Vitor Reis,Vitor de Oliveira Nunes dos Reis,275,7,-0.1,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_FvXiXkH.png,3,V. Reis,16,vitor-reis,,1.0,2.0,8.0,,,4.0,,1.0,,,,2.0,,,,,,,
705,1.72,Palmeiras,2,1.6,0.82,,True,130612,Luighi,Luighi Hanri Sousa Santos,275,6,3.2,,5,Luighi,16,luighi,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
706,1.0,Athlético-PR,0,0.0,0.0,,False,130844,Walace,Walace dos Santos França,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,5,Walace,16,walace,,,,,,,,,,,,,,,,,,,,
707,1.0,Grêmio,0,0.0,0.0,,False,130884,Igor,Igor Eduardo Schlemper,284,6,0.0,,2,Igor,16,igor,,,,,,,,,,,,,,,,,,,,
708,1.0,Grêmio,0,0.0,0.0,,False,130888,Cheron,Bruno Fortuna Cheron,284,6,0.0,,4,Cheron,16,cheron,,,,,,,,,,,,,,,,,,,,
709,1.79,Atlético-GO,1,0.0,0.0,,False,130905,Rodallega,Yeferson Andrés Rodallega Paz,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,2,Rodallega,16,rodallega,,,,,,,,,,,,,,,,,,,,
710,1.0,Athlético-PR,0,0.0,0.0,,False,130906,Riquelme,Diogo Riquelme Rivas do Nascimento,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,4,Riquelme,16,riquelme,,,,,,,,,,,,,,,,,,,,
711,3.8,Atlético-GO,1,7.5,2.8,,True,130951,Marcão,Marcos Vinicius Carvalho dos Reis,373,6,7.5,,3,Marcão,16,marcao,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,
712,1.0,Cuiabá,0,0.0,0.0,,False,130986,Dudu,Eduardo Vinícius Rodrigues dos Santos,1371,6,0.0,,4,Dudu,16,dudu,,,,,,,,,,,,,,,,,,,,
713,1.0,São Paulo,0,0.0,0.0,,False,131329,Iba Ly,Iba Ly,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,4,I. Ly,16,iba-ly,,,,,,,,,,,,,,,,,,,,
714,1.0,Grêmio,0,0.0,0.0,,False,131455,Jardiel,Jardiel Maciel Libertino da Silva,284,6,0.0,,5,Jardiel,16,jardiel,,,,,,,,,,,,,,,,,,,,
715,1.51,Botafogo,4,0.4,0.0,,False,131512,Yarlen,Yarlen Faustino Augusto,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,5,Yarlen,16,yarlen,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
716,1.0,São Paulo,0,0.0,0.0,,False,131518,Henrique,Henrique Fabiano do Carmo,276,6,0.0,,5,Henrique,16,henrique,,,,,,,,,,,,,,,,,,,,
717,5.75,São Paulo,12,2.92,-1.22,,True,131617,André Silva,André Oliveira e Silva,276,6,-0.3,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,5,A. Silva,16,andre-silva,1.0,,2.0,8.0,,4.0,6.0,,3.0,2.0,,,,,,,,,,
718,1.0,Corinthians,0,0.0,0.0,,False,131753,Felipe Longo,Felipe Longo Fernandes da Silva,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,1,F. Longo,16,felipe-longo,,,,,,,,,,,,,,,,,,,,
719,1.0,Bragantino,0,0.0,0.0,,False,131758,Gabriel Lopes,Gabriel da Silva Lopes,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,4,G. Lopes,16,gabriel-lopes,,,,,,,,,,,,,,,,,,,,
720,1.0,Grêmio,0,0.0,0.0,,False,132344,João Lima,João Vitor Lima Nogueira da Silva,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,3,J. Lima,16,joao-lima,,,,,,,,,,,,,,,,,,,,
721,1.0,Bragantino,0,0.0,0.0,,False,132524,Kelvin,Kelvin Javier Flórez Mosquera,280,6,0.0,,5,Kelvin,16,kelvin,,,,,,,,,,,,,,,,,,,,
722,1.0,Bragantino,2,0.35,0.0,,False,132580,Vinicinho,Vinicius Mendonça Pereira,280,6,0.0,,5,Vinicinho,16,vinicinho,,,,1.0,,,2.0,,,,,,,,,,,,,
