,atletas.rodada_id,atletas.slug,atletas.clube_id,atletas.status_id,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.entrou_em_campo,atletas.preco_num,atletas.minimo_para_valorizar,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,DE,GS,DP,PC,PS,PP,V,GC,CV
446,6,ze-vitor,293,6,Z. Vitor,Zé Vitor,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,True,1.84,,-0.13,-0.06,Jose Vitor Silva Neves,3,Athlético-PR,4,107256,0.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
447,6,andre,266,5,André,André,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,False,7.41,,2.65,0.0,André Trindade da Costa Neto,2,Fluminense,4,107498,0.0,,2.0,5.0,4.0,,,5.0,,,,,,,,,,,,,
448,6,kleiton,286,6,Kleiton,Kleiton,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,False,2.8,,3.3,0.0,Kleiton Pego Duarte,1,Juventude,5,107513,0.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
449,6,thayllon,373,6,Thayllon,Thayllon,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,False,2.0,,0.0,0.0,Thayllon Lopes Medeiros,0,Atlético-GO,5,107664,0.0,,,,,,,,,,,,,,,,,,,,
450,6,joao-carlos,288,6,J. Carlos,João Carlos,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,False,2.0,,0.0,0.0,João Carlos Barros Lopes,0,Criciúma,5,107666,0.0,,,,,,,,,,,,,,,,,,,,
451,6,eduardo-melo,288,6,E. Melo,Eduardo Melo,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,False,3.0,,0.0,0.0,Eduardo de Queiroz Melo,0,Criciúma,5,107700,0.0,,,,,,,,,,,,,,,,,,,,
452,6,emerson-junior,373,6,E. Júnior,Emerson Júnior,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,False,2.0,,0.0,0.0,Emerson Fabiano Kerber Júnior,0,Atlético-GO,1,107740,0.0,,,,,,,,,,,,,,,,,,,,
453,6,praxedes,267,6,Praxedes,Praxedes,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,True,4.3,,-0.5,-0.7,Bruno Conceição Praxedes,1,Vasco,4,107744,-0.5,,1.0,,,,,1.0,,,,,,,,,,,,,
454,6,adriel,265,6,Adriel,Adriel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,False,4.0,,0.0,0.0,Adriel Vasconcelos Ramos,0,Bahia,1,107748,0.0,,,,,,,,,,,,,,,,,,,,
455,6,rildo,286,6,Rildo,Rildo,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,False,1.87,,0.75,0.0,Rildo Gonçalves de Amorim Filho,2,Juventude,5,107798,0.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,
456,6,nata,284,6,Natã,Natã,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,False,4.04,,5.0,0.0,Natã Felipe de Amorim Santos,2,Grêmio,3,107801,0.0,,,,,,,,,,2.0,,,,,,,,,,
457,6,matheus-dias,285,6,M. Dias,Matheus Dias,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,False,1.54,,-0.3,0.0,Matheus dos Santos Dias,1,Internacional,4,107809,0.0,,,,1.0,,,,,,,,,,,,,,,,
458,6,fintelman,287,6,Fintelman,Fintelman,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,False,2.0,,0.0,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,0,Vitória,1,107859,0.0,,,,,,,,,,,,,,,,,,,,
459,6,bobadilla,276,7,Bobadilla,Bobadilla,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,True,5.85,,3.3,2.58,Damián Josué Bobadilla Benítez,4,São Paulo,4,107873,11.8,,1.0,6.0,6.0,,1.0,,1.0,,,,,,,,,,,,
460,6,hugo,264,7,Hugo,Hugo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,True,7.45,,5.72,-1.36,Hugo Ferreira de Farias,6,Corinthians,2,107908,1.4,1.0,1.0,9.0,9.0,,4.0,2.0,,,3.0,1.0,,,,,,,,,
461,6,fausto-vera,264,6,F. Vera,Fausto Vera,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,False,3.88,,1.22,0.0,Fausto Mariano Vera,4,Corinthians,4,107950,0.0,,,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,
462,6,isidro-pitta,1371,6,I. Pitta,Isidro Pitta,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,False,3.97,,1.0,0.0,Isidro Miguel Pitta Saldívar,4,Cuiabá,5,108133,0.0,,,1.0,1.0,,3.0,2.0,,3.0,,,,,,,,,,,
463,6,gabriel-barros,373,7,G. Barros,Gabriel Barros,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,True,2.17,,-0.05,1.0,Gabriel de Sousa Barros,2,Atlético-GO,5,108352,3.5,,,3.0,4.0,,,1.0,,,,,,,,,,,,,1.0
464,6,arriagada,293,6,Arriagada,Arriagada,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,False,3.0,,0.0,0.0,Luciano Daniel Arriagada García,0,Athlético-PR,5,108624,0.0,,,,,,,,,,,,,,,,,,,,
465,6,matheus-nascimento,263,5,M. Nascimento,Matheus Nascimento,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,False,2.16,,1.7,0.0,Matheus Nascimento de Paula,1,Botafogo,5,109114,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
466,6,luiz-henrique,263,7,L. Henrique,Luiz Henrique,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,True,11.07,,4.16,-1.37,Luiz Henrique André Rosa da Silva,5,Botafogo,5,109282,0.4,1.0,1.0,3.0,3.0,,4.0,6.0,1.0,1.0,,,,,,,,,,,
467,6,raul-gustavo,264,6,R. Gustavo,Raul Gustavo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6EPA4gp.png,False,3.64,,1.2,0.0,Raul Gustavo Pereira Bicalho,1,Corinthians,3,109389,0.0,,,1.0,,,,,,,,,,,,,,,,,
468,6,calebe,356,6,Calebe,Calebe,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,False,7.0,,0.0,0.0,Calebe Gonçalves Ferreira da Silva,0,Fortaleza,4,109461,0.0,,,,,,,,,,,,,,,,,,,,
469,6,martinelli,266,7,Martinelli,Martinelli,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,True,6.12,,3.4,-0.47,Matheus Martinelli Lima,5,Fluminense,4,109573,1.4,,,6.0,5.0,,1.0,5.0,1.0,,,,,,,,,,,,
470,6,hugo,263,6,Hugo,Hugo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,False,7.02,,5.08,0.0,Hugo Gonçalves Ferreira Neto,5,Botafogo,2,109668,0.0,1.0,,8.0,5.0,,1.0,5.0,,,2.0,,,,,1.0,,,,,
471,6,lazaro,275,6,Lázaro,Lázaro,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,True,4.78,,2.95,-0.83,Lázaro Vinicius Marques,6,Palmeiras,5,110193,1.2,,,3.0,3.0,2.0,2.0,6.0,1.0,,,,,,,,,,,,
472,6,jhonatan,356,6,Jhonatan,Jhonatan,,False,1.0,,0.0,0.0,Jhonatan Paulo da Silva,0,Fortaleza,3,110208,0.0,,,,,,,,,,,,,,,,,,,,
473,6,gabriel-pereira,293,6,G. Pereira,Gabriel Pereira,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,False,1.0,,0.0,0.0,Gabriel Roberto Pereira,0,Athlético-PR,1,110251,0.0,,,,,,,,,,,,,,,,,,,,
474,6,palacios,264,5,Palacios,Palacios,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,False,5.0,,0.0,0.0,Diego José Palacios Espinoza,0,Corinthians,2,110260,0.0,,,,,,,,,,,,,,,,,,,,
475,6,bernabei,285,6,Bernabéi,Bernabéi,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,False,4.0,,0.0,0.0,Alexandro Ezequiel Bernabei,0,Internacional,2,110426,0.0,,,,,,,,,,,,,,,,,,,,
476,6,abel-ferreira,275,7,A. Ferreira,Abel Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,True,11.09,,5.32,-0.64,Abel Fernando Moreira Ferreira,6,Palmeiras,6,110506,2.96,,,,,,,,,,,,,,,,,,2.0,,
477,6,lucas-besozzi,284,6,L. Besozzi,Lucas Besozzi,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,False,3.0,,0.0,0.0,Lucas Agustín Besozzi,0,Grêmio,5,110512,0.0,,,,,,,,,,,,,,,,,,,,
478,6,caetano,280,6,Caetano,Caetano,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,False,2.0,,0.0,0.0,Gabriel Caetano Godoy de Andrade,0,Bragantino,4,110587,0.0,,,,,,,,,,,,,,,,,,,,
479,6,mateus,275,6,Mateus,Mateus,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,False,2.0,,0.0,0.0,Mateus Oliveira Mendes,0,Palmeiras,1,110624,0.0,,,,,,,,,,,,,,,,,,,,
480,6,machuca,356,6,Machuca,Machuca,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,True,3.85,,1.74,-0.5,Imanol Machuca,5,Fortaleza,5,110667,0.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
481,6,esquivel,293,7,Esquivel,Esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,True,8.69,,6.45,-0.88,Lucas Ángel Esquivel,6,Athlético-PR,2,110668,4.6,2.0,1.0,9.0,9.0,,2.0,6.0,,,4.0,,,,,,,,,,1.0
482,6,mycael,293,6,Mycael,Mycael,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,False,2.0,,0.0,0.0,Mycael Pontes Moreira,0,Athlético-PR,1,110698,0.0,,,,,,,,,,,,,,,,,,,,
483,6,pedro-rangel,373,6,P. Rangel,Pedro Rangel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,False,2.0,,0.0,0.0,Pedro Felipe de Faria Rangel,0,Atlético-GO,1,110708,0.0,,,,,,,,,,,,,,,,,,,,
484,6,andres-hurtado,280,5,A. Hurtado,Andrés Hurtado,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,False,5.63,,4.0,0.0,José Andrés Hurtado Cheme,3,Bragantino,2,110715,0.0,,,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
485,6,rubens,282,5,Rubens,Rubens,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,False,4.36,,1.2,0.0,Rubens Antônio Dias,1,Atlético-MG,2,110727,0.0,,,1.0,,,,,,,,,,,,,,,,,
486,6,john-kennedy,266,6,J. Kennedy,John Kennedy,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,True,7.06,,1.37,-0.31,John Kennedy Batista de Souza,3,Fluminense,5,110759,1.2,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,
487,6,biel,265,6,Biel,Biel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,True,9.0,,5.72,-1.47,Gabriel Teixeira Aragão,5,Bahia,5,110760,-0.9,1.0,,3.0,4.0,,1.0,3.0,2.0,1.0,,1.0,,,,,,,,,
488,6,guilherme-lopes,280,6,G. Lopes,Guilherme Lopes,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,False,3.4,,2.25,0.0,Guilherme Lopes de Almeida,2,Bragantino,2,110909,0.0,,,2.0,,,2.0,1.0,,,,,,,,,,,,,
489,6,leo-naldi,287,6,L. Naldi,Léo Naldi,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,False,4.07,,1.55,0.0,Leonardo Naldi de Matos,2,Vitória,4,111005,0.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
490,6,romulo,275,6,Rômulo,Rômulo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,True,5.28,,1.8,-0.16,Rômulo Azevedo Simão,3,Palmeiras,4,111166,2.0,,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,
491,6,alix-vinicius,373,7,A. Vinicius,Alix Vinicius,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,True,1.88,,0.5,0.95,Alix Vinicius de Souza Sampaio,4,Atlético-GO,3,111246,4.1,,,2.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0
492,6,gustavo-martins,284,5,G. Martins,Gustavo Martins,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,False,7.43,,5.93,0.0,Gustavo Martins de Souza Santos,3,Grêmio,3,111309,0.0,,,,4.0,,,2.0,1.0,,2.0,,,,,,,,,,
493,6,kelvi-gomes,286,6,K. Gomes,Kelvi Gomes,https://s.sde.globo.com/media/person_role/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,False,2.0,,0.0,0.0,Kelvi Chiesa Gomes,0,Juventude,4,111332,0.0,,,,,,,,,,,,,,,,,,,,
494,6,eliel,288,6,Eliel,Eliel,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,False,2.0,,0.0,0.0,Eliel Felisbino Costa,0,Criciúma,4,111363,0.0,,,,,,,,,,,,,,,,,,,,
495,6,luis-mandaca,286,6,L. Mandaca,Luis Mandaca,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,False,3.13,,1.83,0.0,Luis Gustavo da Silva Machado Duarte,3,Juventude,4,111407,0.0,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,
496,6,leo-goncalves,288,6,L. Gonçalves,Léo Gonçalves,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_iJzv5fI.png,False,3.0,,0.0,0.0,Leonardo Gonçalves dos Santos,0,Criciúma,4,111518,0.0,,,,,,,,,,,,,,,,,,,,
497,6,antonio-oliveira,264,7,A. Oliveira,António Oliveira,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,True,9.52,,5.03,-0.59,António José Cardoso de Oliveira,6,Corinthians,6,111578,2.5,,,,,,,,,,,,,,,,,,1.0,,
498,6,adson,267,6,Adson,Adson,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,True,4.97,,2.2,0.71,Adson Ferreira Soares,5,Vasco,4,111682,5.3,,,6.0,1.0,3.0,,1.0,,,,,,,,,,,,,
499,6,anthoni,285,6,Anthoni,Anthoni,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,False,4.0,,0.0,0.0,Anthoni Spier Souza,0,Internacional,1,111683,0.0,,,,,,,,,,,,,,,,,,,,
500,6,matheus-cunha,262,6,M. Cunha,Matheus Cunha,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,False,4.0,,0.0,0.0,Matheus Cunha Queiroz,0,Flamengo,1,111690,0.0,,,,,,,,,,,,,,,,,,,,
501,6,lucas-mezenga,263,6,L. Mezenga,Lucas Mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,False,2.0,,0.0,0.0,Lucas de Souza Mombra Rosa,0,Botafogo,3,111713,0.0,,,,,,,,,,,,,,,,,,,,
502,6,fabinho,275,6,Fabinho,Fabinho,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,False,2.14,,0.0,0.0,Fábio Silva de Freitas,2,Palmeiras,4,111760,0.0,,,,,,,,,,,,,,,,,,,,
503,6,rodrigo,267,6,Rodrigo,Rodrigo,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,False,2.0,,0.0,0.0,Rodrigo Alves de Holanda Santos,0,Vasco,4,111766,0.0,,,,,,,,,,,,,,,,,,,,
504,6,felipe-andrade,266,6,F. Andrade,Felipe Andrade,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,True,2.95,,1.68,-0.15,Felipe de Andrade Vieira,4,Fluminense,3,111839,1.4,,,5.0,1.0,,,2.0,,,,,,,,,,,,,
505,6,arthur,266,6,Arthur,Arthur,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,False,1.0,,0.0,0.0,Arthur Wenderrosky Sanches - Wenderroscky,0,Fluminense,4,111841,0.0,,,,,,,,,,,,,,,,,,,,
506,6,guilherme-biro,264,6,G. Biro,Guilherme Biro,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,True,2.42,,0.25,-0.04,Guilherme Sucigan Mafra Cunha,2,Corinthians,4,111891,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
507,6,diego-hernandez,263,6,D. Hernández,Diego Hernández,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,True,3.68,,1.25,-0.2,Diego Manuel Hernández González,4,Botafogo,4,111945,0.9,1.0,2.0,2.0,6.0,,,3.0,,1.0,,,,,,,,,,,
508,6,felipinho,293,6,Felipinho,Felipinho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,False,2.27,,0.63,0.0,Antonio Feliphe Costa Silva,3,Athlético-PR,4,112017,0.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
509,6,adriano,288,6,Adriano,Adriano,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,False,1.0,,0.0,0.0,Adriano Silveira Borges Filho,0,Criciúma,5,112020,0.0,,,,,,,,,,,,,,,,,,,,
510,6,gabriel-grando,283,6,G. Grando,Gabriel Grando,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,False,4.0,,0.0,0.0,Gabriel Hamester Grando,0,Cruzeiro,1,112616,0.0,,,,,,,,,,,,,,,,,,,,
511,6,kaiki-bruno,283,6,K. Bruno,Kaiki Bruno,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,False,3.0,,0.0,0.0,Kaiki Bruno da Silva,0,Cruzeiro,2,112709,0.0,,,,,,,,,,,,,,,,,,,,
512,6,anibal-moreno,275,5,A. Moreno,Aníbal Moreno,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,False,4.49,,1.85,0.0,Aníbal Ismael Moreno,4,Palmeiras,4,112869,0.0,,1.0,7.0,7.0,1.0,,2.0,,1.0,,,,,,,,,,,
513,6,lucas-barbosa,286,6,L. Barbosa,Lucas Barbosa,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,False,10.0,,8.68,0.0,Lucas Henrique Barbosa,4,Juventude,5,112886,0.0,1.0,1.0,14.0,7.0,1.0,6.0,4.0,1.0,,,,,,,,,,,,
514,6,sforza,267,7,Sforza,Sforza,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,True,4.45,,2.23,0.6,Juan Sebastián Sforza,6,Vasco,4,112906,3.8,,2.0,8.0,6.0,,2.0,6.0,,,,1.0,,,,,,,,,
515,6,werton,262,6,Werton,Werton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,False,2.0,,0.0,0.0,Werton de Almeida Rêgo,0,Flamengo,5,112984,0.0,,,,,,,,,,,,,,,,,,,,
516,6,lucas-wingert,286,6,L. Wingert,Lucas Wingert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,False,3.0,,0.0,0.0,Lucas Leandro Wingert,0,Juventude,1,113014,0.0,,,,,,,,,,,,,,,,,,,,
517,6,kervin-andrade,356,6,K. Andrade,Kervin Andrade,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,False,7.26,,11.3,0.0,Kervin Mario Andrade Navarro,1,Fortaleza,4,113073,0.0,,,3.0,1.0,,,,1.0,,,,,,,,,,,,
518,6,flaco-lopez,275,6,F. López,Flaco López,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,True,4.67,,0.5,-0.93,José Manuel Alberto López,5,Palmeiras,5,113103,-1.3,,3.0,2.0,6.0,1.0,4.0,2.0,,5.0,,,,,,,,,,,
519,6,nathan-mendes,280,7,N. Mendes,Nathan Mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,True,6.01,,3.13,-0.07,Nathan Gabriel de Souza Mendes,3,Bragantino,2,113157,3.3,1.0,1.0,1.0,2.0,2.0,,5.0,,1.0,,,,,,,,,,,
520,6,marquinhos,266,7,Marquinhos,Marquinhos,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,True,7.53,,5.0,-1.47,Marcus Vinícius Oliveira Alencar,5,Fluminense,5,113158,0.4,1.0,2.0,5.0,9.0,2.0,3.0,16.0,,1.0,,2.0,,,,,,,,,
521,6,michel,275,6,Michel,Michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,False,2.0,,0.0,0.0,Michel Augusto Modesto Rafael dos Santos,0,Palmeiras,3,113159,0.0,,,,,,,,,,,,,,,,,,,,
522,6,baltasar-barcia,288,6,B. Barcia,Baltasar Barcia,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,False,3.68,,6.2,0.0,Mateo Baltasar Barcia Fernández,1,Criciúma,4,113311,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,
523,6,pablo-maia,276,5,P. Maia,Pablo Maia,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,False,6.49,,2.73,0.0,Pablo Gonçalves Maia Fortunato,3,São Paulo,4,113359,0.0,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,
524,6,bruninho,280,5,Bruninho,Bruninho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,False,5.31,,4.3,0.0,Bruno Gonçalves de Jesus,2,Bragantino,4,113558,0.0,1.0,,,,,2.0,4.0,,,,,,,,,,,,,
525,6,du-queiroz,284,6,D. Queiroz,Du Queiroz,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,False,5.24,,2.12,0.0,Eduardo Santos Queiroz,4,Grêmio,4,113687,0.0,,1.0,8.0,2.0,,,1.0,,,,,,,,,,,,,
526,6,douglas-mendes,280,6,D. Mendes,Douglas Mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,False,2.87,,1.67,0.0,Douglas Mendes Moreira,3,Bragantino,3,114311,0.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,
527,6,gamarra,293,7,Gamarra,Gamarra,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,True,7.77,,6.17,0.0,Mateo Gamarra González,3,Athlético-PR,3,114334,5.4,,1.0,4.0,1.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,
528,6,jader,293,6,Jader,Jader,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,False,3.0,,0.0,0.0,Jader Barbosa da Silva Gentil,0,Athlético-PR,4,114335,0.0,,,,,,,,,,,,,,,,,,,,
529,6,juan-tavares,1371,6,J. Tavares,Juan Tavares,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,False,1.0,,0.0,0.0,Juan Pablo Vilela Tavares,0,Cuiabá,2,114497,0.0,,,,,,,,,,,,,,,,,,,,
530,6,cleiton,262,6,Cleiton,Cleiton,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,False,2.0,,0.0,0.0,Cleiton Santana dos Santos,0,Flamengo,3,114790,0.0,,,,,,,,,,,,,,,,,,,,
531,6,thauan-lara,356,6,T. Lara,Thauan Lara,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,False,3.0,,0.0,0.0,Thauan Lara dos Santos,0,Fortaleza,2,115061,0.0,,,,,,,,,,,,,,,,,,,,
532,6,lucas-freitas,286,6,L. Freitas,Lucas Freitas,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,False,0.96,,-1.9,0.0,Lucas de Freitas Molarinho Chagas,1,Juventude,3,115141,0.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0
533,6,caio-matheus,276,6,C. Matheus,Caio Matheus,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,False,2.0,,0.0,0.0,Caio Matheus da Silva,0,São Paulo,5,115227,0.0,,,,,,,,,,,,,,,,,,,,
534,6,wesley,262,6,Wesley,Wesley,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,False,2.95,,1.0,0.0,Wesley Vinícius França Lima,2,Flamengo,2,115239,0.0,,,1.0,,,,2.0,,2.0,,,,,,,,,,,
535,6,naves,275,6,Naves,Naves,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,False,5.05,,5.0,0.0,Kaiky Marques Naves,1,Palmeiras,3,115246,0.0,,,,,,,,,,1.0,,,,,,,,,,
536,6,jhon-jhon,275,6,J. Jhon,Jhon Jhon,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,False,4.0,,0.0,0.0,Jhonatan dos Santos Rosa,0,Palmeiras,4,115248,0.0,,,,,,,,,,,,,,,,,,,,
537,6,renan-viana,293,6,R. Viana,Renan Viana,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,False,1.0,,0.0,0.0,Renan Rodrigues Fonseca Viana,0,Athlético-PR,5,115266,0.0,,,,,,,,,,,,,,,,,,,,
538,6,romulo,282,6,Rômulo,Rômulo,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,False,1.42,,1.6,0.0,Rômulo Helberte Pereira Junior,1,Atlético-MG,3,115268,0.0,,,,,,2.0,,,,,,,,,,,,,,
539,6,marcos-victor,265,6,M. Victor,Marcos Victor,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,False,3.0,,0.0,0.0,Marcos Victor Ferreira da Silva,0,Bahia,3,115537,0.0,,,,,,,,,,,,,,,,,,,,
