,atletas.foto,atletas.rodada_id,atletas.posicao_id,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.apelido,atletas.entrou_em_campo,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.status_id,atletas.atleta_id,atletas.clube.id.full.name,atletas.preco_num,CA,DS,FC,FS,PC,A,FD,FF,FT,G,I,CV,SG,DE,GS,V,PP,PS,DP,GC
337,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,26,5,17,,263,J. Santos,junior-santos,José Antonio dos Santos Júnior,Júnior Santos,False,0.0,4.27,0.0,5,101002,Botafogo,7.59,2.0,8.0,16.0,15.0,,2.0,13.0,14.0,1.0,3.0,16.0,,,,,,,,,
338,https://s.sde.globo.com/media/person_role/2021/04/15/6b25bcef84ca2ca67c4b19b4e5356ca3_FORMATO.png,26,6,4,,373,U. Louzer,umberto-louzer,Umberto Lourenço Louzer Filho,Umberto Louzer,True,1.83,4.18,-0.53,7,101077,Atlético-GO,7.13,,,,,,,,,,,,,,,,1.0,,,,
339,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_bRSIQCY.png,26,2,1,,276,J. Lewis,jamal-lewis,Jamal Piaras Lewis,Jamal Lewis,True,6.2,6.2,1.73,6,101130,São Paulo,7.73,,1.0,,,,,,,,,,,1.0,,,,,,,
340,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,26,5,19,,276,Ferreira,ferreira,Aldemir dos Santos Ferreira,Ferreira,False,0.0,4.23,0.0,5,101290,São Paulo,7.54,4.0,12.0,11.0,28.0,,1.0,5.0,9.0,,5.0,1.0,,,,,,,1.0,,
341,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,26,5,17,,265,Ademir,ademir,Ademir da Silva Santos Júnior,Ademir,True,1.1,2.21,-0.34,6,101314,Bahia,4.18,,12.0,5.0,11.0,,1.0,2.0,5.0,,1.0,3.0,,,,,,,,,
342,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,26,2,6,,266,Guga,guga,Cláudio Rodrigues Gomes,Guga,False,0.0,2.75,0.0,6,101319,Fluminense,5.41,3.0,5.0,6.0,3.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,
343,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,26,3,17,,286,D. Boza,danilo-boza,Danilo Boza Júnior,Danilo Boza,True,0.8,3.12,-0.11,7,101431,Juventude,5.46,1.0,9.0,2.0,5.0,,,4.0,7.0,,2.0,,,3.0,,,,,,,
344,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,26,4,14,,284,Pepê,pepe,João Pedro Vilardi Pinto,Pepê,True,-0.3,2.26,-0.76,6,101573,Grêmio,4.46,1.0,23.0,16.0,21.0,,,,3.0,,,1.0,1.0,,,,,,,,
345,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,26,1,10,,264,H. Souza,hugo-souza,Hugo de Souza Nogueira,Hugo Souza,True,5.0,3.87,0.42,7,101574,Corinthians,7.43,2.0,1.0,,1.0,,,,,,,,,2.0,40.0,11.0,,,,,
346,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,26,4,18,,267,H. Moura,hugo-moura,Hugo Moura Arruda da Silva,Hugo Moura,True,5.5,2.89,0.56,7,101594,Vasco,5.78,5.0,34.0,32.0,11.0,,3.0,3.0,6.0,,,,1.0,,,,,,,,
347,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,26,2,14,,1371,Ramon,ramon,Ramon Ramos Lima,Ramon,True,5.0,3.66,0.53,7,101597,Cuiabá,5.87,6.0,24.0,16.0,10.0,,1.0,2.0,4.0,,1.0,2.0,,2.0,,,,,,,
348,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,26,4,9,,287,C. Vinícius,caio-vinicius,Caio Vinicius da Conceição,Caio Vinícius,False,0.0,0.78,0.0,5,101601,Vitória,2.12,5.0,9.0,7.0,5.0,,,,1.0,,,,,,,,,,,,
349,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,26,4,2,,286,Peixoto,peixoto,Daniel Nascimento Peixoto dos Santos,Peixoto,False,0.0,0.55,0.0,5,101651,Juventude,1.94,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
350,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,26,4,19,,373,Rhaldney,rhaldney,Rhaldney Norberto Simião Gomes,Rhaldney,True,2.6,2.51,0.01,7,101666,Atlético-GO,3.59,6.0,36.0,33.0,18.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
351,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,26,2,17,,356,F. Jonatan,felipe-jonatan,Felipe Jonatan Rocha Andrade,Felipe Jonatan,True,0.9,3.94,0.05,7,101708,Fortaleza,6.13,,17.0,10.0,23.0,,,4.0,4.0,,,,,6.0,,,,,,,
352,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,26,5,23,,287,Alerrandro,alerrandro,Alerrandro Barra Mansa Realino de Souza,Alerrandro,True,6.4,5.28,0.15,3,101715,Vitória,8.13,3.0,21.0,15.0,27.0,1.0,4.0,12.0,11.0,,6.0,3.0,,,,,,,,,
353,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,26,2,13,,1371,Railan,railan,Railan Reis Ferreira - Raylan,Railan,True,3.6,3.27,-0.31,7,101726,Cuiabá,4.99,2.0,11.0,7.0,9.0,1.0,3.0,2.0,3.0,,,,,2.0,,,,,,,
354,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,26,2,22,,264,Matheuzinho,matheuzinho,Matheus França Silva,Matheuzinho,True,3.4,3.73,0.17,7,101727,Corinthians,6.44,2.0,39.0,11.0,14.0,,,4.0,4.0,,,2.0,,5.0,,,,,1.0,,
355,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,26,2,22,,288,Claudinho,claudinho,Claudio Coelho Salvático,Claudinho,True,1.2,4.16,0.12,7,101752,Criciúma,5.55,3.0,37.0,8.0,4.0,,3.0,3.0,4.0,1.0,2.0,3.0,,2.0,,,,,,,
356,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_NK98RBN.png,26,5,2,,267,J. David,jean-david,Jean David Meneses Villarroel,Jean David,True,0.0,1.45,-0.82,7,101768,Vasco,5.61,,2.0,,1.0,,,,,,,,,,,,,,,,
357,https://s.sde.globo.com/media/person_role/2024/07/27/photo_220x220_DIuSo6v.png,26,4,0,,286,G. Castilho,guilherme-castilho,Guilherme Castilho Carvalho,Guilherme Castilho,False,0.0,0.0,0.0,6,101798,Juventude,5.0,,,,,,,,,,,,,,,,,,,,
358,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,26,2,3,,284,Mayk,mayk,Mayksilvan da Silva Ferreira,Mayk,False,0.0,3.67,0.0,6,101820,Grêmio,4.76,,5.0,,,,,,,,,,,1.0,,,,,,,
359,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,26,5,20,,280,Vitinho,vitinho,Vitor Hugo Naum dos Santos,Vitinho,True,3.3,3.77,-0.51,7,101960,Bragantino,8.44,6.0,20.0,22.0,12.0,,3.0,9.0,13.0,2.0,2.0,1.0,,,,,,,,,
360,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,26,3,18,,356,Brítez,britez,Emanuel Fermín Brítez,Brítez,False,0.0,3.1,0.0,6,101995,Fortaleza,3.99,8.0,22.0,14.0,7.0,,1.0,1.0,6.0,,,2.0,1.0,6.0,,,,,,,
361,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,26,2,16,,275,Piquerez,piquerez,Joaquín Piquerez Moreira,Piquerez,False,0.0,6.23,0.0,5,102130,Palmeiras,11.15,2.0,22.0,10.0,19.0,,,5.0,15.0,,2.0,,,7.0,,,,,,,
362,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,26,1,0,,266,V. Eudes,vitor-eudes,Vitor Eudes de Souza Costa,Vitor Eudes,False,0.0,0.0,0.0,6,102137,Fluminense,1.0,,,,,,,,,,,,,,,,,,,,
363,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,26,3,16,,263,L. Halter,lucas-halter,Lucas Halter,Lucas Halter,False,0.0,2.95,0.0,6,102253,Botafogo,6.47,4.0,11.0,17.0,6.0,1.0,,2.0,7.0,,1.0,,,5.0,,,,,,,
364,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,26,2,13,,275,C. Paulista,caio-paulista,Caio Fernando de Oliveira,Caio Paulista,True,4.6,3.25,-0.52,3,102318,Palmeiras,5.58,1.0,9.0,9.0,5.0,,,4.0,1.0,,,,1.0,6.0,,,,,,,
365,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,26,3,20,,264,Cacá,caca,Carlos de Menezes Júnior,Cacá,False,0.0,3.35,0.0,7,102340,Corinthians,7.12,3.0,17.0,22.0,11.0,1.0,1.0,2.0,12.0,,3.0,,1.0,4.0,,,,,,,2.0
366,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,26,4,0,,373,Araos,araos,Ángelo Giovanni Araos Llanos,Araos,False,0.0,0.0,0.0,6,102352,Atlético-GO,3.0,,,,,,,,,,,,,,,,,,,,
367,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,26,5,16,,293,Mastriani,mastriani,Gonzalo Mathías Mastriani Borges,Mastriani,True,2.6,4.07,0.0,7,102561,Athlético-PR,7.35,,9.0,11.0,7.0,,,4.0,11.0,3.0,4.0,3.0,,,,,,,,,
368,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,26,4,5,,286,Thiaguinho,thiaguinho,Thiago Beserra dos Santos Conti,Thiaguinho,False,0.0,0.94,0.0,6,102599,Juventude,1.93,1.0,5.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
369,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,26,5,23,,293,Julimar,julimar,Julimar Silva Oliveira Júnior,Julimar,True,1.2,3.33,-0.27,6,102796,Athlético-PR,4.94,2.0,20.0,20.0,8.0,,1.0,14.0,14.0,,3.0,4.0,,,,,,,,,
370,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,26,4,7,,266,Terans,terans,Miguel David Terans Pérez,Terans,False,0.0,0.97,0.0,6,102878,Fluminense,4.06,1.0,3.0,5.0,5.0,,,2.0,1.0,,,,,,,,,,,,
371,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,26,1,15,,283,Anderson,anderson,Anderson Silva da Paixão,Anderson,False,0.0,3.73,0.0,6,102906,Cruzeiro,4.7,1.0,,,2.0,,,,,,,,,6.0,43.0,17.0,,,,,
372,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,26,1,0,,288,M. Teixeira,matheus-teixeira,Matheus Henrique Teixeira,Matheus Teixeira,False,0.0,0.0,0.0,6,102907,Criciúma,3.0,,,,,,,,,,,,,,,,,,,,
373,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,26,4,18,,287,L. Vinícius,luan-vinicius,Luan Vinícius da Silva Santos,Luan Vinícius,True,1.4,1.14,0.06,7,102909,Vitória,2.66,4.0,13.0,18.0,13.0,,,2.0,3.0,1.0,,,,,,,,,,,
374,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,26,5,14,,293,Canobbio,canobbio,Agustín Canobbio Graviz,Canobbio,True,9.4,5.2,0.39,3,102928,Athlético-PR,10.61,3.0,17.0,9.0,12.0,,1.0,9.0,10.0,,4.0,7.0,1.0,,,,,,,,
375,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,26,4,18,,280,E. Ramires,eric-ramires,Eric dos Santos Rodrigues,Eric Ramires,False,0.0,3.64,0.0,6,103295,Bragantino,5.94,3.0,16.0,15.0,18.0,,2.0,4.0,10.0,2.0,2.0,,,,,,,,,,
376,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,26,2,16,,1371,M. Alexandre,matheus-alexandre,Matheus Alexandre Anastácio de Souza,Matheus Alexandre,True,-1.0,3.0,-0.59,7,103347,Cuiabá,4.7,4.0,31.0,18.0,5.0,1.0,,1.0,3.0,,,,,3.0,,,,,,,
377,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,26,4,7,,356,E. Martínez,emmanuel-martinez,Leandro Emmanuel Martínez,Emmanuel Martínez,False,0.0,2.19,0.0,6,103388,Fortaleza,5.2,2.0,7.0,5.0,6.0,,,1.0,4.0,1.0,,,,,,,,,,,
378,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,26,5,9,,283,K. Jorge,kaio-jorge,Kaio Jorge Pinto Ramos,Kaio Jorge,True,1.5,2.59,-1.61,7,103445,Cruzeiro,5.44,2.0,3.0,11.0,9.0,,1.0,3.0,5.0,,1.0,1.0,,,,,,,,,
379,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_covUT29.png,26,3,2,,266,Ignácio,ignacio,Ignácio da Silva Oliveira,Ignácio,False,0.0,7.55,0.0,6,103523,Fluminense,8.25,,7.0,2.0,3.0,,,,1.0,,,,,1.0,,,,,,,
380,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,26,3,5,,264,Caetano,caetano,João Victor Andrade Caetano,Caetano,True,0.9,0.22,-0.23,7,103575,Corinthians,2.93,,4.0,4.0,1.0,,,,,,,,1.0,,,,,,,,
381,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_nEJXLEW.png,26,2,1,,266,G. Fuentes,gabriel-fuentes,Gabriel Rafael Fuentes Gómez,Gabriel Fuentes,True,0.0,0.0,-0.64,6,103672,Fluminense,5.36,,,,,,,,,,,,,,,,,,,,
382,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,26,3,23,,293,K. Rocha,kaique-rocha,Kaíque Rocha Lima,Kaíque Rocha,True,3.5,3.05,0.35,7,103684,Athlético-PR,6.23,2.0,30.0,14.0,8.0,,1.0,3.0,4.0,,,1.0,,5.0,,,,,,,
383,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,26,4,18,,280,J. Silva,jadsom-silva,Jadsom Meemyas de Oliveira da Silva,Jadsom Silva,True,2.3,1.29,-0.33,3,103695,Bragantino,2.72,5.0,28.0,25.0,3.0,,,1.0,3.0,,,,1.0,,,,,,,,
384,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,26,5,16,,283,G. Veron,gabriel-veron,Gabriel Veron Fonseca de Souza,Gabriel Veron,True,-1.3,2.82,-0.37,6,103764,Cruzeiro,4.05,2.0,11.0,8.0,2.0,,1.0,2.0,5.0,,3.0,1.0,,,,,,,,,
385,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,26,4,19,,275,G. Menino,gabriel-menino,Gabriel Vinícius Menino,Gabriel Menino,False,0.0,2.82,0.0,5,103767,Palmeiras,5.2,5.0,25.0,23.0,19.0,,,6.0,14.0,,1.0,4.0,,,,,,,,,
386,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,26,4,14,,288,H. Meritão,higor-meritao,Higor Matheus Meritão,Higor Meritão,False,0.0,3.01,0.0,6,103987,Criciúma,3.91,3.0,16.0,18.0,11.0,,,3.0,8.0,,2.0,1.0,,,,,,,,,
387,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,26,3,5,,276,Sabino,sabino,José Sabino Chagas Monteiro,Sabino,True,7.2,3.42,0.83,7,104075,São Paulo,6.56,1.0,5.0,4.0,1.0,,,1.0,2.0,,,,,2.0,,,,,,,
388,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,26,3,17,,282,B. Fuchs,bruno-fuchs,Bruno de Lara Fuchs,Bruno Fuchs,True,-0.3,2.27,-0.19,7,104085,Atlético-MG,4.22,6.0,24.0,16.0,10.0,,1.0,,1.0,1.0,,,1.0,2.0,,,,,,,
389,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,26,1,25,,287,L. Arcanjo,lucas-arcanjo,Lucas Willians Assis Arcanjo,Lucas Arcanjo,True,8.0,2.51,0.66,3,104118,Vitória,4.44,3.0,,,6.0,,,,,,,,,4.0,82.0,39.0,,,,,
390,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,26,4,0,,264,Ruan,ruan,Ruan de Oliveira Ferreira,Ruan,False,0.0,0.0,0.0,6,104153,Corinthians,3.0,,,,,,,,,,,,,,,,,,,,
391,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,26,1,0,,263,Raul,raul,Raul Jonas Steffens,Raul,False,0.0,0.0,0.0,6,104191,Botafogo,2.0,,,,,,,,,,,,,,,,,,,,
392,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,26,5,5,,286,E. Carioca,edson-carioca,Edson Guilherme Mendes dos Santos,Edson Carioca,True,2.4,2.7,-0.19,6,104204,Juventude,3.38,,5.0,5.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,
393,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,26,3,12,,267,J. Victor,joao-victor,João Victor da Silva Marcelino,João Victor,False,0.0,3.06,0.0,7,104250,Vasco,6.85,3.0,15.0,7.0,12.0,,,1.0,2.0,,1.0,,1.0,2.0,,,,,,,
394,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,26,3,21,,373,A. Martins,adriano-martins,Adriano Martins da Fonseca,Adriano Martins,True,3.1,3.03,0.08,7,104253,Atlético-GO,4.61,5.0,38.0,23.0,7.0,1.0,,5.0,8.0,,,2.0,,3.0,,,,,,,
395,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,26,2,16,,286,J. Lucas,joao-lucas,João Lucas de Almeida Carvalho,João Lucas,True,8.1,4.97,0.88,7,104257,Juventude,7.2,3.0,29.0,20.0,18.0,,2.0,1.0,7.0,,1.0,,,4.0,,,,,,,
396,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,26,1,10,,282,M. Mendes,matheus-mendes,Matheus Mendes Werneck de Oliveira,Matheus Mendes,False,0.0,3.15,0.0,6,104383,Atlético-MG,4.83,,,,3.0,,,,,,,,,1.0,36.0,18.0,,,,1.0,
397,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,26,3,12,,285,I. Gomes,igor-gomes,Igor Gomes Silva,Igor Gomes,False,0.0,4.25,0.0,6,104385,Internacional,6.52,2.0,10.0,7.0,7.0,,1.0,,2.0,,1.0,,,5.0,,,,,,,
398,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,26,4,17,,293,Christian,christian,Christian Roberto Alves Cardoso,Christian,False,0.0,2.09,0.0,5,104502,Athlético-PR,4.31,5.0,19.0,31.0,22.0,,,3.0,6.0,,1.0,4.0,,,,,,,,,
399,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_Scq0Epj.png,26,5,10,,263,I. Jesus,igor-jesus,Igor Jesus Maciel da Cruz,Igor Jesus,True,6.0,6.48,-1.43,7,104528,Botafogo,7.47,1.0,5.0,13.0,23.0,,,10.0,7.0,1.0,4.0,5.0,,,,,,,,,
400,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,26,1,1,,280,Fabrício,fabricio,Fabrício Oliveira de Souza,Fabrício,False,0.0,3.0,0.0,6,104588,Bragantino,2.02,,,,,,,,,,,,,,5.0,2.0,,,,,
401,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,26,5,15,,356,Moisés,moises,Moisés Vieira da Veiga,Moisés,True,8.0,2.64,0.97,7,104666,Fortaleza,5.39,,5.0,2.0,4.0,,1.0,5.0,7.0,,2.0,4.0,,,,,,,,,
402,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,26,4,17,,288,Newton,newton,Newton Araújo da Costa Júnior,Newton,True,2.3,2.6,0.19,7,104693,Criciúma,3.53,2.0,24.0,32.0,13.0,,1.0,3.0,5.0,,1.0,,,,,,,,,,
403,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,26,6,24,,356,J. Vojvoda,juan-vojvoda,Juan Pablo Vojvoda Rizzo,Juan Vojvoda,True,4.19,5.35,0.21,7,104754,Fortaleza,8.98,,,,,,,,,,,,,,,,14.0,,,,
404,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,26,2,18,,293,L. Godoy,leo-godoy,Leonardo Ezequiel Godoy,Leo Godoy,False,0.0,2.65,0.0,6,104759,Athlético-PR,5.97,3.0,9.0,24.0,12.0,,1.0,,4.0,,1.0,1.0,,5.0,,,,,,,
405,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,26,4,0,,265,Acevedo,acevedo,Nicolás Brian Acevedo Tabárez,Acevedo,False,0.0,0.0,0.0,6,104783,Bahia,5.0,,,,,,,,,,,,,,,,,,,,
406,https://s.sde.globo.com/media/person_role/2024/07/19/photo_220x220_kYTTzDW.png,26,5,5,,284,Arezo,arezo,Douglas Matías Arezo Martínez,Arezo,False,0.0,1.68,0.0,6,104849,Grêmio,4.9,,3.0,2.0,1.0,,,2.0,2.0,,,1.0,,,,,,,1.0,,
407,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,26,3,24,,287,W. Leonardo,wagner-leonardo,Wagner Leonardo Calvelo de Souza,Wagner Leonardo,True,5.0,3.25,0.41,7,104994,Vitória,5.4,1.0,22.0,7.0,7.0,,,5.0,5.0,,3.0,,1.0,4.0,,,,,,,
408,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,26,3,21,,283,J. Marcelo,joao-marcelo,João Marcelo Messias Ferreira,João Marcelo,True,0.0,3.55,-0.16,7,105047,Cruzeiro,4.55,6.0,23.0,14.0,9.0,,2.0,3.0,5.0,,,1.0,,7.0,,,,,,,
409,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,26,3,12,,276,Ferraresi,ferraresi,Nahuel Adolfo Ferraresi Hernández,Ferraresi,True,3.7,4.94,0.23,7,105300,São Paulo,6.79,1.0,18.0,7.0,4.0,,,1.0,2.0,1.0,1.0,,,5.0,,,,,,,
410,https://s.sde.globo.com/media/person_role/2024/07/17/photo_FORMATO.png,26,5,6,,373,Hurtado,hurtado,Jan Carlos Hurtado Anchico,Hurtado,False,0.0,2.8,0.0,6,105301,Atlético-GO,6.02,1.0,5.0,7.0,6.0,,,5.0,,,1.0,1.0,1.0,,,,,,,,
411,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,26,3,22,,265,G. Xavier,gabriel-xavier,Gabriel Lheman Xavier - Lhman,Gabriel Xavier,True,5.2,3.68,0.21,7,105373,Bahia,6.09,3.0,32.0,28.0,8.0,,,5.0,5.0,,,,,8.0,,,,,,,
412,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,26,2,11,,264,M. Bidu,matheus-bidu,Matheus Lima Beltrão Oliveira Valin,Matheus Bidu,True,2.7,4.24,-0.03,2,105531,Corinthians,6.77,1.0,10.0,6.0,13.0,,,2.0,7.0,,1.0,1.0,,3.0,,,,,,,
413,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,26,5,19,,356,Lucero,lucero,Juan Martín Lucero,Lucero,True,-0.3,4.52,-0.23,6,105568,Fortaleza,8.48,5.0,6.0,23.0,21.0,,1.0,9.0,11.0,,7.0,5.0,,,,,,,,,
414,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,26,2,20,,267,L. Piton,lucas-piton,Lucas Piton Crivellaro,Lucas Piton,True,3.1,4.75,-0.33,7,105584,Vasco,7.09,5.0,39.0,19.0,10.0,,4.0,1.0,6.0,,1.0,,,4.0,,,,,,,
415,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,26,4,13,,373,Roni,roni,Roni Medeiros de Moura,Roni,False,0.0,1.94,0.0,6,105585,Atlético-GO,2.88,3.0,12.0,8.0,7.0,,,2.0,3.0,,1.0,,,,,,,,,,
416,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,26,4,15,,275,Maurício,mauricio,Maurício Magalhães Prado,Maurício,True,0.7,3.18,-1.74,7,105647,Palmeiras,5.8,2.0,10.0,8.0,18.0,,,6.0,5.0,1.0,2.0,,,,,,,,1.0,,
417,https://s.sde.globo.com/media/person_role/2024/08/16/photo_FORMATO_vjED9BC.png,26,5,5,,264,T. Magno,talles-magno,Talles Magno Bacelar Martins,Talles Magno,True,2.0,3.9,-1.08,7,105786,Corinthians,7.38,2.0,3.0,7.0,6.0,,,1.0,,,2.0,2.0,,,,,,,,,
418,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,26,5,19,,285,Wesley,wesley,Wesley Ribeiro Silva,Wesley,True,8.5,6.51,0.81,7,105811,Internacional,11.11,6.0,24.0,37.0,54.0,,1.0,13.0,16.0,3.0,5.0,6.0,,,,,,,3.0,,
419,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_XVH1nU3.png,26,3,4,,287,Edu,edu,Lucas Eduardo Ribeiro de Souza,Edu,False,0.0,2.38,0.0,6,105842,Vitória,3.99,1.0,,,1.0,,,,,,,,,2.0,,,,,,,
420,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,26,3,0,,293,Belezi,belezi,Lucas Belezi Barbosa,Belezi,False,0.0,0.0,0.0,6,105844,Athlético-PR,2.0,,,,,,,,,,,,,,,,,,,,
421,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,26,4,4,,264,M. Araújo,matheus-araujo,Matheus de Araújo Andrade,Matheus Araújo,False,0.0,0.43,0.0,6,105845,Corinthians,2.76,,1.0,,1.0,,,,,,,,,,,,,,,,
422,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,26,4,14,,285,Rômulo,romulo,Rômulo Zanre Zwarg,Rômulo,False,0.0,2.07,0.0,6,105911,Internacional,3.89,2.0,22.0,21.0,10.0,,,1.0,2.0,1.0,,,,,,,,,,,
