,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.atleta_id,atletas.foto,atletas.nome,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,PC,CV,DE,GS,PP,GC,DP
501,Atlético-MG,282,0.0,G. Átila,Gabriel Átila,111582,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,Gabriel Átila Cardoso da Silva,6,gabriel-atila,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
502,Vasco,267,0.0,Adson,Adson,111682,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,Adson Ferreira Soares,5,adson,35,4,,False,20,3.96,5.46,0.0,1.0,2.0,28.0,7.0,9.0,11.0,18.0,,2.0,,,,,,,,,,,
503,Internacional,285,0.0,Anthoni,Anthoni,111683,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,Anthoni Spier Souza,6,anthoni,35,1,,False,0,-1.0,3.48,0.0,,1.0,,,,,,,,,,,,,,,,,,
504,Flamengo,262,0.0,M. Cunha,Matheus Cunha,111690,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,Matheus Cunha Queiroz,6,matheus-cunha,35,1,,False,2,3.0,5.02,0.0,,,,,,,,,,,,1.0,,,,4.0,3.0,,,
505,Botafogo,263,0.0,L. Mezenga,Lucas Mezenga,111713,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,Lucas de Souza Mombra Rosa,6,lucas-mezenga,35,3,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
506,Palmeiras,275,0.5,Fabinho,Fabinho,111760,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,Fábio Silva de Freitas,6,fabinho,35,4,,True,19,0.99,2.04,-0.1,,2.0,5.0,6.0,2.0,3.0,8.0,,1.0,,,,,,,,,,,
507,Botafogo,263,1.2,M. Martins,Matheus Martins,111831,https://s.sde.globo.com/media/person_role/2024/07/30/photo_FORMATO.png,Matheus Martins Silva dos Santos,6,matheus-martins,35,5,,True,11,3.39,6.82,-0.03,,1.0,6.0,5.0,7.0,2.0,14.0,,2.0,4.0,,,,,,,,,,
508,Fluminense,266,0.0,J. Neto,João Neto,111834,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,João Batista da Cruz Santos Neto,6,joao-neto,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
509,Fluminense,266,0.0,G. Ramalho,Gustavo Ramalho,111837,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,Gustavo Ramalho Bremer Pinto,6,gustavo-ramalho,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
510,Fluminense,266,0.0,F. Andrade,Felipe Andrade,111839,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,Felipe de Andrade Vieira,6,felipe-andrade,35,3,,False,6,2.18,3.56,0.0,,,6.0,3.0,,1.0,2.0,,,,,1.0,,,,,,,,
511,Athlético-PR,293,1.2,Felipinho,Felipinho,112017,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,Antonio Feliphe Costa Silva,7,felipinho,35,4,,True,14,2.74,3.5,-0.93,,3.0,30.0,16.0,3.0,2.0,10.0,,,,,,,,,,,,,
512,Criciúma,288,0.0,Adriano,Adriano,112020,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,Adriano Silveira Borges Filho,6,adriano,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
513,Internacional,285,0.0,P. Victor,Paulo Victor,112141,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,Paulo Victor de Almeida Barbosa,6,paulo-victor,35,2,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
514,Cruzeiro,283,0.0,G. Grando,Gabriel Grando,112616,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,Gabriel Hamester Grando,6,gabriel-grando,35,1,,False,0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
515,Cruzeiro,283,0.0,K. Bruno,Kaiki Bruno,112709,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,Kaiki Bruno da Silva,6,kaiki-bruno,35,2,,False,15,4.95,7.75,0.0,,3.0,28.0,18.0,1.0,6.0,20.0,,1.0,,,5.0,,,,,,,,
516,Palmeiras,275,3.1,A. Moreno,Aníbal Moreno,112869,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,Aníbal Ismael Moreno,6,anibal-moreno,35,4,,True,30,3.02,5.56,0.12,1.0,7.0,52.0,27.0,5.0,12.0,30.0,,1.0,1.0,,,,,,,,,,
517,Juventude,286,7.3,L. Barbosa,Lucas Barbosa,112886,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,Lucas Henrique Barbosa,6,lucas-barbosa,35,5,,True,26,5.55,9.5,-0.34,2.0,8.0,58.0,49.0,13.0,23.0,28.0,1.0,5.0,4.0,,,,,1.0,,,,,
518,Vasco,267,0.0,Sforza,Sforza,112906,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,Juan Sebastián Sforza,6,sforza,35,4,,False,24,1.86,3.68,0.0,,3.0,21.0,16.0,1.0,5.0,22.0,1.0,1.0,,,,,,,,,,,
519,Cruzeiro,283,0.0,Peralta,Peralta,112985,,Fabrizio José Peralta Ramírez,6,peralta,35,4,,False,7,1.29,3.24,0.0,,2.0,8.0,8.0,1.0,2.0,2.0,,,,,,,,,,,,,
520,Juventude,286,0.0,L. Wingert,Lucas Wingert,113014,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,Lucas Leandro Wingert,6,lucas-wingert,35,1,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
521,Fortaleza,356,0.0,K. Andrade,Kervin Andrade,113073,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,Kervin Mario Andrade Navarro,6,kervin-andrade,35,4,,False,10,2.91,5.39,0.0,1.0,2.0,9.0,6.0,2.0,4.0,7.0,,1.0,,,,,,,,,,,
522,Fortaleza,356,8.8,Mancuso,Mancuso,113078,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,Eros Nazareno Mancuso,3,mancuso,35,2,,True,8,7.22,9.55,0.25,1.0,2.0,16.0,16.0,4.0,5.0,7.0,1.0,1.0,,,4.0,,,1.0,,,,,
523,Palmeiras,275,-0.8,F. López,Flaco López,113103,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,José Manuel Alberto López,6,flaco-lopez,35,5,,True,31,4.48,6.62,-1.08,3.0,8.0,12.0,43.0,15.0,20.0,23.0,2.0,10.0,17.0,1.0,,,,,,,,,
524,Bragantino,280,0.0,N. Mendes,Nathan Mendes,113157,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,Nathan Gabriel de Souza Mendes,5,nathan-mendes,35,2,,False,15,2.66,4.85,0.0,1.0,5.0,19.0,12.0,3.0,1.0,13.0,,,1.0,,2.0,,,,,,,,
525,Fluminense,266,3.5,Marquinhos,Marquinhos,113158,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,Marcus Vinícius Oliveira Alencar,6,marquinhos,35,5,,True,17,3.9,7.4,0.01,1.0,2.0,21.0,15.0,6.0,8.0,32.0,4.0,,1.0,1.0,,,,,,,,,
526,Palmeiras,275,0.0,Michel,Michel,113159,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel Augusto Modesto Rafael dos Santos,6,michel,35,3,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
527,São Paulo,276,0.0,P. Maia,Pablo Maia,113359,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,Pablo Gonçalves Maia Fortunato,5,pablo-maia,35,4,,False,3,2.73,6.49,0.0,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,
528,Atlético-GO,373,0.0,Lacava,Lacava,113434,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,Matías Rafael Lacava González,6,lacava,35,5,,False,10,1.84,3.46,0.0,,2.0,9.0,10.0,3.0,7.0,7.0,,,1.0,,,,,,,,,,
529,Grêmio,284,0.0,D. Queiroz,Du Queiroz,113687,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,Eduardo Santos Queiroz,6,du-queiroz,35,4,,False,14,2.31,5.31,0.0,,2.0,24.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,,
530,Bragantino,280,0.0,D. Mendes,Douglas Mendes,114311,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,Douglas Mendes Moreira,6,douglas-mendes,35,3,,False,15,3.15,4.27,0.0,,2.0,15.0,19.0,,6.0,2.0,,2.0,,,3.0,,,,,,,,
531,Athlético-PR,293,0.8,Gamarra,Gamarra,114334,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,Mateo Gamarra González,6,gamarra,35,3,,True,19,2.99,5.77,-0.54,,7.0,22.0,15.0,6.0,10.0,7.0,1.0,,,,4.0,,,,,,,,
532,Cuiabá,1371,0.0,J. Tavares,Juan Tavares,114497,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,Juan Pablo Vilela Tavares,6,juan-tavares,35,2,,False,3,2.67,2.48,0.0,,1.0,8.0,4.0,,2.0,,,,,,,,1.0,,,,,,
533,Flamengo,262,0.0,Cleiton,Cleiton,114790,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,Cleiton Santana dos Santos,6,cleiton,35,3,,False,3,0.73,1.89,0.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,
534,Juventude,286,0.0,L. Freitas,Lucas Freitas,115141,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,Lucas de Freitas Molarinho Chagas,6,lucas-freitas,35,3,,True,13,1.64,2.27,-0.11,,1.0,11.0,10.0,,3.0,4.0,1.0,,1.0,,2.0,,2.0,1.0,,,,,
535,São Paulo,276,0.0,C. Matheus,Caio Matheus,115227,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Caio Matheus da Silva,6,caio-matheus,35,5,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
536,Flamengo,262,7.9,Wesley,Wesley,115239,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,Wesley Vinícius França Lima,7,wesley,35,2,,True,27,4.44,6.5,0.17,2.0,1.0,51.0,33.0,5.0,6.0,48.0,1.0,,2.0,,5.0,,,,,,,1.0,
537,Palmeiras,275,0.0,Naves,Naves,115246,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,Kaiky Marques Naves,6,naves,35,3,,False,11,3.69,5.89,0.0,,1.0,17.0,17.0,,1.0,1.0,,,,,5.0,,,,,,,,
538,Bragantino,280,2.2,J. Jhon,Jhon Jhon,115248,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,Jhonatan dos Santos Rosa,7,jhon-jhon,35,4,,True,16,4.04,6.04,-0.53,2.0,2.0,28.0,10.0,5.0,3.0,11.0,1.0,1.0,,1.0,,,,,,,,,
539,Atlético-MG,282,0.0,Rômulo,Rômulo,115268,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,Rômulo Helberte Pereira Junior,6,romulo,35,3,,False,8,2.36,2.28,0.0,,2.0,13.0,9.0,,3.0,1.0,,1.0,,,,,,1.0,,,,,
540,Athlético-PR,293,1.4,Emersonn,Emersonn,115273,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,Emersonn Correia da Silva,6,emersonn,35,5,,True,9,1.8,2.26,0.09,,,8.0,6.0,3.0,3.0,5.0,,,1.0,,,,,,,,,,
541,Juventude,286,0.0,Y. Souto,Yan Souto,115511,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,Yan da Cruz Souto,6,yan-souto,35,3,,False,4,3.33,3.69,0.0,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
542,Fortaleza,356,0.0,Iarley,Iarley,115524,,Iarley Gilberto de Barros Leal,6,iarley,35,5,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
543,Athlético-PR,293,0.0,M. Victor,Marcos Victor,115537,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,Marcos Victor Ferreira da Silva,6,marcos-victor,35,3,,False,1,0.0,2.66,0.0,,1.0,,,,,,,,,,,,,,,,,,
544,Bragantino,280,0.0,M. Paulo,Marcos Paulo,115594,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,Marcos Paulo Lima Batista Silva,6,marcos-paulo,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
545,Grêmio,284,0.0,Mila,Mila,115671,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,Lucas Eduardo Müller - Milla,6,mila,35,4,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
546,Criciúma,288,0.0,Hiago,Hiago,115672,,Hiago Accinelli da Roza,6,hiago,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
547,Atlético-MG,282,0.0,G. Delfim,Gabriel Delfim,115674,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,Gabriel Delfim Ferreira,6,gabriel-delfim,35,1,,False,1,1.0,2.15,0.0,,,,,,,,,,,,,,,,2.0,1.0,,,
548,Flamengo,262,0.0,E. Araújo,Evertton Araújo,115914,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,Everton Gustavo Fernandes Araújo,7,evertton-araujo,35,4,,False,11,2.03,3.2,0.0,,3.0,9.0,7.0,4.0,1.0,6.0,,1.0,,,,,,,,,,,
549,Fluminense,266,0.0,Lelê,Lelê,115915,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,Leanderson da Silva Genésio,5,lele,35,5,,False,0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
550,Cuiabá,1371,1.7,Denilson,Denilson,115986,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,Denilson Alves Borges,7,denilson,35,4,,True,27,1.75,2.86,-0.08,1.0,6.0,29.0,27.0,5.0,8.0,21.0,,,,,,,1.0,,,,,,
551,Flamengo,262,0.0,M. Gonçalves,Matheus Gonçalves,116012,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,Matheus Gonçalves Martins,6,matheus-goncalves,35,4,,False,11,3.51,5.94,0.0,,1.0,12.0,10.0,5.0,4.0,6.0,,2.0,,,,,,,,,,,
552,Vitória,287,0.0,Z. Hugo,Zé Hugo,116056,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,José Hugo Sousa dos Santos,6,ze-hugo,35,5,,False,26,2.04,3.67,0.0,2.0,2.0,15.0,11.0,3.0,3.0,15.0,3.0,1.0,1.0,,,,,,,,,,
553,Botafogo,263,1.1,Cuiabano,Cuiabano,116065,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,Luís Eduardo Soares da Silva,6,cuiabano,35,2,,True,25,6.5,8.85,-0.49,3.0,5.0,40.0,33.0,8.0,8.0,29.0,1.0,4.0,,,10.0,,1.0,,,,,,
554,Grêmio,284,0.0,T. Beltrame,Thiago Beltrame,116067,,Thiago Beltrame Stallbaum,6,thiago-beltrame,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
555,São Paulo,276,0.0,J. Moreira,João Moreira,116137,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,João Moreira Sanmartin Souza,6,joao-moreira,35,2,,False,3,5.53,6.84,0.0,,,4.0,3.0,1.0,,3.0,,,,,2.0,,,,,,,,
556,Fortaleza,356,4.1,Hércules,Hércules,116447,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,Hércules Pereira do Nascimento,7,hercules,35,4,,True,27,2.83,5.15,0.2,1.0,5.0,34.0,38.0,3.0,9.0,9.0,2.0,4.0,1.0,,,,,2.0,,,,,
557,Athlético-PR,293,0.0,D. Yorio,Di Yorio,116655,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,Lucas Gabriel Di Yorio,6,di-yorio,35,5,,False,19,2.1,3.87,0.0,,1.0,4.0,10.0,4.0,7.0,10.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,
558,Criciúma,288,0.0,K. Moroso,Kauã Moroso,116937,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,Kauã Inacio Moroso,6,kaua-moroso,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
559,Criciúma,288,0.0,G. Silva,Guilherme Silva,116939,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,Guilherme Silva,6,guilherme-silva,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
560,Criciúma,288,0.0,Popó,Popó,116994,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,Werik Silva Pinto,6,popo,35,5,,False,6,-0.3,0.66,0.0,,,1.0,4.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,
561,Cuiabá,1371,0.0,Gabriel,Gabriel,117061,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,Gabriel Knesowitsch,6,gabriel,35,3,,False,4,1.97,2.63,0.0,,1.0,2.0,,,,3.0,,,,,1.0,,,,,,,,
562,Bragantino,280,0.0,T. Borbas,Thiago Borbas,117314,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,Thiago Nicolás Borbas Silva,5,thiago-borbas,35,5,,False,19,0.94,3.63,0.0,,3.0,5.0,20.0,6.0,2.0,9.0,,1.0,1.0,,,,,,,,,,
563,Bahia,265,0.0,G. Souza,Gabriel Souza,117339,,Gabriel Gonçalves de Souza,6,gabriel-souza,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
564,Botafogo,263,0.0,Kawan,Kawan,117343,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,Kawan Thomaz Reis de Moraes,6,kawan,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
565,Cruzeiro,283,0.0,Jhosefer,Jhosefer,117350,,Jhosefer Raphael Januário,6,jhosefer,35,5,,False,1,0.6,1.12,0.0,,,1.0,2.0,,,,,,,,,,,,,,,,
566,Cruzeiro,283,0.0,Otávio,Otávio,117404,,Otávio Eleodoro Rezende Costa,6,otavio,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
567,Corinthians,264,0.0,L. Maná,Léo Maná,117459,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,Leonardo Mana Hernandes,6,leo-mana,35,2,,False,5,0.24,1.11,0.0,,1.0,3.0,3.0,,,1.0,,,,,,,1.0,,,,,,
568,São Paulo,276,0.0,Galoppo,Galoppo,117579,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,Giuliano Galoppo,6,galoppo,35,4,,False,13,1.25,3.89,0.0,,2.0,7.0,8.0,4.0,5.0,7.0,,,,,,,,,,,,,
569,Atlético-GO,373,0.8,A. Cruz,Alejo Cruz,117622,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,Alejo Cruz Techera,7,alejo-cruz,35,5,,True,31,1.66,2.63,-0.18,1.0,4.0,23.0,15.0,6.0,10.0,25.0,,,1.0,,,,,,,,,,
570,Corinthians,264,23.9,Garro,Garro,117632,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,Rodrigo Garro,7,garro,35,4,,True,33,7.52,12.45,3.32,10.0,8.0,42.0,35.0,21.0,18.0,106.0,1.0,9.0,5.0,,,,1.0,,,,,,
571,São Paulo,276,0.0,Young,Young,117818,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,Young Navarro Moraes,6,young,35,1,,False,0,-1.0,0.64,0.0,,1.0,,,,,,,,,,,,,,,,,,
572,Cruzeiro,283,0.0,Vitinho,Vitinho,117842,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,Vitor Hugo Amorim de Assis,6,vitinho,35,4,,False,17,1.42,2.44,0.0,,1.0,5.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,,,,,,,,,,
573,Corinthians,264,0.0,Giovane,Giovane,117849,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,Giovane Santana do Nascimento,6,giovane,35,5,,False,11,2.22,2.89,0.0,,1.0,,6.0,4.0,7.0,6.0,2.0,1.0,2.0,,,,,,,,,,
574,Corinthians,264,4.7,B. Bidon,Breno Bidon,117910,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,Breno de Souza Bidon,7,breno-bidon,35,4,,True,26,2.12,3.7,0.46,,5.0,32.0,28.0,8.0,5.0,34.0,,,1.0,,,,,,,,,,
575,Flamengo,262,0.0,Iago,Iago,118090,,Iago Teodoro da Silva Nogueira,6,iago,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
576,Bragantino,280,0.0,N. Camargo,Nathan Camargo,118175,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,Nathan Camargo dos Santos,6,nathan-camargo,35,4,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
577,Atlético-GO,373,1.84,A. Gomes,Anderson Gomes,118181,https://s.sde.globo.com/media/person_role/2022/05/16/2cac4df92578f2317dc3afe8d728b472_FORMATO.png,Anderson Leal Gomes,7,anderson-gomes,35,6,,True,8,4.39,6.99,-0.26,,,,,,,,,,,,,1.0,,,,,,,
578,Grêmio,284,0.0,Ronald,Ronald,118238,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,Ronald Cardoso Falkoski,6,ronald,35,4,,False,9,0.1,1.73,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,
579,Cruzeiro,283,0.0,Pedrão,Pedrão,118293,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,Pedro Henrique Franklim da Silva,6,pedrao,35,3,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
580,Criciúma,288,0.0,Eliédson,Eliédson,118305,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,Eliédson Pereira de Souza,6,eliedson,35,4,,False,2,-0.15,2.13,0.0,,,,1.0,,,,,,,,,,,,,,,,
581,Cuiabá,1371,3.39,B. Franco,Bernardo Franco,118368,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,Bernardo Franco Junior,7,bernardo-franco,35,6,,True,11,4.06,6.96,0.05,,,,,,,,,,,,,2.0,,,,,,,
582,Criciúma,288,0.0,Jackson,Jackson,118490,,Jackson Henrique Marcelino Crispim,6,jackson,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
583,Flamengo,262,0.0,Z. Welinton,Zé Welinton,118501,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,José Welinton Campos Menezes,6,ze-welinton,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
584,São Paulo,276,0.0,Rodriguinho,Rodriguinho,118563,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,Rodrigo Huendra Almeida Mendonça,6,rodriguinho,35,4,,False,3,2.77,3.28,0.0,,,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
585,Cuiabá,1371,0.0,Eliel,Eliel,118745,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,Eliel Chrytian Pereira Silva,6,eliel,35,5,,False,15,1.69,3.58,0.0,,1.0,6.0,3.0,2.0,4.0,13.0,,1.0,1.0,,,,,,,,,,
586,Vasco,267,0.0,M. Carvalho,Mateus Carvalho,118752,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,Mateus Carvalho dos Santos,7,mateus-carvalho,35,4,,False,28,3.4,5.68,0.0,1.0,9.0,63.0,38.0,5.0,3.0,27.0,,2.0,2.0,,,,,1.0,,,,,
587,Cruzeiro,283,5.3,L. Díaz,Lautaro Díaz,118775,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_UT1KNbY.png,Lautaro Ariel Díaz,7,lautaro-diaz,35,5,,True,14,2.15,5.52,0.71,,1.0,11.0,11.0,4.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,,,
588,Fluminense,266,0.0,V. Hugo,Victor Hugo,118802,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,Victor Hugo Ramos de Souza,6,victor-hugo,35,4,,False,4,-0.13,1.08,0.0,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,
589,Athlético-PR,293,2.9,L. González,Lucho González,120397,https://s.sde.globo.com/media/person_role/2024/09/24/photo_FORMATO_NPW1OXm.png,Luis Oscar González,7,lucho-gonzalez,35,6,,True,8,5.2,8.88,-0.84,,,,,,,,,,,,,2.0,,,,,,,
590,Athlético-PR,293,0.0,L. Derik,Léo Derik,120433,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EwfDXbc.png,Leonardo Derik Dias Gonçalves,6,leo-derik,35,2,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
591,Bragantino,280,0.0,A. Sousa,Arthur Sousa,120856,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,Arthur Sousa Araújo,6,arthur-sousa,35,5,,False,7,0.02,0.99,0.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
592,Bragantino,280,0.0,Dija,Dija,121220,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,Diego Kauan Silva Santos,6,dija,35,2,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
