,atletas.atleta_id,atletas.foto,atletas.pontos_num,atletas.clube_id,atletas.clube.id.full.name,atletas.slug,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.nome,atletas.preco_num,atletas.status_id,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.media_num,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,FT,G,I,PP,CV,SG,PC,PS,GC,DE,GS,V,DP
596,121331,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,0.0,373,Atlético-GO,eli-junior,,1,Eli Silvano Kovalik Júnior,1.35,6,False,Eli Júnior,34,0.0,E. Júnior,1.2,5,,,,,1.0,,,,,,,,,,,,,,,
597,121397,,0.0,286,Juventude,da-rocha,,0,Cauê Pereira da Rocha,1.0,6,False,Da Rocha,34,0.0,D. Rocha,0.0,2,,,,,,,,,,,,,,,,,,,,
598,121636,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,0.0,283,Cruzeiro,dorival,,0,Dorival Silva de Oliveira,1.0,6,False,Dorival,34,0.0,Dorival,0.0,2,,,,,,,,,,,,,,,,,,,,
599,121762,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,0.0,1371,Cuiabá,guilherme-madruga,,4,Guilherme Miranda Madruga Gomes,1.98,6,False,Guilherme Madruga,34,0.0,G. Madruga,-0.25,4,,1.0,,4.0,1.0,,,,,,,,,,,,,,,
600,121792,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,0.0,284,Grêmio,andre,,0,André Henrique da Silva Martins,4.0,5,False,André,34,0.0,André,0.0,5,,,,,,,,,,,,,,,,,,,,
601,121824,,0.0,264,Corinthians,kayke,,2,Kayke Ferrari Guimarães,0.79,6,False,Kayke,34,0.0,Kayke,0.0,4,,,,,,,,,,,,,,,,,,,,
602,121827,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,0.0,263,Botafogo,kaue,,8,Kauê Rodrigues Pessanha,1.93,6,False,Kauê,34,0.0,Kauê,1.32,4,,,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,,
603,121830,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,9.4,287,Vitória,janderson,,23,Janderson de Carvalho Costa,5.03,6,True,Janderson,34,1.36,Janderson,2.36,5,1.0,6.0,20.0,20.0,4.0,11.0,16.0,,2.0,4.0,,,,,,,,,,
604,122301,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,265,Bahia,kennedy,,0,Kennedy Anderson Gomes Ferreira,1.0,6,False,Kennedy,34,0.0,Kennedy,0.0,5,,,,,,,,,,,,,,,,,,,,
605,122317,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,0.0,373,Atlético-GO,mateus-macedo,,0,Matheus Macedo dos Santos,1.0,6,False,Mateus Macedo,34,0.0,M. Macedo,0.0,3,,,,,,,,,,,,,,,,,,,,
606,122318,,0.0,262,Flamengo,dyogo-alves,,0,Francisco Dyogo Bento Alves,1.0,6,False,Dyogo Alves,34,0.0,D. Alves,0.0,1,,,,,,,,,,,,,,,,,,,,
607,122319,,0.0,262,Flamengo,caio-barone,,0,Caio Albado Barone,1.0,6,False,Caio Barone,34,0.0,C. Barone,0.0,1,,,,,,,,,,,,,,,,,,,,
608,122320,,0.0,262,Flamengo,daniel-sales,,1,Daniel dos Santos Sales,0.88,6,False,Daniel Sales,34,0.0,D. Sales,0.0,2,,,,,,,,,,,,,,,,,,,,
609,122321,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,0.0,262,Flamengo,lorran,,18,Lorran Lucas Pereira de Sousa,3.48,6,False,Lorran,34,0.0,Lorran,2.33,4,1.0,,13.0,11.0,7.0,7.0,6.0,,1.0,2.0,,,,,,,,,,
610,122378,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,0.0,267,Vasco,lyncon,,1,Lyncon Correa Gonçalves,3.97,6,False,Lyncon,34,0.0,Lyncon,8.0,3,,,,,,,,,1.0,,,,,,,,,,,
611,122379,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,0.0,267,Vasco,lucas-eduardo,,0,Lucas Eduardo de Souza Oliveira,1.0,6,False,Lucas Eduardo,34,0.0,L. Eduardo,0.0,4,,,,,,,,,,,,,,,,,,,,
612,122394,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,-0.3,280,Bragantino,gustavinho,,24,Gustavo Ribeiro Neves,3.02,6,True,Gustavinho,34,-0.33,Gustavinho,1.91,4,3.0,,12.0,12.0,4.0,5.0,7.0,,1.0,,,,,,,,,,,
613,122396,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,0.0,264,Corinthians,ryan,,11,Ryan Gustavo de Lima,2.44,5,False,Ryan,34,0.0,Ryan,2.06,4,,2.0,19.0,15.0,2.0,2.0,5.0,,,,,,,,,,,,,
614,122413,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,0.0,287,Vitória,pablo-baianinho,,2,Pablo Santos de Alcântara,0.69,6,False,Pablo Baianinho,34,0.0,P. Baianinho,-0.15,4,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
615,122420,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,0.0,285,Internacional,lucca,,8,Lucca Holanda Sampaio Tavares,1.79,6,False,Lucca,34,0.0,Lucca,0.66,5,,,2.0,7.0,,2.0,7.0,,,1.0,,,,,,,,,,
616,122439,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,0.0,266,Fluminense,isaac,,5,Isaac Rodrigues de Lima,2.0,6,False,Isaac,34,0.0,Isaac,1.06,5,,,3.0,1.0,,,4.0,,,,,,,,,,,,,
617,122486,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,0.8,267,Vasco,rayan,,23,Rayan Vitor Simplício Rocha,2.96,6,True,Rayan,34,0.02,Rayan,1.74,5,,2.0,8.0,7.0,4.0,14.0,19.0,,1.0,,,,,,1.0,,,,,
618,122487,,0.0,267,Vasco,gb,,2,Gabriel Souza da Silva,4.64,6,False,GB,34,0.0,GB,6.55,5,,1.0,3.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,,
619,122525,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,0.0,267,Vasco,emerson-rodriguez,,13,Emerson Rivaldo Rodríguez Valois,3.84,2,True,Emerson Rodríguez,34,-0.29,E. Rodríguez,2.63,5,,1.0,8.0,5.0,4.0,6.0,4.0,,2.0,5.0,,,,,,,,,,
620,122573,,0.0,262,Flamengo,wallace-yan,,1,Wallace Yan de Souza Barreto,1.18,6,False,Wallace Yan,34,0.0,W. Yan,0.8,4,,,,,,1.0,,,,,,,,,,,,,,
621,122575,,0.0,262,Flamengo,lucas-furtado,,0,Lucas Furtado dos Santos,1.0,6,False,Lucas Furtado,34,0.0,L. Furtado,0.0,1,,,,,,,,,,,,,,,,,,,,
622,122598,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,0.0,356,Fortaleza,amorim,,0,Alexsandro Amorim de Freitas Filho,1.0,6,False,Amorim,34,0.0,Amorim,0.0,4,,,,,,,,,,,,,,,,,,,,
623,122602,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,0.0,276,São Paulo,matheus-belem,,0,Matheus José Belém de Souza,2.0,6,False,Matheus Belém,34,0.0,M. Belém,0.0,3,,,,,,,,,,,,,,,,,,,,
624,122660,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,1.9,283,Cruzeiro,japa,,7,João Wellington Gadelha Melo de Oliveira,1.86,6,True,Japa,34,0.31,Japa,0.7,4,,,4.0,3.0,,,2.0,,,,,,,,,,,,,
625,122755,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,0.0,280,Bragantino,lucas-cunha,,8,Lucas de Souza Cunha,3.17,6,False,Lucas Cunha,34,0.0,L. Cunha,0.92,3,,2.0,5.0,3.0,,1.0,3.0,,,,,1.0,1.0,,,,,,,
626,122797,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,0.9,1371,Cuiabá,jadson,,4,Jadson Alves de Lima,1.15,6,True,Jadson,34,0.11,Jadson,0.53,5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
627,122819,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,0.0,373,Atlético-GO,gustavo-daniel,,0,Gustavo Daniel da Silva Gonçalves,1.0,6,False,Gustavo Daniel,34,0.0,G. Daniel,0.0,2,,,,,,,,,,,,,,,,,,,,
628,122861,,0.0,286,Juventude,abner,,3,Abner Salles da Silva,0.75,6,False,Abner,34,0.0,Abner,0.13,3,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
629,122990,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,0.0,275,Palmeiras,patrick,,0,Patrick Roberto da Silva Campos,1.0,6,False,Patrick,34,0.0,Patrick,0.0,4,,,,,,,,,,,,,,,,,,,,
630,123004,,1.2,265,Bahia,tiago,,3,Tiago Souza de Jesus Carvalho,1.92,6,True,Tiago,34,-0.04,Tiago,0.87,5,,,2.0,1.0,,,1.0,,,,,,,,,,,,,
631,123005,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,0.0,265,Bahia,sidney,,0,Sidney de Carvalho Duarte,1.0,6,False,Sidney,34,0.0,Sidney,0.0,4,,,,,,,,,,,,,,,,,,,,
632,123153,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,284,Grêmio,zinho,,0,Luis Henrique Hoffmann,1.0,6,False,Zinho,34,0.0,Zinho,0.0,5,,,,,,,,,,,,,,,,,,,,
633,123359,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,0.0,282,Atlético-MG,cadu,,20,Carlos Eduardo Amaral Pereira de Castro,4.01,5,False,Cadu,34,0.0,Cadu,3.37,5,,1.0,22.0,26.0,4.0,3.0,26.0,2.0,3.0,5.0,,,,,,,,,,
634,123360,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,0.0,265,Bahia,cauly,,32,Cauly Oliveira Souza,5.63,7,True,Cauly,34,-1.49,Cauly,2.7,4,4.0,1.0,10.0,20.0,7.0,14.0,25.0,2.0,3.0,4.0,,,,,,,,,,
635,123494,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,0.0,265,Bahia,roger,,0,Roger Gabriel Farias de Jesus,1.0,6,False,Roger,34,0.0,Roger,0.0,4,,,,,,,,,,,,,,,,,,,,
636,123497,,0.0,265,Bahia,jota,,0,João Victor Broad Moreira Guimarães,1.0,6,False,Jota,34,0.0,Jota,0.0,4,,,,,,,,,,,,,,,,,,,,
637,123717,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,0.0,284,Grêmio,ze-guilherme,,6,José Guilherme de Lima Costa,3.3,6,False,Zé Guilherme,34,0.0,Z. Guilherme,2.77,2,,,8.0,4.0,1.0,,4.0,,,,,,1.0,,,,,,,
638,123795,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,14.2,265,Bahia,luciano-rodriguez,,15,Luciano Rodríguez Rosales,8.31,2,True,Luciano Rodríguez,34,1.56,L. Rodríguez,4.79,5,1.0,,7.0,4.0,7.0,10.0,23.0,,4.0,2.0,,,,,,,,,,
639,123873,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,0.0,282,Atlético-MG,palacios,,17,Brahian Palacios Alzate,5.4,6,False,Palacios,34,0.0,Palacios,4.04,5,3.0,3.0,15.0,13.0,12.0,8.0,8.0,,2.0,3.0,,,,,2.0,,,,,
640,123958,,0.0,262,Flamengo,ainoa,,0,Ainoã Ricardo Silva Oliveira,1.0,6,False,Ainoã,34,0.0,Ainoã,0.0,2,,,,,,,,,,,,,,,,,,,,
641,123960,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,0.0,287,Vitória,fabio,,3,Fábio Soares dos Santos,1.55,6,False,Fábio,34,0.0,Fábio,0.17,5,,,,,,,1.0,,,,,,,,,,,,,
642,123961,,0.0,280,Bragantino,riquelme,,1,Riquelme Reis de Almeida de Jesus dos Santos,1.08,6,False,Riquelme,34,0.0,Riquelme,0.5,4,,,,,,,1.0,,,,,,,,,,,,,
643,124239,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,2.0,280,Bragantino,henry-mosquera,,28,Henry David Mosquera Sánchez,3.19,6,True,Henry Mosquera,34,0.0,H. Mosquera,1.93,5,1.0,4.0,16.0,26.0,14.0,11.0,27.0,1.0,,7.0,,,,,,,,,,
644,124264,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,0.0,285,Internacional,kauan,,0,Kauan Jesus Santos Oliveira,1.0,6,False,Kauan,34,0.0,Kauan,0.0,1,,,,,,,,,,,,,,,,,,,,
645,124266,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,0.0,285,Internacional,evertow,,0,Evertow Vaz Pereira da Silva,1.0,6,False,Evertow,34,0.0,Evertow,0.0,3,,,,,,,,,,,,,,,,,,,,
646,124271,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,0.0,285,Internacional,gustavo-prado,,22,Gustavo Prado Alves,1.73,6,False,Gustavo Prado,34,0.0,G. Prado,1.16,4,1.0,1.0,10.0,9.0,5.0,4.0,6.0,,,2.0,,,,,,,,,,
647,124275,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,3.2,285,Internacional,gabriel-carvalho,,14,Gabriel Carvalho Teixeira,5.65,6,True,Gabriel Carvalho,34,0.4,G. Carvalho,4.02,4,2.0,2.0,20.0,12.0,7.0,8.0,10.0,,1.0,,,,,,,,,,,
648,124280,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,0.0,285,Internacional,ricardo-mathias,,3,Ricardo Mathias da Silva,4.21,6,False,Ricardo Mathias,34,0.0,R. Mathias,3.7,5,,1.0,1.0,1.0,,4.0,,,1.0,,,,,,,,,,,
649,124369,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,0.0,283,Cruzeiro,leo-aragao,,0,Leonardo de Aragão Carvalho,2.0,6,False,Léo Aragão,34,0.0,L. Aragão,0.0,1,,,,,,,,,,,,,,,,,,,,
650,124481,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,0.0,263,Botafogo,mateo-ponte,,14,Mateo Ponte Costa,7.98,6,False,Mateo Ponte,34,0.0,M. Ponte,5.63,2,,3.0,28.0,21.0,,4.0,5.0,,3.0,2.0,,,5.0,,,,,,,
651,124487,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,0.0,373,Atlético-GO,haller,,1,Rafael Germán Haller Piloni,4.88,6,False,Haller,34,0.0,Haller,5.9,2,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
652,124526,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,0.0,275,Palmeiras,giay,,8,Agustín Giay,8.1,6,False,Giay,34,0.0,Giay,5.37,2,,1.0,18.0,10.0,2.0,3.0,11.0,,,,,,3.0,,,,,,,
653,124663,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,0.0,287,Vitória,roque-junior,,0,Roque Santos de Jesus Júnior,2.0,6,False,Roque Júnior,34,0.0,R. Júnior,0.0,3,,,,,,,,,,,,,,,,,,,,
654,124674,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,0.0,276,São Paulo,felipe-negrucci,,0,Felipe Negrucci Berdague,2.0,6,False,Felipe Negrucci,34,0.0,F. Negrucci,0.0,4,,,,,,,,,,,,,,,,,,,,
655,124690,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,2.4,282,Atlético-MG,paulo-vitor,,11,Paulo Vitor Monteiro,1.53,6,True,Paulo Vitor,34,0.43,P. Vitor,0.95,4,,3.0,12.0,11.0,,,5.0,,,,,,,,,,,,,
656,124701,,0.0,276,São Paulo,leandro,,0,Leandro Mathias Silva Bueno,1.0,6,False,Leandro,34,0.0,Leandro,0.0,1,,,,,,,,,,,,,,,,,,,,
657,124728,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,0.0,266,Fluminense,esquerdinha,,5,João Henrique Mendes da Silva,3.39,6,False,Esquerdinha,34,0.0,Esquerdinha,3.28,2,1.0,,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,
658,124757,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,0.0,284,Grêmio,nathan-fernandes,,17,Nathan Ribeiro Fernandes,2.27,6,False,Nathan Fernandes,34,0.0,N. Fernandes,0.8,5,,3.0,8.0,9.0,2.0,5.0,13.0,,,1.0,,1.0,,,,,,,,
659,124821,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,0.0,266,Fluminense,kaua-elias,,22,Kauã Elias Nogueira,4.19,7,False,Kauã Elias,34,0.0,K. Elias,3.46,5,2.0,2.0,7.0,12.0,10.0,10.0,8.0,,5.0,3.0,,,,,,,,,,
660,124912,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,1.9,283,Cruzeiro,jonathan-jesus,,3,Jonathan de Jesus Alves,4.57,6,True,Jonathan Jesus,34,0.01,J. Jesus,3.0,3,,,3.0,2.0,,,2.0,,,,,,1.0,,,,,,,
661,124918,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,0.0,264,Corinthians,renato,,0,Renato Santos da Cruz,1.0,6,False,Renato,34,0.0,Renato,0.0,3,,,,,,,,,,,,,,,,,,,,
662,125000,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,284,Grêmio,wesley-costa,,0,Wesley Costa da Silva,1.0,6,False,Wesley Costa,34,0.0,W. Costa,0.0,2,,,,,,,,,,,,,,,,,,,,
663,125467,,0.0,284,Grêmio,viery,,0,Viery Fernandes Santos Lopes,1.0,6,False,Viery,34,0.0,Viery,0.0,3,,,,,,,,,,,,,,,,,,,,
664,125469,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,0.0,282,Atlético-MG,alisson,,14,Alisson Santana Lopes da Fonseca,4.61,6,False,Alisson,34,0.0,Alisson,2.85,4,,1.0,12.0,14.0,6.0,12.0,22.0,1.0,,1.0,,,,,,,,,,
665,125471,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,0.0,288,Criciúma,serginho,,4,Sérgio Antonio de Luiz Junior,2.54,6,False,Serginho,34,0.0,Serginho,0.77,5,,1.0,2.0,3.0,1.0,,3.0,,,1.0,,,,,,,,,,
666,125746,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,0.0,293,Athlético-PR,dudu,,0,Eduardo Kogitzki Anastacio,1.0,6,False,Dudu,34,0.0,Dudu,0.0,4,,,,,,,,,,,,,,,,,,,,
667,125804,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,0.0,266,Fluminense,rafael-monteiro,,0,Rafael Monteiro Reis,1.0,6,False,Rafael Monteiro,34,0.0,R. Monteiro,0.0,2,,,,,,,,,,,,,,,,,,,,
668,125926,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,4.5,293,Athlético-PR,zapelli,,29,Bruno Zapelli,4.89,6,True,Zapelli,34,-0.15,Zapelli,2.52,4,4.0,3.0,22.0,16.0,11.0,8.0,18.0,2.0,,1.0,,,,,,,,,,
669,126182,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,0.0,267,Vasco,paulinho,,0,Paulo Lucas Santos de Paula,6.0,6,False,Paulinho,34,0.0,Paulinho,0.0,4,,,,,,,,,,,,,,,,,,,,
670,126216,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,10.4,1371,Cuiabá,derik-lacerda,,20,Derik Gean Severino Lacerda,5.15,7,True,Derik Lacerda,34,1.49,D. Lacerda,2.71,5,,7.0,15.0,17.0,4.0,7.0,28.0,,3.0,2.0,,,,,,,,,,
671,126387,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,0.0,266,Fluminense,justen,,0,Lucas da Silva Justen,3.0,6,False,Justen,34,0.0,Justen,0.0,2,,,,,,,,,,,,,,,,,,,,
672,126471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,3.0,283,Cruzeiro,barreal,,25,Álvaro Martín Barreal,5.22,6,True,Barreal,34,0.39,Barreal,3.53,5,4.0,4.0,25.0,19.0,9.0,10.0,20.0,1.0,2.0,,,,,,,,,,,
673,126900,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,2.2,264,Corinthians,igor-coronado,,28,Igor Caique Coronado,6.13,6,True,Igor Coronado,34,0.09,I. Coronado,3.0,4,2.0,6.0,32.0,24.0,6.0,18.0,32.0,1.0,1.0,,,,,,,,,,,
674,126977,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,3.81,280,Bragantino,fernando-seabra,,28,Fernando Seabra,8.45,7,True,Fernando Seabra,34,-0.29,F. Seabra,5.24,6,,,,,,,,,,,,,,,,,,,11.0,
675,127273,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,5.38,263,Botafogo,artur-jorge,,34,Artur Jorge Torres Gomes Araújo Amorim,9.26,7,True,Artur Jorge,34,-0.14,A. Jorge,6.06,6,,,,,,,,,,,,,,,,,,,20.0,
676,127969,,0.0,266,Fluminense,matheus-reis,,0,Matheus dos Reis Francisco,1.0,6,False,Matheus Reis,34,0.0,M. Reis,0.0,5,,,,,,,,,,,,,,,,,,,,
677,128099,,0.0,373,Atlético-GO,randerson,,2,Randerson de Sousa Almeida,1.83,6,False,Randerson,34,0.0,Randerson,0.45,4,,,1.0,1.0,,,,,,,,,,,,,,,,
678,128429,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,0.0,293,Athlético-PR,marcao,,0,Marcos André Paulino Maia,1.0,6,False,Marcão,34,0.0,Marcão,0.0,3,,,,,,,,,,,,,,,,,,,,
679,128431,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,-0.3,293,Athlético-PR,joao-cruz,,14,João Victor Machado Cruz,3.27,7,True,João Cruz,34,-0.34,J. Cruz,2.62,4,2.0,2.0,7.0,12.0,2.0,10.0,5.0,1.0,1.0,,,,,,,,,,,
680,128590,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,0.0,262,Flamengo,rayan-lucas,,0,Rayan Lucas Marques de Souza,3.0,6,False,Rayan Lucas,34,0.0,R. Lucas,0.0,4,,,,,,,,,,,,,,,,,,,,
681,128668,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,0.0,276,São Paulo,william-gomes,,7,William Gomes Carvalho Santos,4.89,6,False,William Gomes,34,0.0,W. Gomes,4.75,5,,2.0,5.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,
682,128669,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,0.0,1371,Cuiabá,luiz-felipe,,0,Luiz Felipe Mathias Silva,1.0,6,False,Luiz Felipe,34,0.0,L. Felipe,0.0,4,,,,,,,,,,,,,,,,,,,,
683,128769,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,0.0,276,São Paulo,talles-wander,,0,Talles Wander Santos Ribeiro,1.0,6,False,Talles Wander,34,0.0,T. Wander,0.0,5,,,,,,,,,,,,,,,,,,,,
684,128915,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,0.0,275,Palmeiras,estevao,,26,Estêvão Willian Almeida de Oliveira Gonçalves,8.53,7,False,Estêvão,34,0.0,Estêvão,7.88,5,8.0,2.0,27.0,22.0,19.0,18.0,25.0,1.0,11.0,6.0,,,,,1.0,,,,,
685,129233,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,0.0,267,Vasco,maxsuell-alegria,,2,Maxsuel Alexandre Alves Soares,1.16,6,False,Maxsuell Alegria,34,0.0,M. Alegria,0.6,5,,,1.0,,,,,,,,,,,,,,,,,
686,129316,,0.8,1371,Cuiabá,david,,1,David Miguel de Souza Arcanjo,1.2,6,True,David,34,0.2,David,0.8,4,,,,,,1.0,,,,,,,,,,,,,,
687,129319,,0.0,1371,Cuiabá,hernandes,,0,Hernandes Fagundes de Alencar,1.0,6,False,Hernandes,34,0.0,Hernandes,0.0,2,,,,,,,,,,,,,,,,,,,,
688,129661,,0.0,265,Bahia,wendel,,0,Wendel Silva Passos,1.0,6,False,Wendel,34,0.0,Wendel,0.0,4,,,,,,,,,,,,,,,,,,,,
689,129663,,0.0,265,Bahia,ruan-pablo,,1,Ruan Pablo Barbosa Sousa,0.87,6,False,Ruan Pablo,34,0.0,R. Pablo,-0.1,5,,,,,,,,,,1.0,,,,,,,,,,
690,129665,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,0.0,267,Vasco,pablo,,0,Pablo de Paula Cardoso,1.0,6,False,Pablo,34,0.0,Pablo,0.0,1,,,,,,,,,,,,,,,,,,,,
691,129666,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,0.0,267,Vasco,jp,,10,João Pedro Murilo de Paula Morais,2.99,5,False,JP,34,0.0,JP,2.32,4,1.0,,12.0,7.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,
692,129697,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,0.0,263,Botafogo,lucas-barreto,,0,Lucas Fonseca Gomes Barreto,1.0,6,False,Lucas Barreto,34,0.0,L. Barreto,0.0,1,,,,,,,,,,,,,,,,,,,,
693,129761,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,0.0,373,Atlético-GO,eduardo,,0,Eduardo Batista dos Santos,1.0,6,False,Eduardo,34,0.0,Eduardo,0.0,1,,,,,,,,,,,,,,,,,,,,
694,129766,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,0.0,373,Atlético-GO,max,,13,Maswel Ananias Silva,1.54,6,False,Max,34,0.0,Max,0.56,5,,3.0,4.0,6.0,3.0,,6.0,,,2.0,,,,,1.0,,,,,
