,atletas.clube.id.full.name,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido,atletas.entrou_em_campo,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.media_num,atletas.atleta_id,atletas.slug,atletas.nome,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.pontos_num,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,SG,DE,GS,V,PS,GC,PP,DP
503,Atlético-MG,1,,6,Gabriel Átila,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,G. Átila,0.0,0.0,111582,gabriel-atila,Gabriel Átila Cardoso da Silva,282,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
504,Vasco,4,,5,Adson,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,Adson,0.0,3.96,111682,adson,Adson Ferreira Soares,267,5.46,31,20,0.0,1.0,2.0,,28.0,7.0,9.0,11.0,18.0,,2.0,,,,,,,,,,
505,Internacional,1,,6,Anthoni,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,Anthoni,0.0,-1.0,111683,anthoni,Anthoni Spier Souza,285,3.48,31,0,0.0,,1.0,,,,,,,,,,,,,,,,,,
506,Flamengo,1,,6,Matheus Cunha,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,M. Cunha,0.0,3.0,111690,matheus-cunha,Matheus Cunha Queiroz,262,5.02,31,2,0.0,,,,,,,,,,,,,1.0,4.0,3.0,,,,,
507,Botafogo,3,,6,Lucas Mezenga,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,L. Mezenga,0.0,0.0,111713,lucas-mezenga,Lucas de Souza Mombra Rosa,263,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
508,Palmeiras,4,,6,Fabinho,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,Fabinho,0.1,1.02,111760,fabinho,Fábio Silva de Freitas,275,2.14,31,18,1.2,,2.0,,5.0,6.0,2.0,3.0,7.0,,1.0,,,,,,,,,,
509,Botafogo,5,,6,Matheus Martins,True,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,M. Martins,-0.21,3.92,111831,matheus-martins,Matheus Martins Silva dos Santos,263,7.03,31,9,0.2,,1.0,,6.0,5.0,6.0,1.0,14.0,,2.0,4.0,,,,,,,,,
510,Fluminense,5,,6,João Neto,False,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,J. Neto,0.0,0.0,111834,joao-neto,João Batista da Cruz Santos Neto,266,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
511,Fluminense,1,,6,Gustavo Ramalho,False,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,G. Ramalho,0.0,0.0,111837,gustavo-ramalho,Gustavo Ramalho Bremer Pinto,266,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
512,Fluminense,3,,6,Felipe Andrade,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,F. Andrade,0.0,2.18,111839,felipe-andrade,Felipe de Andrade Vieira,266,3.56,31,6,0.0,,,,6.0,3.0,,1.0,2.0,,,,,1.0,,,,,,,
513,Athlético-PR,4,,7,Felipinho,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,Felipinho,0.55,1.87,112017,felipinho,Antonio Feliphe Costa Silva,293,3.22,31,10,4.0,,2.0,,14.0,7.0,1.0,1.0,8.0,,,,,,,,,,,,
514,Criciúma,5,,6,Adriano,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,Adriano,0.0,0.0,112020,adriano,Adriano Silveira Borges Filho,288,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
515,Internacional,2,,6,Paulo Victor,False,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,P. Victor,0.0,0.0,112141,paulo-victor,Paulo Victor de Almeida Barbosa,285,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
516,Cruzeiro,1,,6,Gabriel Grando,False,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,G. Grando,0.0,0.0,112616,gabriel-grando,Gabriel Hamester Grando,283,4.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
517,Cruzeiro,2,,6,Kaiki Bruno,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,K. Bruno,0.35,4.53,112709,kaiki-bruno,Kaiki Bruno da Silva,283,6.53,31,14,2.9,,2.0,,26.0,17.0,1.0,5.0,18.0,,,,,5.0,,,,,,,
518,Palmeiras,4,,7,Aníbal Moreno,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,A. Moreno,0.0,3.06,112869,anibal-moreno,Aníbal Ismael Moreno,275,5.33,31,27,0.0,1.0,6.0,,46.0,23.0,5.0,11.0,25.0,,1.0,1.0,,,,,,,,,
519,Juventude,5,,7,Lucas Barbosa,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,L. Barbosa,0.0,4.88,112886,lucas-barbosa,Lucas Henrique Barbosa,286,8.98,31,22,0.0,2.0,7.0,1.0,51.0,44.0,6.0,19.0,27.0,,3.0,4.0,,,,,,,,,
520,Vasco,4,,6,Sforza,True,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,Sforza,-0.38,1.87,112906,sforza,Juan Sebastián Sforza,267,3.51,31,23,0.0,,3.0,,20.0,16.0,1.0,5.0,21.0,1.0,1.0,,,,,,,,,,
521,Cruzeiro,4,,6,Peralta,True,,Peralta,-0.23,1.15,112985,peralta,Fabrizio José Peralta Ramírez,283,2.96,31,6,-0.3,,2.0,,6.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,
522,Juventude,1,,6,Lucas Wingert,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,L. Wingert,0.0,0.0,113014,lucas-wingert,Lucas Leandro Wingert,286,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
523,Fortaleza,4,,6,Kervin Andrade,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,K. Andrade,0.0,2.91,113073,kervin-andrade,Kervin Mario Andrade Navarro,356,5.39,31,10,0.0,1.0,2.0,,9.0,6.0,2.0,4.0,7.0,,1.0,,,,,,,,,,
524,Fortaleza,2,,6,Mancuso,True,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,Mancuso,-0.36,4.34,113078,mancuso,Eros Nazareno Mancuso,356,6.61,31,5,1.2,1.0,1.0,1.0,11.0,13.0,3.0,1.0,4.0,,,,,1.0,,,,,,,
525,Palmeiras,5,,7,Flaco López,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,F. López,0.48,4.64,113103,flaco-lopez,José Manuel Alberto López,275,6.99,31,28,1.9,3.0,7.0,,12.0,41.0,13.0,20.0,22.0,2.0,9.0,16.0,,,,,,1.0,,,
526,Bragantino,2,,6,Nathan Mendes,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,N. Mendes,0.0,2.66,113157,nathan-mendes,Nathan Gabriel de Souza Mendes,280,4.85,31,15,0.0,1.0,5.0,,19.0,12.0,3.0,1.0,13.0,,,1.0,,2.0,,,,,,,
527,Fluminense,5,,6,Marquinhos,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,Marquinhos,0.0,3.93,113158,marquinhos,Marcus Vinícius Oliveira Alencar,266,7.39,31,16,0.0,1.0,2.0,,21.0,15.0,6.0,8.0,31.0,3.0,,1.0,,,,,,1.0,,,
528,Palmeiras,3,,6,Michel,False,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,Michel,0.0,0.0,113159,michel,Michel Augusto Modesto Rafael dos Santos,275,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
529,São Paulo,4,,5,Pablo Maia,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,P. Maia,0.0,2.73,113359,pablo-maia,Pablo Gonçalves Maia Fortunato,276,6.49,31,3,0.0,,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,
530,Atlético-GO,5,,6,Lacava,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,Lacava,0.17,2.1,113434,lacava,Matías Rafael Lacava González,373,3.89,31,7,2.6,,1.0,,6.0,8.0,3.0,6.0,5.0,,,,,,,,,,,,
531,Grêmio,4,,6,Du Queiroz,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,D. Queiroz,0.0,2.31,113687,du-queiroz,Eduardo Santos Queiroz,284,5.31,31,14,0.0,,2.0,,24.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,
532,Bragantino,3,,6,Douglas Mendes,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,D. Mendes,0.0,3.15,114311,douglas-mendes,Douglas Mendes Moreira,280,4.27,31,15,0.0,,2.0,,15.0,19.0,,6.0,2.0,,2.0,,,3.0,,,,,,,
533,Athlético-PR,3,,6,Gamarra,False,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,Gamarra,0.0,2.96,114334,gamarra,Mateo Gamarra González,293,5.73,31,16,0.0,,7.0,,19.0,15.0,6.0,9.0,7.0,1.0,,,,3.0,,,,,,,
534,Cuiabá,2,,6,Juan Tavares,False,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,J. Tavares,0.0,2.67,114497,juan-tavares,Juan Pablo Vilela Tavares,1371,2.48,31,3,0.0,,1.0,,8.0,4.0,,2.0,,,,,1.0,,,,,,,,
535,Flamengo,3,,6,Cleiton,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,Cleiton,0.0,1.1,114790,cleiton,Cleiton Santana dos Santos,262,2.2,31,2,0.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,
536,Juventude,3,,6,Lucas Freitas,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,L. Freitas,0.0,1.75,115141,lucas-freitas,Lucas de Freitas Molarinho Chagas,286,2.26,31,9,0.0,,1.0,1.0,8.0,7.0,,3.0,4.0,,,1.0,2.0,2.0,,,,,,,
537,São Paulo,5,,6,Caio Matheus,False,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,C. Matheus,0.0,0.0,115227,caio-matheus,Caio Matheus da Silva,276,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
538,Flamengo,2,,6,Wesley,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,Wesley,0.15,4.17,115239,wesley,Wesley Vinícius França Lima,262,5.87,31,25,4.8,2.0,1.0,,46.0,30.0,3.0,5.0,43.0,1.0,,2.0,,4.0,,,,,1.0,,
539,Palmeiras,3,,6,Naves,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,Naves,0.0,3.69,115246,naves,Kaiky Marques Naves,275,5.89,31,11,0.0,,1.0,,17.0,17.0,,1.0,1.0,,,,,5.0,,,,,,,
540,Bragantino,4,,6,Jhon Jhon,True,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,J. Jhon,-0.02,3.96,115248,jhon-jhon,Jhonatan dos Santos Rosa,280,5.98,31,12,3.0,1.0,2.0,,22.0,10.0,3.0,3.0,6.0,1.0,1.0,,,,,,,1.0,,,
541,Atlético-MG,3,,6,Rômulo,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,Rômulo,0.0,2.36,115268,romulo,Rômulo Helberte Pereira Junior,282,2.28,31,8,0.0,,2.0,1.0,13.0,9.0,,3.0,1.0,,1.0,,,,,,,,,,
542,Athlético-PR,5,,6,Emersonn,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,Emersonn,0.0,2.32,115273,emersonn,Emersonn Correia da Silva,293,2.38,31,5,2.2,,,,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
543,Juventude,3,,6,Yan Souto,False,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,Y. Souto,0.0,3.33,115511,yan-souto,Yan da Cruz Souto,286,3.69,31,4,0.0,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
544,Fortaleza,5,,6,Iarley,False,,Iarley,0.0,0.0,115524,iarley,Iarley Gilberto de Barros Leal,356,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
545,Athlético-PR,3,,6,Marcos Victor,False,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,M. Victor,0.0,-1.0,115537,marcos-victor,Marcos Victor Ferreira da Silva,293,2.58,31,0,0.0,,1.0,,,,,,,,,,,,,,,,,,
546,Bragantino,2,,6,Marcos Paulo,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,M. Paulo,0.0,0.0,115594,marcos-paulo,Marcos Paulo Lima Batista Silva,280,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
547,Grêmio,4,,6,Mila,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,Mila,0.0,0.0,115671,mila,Lucas Eduardo Müller - Milla,284,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
548,Criciúma,2,,6,Hiago,False,,Hiago,0.0,0.0,115672,hiago,Hiago Accinelli da Roza,288,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
549,Atlético-MG,1,,6,Gabriel Delfim,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,G. Delfim,0.0,0.0,115674,gabriel-delfim,Gabriel Delfim Ferreira,282,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
550,Flamengo,4,,7,Evertton Araújo,True,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,E. Araújo,0.03,2.3,115914,evertton-araujo,Everton Gustavo Fernandes Araújo,262,3.42,31,9,2.6,,1.0,,6.0,3.0,3.0,1.0,6.0,,1.0,,,,,,,,,,
551,Fluminense,5,,5,Lelê,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,Lelê,0.0,0.0,115915,lele,Leanderson da Silva Genésio,266,4.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
552,Cuiabá,4,,6,Denilson,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,Denilson,-0.12,1.75,115986,denilson,Denilson Alves Borges,1371,2.75,31,23,1.0,1.0,5.0,,22.0,23.0,5.0,8.0,19.0,,,,1.0,,,,,,,,
553,Flamengo,4,,7,Matheus Gonçalves,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,M. Gonçalves,0.0,2.75,116012,matheus-goncalves,Matheus Gonçalves Martins,262,4.47,31,9,0.0,,1.0,,9.0,9.0,4.0,3.0,5.0,,1.0,,,,,,,,,,
554,Vitória,5,,6,Zé Hugo,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,Z. Hugo,-0.45,2.18,116056,ze-hugo,José Hugo Sousa dos Santos,287,3.63,31,23,0.0,2.0,2.0,,13.0,11.0,3.0,3.0,14.0,3.0,1.0,1.0,,,,,,,,,
555,Botafogo,2,,6,Cuiabano,True,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,Cuiabano,1.91,6.87,116065,cuiabano,Luís Eduardo Soares da Silva,263,10.31,31,21,12.5,3.0,4.0,,36.0,32.0,8.0,8.0,29.0,1.0,4.0,,1.0,7.0,,,,,,,
556,Grêmio,1,,6,Thiago Beltrame,False,,T. Beltrame,0.0,0.0,116067,thiago-beltrame,Thiago Beltrame Stallbaum,284,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
557,São Paulo,2,,6,João Moreira,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,J. Moreira,0.0,5.53,116137,joao-moreira,João Moreira Sanmartin Souza,276,6.84,31,3,0.0,,,,4.0,3.0,1.0,,3.0,,,,,2.0,,,,,,,
558,Fortaleza,4,,7,Hércules,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,Hércules,0.88,2.88,116447,hercules,Hércules Pereira do Nascimento,356,5.57,31,24,7.4,1.0,5.0,2.0,29.0,32.0,2.0,7.0,8.0,2.0,4.0,,,,,,,,,,
559,Athlético-PR,5,,6,Di Yorio,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,D. Yorio,0.0,2.09,116655,di-yorio,Lucas Gabriel Di Yorio,293,3.69,31,18,0.0,,1.0,,3.0,10.0,4.0,7.0,8.0,,3.0,2.0,,,,,,,,,
560,Criciúma,1,,6,Kauã Moroso,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,K. Moroso,0.0,0.0,116937,kaua-moroso,Kauã Inacio Moroso,288,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
561,Criciúma,2,,6,Guilherme Silva,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,G. Silva,0.0,0.0,116939,guilherme-silva,Guilherme Silva,288,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
562,Criciúma,5,,6,Popó,False,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,Popó,0.0,-0.3,116994,popo,Werik Silva Pinto,288,0.66,31,6,0.0,,,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,
563,Cuiabá,3,,7,Gabriel,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,Gabriel,0.0,1.3,117061,gabriel,Gabriel Knesowitsch,1371,1.83,31,3,0.0,,,,2.0,,,,3.0,,,,,,,,,,,,
564,Bragantino,5,,6,Thiago Borbas,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,T. Borbas,0.0,0.94,117314,thiago-borbas,Thiago Nicolás Borbas Silva,280,3.63,31,19,0.0,,3.0,,5.0,20.0,6.0,2.0,9.0,,1.0,1.0,,,,,,,,,
565,Bahia,1,,6,Gabriel Souza,False,,G. Souza,0.0,0.0,117339,gabriel-souza,Gabriel Gonçalves de Souza,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
566,Botafogo,3,,6,Kawan,False,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,Kawan,0.0,0.0,117343,kawan,Kawan Thomaz Reis de Moraes,263,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
567,Cruzeiro,5,,6,Jhosefer,False,,Jhosefer,0.0,0.6,117350,jhosefer,Jhosefer Raphael Januário,283,1.12,31,1,0.0,,,,1.0,2.0,,,,,,,,,,,,,,,
568,Cruzeiro,1,,6,Otávio,False,,Otávio,0.0,0.0,117404,otavio,Otávio Eleodoro Rezende Costa,283,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
569,Corinthians,2,,6,Léo Maná,False,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,L. Maná,0.0,0.24,117459,leo-mana,Leonardo Mana Hernandes,264,1.11,31,5,0.0,,1.0,,3.0,3.0,,,1.0,,,,1.0,,,,,,,,
570,São Paulo,4,,6,Galoppo,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,Galoppo,0.0,1.25,117579,galoppo,Giuliano Galoppo,276,3.89,31,13,0.0,,2.0,,7.0,8.0,4.0,5.0,7.0,,,,,,,,,,,,
571,Atlético-GO,5,,7,Alejo Cruz,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,A. Cruz,0.6,1.65,117622,alejo-cruz,Alejo Cruz Techera,373,3.11,31,27,4.9,1.0,4.0,,21.0,14.0,6.0,5.0,23.0,,,1.0,,,,,,,,,
572,Corinthians,4,,7,Garro,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,Garro,-1.79,6.63,117632,garro,Rodrigo Garro,264,9.02,31,29,2.1,6.0,8.0,,39.0,32.0,19.0,16.0,96.0,1.0,6.0,4.0,1.0,,,,,,,,
573,São Paulo,1,,6,Young,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,Young,0.0,-1.0,117818,young,Young Navarro Moraes,276,0.64,31,0,0.0,,1.0,,,,,,,,,,,,,,,,,,
574,Cruzeiro,4,,6,Vitinho,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,Vitinho,0.0,1.42,117842,vitinho,Vitor Hugo Amorim de Assis,283,2.44,31,17,0.0,,1.0,,5.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,,,,,,,,,
575,Corinthians,5,,6,Giovane,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,Giovane,0.0,2.22,117849,giovane,Giovane Santana do Nascimento,264,2.89,31,11,0.0,,1.0,,,6.0,4.0,7.0,6.0,2.0,1.0,2.0,,,,,,,,,
576,Corinthians,4,,6,Breno Bidon,True,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,B. Bidon,-0.13,2.17,117910,breno-bidon,Breno de Souza Bidon,264,3.24,31,22,1.1,,5.0,,28.0,24.0,7.0,4.0,30.0,,,1.0,,,,,,,,,
577,Flamengo,3,,6,Iago,False,,Iago,0.0,0.0,118090,iago,Iago Teodoro da Silva Nogueira,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
578,Bragantino,4,,6,Nathan Camargo,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,N. Camargo,0.0,0.0,118175,nathan-camargo,Nathan Camargo dos Santos,280,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
579,Atlético-GO,6,,6,Anderson Gomes,False,https://s.sde.globo.com/media/person_role/2022/05/16/2cac4df92578f2317dc3afe8d728b472_FORMATO.png,A. Gomes,0.0,4.27,118181,anderson-gomes,Anderson Leal Gomes,373,7.01,31,4,0.0,,,,,,,,,,,,,,,,,,,,
580,Grêmio,4,,6,Ronald,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,Ronald,-0.06,0.1,118238,ronald,Ronald Cardoso Falkoski,284,1.73,31,9,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,
581,Cruzeiro,3,,6,Pedrão,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,Pedrão,0.0,0.0,118293,pedrao,Pedro Henrique Franklim da Silva,283,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
582,Criciúma,4,,6,Eliédson,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,Eliédson,0.0,-0.15,118305,eliedson,Eliédson Pereira de Souza,288,2.13,31,2,0.0,,,,,1.0,,,,,,,,,,,,,,,
583,Cuiabá,6,,7,Bernardo Franco,True,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,B. Franco,-0.45,4.14,118368,bernardo-franco,Bernardo Franco Junior,1371,6.79,31,7,2.11,,,,,,,,,,,,,,,,2.0,,,,
584,Criciúma,3,,6,Jackson,False,,Jackson,0.0,0.0,118490,jackson,Jackson Henrique Marcelino Crispim,288,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
585,Flamengo,2,,6,Zé Welinton,False,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,Z. Welinton,0.0,0.0,118501,ze-welinton,José Welinton Campos Menezes,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
586,São Paulo,4,,6,Rodriguinho,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,Rodriguinho,0.0,2.77,118563,rodriguinho,Rodrigo Huendra Almeida Mendonça,276,3.28,31,3,0.0,,,,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
587,Cuiabá,5,,6,Eliel,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,Eliel,-0.07,1.69,118745,eliel,Eliel Chrytian Pereira Silva,1371,3.58,31,15,0.0,,1.0,,6.0,3.0,2.0,4.0,13.0,,1.0,1.0,,,,,,,,,
588,Vasco,4,,7,Mateus Carvalho,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,M. Carvalho,0.17,3.59,118752,mateus-carvalho,Mateus Carvalho dos Santos,267,6.21,31,25,5.3,1.0,8.0,1.0,57.0,32.0,5.0,3.0,25.0,,2.0,2.0,,,,,,,,,
589,Cruzeiro,5,,6,Lautaro Díaz,False,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_UT1KNbY.png,L. Díaz,0.0,2.28,118775,lautaro-diaz,Lautaro Ariel Díaz,283,5.36,31,10,0.0,,1.0,,9.0,8.0,3.0,3.0,3.0,,1.0,1.0,,,,,,,,,
590,Fluminense,4,,6,Victor Hugo,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,V. Hugo,-0.08,-0.13,118802,victor-hugo,Victor Hugo Ramos de Souza,266,1.08,31,4,0.6,,1.0,,1.0,4.0,,,1.0,,,,,,,,,,,,
591,Athlético-PR,6,,7,Lucho González,True,https://s.sde.globo.com/media/person_role/2024/09/24/photo_FORMATO_NPW1OXm.png,L. González,0.91,5.64,120397,lucho-gonzalez,Luis Oscar González,293,9.95,31,4,9.37,,,,,,,,,,,,,,,,1.0,,,,
592,Athlético-PR,2,,6,Léo Derik,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EwfDXbc.png,L. Derik,0.0,0.0,120433,leo-derik,Leonardo Derik Dias Gonçalves,293,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
593,Bragantino,5,,6,Arthur Sousa,False,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,A. Sousa,0.0,-0.22,120856,arthur-sousa,Arthur Sousa Araújo,280,0.84,31,5,0.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
594,Bragantino,2,,6,Dija,False,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,Dija,0.0,0.0,121220,dija,Diego Kauan Silva Santos,280,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
595,Fortaleza,4,,6,Kauan,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,Kauan,0.0,0.73,121237,kauan,Kauan Rodrigues da Silva,356,1.87,31,3,0.0,,,,1.0,,,,2.0,,,,,,,,,,,,
