,atletas.atleta_id,atletas.clube.id.full.name,atletas.foto,atletas.variacao_num,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.jogos_num,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.rodada_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.slug,atletas.pontos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,G,I,SG,DP,PC,FT,PP,PS,CV,V,GC
541,116012,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,0.0,Matheus Gonçalves,M. Gonçalves,0.0,0,False,262,Matheus Gonçalves Martins,7,4.0,,6,4,matheus-goncalves,0.0,,,,,,,,,,,,,,,,,,,,
542,116013,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,0.0,Igor Jesus,I. Jesus,1.15,2,False,262,Igor Jesus Lima,7,3.42,,7,4,igor-jesus,0.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
543,116025,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,0.0,Petterson,Petterson,0.0,0,False,293,Petterson Novaes Reis,7,2.0,,6,5,petterson,0.0,,,,,,,,,,,,,,,,,,,,
544,116034,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,0.0,Victor Hugo,V. Hugo,0.4,3,False,262,Victor Hugo Gomes Silva,7,3.43,,6,4,victor-hugo,0.0,,,,,1.0,,,,,,,,,,,,,,,
545,116056,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,0.0,Zé Hugo,Z. Hugo,-0.15,2,False,287,José Hugo Sousa dos Santos,7,2.96,,6,5,ze-hugo,0.0,,,,,,1.0,,,,,,,,,,,,,,
546,116065,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_Zc2OfZT.png,2.24,Cuiabano,Cuiabano,6.48,5,True,263,Luís Eduardo Soares da Silva,7,8.41,,7,2,cuiabano,12.9,,,2.0,1.0,7.0,6.0,1.0,2.0,8.0,,,2.0,,,,,,,,
547,116067,Grêmio,,0.0,Thiago Beltrame,T. Beltrame,0.0,0,False,284,Thiago Beltrame Stallbaum,7,1.0,,6,1,thiago-beltrame,0.0,,,,,,,,,,,,,,,,,,,,
548,116137,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,2.33,João Moreira,J. Moreira,7.1,1,True,276,João Moreira Sanmartin Souza,7,6.33,,6,2,joao-moreira,7.1,,,,,2.0,1.0,,,,,,1.0,,,,,,,,
549,116432,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,-0.12,Daniel Júnior,D. Júnior,1.5,3,True,287,Daniel de Melo Araújo Junior,7,3.05,,7,4,daniel-junior,1.3,,,,,,,1.0,1.0,5.0,,,,,,,,,,,
550,116447,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,0.34,Hércules,Hércules,3.73,6,True,356,Hércules Pereira do Nascimento,7,5.56,,6,4,hercules,3.0,,,,1.0,10.0,7.0,2.0,2.0,3.0,1.0,,,,,,,,,,
551,116655,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,-0.37,Di Yorio,D. Yorio,0.1,1,True,293,Lucas Gabriel Di Yorio,7,3.63,,6,5,di-yorio,0.1,,,,,,2.0,,1.0,,,1.0,,,,,,,,,
552,116937,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,0.0,Kauã Moroso,K. Moroso,0.0,0,False,288,Kauã Inacio Moroso,7,1.0,,6,1,kaua-moroso,0.0,,,,,,,,,,,,,,,,,,,,
553,116939,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,0.0,Guilherme Silva,G. Silva,0.0,0,False,288,Guilherme Silva,7,1.0,,6,2,guilherme-silva,0.0,,,,,,,,,,,,,,,,,,,,
554,116994,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,-0.88,Popó,Popó,-0.9,3,True,286,Werik Silva Pinto,7,0.64,,6,5,popo,-3.3,,,,,1.0,3.0,,,,,,,,,,,,1.0,,
555,117061,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,0.0,Gabriel,Gabriel,1.95,2,False,1371,Gabriel Knesowitsch,7,2.32,,6,3,gabriel,0.0,,,,,2.0,,,,3.0,,,,,,,,,,,
556,117314,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,-0.2,Thiago Borbas,T. Borbas,1.73,7,True,280,Thiago Nicolás Borbas Silva,7,4.89,,7,5,thiago-borbas,0.5,,,,1.0,2.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,
557,117330,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,2.47,Robert Renan,R. Renan,5.93,3,True,285,Robert Renan Alves Barbosa,7,8.66,,7,3,robert-renan,12.4,,,1.0,1.0,3.0,2.0,,1.0,,,,2.0,,,,,,,,
558,117343,Botafogo,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,0.0,Kawan,Kawan,0.0,0,False,263,Kawan Thomaz Reis de Moraes,7,1.0,,6,3,kawan,0.0,,,,,,,,,,,,,,,,,,,,
559,117350,Cruzeiro,,0.0,Jhosefer,Jhosefer,0.0,0,False,283,Jhosefer Raphael Januário,7,1.0,,6,5,jhosefer,0.0,,,,,,,,,,,,,,,,,,,,
560,117404,Cruzeiro,,0.0,Otávio,Otávio,0.0,0,False,283,Otávio Eleodoro Rezende Costa,7,1.0,,6,1,otavio,0.0,,,,,,,,,,,,,,,,,,,,
561,117459,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,Léo Maná,L. Maná,-0.3,1,False,264,Leonardo Mana Hernandes,7,1.68,,6,2,leo-mana,0.0,,,,,,1.0,,,,,,,,,,,,,,
562,117579,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,0.0,Galoppo,Galoppo,2.0,4,False,276,Giuliano Galoppo,7,5.48,,6,4,galoppo,0.0,,,,1.0,3.0,3.0,4.0,,3.0,,,,,,,,,,,
563,117622,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,0.55,Alejo Cruz,A. Cruz,1.62,5,True,373,Alejo Cruz Techera,7,3.01,,7,5,alejo-cruz,3.6,,,,1.0,5.0,3.0,,,8.0,,,,,,,,,,,
564,117632,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,0.45,Garro,Garro,5.06,7,True,264,Rodrigo Garro,7,7.94,,7,4,garro,7.1,,,1.0,2.0,13.0,10.0,4.0,5.0,22.0,,,,,,,,,,,
565,117711,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,1.18,Pedro Caixinha,P. Caixinha,5.09,7,True,280,Pedro Miguel Faria Caixinha,7,9.65,,7,6,pedro-caixinha,9.46,,,,,,,,,,,,,,,,,,,3.0,
566,117818,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,0.0,Young,Young,0.0,0,False,276,Young Navarro Moraes,7,1.0,,6,1,young,0.0,,,,,,,,,,,,,,,,,,,,
567,117842,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,-0.23,Vitinho,Vitinho,1.5,2,True,283,Vitor Hugo Amorim de Assis,7,2.53,,6,4,vitinho,0.5,,,,,1.0,,,1.0,2.0,,,,,,,,,,,
568,117849,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,0.0,Giovane,Giovane,1.7,1,False,264,Giovane Santana do Nascimento,7,2.3,,6,5,giovane,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,
569,117909,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,-0.61,Wesley,Wesley,4.29,7,True,264,Wesley Gassova Ribeiro Teixeira,7,5.86,,7,5,wesley,-0.9,,,,2.0,7.0,7.0,3.0,1.0,11.0,2.0,2.0,,,,,,,,,
570,117910,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,-0.25,Breno Bidon,B. Bidon,2.08,5,True,264,Breno de Souza Bidon,7,2.75,,7,4,breno-bidon,0.7,,,,1.0,5.0,8.0,3.0,1.0,7.0,,1.0,,,,,,,,,
571,118175,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,0.0,Nathan Camargo,N. Camargo,0.0,0,False,280,Nathan Camargo dos Santos,7,3.0,,6,4,nathan-camargo,0.0,,,,,,,,,,,,,,,,,,,,
572,118238,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,0.0,Ronald,Ronald,0.0,1,False,284,Ronald Cardoso Falkoski,7,3.22,,6,4,ronald,0.0,,,,,,,,,,,,,,,,,,,,
573,118293,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,0.0,Pedrão,Pedrão,0.0,0,False,283,Pedro Henrique Franklim da Silva,7,2.0,,6,3,pedrao,0.0,,,,,,,,,,,,,,,,,,,,
574,118305,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,0.0,Eliédson,Eliédson,-0.3,1,False,288,Eliédson Pereira de Souza,7,2.27,,6,4,eliedson,0.0,,,,,,1.0,,,,,,,,,,,,,,
575,118563,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,0.0,Rodriguinho,Rodriguinho,2.7,2,False,276,Rodrigo Huendra Almeida Mendonça,7,3.13,,6,4,rodriguinho,0.0,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
576,118745,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,0.15,Eliel,Eliel,3.35,2,True,1371,Eliel Chrytian Pereira Silva,7,4.3,,6,5,eliel,1.9,,,,1.0,1.0,1.0,1.0,2.0,8.0,,,,,,,,,,,
577,118752,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,0.0,Mateus Carvalho,M. Carvalho,3.07,6,False,267,Mateus Carvalho dos Santos,7,5.13,,6,4,mateus-carvalho,0.0,,,,2.0,7.0,4.0,2.0,1.0,4.0,1.0,,,,,,,,,,
578,118774,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,0.22,Alexsander,Alexsander,4.93,3,True,266,Alexsander Christian Gomes da Costa - Cristhian,7,7.25,,7,4,alexsander,4.3,,,1.0,1.0,6.0,5.0,,2.0,7.0,,,,,,,,,,,
579,118843,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,0.0,Jacob Montes,J. Montes,7.7,1,False,263,Jacob Christian Montes,7,3.47,,6,4,jacob-montes,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,
580,120444,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,0.0,Ruan,Ruan,0.95,2,False,286,Ruan Pereira Duarte,7,1.35,,6,5,ruan,0.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,
581,120856,Corinthians,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,0.0,Arthur Sousa,A. Sousa,0.0,0,False,264,Arthur Sousa Araújo,7,2.0,,6,5,arthur-sousa,0.0,,,,,,,,,,,,,,,,,,,,
582,121184,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,0.0,Erick Marcus,E. Marcus,1.7,2,False,267,Erick Marcus dos Santos Oliveira do Carmo,7,3.47,,6,5,erick-marcus,0.0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,
583,121220,Bragantino,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,0.0,Dija,Dija,0.0,0,False,280,Diego Kauan Silva Santos,7,1.0,,6,2,dija,0.0,,,,,,,,,,,,,,,,,,,,
584,121237,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,0.0,Kauan,Kauan,0.0,0,False,356,Kauan Rodrigues da Silva,7,2.0,,6,4,kauan,0.0,,,,,,,,,,,,,,,,,,,,
585,121397,Juventude,,0.0,Da Rocha,D. Rocha,0.0,0,False,286,Cauê Pereira da Rocha,7,1.0,,6,2,da-rocha,0.0,,,,,,,,,,,,,,,,,,,,
586,121762,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,-0.34,Guilherme Madruga,G. Madruga,-0.15,2,True,1371,Guilherme Miranda Madruga Gomes,7,2.95,,6,4,guilherme-madruga,-0.3,,,,,,1.0,,,,,,,,,,,,,,
587,121792,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,0.0,André,André,0.0,0,False,284,André Henrique da Silva Martins,7,4.0,,5,5,andre,0.0,,,,,,,,,,,,,,,,,,,,
588,121824,Corinthians,,0.0,Kayke,Kayke,0.0,0,False,264,Kayke Ferrari Guimarães,7,1.0,,6,4,kayke,0.0,,,,,,,,,,,,,,,,,,,,
589,121827,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,0.0,Kauê,Kauê,0.0,0,False,263,Kauê Rodrigues Pessanha,7,1.0,,6,4,kaue,0.0,,,,,,,,,,,,,,,,,,,,
590,121830,Vitória,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,0.01,Janderson,Janderson,2.72,4,True,287,Janderson de Carvalho Costa,7,4.1,,7,5,janderson,3.0,,,,,5.0,3.0,1.0,2.0,6.0,,,,,,,,,,,
591,122300,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,0.0,Ryan,Ryan,0.0,0,False,265,Ryan Carlos Santos de Sousa,7,3.0,,6,2,ryan,0.0,,,,,,,,,,,,,,,,,,,,
592,122301,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,Kennedy,Kennedy,0.0,0,False,265,Kennedy Anderson Gomes Ferreira,7,1.0,,6,5,kennedy,0.0,,,,,,,,,,,,,,,,,,,,
593,122317,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,0.0,Mateus Macedo,M. Macedo,0.0,0,False,373,Matheus Macedo dos Santos,7,1.0,,6,3,mateus-macedo,0.0,,,,,,,,,,,,,,,,,,,,
594,122321,Flamengo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,0.0,Lorran,Lorran,4.95,4,False,262,Lorran Lucas Pereira de Sousa,7,5.74,,7,4,lorran,0.0,,,1.0,,3.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,
595,122380,Vasco,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,0.0,Julião,Julião,0.0,0,False,267,Matheus Gabriel Julião Damasceno,7,1.0,,6,2,juliao,0.0,,,,,,,,,,,,,,,,,,,,
596,122393,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,0.0,Talisson,Talisson,-0.3,1,False,280,Talisson de Almeida,7,2.58,,6,5,talisson,0.0,,,,,,1.0,,,,,,,,,,,,,,
597,122394,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,0.08,Gustavinho,Gustavinho,1.67,7,True,280,Gustavo Ribeiro Neves,7,3.14,,6,4,gustavinho,1.2,,,1.0,,4.0,8.0,1.0,2.0,3.0,,,,,,,,,,,
598,122396,Corinthians,,0.0,Ryan,Ryan,0.0,0,False,264,Ryan Gustavo de Lima,7,1.0,,6,4,ryan,0.0,,,,,,,,,,,,,,,,,,,,
599,122413,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,0.0,Pablo Baianinho,P. Baianinho,0.0,0,False,287,Pablo Santos de Alcantara,7,1.0,,6,4,pablo-baianinho,0.0,,,,,,,,,,,,,,,,,,,,
600,122416,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_Yek8A98.png,0.0,Thiago Mina,T. Mina,0.0,0,False,288,Thiago Henrique de Jesus,7,1.0,,6,3,thiago-mina,0.0,,,,,,,,,,,,,,,,,,,,
601,122420,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,0.0,Lucca,Lucca,0.5,4,False,285,Lucca Holanda Sampaio Tavares,7,1.93,,6,5,lucca,0.0,,,,,1.0,5.0,,1.0,3.0,,,,,,,,,,,
602,122439,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,0.0,Isaac,Isaac,0.0,0,False,266,Isaac Rodrigues de Lima,7,2.0,,6,5,isaac,0.0,,,,,,,,,,,,,,,,,,,,
603,122486,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,0.17,Rayan,Rayan,2.64,5,True,267,Rayan Vitor Simplício Rocha,7,3.75,,7,5,rayan,2.9,,,,,4.0,1.0,2.0,6.0,3.0,,,,,,,,,,,
604,122602,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,0.0,Matheus Belém,M. Belém,0.0,0,False,276,Matheus José Belém de Souza,7,2.0,,6,3,matheus-belem,0.0,,,,,,,,,,,,,,,,,,,,
605,122660,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,0.0,Japa,Japa,0.0,0,False,283,João Wellington Gadelha Melo de Oliveira,7,2.0,,6,4,japa,0.0,,,,,,,,,,,,,,,,,,,,
606,122755,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,0.0,Lucas Cunha,L. Cunha,3.1,2,False,280,Lucas de Souza Cunha,7,5.39,,6,3,lucas-cunha,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,
607,122819,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,0.0,Gustavo Daniel,G. Daniel,0.0,0,False,373,Gustavo Daniel da Silva Gonçalves,7,1.0,,6,2,gustavo-daniel,0.0,,,,,,,,,,,,,,,,,,,,
608,122861,Juventude,,0.0,Abner,Abner,0.0,1,False,286,Abner Salles da Silva,7,0.81,,6,3,abner,0.0,,,,,,,,,,,,,,,,,,,,
609,122887,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,-0.2,Emiliano Rodríguez,E. Rodríguez,0.72,6,True,373,Emiliano Rodríguez Rosales,7,3.11,,6,5,emiliano-rodriguez,0.0,,,,,,3.0,2.0,1.0,5.0,,5.0,,,,,,,,,
610,122995,Bahia,,0.0,Marcello,Marcello,0.0,0,False,265,Marcello Gesteira de Souza,7,1.0,,6,3,marcello,0.0,,,,,,,,,,,,,,,,,,,,
611,123005,Bahia,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,0.0,Sidney,Sidney,0.0,0,False,265,Sidney de Carvalho Duarte,7,1.0,,6,4,sidney,0.0,,,,,,,,,,,,,,,,,,,,
612,123153,Grêmio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,0.0,Zinho,Zinho,0.0,0,False,284,Luis Henrique Hoffmann,7,1.0,,6,5,zinho,0.0,,,,,,,,,,,,,,,,,,,,
613,123359,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,0.08,Cadu,Cadu,0.7,3,True,282,Carlos Eduardo Amaral Pereira de Castro,7,1.92,,6,5,cadu,1.2,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
614,123360,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,-0.76,Cauly,Cauly,3.02,6,True,265,Cauly Oliveira Souza,7,7.15,,7,4,cauly,2.5,,,1.0,,2.0,2.0,2.0,3.0,7.0,,,,,,1.0,,,,,
615,123494,Bahia,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,0.0,Roger,Roger,0.0,0,False,265,Roger Gabriel Farias de Jesus,7,1.0,,6,4,roger,0.0,,,,,,,,,,,,,,,,,,,,
616,123497,Bahia,,0.0,Jota,Jota,0.0,0,False,265,João Victor Broad Moreira Guimarães,7,1.0,,6,4,jota,0.0,,,,,,,,,,,,,,,,,,,,
617,123713,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_OfBNMI6.png,-0.15,Luis Guilherme,L. Guilherme,2.02,5,True,275,Luis Guilherme Lira dos Santos,7,3.04,,2,4,luis-guilherme,1.6,,,1.0,,1.0,,,3.0,3.0,,,,,,,,,,,
618,123717,Grêmio,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,-0.24,Zé Guilherme,Z. Guilherme,2.13,4,True,284,José Guilherme de Lima Costa,7,2.24,,6,2,ze-guilherme,0.5,,,,,3.0,2.0,,,1.0,,,1.0,,,,,,,,
619,123873,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,0.0,Palacios,Palacios,0.0,0,False,282,Brahian Palacios Alzate,7,3.0,,6,5,palacios,0.0,,,,,,,,,,,,,,,,,,,,
620,123960,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,0.0,Fábio,Fábio,0.0,0,False,287,Fábio Soares dos Santos,7,2.0,,6,5,fabio,0.0,,,,,,,,,,,,,,,,,,,,
621,124158,Bragantino,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,0.0,Everton,Everton,0.0,0,False,280,Everton Tiago Barella de Souza Messias,7,1.0,,6,5,everton,0.0,,,,,,,,,,,,,,,,,,,,
622,124239,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,0.41,Henry Mosquera,H. Mosquera,0.72,7,True,280,Henry David Mosquera Sánchez,7,2.94,,7,5,henry-mosquera,3.1,,,,2.0,2.0,8.0,4.0,1.0,3.0,,1.0,,,,,,,,,
623,124247,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,0.0,Isaac,Isaac,0.0,0,False,282,Isaac Aguiar Tomich,7,1.0,,6,5,isaac,0.0,,,,,,,,,,,,,,,,,,,,
624,124271,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,0.0,Gustavo Prado,G. Prado,0.95,4,False,285,Gustavo Prado Alves,7,1.68,,6,4,gustavo-prado,0.0,,,,,2.0,4.0,,2.0,2.0,,,,,,,,,,,
625,124275,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,0.0,Gabriel Carvalho,G. Carvalho,0.0,0,False,285,Gabriel Carvalho Teixeira,7,1.0,,6,4,gabriel-carvalho,0.0,,,,,,,,,,,,,,,,,,,,
626,124280,Internacional,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,0.0,Ricardo Mathias,R. Mathias,0.0,0,False,285,Ricardo Mathias da Silva,7,2.0,,6,5,ricardo-mathias,0.0,,,,,,,,,,,,,,,,,,,,
627,124340,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,0.0,Allyson,Allyson,2.4,1,False,1371,Allyson Aires dos Santos,7,3.31,,6,3,allyson,0.0,,,,,2.0,,,,,,,,,,,,,,,
628,124369,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,0.0,Léo Aragão,L. Aragão,0.0,0,False,283,Leonardo de Aragão Carvalho,7,2.0,,6,1,leo-aragao,0.0,,,,,,,,,,,,,,,,,,,,
629,124481,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,0.0,Mateo Ponte,M. Ponte,5.58,4,False,263,Mateo Ponte Costa,7,6.43,,6,2,mateo-ponte,0.0,,,,1.0,9.0,6.0,,1.0,1.0,1.0,,1.0,,,,,,,,
630,124509,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,0.0,Romeo Benítez,R. Benítez,0.0,0,False,293,Bernardo Romeo Benítez Fariña,7,3.0,,6,5,romeo-benitez,0.0,,,,,,,,,,,,,,,,,,,,
631,124674,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,0.0,Felipe Negrucci,F. Negrucci,0.0,0,False,276,Felipe Negrucci Berdague,7,2.0,,6,4,felipe-negrucci,0.0,,,,,,,,,,,,,,,,,,,,
632,124690,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,0.0,Paulo Vitor,P. Vitor,0.0,0,False,282,Paulo Vitor Monteiro,7,1.0,,5,4,paulo-vitor,0.0,,,,,,,,,,,,,,,,,,,,
633,124757,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,0.0,Nathan Fernandes,N. Fernandes,0.08,4,False,284,Nathan Ribeiro Fernandes,7,2.35,,2,5,nathan-fernandes,0.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,
634,124821,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,0.0,Kauã Elias,K. Elias,-0.2,3,False,266,Kauã Elias Nogueira,7,1.15,,6,5,kaua-elias,0.0,,,,,,2.0,,,,,,,,,,,,,,
635,125000,Grêmio,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,0.0,Wesley Costa,W. Costa,0.0,0,False,284,Wesley Costa da Silva,7,1.0,,6,2,wesley-costa,0.0,,,,,,,,,,,,,,,,,,,,
636,125050,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,-0.27,Robert,Robert,2.5,2,True,283,Robert Vinicius Rodrigues Silva,7,3.0,,6,5,robert,0.0,,,1.0,,,,,,,,,,,,,,,,,
637,125467,Grêmio,,0.0,Viery,Viery,0.0,0,False,284,Viery Fernandes Santos Lopes,7,1.0,,6,3,viery,0.0,,,,,,,,,,,,,,,,,,,,
638,125469,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,-0.19,Alisson,Alisson,1.78,5,True,282,Alisson Santana Lopes da Fonseca,7,3.68,,6,4,alisson,1.3,,,,,2.0,4.0,1.0,5.0,5.0,,,,,,,,,,,
