,atletas.atleta_id,atletas.apelido,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.status_id,atletas.preco_num,atletas.nome,atletas.media_num,atletas.foto,atletas.posicao_id,atletas.clube_id,atletas.slug,CA,DS,FC,FF,FS,FT,I,A,FD,G,PP,SG,CV,PC,PS,GC,V,DE,GS,DP
460,107908,Hugo,-0.89,25,,True,Corinthians,0.0,36,Hugo,6,6.82,Hugo Ferreira de Farias,4.15,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,2,264,hugo,3.0,41.0,38.0,9.0,11.0,2.0,1.0,4.0,1.0,,,6.0,,1.0,,,,,,
461,107950,Fausto Vera,0.0,21,,False,Atlético-MG,0.0,36,F. Vera,7,4.75,Fausto Mariano Vera,3.34,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_Nu8Wc03.png,4,282,fausto-vera,,27.0,24.0,17.0,11.0,1.0,,,8.0,2.0,,,,,,1.0,,,,
462,108133,Isidro Pitta,0.72,30,,True,Cuiabá,5.6,36,I. Pitta,7,5.23,Isidro Miguel Pitta Saldívar,2.65,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,5,1371,isidro-pitta,5.0,6.0,26.0,21.0,28.0,1.0,26.0,1.0,16.0,4.0,1.0,,,,2.0,,,,,
463,108358,Almada,0.0,14,,False,Botafogo,0.0,36,Almada,6,6.97,Thiago Ezequiel Almada,2.83,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,4,263,almada,,9.0,4.0,11.0,15.0,,,,8.0,1.0,1.0,,,,,,,,,
464,108548,Aravena,0.32,11,,True,Grêmio,3.6,36,Aravena,7,3.96,Alexander Ernesto Aravena Guzmán,2.91,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,5,284,aravena,,,1.0,2.0,9.0,,2.0,2.0,7.0,1.0,,,,,,,,,,
465,108624,Arriagada,0.0,0,,False,Athlético-PR,0.0,36,Arriagada,6,3.0,Luciano Daniel Arriagada García,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,5,293,arriagada,,,,,,,,,,,,,,,,,,,,
466,108670,Alcaraz,-0.06,10,,True,Flamengo,2.4,36,Alcaraz,6,7.67,Carlos Jonás Alcaráz,4.07,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,4,262,alcaraz,1.0,12.0,8.0,6.0,6.0,2.0,1.0,1.0,5.0,1.0,,,1.0,,,,,,,
467,108752,David,0.0,2,,False,Juventude,0.0,36,David,6,2.84,David da Hora da Conceição,0.85,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,5,286,david,,1.0,,,1.0,,,,,,,,,,,,,,,
468,109096,Plata,1.02,8,,True,Flamengo,7.5,36,Plata,7,5.74,Gonzalo Jordy Plata Jiménez,2.38,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,5,262,plata,1.0,5.0,10.0,3.0,3.0,1.0,3.0,,2.0,1.0,,,,,,,,,,
469,109114,Matheus Nascimento,0.0,1,,False,Botafogo,0.0,36,M. Nascimento,6,2.16,Matheus Nascimento de Paula,1.7,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,5,263,matheus-nascimento,,1.0,,,1.0,,,,,,,,,,,,,,,
470,109282,Luiz Henrique,0.0,32,,False,Botafogo,0.0,36,L. Henrique,6,10.48,Luiz Henrique André Rosa da Silva,5.77,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,5,263,luiz-henrique,4.0,50.0,31.0,24.0,63.0,,9.0,3.0,14.0,7.0,,,1.0,,3.0,,,,,
471,109461,Calebe,0.02,6,,True,Fortaleza,1.3,36,Calebe,6,3.81,Calebe Gonçalves Ferreira da Silva,0.38,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,4,356,calebe,1.0,1.0,3.0,2.0,3.0,,1.0,,,,,,,,,,,,,
472,109573,Martinelli,-0.37,27,,True,Fluminense,-0.3,36,Martinelli,7,4.9,Matheus Martinelli Lima,2.62,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,4,266,martinelli,6.0,38.0,34.0,3.0,21.0,,,2.0,1.0,2.0,,,,,1.0,,,,,
473,109668,Hugo,0.0,9,,False,Botafogo,0.0,36,Hugo,6,7.47,Hugo Gonçalves Ferreira Neto,4.55,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,2,263,hugo,,12.0,6.0,1.0,7.0,,,1.0,,,,4.0,,1.0,,,,,,
474,109966,Monsalve,-0.1,13,,True,Grêmio,0.5,36,Monsalve,6,7.11,Miguel Ángel Monsalve Gonzáles - González,4.07,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,4,284,monsalve,,8.0,11.0,6.0,21.0,1.0,,1.0,2.0,3.0,,,1.0,,,,,,,
475,110062,João Neto,0.0,0,,False,Bragantino,0.0,36,J. Neto,6,3.0,João Roberto Rota Neto,0.0,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,4,280,joao-neto,,,,,,,,,,,,,,,,,,,,
476,110193,Lázaro,0.0,17,,False,Palmeiras,0.0,36,Lázaro,6,5.02,Lázaro Vinicius Marques,2.93,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,5,275,lazaro,,4.0,9.0,13.0,13.0,1.0,1.0,,10.0,2.0,,,,,,,,,,
477,110208,Jhonatan,0.0,0,,False,Fortaleza,0.0,36,Jhonatan,6,1.0,Jhonatan Paulo da Silva,0.0,,3,356,jhonatan,,,,,,,,,,,,,,,,,,,,
478,110260,Palacios,0.0,0,,False,Corinthians,0.0,36,Palacios,5,5.0,Diego José Palacios Espinoza,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,2,264,palacios,,,,,,,,,,,,,,,,,,,,
479,110311,José Martínez,-0.56,9,,True,Corinthians,-1.6,36,J. Martínez,6,3.72,José Andrés Martínez Torres,1.78,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,4,264,jose-martinez,5.0,18.0,13.0,1.0,7.0,,,,,,,,,1.0,,,,,,
480,110426,Bernabéi,0.85,15,,True,Internacional,8.0,36,Bernabéi,7,8.88,Alexandro Ezequiel Bernabéi,7.29,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,2,285,bernabei,2.0,34.0,29.0,5.0,15.0,1.0,1.0,3.0,4.0,3.0,,4.0,,,1.0,,,,,
481,110506,Abel Ferreira,0.0,34,,False,Palmeiras,0.0,36,A. Ferreira,6,11.91,Abel Fernando Moreira Ferreira,6.3,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6,275,abel-ferreira,,,,,,,,,,,,,,,,,20.0,,,
482,110510,Aguirre,0.0,1,,False,Internacional,0.0,36,Aguirre,6,7.66,Braian Aguirre Nahuel,8.4,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,2,285,aguirre,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
483,110624,Mateus,0.0,0,,False,Palmeiras,0.0,36,Mateus,6,2.0,Mateus Oliveira Mendes,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,1,275,mateus,,,,,,,,,,,,,,,,,,,,
484,110667,Machuca,0.0,13,,False,Fortaleza,0.0,36,Machuca,6,3.62,Imanol Machuca,1.53,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,5,356,machuca,,1.0,4.0,2.0,6.0,,,1.0,2.0,1.0,,,,,,,,,,
485,110668,Esquivel,0.2,30,,True,Athlético-PR,5.0,36,Esquivel,7,8.21,Lucas Ángel Esquivel,4.64,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,2,293,esquivel,3.0,59.0,32.0,7.0,23.0,,1.0,4.0,6.0,,,8.0,1.0,,,,,,,
486,110698,Mycael,0.84,15,,True,Athlético-PR,9.0,36,Mycael,7,4.89,Mycael Pontes Moreira,3.37,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,1,293,mycael,1.0,,,,1.0,,,,,,,3.0,1.0,,,,,46.0,17.0,1.0
487,110708,Pedro Rangel,0.0,6,,False,Atlético-GO,0.0,36,P. Rangel,6,3.93,Pedro Felipe de Faria Rangel,2.37,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,1,373,pedro-rangel,3.0,1.0,,,,,,,,,,1.0,,,,,,22.0,12.0,
488,110715,Andrés Hurtado,0.05,14,,True,Bragantino,0.8,36,A. Hurtado,7,4.51,José Andrés Hurtado Cheme,2.68,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,2,280,andres-hurtado,2.0,12.0,14.0,5.0,6.0,,1.0,,2.0,,,4.0,,,,,,,,
489,110727,Rubens,0.0,13,,False,Atlético-MG,0.0,36,Rubens,6,6.49,Rubens Antônio Dias,4.93,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Dq6NxJq.png,2,282,rubens,2.0,33.0,11.0,8.0,10.0,1.0,6.0,1.0,,,,3.0,1.0,1.0,,,,,,
490,110759,John Kennedy,0.0,18,,False,Fluminense,0.0,36,J. Kennedy,6,4.14,John Kennedy Batista de Souza,0.98,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,5,266,john-kennedy,,4.0,12.0,5.0,16.0,,3.0,,4.0,,,,,,,,,,,
491,110760,Biel,-1.02,22,,True,Bahia,1.0,36,Biel,6,8.15,Gabriel Teixeira Aragão,4.44,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,5,265,biel,3.0,11.0,7.0,9.0,21.0,2.0,3.0,4.0,5.0,5.0,,,,,,,,,,
492,110909,Guilherme Lopes,0.0,11,,False,Bragantino,0.0,36,G. Lopes,6,4.12,Guilherme Lopes de Almeida,2.93,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,2,280,guilherme-lopes,1.0,13.0,6.0,3.0,4.0,,1.0,1.0,,,,2.0,,,,,,,,
493,111005,Léo Naldi,0.0,19,,False,Vitória,0.0,36,L. Naldi,6,4.02,Leonardo Naldi de Matos,2.05,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,4,287,leo-naldi,6.0,32.0,21.0,4.0,15.0,,,,2.0,,,,,,,,,,,
494,111166,Rômulo,0.0,9,,False,Palmeiras,0.0,36,Rômulo,6,3.57,Rômulo Azevedo Simão,1.02,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,4,275,romulo,,5.0,4.0,3.0,4.0,,,,,,,,,,,,,,,
495,111246,Alix Vinicius,0.34,22,,True,Atlético-GO,2.4,36,A. Vinicius,7,2.45,Alix Vinicius de Souza Sampaio,1.73,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,3,373,alix-vinicius,2.0,22.0,20.0,6.0,7.0,,2.0,,3.0,,,4.0,2.0,,,2.0,,,,
496,111309,Gustavo Martins,0.0,18,,False,Grêmio,0.0,36,G. Martins,6,5.29,Gustavo Martins de Souza Santos,2.87,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,3,284,gustavo-martins,1.0,13.0,16.0,2.0,6.0,,1.0,,2.0,2.0,,5.0,1.0,,,1.0,,,,
497,111332,Kelvi Gomes,0.0,0,,False,Juventude,0.0,36,K. Gomes,6,2.0,Kelvi Chiesa Gomes,0.0,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,4,286,kelvi-gomes,,,,,,,,,,,,,,,,,,,,
498,111392,Weverton,0.0,0,,False,Cruzeiro,0.0,36,Weverton,6,1.0,Weverton Silva de Andrade,0.0,,3,283,weverton,,,,,,,,,,,,,,,,,,,,
499,111407,Luis Mandaca,0.0,26,,False,Juventude,0.0,36,L. Mandaca,6,3.96,Luis Gustavo da Silva Machado Duarte,2.93,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,4,286,luis-mandaca,5.0,18.0,20.0,11.0,15.0,1.0,2.0,1.0,9.0,4.0,,,,1.0,,,,,,
500,111466,Victor Gabriel,0.0,0,,False,Internacional,0.0,36,V. Gabriel,6,1.0,Victor Gabriel da Conceição Ribeiro,0.0,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,3,285,victor-gabriel,,,,,,,,,,,,,,,,,,,,
501,111582,Gabriel Átila,0.0,0,,False,Atlético-MG,0.0,36,G. Átila,6,1.0,Gabriel Átila Cardoso da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,1,282,gabriel-atila,,,,,,,,,,,,,,,,,,,,
502,111682,Adson,0.0,20,,False,Vasco,0.0,36,Adson,5,5.46,Adson Ferreira Soares,3.96,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,4,267,adson,2.0,28.0,7.0,11.0,18.0,,,1.0,9.0,2.0,,,,,,,,,,
503,111683,Anthoni,0.0,0,,False,Internacional,0.0,36,Anthoni,6,3.48,Anthoni Spier Souza,-1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,1,285,anthoni,1.0,,,,,,,,,,,,,,,,,,,
504,111690,Matheus Cunha,0.0,2,,False,Flamengo,0.0,36,M. Cunha,6,5.02,Matheus Cunha Queiroz,3.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,1,262,matheus-cunha,,,,,,,,,,,,1.0,,,,,,4.0,3.0,
505,111713,Lucas Mezenga,0.0,0,,False,Botafogo,0.0,36,L. Mezenga,6,2.0,Lucas de Souza Mombra Rosa,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,3,263,lucas-mezenga,,,,,,,,,,,,,,,,,,,,
506,111760,Fabinho,0.0,19,,False,Palmeiras,0.0,36,Fabinho,6,2.04,Fábio Silva de Freitas,0.99,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,4,275,fabinho,2.0,5.0,6.0,3.0,8.0,,,,2.0,1.0,,,,,,,,,,
507,111831,Matheus Martins,0.0,11,,False,Botafogo,0.0,36,M. Martins,6,6.82,Matheus Martins Silva dos Santos,3.39,https://s.sde.globo.com/media/person_role/2024/07/30/photo_FORMATO.png,5,263,matheus-martins,1.0,6.0,5.0,2.0,14.0,,4.0,,7.0,2.0,,,,,,,,,,
508,111834,João Neto,0.0,0,,False,Fluminense,0.0,36,J. Neto,6,1.0,João Batista da Cruz Santos Neto,0.0,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,5,266,joao-neto,,,,,,,,,,,,,,,,,,,,
509,111837,Gustavo Ramalho,0.0,0,,False,Fluminense,0.0,36,G. Ramalho,6,1.0,Gustavo Ramalho Bremer Pinto,0.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,1,266,gustavo-ramalho,,,,,,,,,,,,,,,,,,,,
510,111839,Felipe Andrade,0.0,6,,False,Fluminense,0.0,36,F. Andrade,6,3.56,Felipe de Andrade Vieira,2.18,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,3,266,felipe-andrade,,6.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,
511,112017,Felipinho,0.2,15,,True,Athlético-PR,2.6,36,Felipinho,7,3.7,Antonio Feliphe Costa Silva,2.73,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,4,293,felipinho,3.0,32.0,17.0,2.0,11.0,,,,3.0,,,,,,,,,,,
512,112020,Adriano,0.0,0,,False,Criciúma,0.0,36,Adriano,6,1.0,Adriano Silveira Borges Filho,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,5,288,adriano,,,,,,,,,,,,,,,,,,,,
513,112141,Paulo Victor,0.0,0,,False,Internacional,0.0,36,P. Victor,6,3.0,Paulo Victor de Almeida Barbosa,0.0,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,2,285,paulo-victor,,,,,,,,,,,,,,,,,,,,
514,112616,Gabriel Grando,0.0,0,,False,Cruzeiro,0.0,36,G. Grando,6,4.0,Gabriel Hamester Grando,0.0,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,1,283,gabriel-grando,,,,,,,,,,,,,,,,,,,,
515,112709,Kaiki Bruno,0.0,15,,False,Cruzeiro,0.0,36,K. Bruno,6,7.75,Kaiki Bruno da Silva,4.95,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,2,283,kaiki-bruno,3.0,28.0,18.0,6.0,20.0,,,,1.0,1.0,,5.0,,,,,,,,
516,112869,Aníbal Moreno,0.0,30,,False,Palmeiras,0.0,36,A. Moreno,6,5.56,Aníbal Ismael Moreno,3.02,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,4,275,anibal-moreno,7.0,52.0,27.0,12.0,30.0,,1.0,1.0,5.0,1.0,,,,,,,,,,
517,112886,Lucas Barbosa,0.0,26,,False,Juventude,0.0,36,L. Barbosa,6,9.5,Lucas Henrique Barbosa,5.55,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,5,286,lucas-barbosa,8.0,58.0,49.0,23.0,28.0,1.0,4.0,2.0,13.0,5.0,,,1.0,,,,,,,
518,112906,Sforza,0.0,24,,False,Vasco,0.0,36,Sforza,7,3.68,Juan Sebastián Sforza,1.86,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,4,267,sforza,3.0,21.0,16.0,5.0,22.0,1.0,,,1.0,1.0,,,,,,,,,,
519,112985,Peralta,0.0,7,,False,Cruzeiro,0.0,36,Peralta,6,3.24,Fabrizio José Peralta Ramírez,1.29,,4,283,peralta,2.0,8.0,8.0,2.0,2.0,,,,1.0,,,,,,,,,,,
520,113014,Lucas Wingert,0.0,0,,False,Juventude,0.0,36,L. Wingert,6,3.0,Lucas Leandro Wingert,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,1,286,lucas-wingert,,,,,,,,,,,,,,,,,,,,
521,113073,Kervin Andrade,-0.09,11,,True,Fortaleza,0.9,36,K. Andrade,6,5.3,Kervin Mario Andrade Navarro,2.73,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,4,356,kervin-andrade,2.0,9.0,7.0,4.0,7.0,,,1.0,3.0,1.0,,,,,,,,,,
522,113078,Mancuso,0.0,8,,False,Fortaleza,0.0,36,Mancuso,6,9.55,Eros Nazareno Mancuso,7.22,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,2,356,mancuso,2.0,16.0,16.0,5.0,7.0,1.0,,1.0,4.0,1.0,,4.0,1.0,,,,,,,
523,113103,Flaco López,0.0,31,,False,Palmeiras,0.0,36,F. López,6,6.62,José Manuel Alberto López,4.48,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,5,275,flaco-lopez,8.0,12.0,43.0,20.0,23.0,2.0,17.0,3.0,15.0,10.0,,,,,1.0,,,,,
524,113157,Nathan Mendes,0.0,15,,False,Bragantino,0.0,36,N. Mendes,5,4.85,Nathan Gabriel de Souza Mendes,2.66,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,2,280,nathan-mendes,5.0,19.0,12.0,1.0,13.0,,1.0,1.0,3.0,,,2.0,,,,,,,,
525,113158,Marquinhos,0.0,17,,False,Fluminense,0.0,36,Marquinhos,6,7.4,Marcus Vinícius Oliveira Alencar,3.9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,5,266,marquinhos,2.0,21.0,15.0,8.0,32.0,4.0,1.0,1.0,6.0,,,,,,1.0,,,,,
526,113159,Michel,0.0,0,,False,Palmeiras,0.0,36,Michel,6,2.0,Michel Augusto Modesto Rafael dos Santos,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,3,275,michel,,,,,,,,,,,,,,,,,,,,
527,113359,Pablo Maia,0.0,3,,False,São Paulo,0.0,36,P. Maia,5,6.49,Pablo Gonçalves Maia Fortunato,2.73,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,4,276,pablo-maia,,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,
528,113434,Lacava,0.0,10,,False,Atlético-GO,0.0,36,Lacava,6,3.46,Matías Rafael Lacava González,1.84,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,5,373,lacava,2.0,9.0,10.0,7.0,7.0,,1.0,,3.0,,,,,,,,,,,
529,113687,Du Queiroz,0.0,14,,False,Grêmio,0.0,36,D. Queiroz,6,5.31,Eduardo Santos Queiroz,2.31,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,4,284,du-queiroz,2.0,24.0,6.0,4.0,1.0,,,,3.0,,,,,,,,,,,
530,114311,Douglas Mendes,-0.79,16,,True,Bragantino,0.0,36,D. Mendes,6,3.48,Douglas Mendes Moreira,2.95,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,3,280,douglas-mendes,2.0,15.0,19.0,6.0,2.0,,,,,2.0,,3.0,,,,,,,,
531,114334,Gamarra,0.0,19,,False,Athlético-PR,0.0,36,Gamarra,6,5.77,Mateo Gamarra González,2.99,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,3,293,gamarra,7.0,22.0,15.0,10.0,7.0,1.0,,,6.0,,,4.0,,,,,,,,
532,114497,Juan Tavares,0.0,3,,False,Cuiabá,0.0,36,J. Tavares,6,2.48,Juan Pablo Vilela Tavares,2.67,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,2,1371,juan-tavares,1.0,8.0,4.0,2.0,,,,,,,,,,1.0,,,,,,
533,114790,Cleiton,0.0,3,,False,Flamengo,0.0,36,Cleiton,6,1.89,Cleiton Santana dos Santos,0.73,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,3,262,cleiton,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
534,115141,Lucas Freitas,0.0,13,,False,Juventude,0.0,36,L. Freitas,6,2.27,Lucas de Freitas Molarinho Chagas,1.64,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,3,286,lucas-freitas,1.0,11.0,10.0,3.0,4.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,
535,115227,Caio Matheus,0.0,0,,False,São Paulo,0.0,36,C. Matheus,6,2.0,Caio Matheus da Silva,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,276,caio-matheus,,,,,,,,,,,,,,,,,,,,
536,115239,Wesley,-0.04,28,,True,Flamengo,6.9,36,Wesley,7,6.46,Wesley Vinícius França Lima,4.53,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,2,262,wesley,1.0,57.0,34.0,6.0,48.0,1.0,2.0,2.0,5.0,,,5.0,,,,1.0,,,,
537,115246,Naves,0.0,11,,False,Palmeiras,0.0,36,Naves,6,5.89,Kaiky Marques Naves,3.69,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,3,275,naves,1.0,17.0,17.0,1.0,1.0,,,,,,,5.0,,,,,,,,
538,115248,Jhon Jhon,0.03,17,,True,Bragantino,2.6,36,J. Jhon,7,6.07,Jhonatan dos Santos Rosa,3.96,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,4,280,jhon-jhon,2.0,30.0,11.0,3.0,12.0,1.0,,2.0,5.0,1.0,,,,,1.0,,,,,
539,115268,Rômulo,0.0,8,,False,Atlético-MG,0.0,36,Rômulo,6,2.28,Rômulo Helberte Pereira Junior,2.36,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,3,282,romulo,2.0,13.0,9.0,3.0,1.0,,,,,1.0,,,1.0,,,,,,,
540,115273,Emersonn,-0.02,10,,True,Athlético-PR,1.2,36,Emersonn,6,2.24,Emersonn Correia da Silva,1.74,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,5,293,emersonn,,9.0,6.0,3.0,5.0,,1.0,,3.0,,,,,,,,,,,
541,115511,Yan Souto,0.0,4,,False,Juventude,0.0,36,Y. Souto,6,3.69,Yan da Cruz Souto,3.33,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,3,286,yan-souto,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,
542,115524,Iarley,0.0,0,,False,Fortaleza,0.0,36,Iarley,6,1.0,Iarley Gilberto de Barros Leal,0.0,,5,356,iarley,,,,,,,,,,,,,,,,,,,,
543,115537,Marcos Victor,0.0,1,,False,Athlético-PR,0.0,36,M. Victor,6,2.66,Marcos Victor Ferreira da Silva,0.0,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,3,293,marcos-victor,1.0,,,,,,,,,,,,,,,,,,,
544,115594,Marcos Paulo,0.0,0,,False,Bragantino,0.0,36,M. Paulo,6,1.0,Marcos Paulo Lima Batista Silva,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,2,280,marcos-paulo,,,,,,,,,,,,,,,,,,,,
545,115671,Mila,0.0,0,,False,Grêmio,0.0,36,Mila,6,3.0,Lucas Eduardo Müller - Milla,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,4,284,mila,,,,,,,,,,,,,,,,,,,,
546,115672,Hiago,0.0,0,,False,Criciúma,0.0,36,Hiago,6,1.0,Hiago Accinelli da Roza,0.0,,2,288,hiago,,,,,,,,,,,,,,,,,,,,
547,115674,Gabriel Delfim,0.0,1,,False,Atlético-MG,0.0,36,G. Delfim,6,2.15,Gabriel Delfim Ferreira,1.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,1,282,gabriel-delfim,,,,,,,,,,,,,,,,,,2.0,1.0,
548,115914,Evertton Araújo,0.77,12,,True,Flamengo,6.2,36,E. Araújo,7,3.97,Everton Gustavo Fernandes Araújo,2.38,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,4,262,evertton-araujo,3.0,13.0,9.0,2.0,6.0,,,,5.0,1.0,,,,,,,,,,
549,115915,Lelê,0.0,0,,False,Fluminense,0.0,36,Lelê,5,4.0,Leanderson da Silva Genésio,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,266,lele,,,,,,,,,,,,,,,,,,,,
