,atletas.nome,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.apelido,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.rodada_id,atletas.pontos_num,CA,DS,FC,FF,FS,SG,A,FD,G,I,FT,DE,DP,GS,PC,PP,PS,V,GC,CV
540,Matheus Gonçalves Martins,,False,Matheus Gonçalves,262,matheus-goncalves,0,0.0,4.0,116012,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,6,M. Gonçalves,Flamengo,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
541,Igor Jesus Lima,,True,Igor Jesus,262,igor-jesus,3,1.9,3.9,116013,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,6,I. Jesus,Flamengo,4,0.48,8,3.4,1.0,5.0,1.0,,2.0,,,,,,,,,,,,,,,
542,Petterson Novaes Reis,,False,Petterson,293,petterson,0,0.0,2.0,116025,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,6,Petterson,Athlético-PR,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
543,Victor Hugo Gomes Silva,,True,Victor Hugo,262,victor-hugo,4,0.3,3.0,116034,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,6,V. Hugo,Flamengo,4,-0.43,8,0.0,,1.0,,,,,,,,,,,,,,,,,,
544,José Hugo Sousa dos Santos,,True,Zé Hugo,287,ze-hugo,3,0.87,3.35,116056,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,6,Z. Hugo,Vitória,5,0.39,8,2.9,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
545,Luís Eduardo Soares da Silva,,True,Cuiabano,263,cuiabano,6,7.22,8.89,116065,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,7,Cuiabano,Botafogo,2,0.48,8,10.9,1.0,11.0,8.0,2.0,9.0,3.0,2.0,2.0,,,,,,,,,,,,
546,Thiago Beltrame Stallbaum,,False,Thiago Beltrame,284,thiago-beltrame,0,0.0,1.0,116067,,6,T. Beltrame,Grêmio,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
547,João Moreira Sanmartin Souza,,False,João Moreira,276,joao-moreira,1,7.1,6.33,116137,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,6,J. Moreira,São Paulo,2,0.0,8,0.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
548,Daniel de Melo Araújo Junior,,False,Daniel Júnior,287,daniel-junior,3,1.5,3.05,116432,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,5,D. Júnior,Vitória,4,0.0,8,0.0,,,,1.0,5.0,,,1.0,,,,,,,,,,,,
549,Hércules Pereira do Nascimento,,True,Hércules,356,hercules,7,3.28,5.08,116447,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,6,Hércules,Fortaleza,4,-0.48,8,0.6,1.0,11.0,9.0,2.0,3.0,,,2.0,1.0,,,,,,,,,,,
550,Lucas Gabriel Di Yorio,,False,Di Yorio,293,di-yorio,1,0.1,3.63,116655,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,6,D. Yorio,Athlético-PR,5,0.0,8,0.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
551,Kauã Inacio Moroso,,False,Kauã Moroso,288,kaua-moroso,0,0.0,1.0,116937,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,6,K. Moroso,Criciúma,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
552,Guilherme Silva,,False,Guilherme Silva,288,guilherme-silva,0,0.0,1.0,116939,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,6,G. Silva,Criciúma,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
553,Werik Silva Pinto,,False,Popó,286,popo,3,-0.9,0.64,116994,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,6,Popó,Juventude,5,0.0,8,0.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0
554,Gabriel Knesowitsch,,False,Gabriel,1371,gabriel,2,1.95,2.32,117061,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,6,Gabriel,Cuiabá,3,0.0,8,0.0,,2.0,,,3.0,,,,,,,,,,,,,,,
555,Thiago Nicolás Borbas Silva,,True,Thiago Borbas,280,thiago-borbas,8,1.54,4.67,117314,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,7,T. Borbas,Bragantino,5,-0.22,8,0.2,2.0,2.0,9.0,2.0,3.0,,,3.0,1.0,1.0,,,,,,,,,,
556,Robert Renan Alves Barbosa,,False,Robert Renan,285,robert-renan,3,5.93,8.66,117330,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,7,R. Renan,Internacional,3,0.0,8,0.0,1.0,3.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,
557,Kawan Thomaz Reis de Moraes,,False,Kawan,263,kawan,0,0.0,1.0,117343,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,6,Kawan,Botafogo,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
558,Jhosefer Raphael Januário,,False,Jhosefer,283,jhosefer,0,0.0,1.0,117350,,6,Jhosefer,Cruzeiro,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
559,Otávio Eleodoro Rezende Costa,,False,Otávio,283,otavio,0,0.0,1.0,117404,,6,Otávio,Cruzeiro,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
560,Leonardo Mana Hernandes,,False,Léo Maná,264,leo-mana,1,-0.3,1.68,117459,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,6,L. Maná,Corinthians,2,0.0,8,0.0,,,1.0,,,,,,,,,,,,,,,,,
561,Giuliano Galoppo,,True,Galoppo,276,galoppo,5,1.5,4.62,117579,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,6,Galoppo,São Paulo,4,-0.86,8,-0.5,2.0,3.0,4.0,1.0,3.0,,,4.0,,,,,,,,,,,,
562,Alejo Cruz Techera,,True,Alejo Cruz,373,alejo-cruz,6,1.43,2.56,117622,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,6,A. Cruz,Atlético-GO,5,-0.45,8,0.5,1.0,5.0,3.0,,9.0,,,,,,,,,,,,,,,
563,Rodrigo Garro,,True,Garro,264,garro,8,5.13,7.89,117632,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,3,Garro,Corinthians,4,-0.05,8,5.6,3.0,14.0,12.0,5.0,24.0,,2.0,4.0,,,,,,,,,,,,
564,Pedro Miguel Faria Caixinha,,True,Pedro Caixinha,280,pedro-caixinha,8,4.82,8.74,117711,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,7,P. Caixinha,Bragantino,6,-0.91,8,2.94,,,,,,,,,,,,,,,,,,3.0,,
565,Young Navarro Moraes,,False,Young,276,young,0,0.0,1.0,117818,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,6,Young,São Paulo,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
566,Vitor Hugo Amorim de Assis,,True,Vitinho,283,vitinho,3,1.4,2.57,117842,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,6,Vitinho,Cruzeiro,4,0.04,8,1.2,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
567,Giovane Santana do Nascimento,,True,Giovane,264,giovane,2,0.55,1.9,117849,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,6,Giovane,Corinthians,5,-0.4,8,-0.6,,,2.0,,1.0,,,1.0,,,,,,,,,,,,
568,Wesley Gassova Ribeiro Teixeira,,True,Wesley,264,wesley,8,4.03,6.14,117909,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,7,Wesley,Corinthians,5,0.28,8,2.2,2.0,8.0,8.0,2.0,12.0,,,3.0,2.0,2.0,,,,,,,,,,
569,Breno de Souza Bidon,,True,Breno Bidon,264,breno-bidon,6,2.02,2.89,117910,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,7,B. Bidon,Corinthians,4,0.14,8,1.7,1.0,6.0,8.0,1.0,8.0,,,3.0,,1.0,,,,,,,,,,
570,Iago Teodoro da Silva Nogueira,,False,Iago,262,iago,0,0.0,1.0,118090,,6,Iago,Flamengo,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
571,Nathan Camargo dos Santos,,False,Nathan Camargo,280,nathan-camargo,0,0.0,3.0,118175,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,6,N. Camargo,Bragantino,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
572,Ronald Cardoso Falkoski,,False,Ronald,284,ronald,1,0.0,3.22,118238,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,6,Ronald,Grêmio,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
573,Pedro Henrique Franklim da Silva,,False,Pedrão,283,pedrao,0,0.0,2.0,118293,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,6,Pedrão,Cruzeiro,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
574,Eliédson Pereira de Souza,,False,Eliédson,288,eliedson,1,-0.3,2.27,118305,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,6,Eliédson,Criciúma,4,0.0,8,0.0,,,1.0,,,,,,,,,,,,,,,,,
575,José Welinton Campos Menezes,,False,Zé Welinton,262,ze-welinton,0,0.0,1.0,118501,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,6,Z. Welinton,Flamengo,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
576,Rodrigo Huendra Almeida Mendonça,,False,Rodriguinho,276,rodriguinho,2,2.7,3.13,118563,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,6,Rodriguinho,São Paulo,4,0.0,8,0.0,,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,
577,Eliel Chrytian Pereira Silva,,True,Eliel,1371,eliel,3,2.63,4.12,118745,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,6,Eliel,Cuiabá,5,-0.18,8,1.2,1.0,1.0,1.0,2.0,8.0,,,2.0,,,,,,,,,,,,
578,Mateus Carvalho dos Santos,,False,Mateus Carvalho,267,mateus-carvalho,6,3.07,5.13,118752,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,6,M. Carvalho,Vasco,4,0.0,8,0.0,2.0,7.0,4.0,1.0,4.0,,,2.0,1.0,,,,,,,,,,,
579,Alexsander Christian Gomes da Costa - Cristhian,,True,Alexsander,266,alexsander,4,3.75,6.31,118774,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,7,Alexsander,Fluminense,4,-0.94,8,0.2,1.0,6.0,6.0,2.0,8.0,,1.0,,,,,,,,,,,,,
580,Jacob Christian Montes,,False,Jacob Montes,263,jacob-montes,1,7.7,3.47,118843,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,6,J. Montes,Botafogo,4,0.0,8,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,
581,Ruan Pereira Duarte,,True,Ruan,286,ruan,3,0.63,1.16,120444,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,6,Ruan,Juventude,5,-0.19,8,0.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
582,Arthur Sousa Araújo,,False,Arthur Sousa,264,arthur-sousa,0,0.0,2.0,120856,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,6,A. Sousa,Corinthians,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
583,Erick Marcus dos Santos Oliveira do Carmo,,False,Erick Marcus,267,erick-marcus,2,1.7,3.47,121184,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,6,E. Marcus,Vasco,5,0.0,8,0.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
584,Diego Kauan Silva Santos,,False,Dija,280,dija,0,0.0,1.0,121220,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,6,Dija,Bragantino,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
585,Kauan Rodrigues da Silva,,False,Kauan,356,kauan,0,0.0,2.0,121237,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,6,Kauan,Fortaleza,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
586,Cauê Pereira da Rocha,,False,Da Rocha,286,da-rocha,0,0.0,1.0,121397,,6,D. Rocha,Juventude,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
587,Guilherme Miranda Madruga Gomes,,True,Guilherme Madruga,1371,guilherme-madruga,3,0.2,2.83,121762,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,6,G. Madruga,Cuiabá,4,-0.12,8,0.9,,,2.0,,,,,1.0,,,,,,,,,,,,
588,André Henrique da Silva Martins,,False,André,284,andre,0,0.0,4.0,121792,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,5,André,Grêmio,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
589,Kayke Ferrari Guimarães,,False,Kayke,264,kayke,0,0.0,1.0,121824,,6,Kayke,Corinthians,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
590,Kauê Rodrigues Pessanha,,False,Kauê,263,kaue,0,0.0,1.0,121827,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,6,Kauê,Botafogo,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
591,Janderson de Carvalho Costa,,False,Janderson,287,janderson,4,2.72,4.1,121830,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,6,Janderson,Vitória,5,0.0,8,0.0,,5.0,3.0,2.0,6.0,,,1.0,,,,,,,,,,,,
592,Ryan Carlos Santos de Sousa,,False,Ryan,265,ryan,0,0.0,3.0,122300,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,6,Ryan,Bahia,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
593,Kennedy Anderson Gomes Ferreira,,False,Kennedy,265,kennedy,0,0.0,1.0,122301,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,6,Kennedy,Bahia,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
594,Matheus Macedo dos Santos,,False,Mateus Macedo,373,mateus-macedo,0,0.0,1.0,122317,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,6,M. Macedo,Atlético-GO,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
595,Francisco Dyogo Bento Alves,,False,Dyogo Alves,262,dyogo-alves,0,0.0,1.0,122318,,6,D. Alves,Flamengo,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
596,Lorran Lucas Pereira de Sousa,,True,Lorran,262,lorran,5,4.54,4.37,122321,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,7,Lorran,Flamengo,4,-1.37,8,2.9,,5.0,4.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
597,Lyncon Correa Gonçalves,,False,Lyncon,267,lyncon,0,0.0,1.0,122378,https://s.sde.globo.com/media/person_role/2023/06/06/photo_FORMATO.png,6,Lyncon,Vasco,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
598,Matheus Gabriel Julião Damasceno,,False,Julião,267,juliao,0,0.0,1.0,122380,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,6,Julião,Vasco,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
599,Talisson de Almeida,,False,Talisson,280,talisson,1,-0.3,2.58,122393,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,6,Talisson,Bragantino,5,0.0,8,0.0,,,1.0,,,,,,,,,,,,,,,,,
600,Gustavo Ribeiro Neves,,True,Gustavinho,280,gustavinho,8,1.52,2.97,122394,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,6,Gustavinho,Bragantino,4,-0.17,8,0.5,,4.0,8.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,,
601,Ryan Gustavo de Lima,,False,Ryan,264,ryan,0,0.0,1.0,122396,,6,Ryan,Corinthians,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
602,Pablo Santos de Alcantara,,False,Pablo Baianinho,287,pablo-baianinho,0,0.0,1.0,122413,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,6,P. Baianinho,Vitória,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
603,Thiago Henrique de Jesus,,False,Thiago Mina,288,thiago-mina,0,0.0,1.0,122416,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_Yek8A98.png,6,T. Mina,Criciúma,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
604,Lucca Holanda Sampaio Tavares,,True,Lucca,285,lucca,5,0.72,2.14,122420,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,2,Lucca,Internacional,5,0.21,8,1.6,,2.0,5.0,1.0,4.0,,,,,1.0,,,,,,,,,,
605,Isaac Rodrigues de Lima,,True,Isaac,266,isaac,1,2.2,2.65,122439,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,6,Isaac,Fluminense,5,0.65,8,2.2,,1.0,,,2.0,,,,,,,,,,,,,,,
606,Rayan Vitor Simplício Rocha,,True,Rayan,267,rayan,6,2.2,3.22,122486,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,6,Rayan,Vasco,5,-0.53,8,0.0,,4.0,1.0,6.0,3.0,,,2.0,,,,,,,,,,,,
607,Matheus José Belém de Souza,,False,Matheus Belém,276,matheus-belem,0,0.0,2.0,122602,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,6,M. Belém,São Paulo,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
608,João Wellington Gadelha Melo de Oliveira,,True,Japa,283,japa,1,2.1,2.61,122660,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,2,Japa,Cruzeiro,4,0.61,8,2.1,,2.0,1.0,,,,,,,,,,,,,,,,,
609,Lucas de Souza Cunha,,False,Lucas Cunha,280,lucas-cunha,2,3.1,5.39,122755,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,6,L. Cunha,Bragantino,3,0.0,8,0.0,,1.0,,,,1.0,,,,,,,,,,,,,,
610,Gustavo Daniel da Silva Gonçalves,,False,Gustavo Daniel,373,gustavo-daniel,0,0.0,1.0,122819,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,7,G. Daniel,Atlético-GO,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
611,Abner Salles da Silva,,False,Abner,286,abner,1,0.0,0.81,122861,,6,Abner,Juventude,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
612,Emiliano Rodríguez Rosales,,True,Emiliano Rodríguez,373,emiliano-rodriguez,7,1.0,3.5,122887,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,2,E. Rodríguez,Atlético-GO,5,0.39,8,2.7,,1.0,4.0,2.0,7.0,,,2.0,,5.0,,,,,,,,,,
613,Marcello Gesteira de Souza,,False,Marcello,265,marcello,0,0.0,1.0,122995,,6,Marcello,Bahia,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
614,Sidney de Carvalho Duarte,,False,Sidney,265,sidney,0,0.0,1.0,123005,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,6,Sidney,Bahia,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
615,Luis Henrique Hoffmann,,False,Zinho,284,zinho,0,0.0,1.0,123153,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,6,Zinho,Grêmio,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
616,Carlos Eduardo Amaral Pereira de Castro,,True,Cadu,282,cadu,4,0.82,1.9,123359,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,2,Cadu,Atlético-MG,5,-0.02,8,1.2,,1.0,4.0,,2.0,,,2.0,,1.0,,,,,,,,,,
617,Cauly Oliveira Souza,,True,Cauly,265,cauly,7,2.62,6.57,123360,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,7,Cauly,Bahia,4,-0.58,8,0.2,,2.0,3.0,3.0,8.0,,1.0,2.0,,,1.0,,,,,,,,,
618,Roger Gabriel Farias de Jesus,,False,Roger,265,roger,0,0.0,1.0,123494,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,6,Roger,Bahia,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
619,João Victor Broad Moreira Guimarães,,False,Jota,265,jota,0,0.0,1.0,123497,,6,Jota,Bahia,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
620,José Guilherme de Lima Costa,,False,Zé Guilherme,284,ze-guilherme,4,2.13,2.24,123717,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,6,Z. Guilherme,Grêmio,2,0.0,8,0.0,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
621,Brahian Palacios Alzate,,True,Palacios,282,palacios,1,0.4,2.86,123873,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,6,Palacios,Atlético-MG,5,-0.14,8,0.4,,,,,1.0,,,,,1.0,,,,,,,,,,
622,Fábio Soares dos Santos,,False,Fábio,287,fabio,0,0.0,2.0,123960,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,6,Fábio,Vitória,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
623,Everton Tiago Barella de Souza Messias,,False,Everton,280,everton,0,0.0,1.0,124158,https://s.sde.globo.com/media/person_role/2023/05/13/photo_FORMATO.png,6,Everton,Bragantino,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
624,Henry David Mosquera Sánchez,,True,Henry Mosquera,280,henry-mosquera,8,0.83,2.78,124239,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,2,H. Mosquera,Bragantino,5,-0.16,8,1.6,2.0,2.0,10.0,1.0,5.0,,,5.0,,1.0,,,,,,,,,,
625,Isaac Aguiar Tomich,,False,Isaac,282,isaac,0,0.0,1.0,124247,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,6,Isaac,Atlético-MG,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
626,Gustavo Prado Alves,,True,Gustavo Prado,285,gustavo-prado,5,1.1,1.9,124271,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,6,G. Prado,Internacional,4,0.22,8,1.7,,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,
627,Gabriel Carvalho Teixeira,,False,Gabriel Carvalho,285,gabriel-carvalho,0,0.0,1.0,124275,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,6,G. Carvalho,Internacional,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
628,Ricardo Mathias da Silva,,False,Ricardo Mathias,285,ricardo-mathias,0,0.0,2.0,124280,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,6,R. Mathias,Internacional,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
629,Allyson Aires dos Santos,,False,Allyson,1371,allyson,1,2.4,3.31,124340,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,6,Allyson,Cuiabá,3,0.0,8,0.0,,2.0,,,,,,,,,,,,,,,,,,
630,Leonardo de Aragão Carvalho,,False,Léo Aragão,283,leo-aragao,0,0.0,2.0,124369,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,6,L. Aragão,Cruzeiro,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
631,Mateo Ponte Costa,,False,Mateo Ponte,263,mateo-ponte,4,5.58,6.43,124481,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,6,M. Ponte,Botafogo,2,0.0,8,0.0,1.0,9.0,6.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
632,Bernardo Romeo Benítez Fariña,,False,Romeo Benítez,293,romeo-benitez,0,0.0,3.0,124509,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,6,R. Benítez,Athlético-PR,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
633,Felipe Negrucci Berdague,,False,Felipe Negrucci,276,felipe-negrucci,0,0.0,2.0,124674,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,6,F. Negrucci,São Paulo,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
634,Paulo Vitor Monteiro,,False,Paulo Vitor,282,paulo-vitor,0,0.0,1.0,124690,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,6,P. Vitor,Atlético-MG,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
635,Nathan Ribeiro Fernandes,,True,Nathan Fernandes,284,nathan-fernandes,5,0.22,2.5,124757,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,2,N. Fernandes,Grêmio,5,0.15,8,0.8,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0
636,Kauã Elias Nogueira,,True,Kauã Elias,266,kaua-elias,4,-0.15,1.03,124821,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,6,K. Elias,Fluminense,5,-0.12,8,0.0,,,2.0,,,,,,,,,,,,,,,,,
637,Wesley Costa da Silva,,False,Wesley Costa,284,wesley-costa,0,0.0,1.0,125000,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,6,W. Costa,Grêmio,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
