,atletas.minimo_para_valorizar,atletas.media_num,atletas.nome,atletas.posicao_id,atletas.clube_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.apelido,atletas.preco_num,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.variacao_num,atletas.rodada_id,CA,DE,FS,GS,SG,A,CV,DS,FC,FD,FF,G,I,V,FT,PP,PS,GC,PC,DP
434,,2.4,Caio Alexandre Souza e Silva,4,265,C. Alexandre,Bahia,Caio Alexandre,5.49,3.1,106323,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,True,caio-alexandre,16,3,0.38,18,2.0,,28.0,,,,,15.0,15.0,1.0,1.0,1.0,2.0,,1.0,,,,,
435,,5.5,Wesley David de Oliveira Andrade,2,283,W. Gasolina,Cruzeiro,Wesley Gasolina,3.92,0.0,106327,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,False,wesley-gasolina,1,6,0.0,18,,,1.0,,1.0,,,,,,,,,,,,,,,
436,,0.0,Jhonata Robert Alves da Silva,5,284,J. Robert,Grêmio,Jhonata Robert,2.0,0.0,106371,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,False,jhonata-robert,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
437,,2.02,Eduardo Gonzaga Mendes Santos,3,280,E. Santos,Bragantino,Eduardo Santos,4.35,6.4,106434,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,True,eduardo-santos,10,6,1.05,18,2.0,,3.0,,2.0,,,8.0,2.0,,2.0,,,,,,,,,
438,,2.86,Lucas Hernán Villalba,3,283,Villalba,Cruzeiro,Villalba,5.35,0.0,106593,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,False,villalba,7,6,0.0,18,,,,,4.0,,,1.0,4.0,,,,,,,,,,,
439,,0.0,Carlos Alberto Gomes da Silva Filho,5,263,C. Alberto,Botafogo,Carlos Alberto,5.0,0.0,106704,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,False,carlos-alberto,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
440,,1.75,Rodrigo Nestor Bertalia,4,276,R. Nestor,São Paulo,Rodrigo Nestor,4.51,1.7,106822,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,True,rodrigo-nestor,14,6,-0.01,18,2.0,,5.0,,,2.0,,4.0,8.0,7.0,3.0,,2.0,,,,1.0,,,
441,,4.68,Welington Damascena Santos,2,276,Welington,São Paulo,Welington,8.45,0.0,106824,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,False,welington,15,7,0.0,18,3.0,,14.0,,6.0,1.0,,26.0,15.0,1.0,4.0,,,,,,,,,
442,,1.92,Patryck Lanza dos Reis,2,276,Patryck,São Paulo,Patryck,3.37,6.3,106829,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,True,patryck,5,6,1.17,18,1.0,,3.0,,1.0,,,4.0,2.0,,,,1.0,,,,,,,
443,,1.48,Juan Santos da Silva,5,276,Juan,São Paulo,Juan,2.99,0.0,106831,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,True,juan,9,6,-0.28,18,,,2.0,,,1.0,,3.0,4.0,1.0,1.0,,,,1.0,,,,,
444,,0.0,Luan Patrick Wiedthauper,3,293,L. Patrick,Athlético-PR,Luan Patrick,5.0,0.0,106835,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,False,luan-patrick,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
445,,0.95,Clayton Fernandes Silva,5,267,Clayton,Vasco,Clayton,3.15,0.0,106931,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,False,clayton,6,6,0.0,18,,,1.0,,,,,2.0,7.0,1.0,5.0,,3.0,,,,,,,
446,,3.22,Fernando Augusto Pereira Bueno Júnior,2,293,Fernando,Athlético-PR,Fernando,5.74,0.0,106950,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,False,fernando,5,6,0.0,18,1.0,,3.0,,1.0,1.0,,5.0,4.0,,1.0,,,,,,,,,
447,,3.34,Luciano Batista da Silva Júnior,2,265,L. Juba,Bahia,Luciano Juba,5.36,0.0,107093,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,True,luciano-juba,16,2,-1.27,18,,,7.0,,4.0,1.0,,12.0,2.0,2.0,1.0,1.0,,,,,,,,
448,,3.83,Richard Ríos Montoya,4,275,R. Ríos,Palmeiras,Richard Ríos,7.37,0.0,107111,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,False,richard-rios,7,6,0.0,18,1.0,,9.0,,,,,11.0,8.0,,2.0,1.0,1.0,,1.0,,,,,
449,,3.92,Jefferson Ruan Pereira dos Santos,5,263,Jeffinho,Botafogo,Jeffinho,6.73,0.0,107170,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,False,jeffinho,6,5,0.0,18,2.0,,6.0,,,1.0,,3.0,7.0,4.0,4.0,1.0,,,,,,,,
450,,-0.33,Patrick de Paula Carreiro,4,263,P. Paula,Botafogo,Patrick de Paula,1.4,0.0,107172,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,False,patrick-de-paula,4,6,0.0,18,2.0,,,,,,,,3.0,,2.0,,,,,,,,,
451,,1.63,Michel Daryl Araújo Villar,4,276,M. Araújo,São Paulo,Michel Araújo,4.16,0.0,107173,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,False,michel-araujo,11,5,0.0,18,3.0,,7.0,,,1.0,,7.0,9.0,3.0,4.0,,,,,,,,,
452,,3.43,Matheus Planelles Donelli,1,264,M. Donelli,Corinthians,Matheus Donelli,4.59,0.0,107179,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,False,matheus-donelli,7,6,0.0,18,,29.0,,12.0,,,,,,,,,,,,,,,,1.0
453,,2.5,Leonardo Matias Baiersdorf Linck,1,293,L. Linck,Athlético-PR,Léo Linck,4.13,1.5,107183,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,True,leo-linck,9,6,0.23,18,1.0,33.0,1.0,12.0,1.0,,1.0,,,,,,,,,,,,,
454,,0.0,Leonardo Ataíde de Oliveira Siqueira,2,293,L. Ataíde,Athlético-PR,Leonardo Ataíde,2.0,0.0,107191,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,False,leonardo-ataide,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
455,,1.87,Max Alves da Silva,4,1371,Max,Cuiabá,Max,3.03,4.4,107203,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,True,max,7,6,0.78,18,1.0,,1.0,,,,,4.0,2.0,2.0,5.0,,,,1.0,,,,,
456,,2.35,Gustavo Garcia dos Santos,2,275,G. Garcia,Palmeiras,Gustavo Garcia,3.76,0.0,107225,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,False,gustavo-garcia,2,6,0.0,18,,,,,1.0,,,,,,,,3.0,,,,,,,
457,,4.21,Vanderlan Barbosa da Silva,2,275,Vanderlan,Palmeiras,Vanderlan,7.22,6.7,107236,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,True,vanderlan,10,7,0.98,18,,,1.0,,6.0,1.0,,6.0,4.0,,2.0,,,,,,,,1.0,
458,,2.5,Marcelo José de Lima Filho,5,286,Marcelinho,Juventude,Marcelinho,3.83,0.0,107238,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,False,marcelinho,8,5,0.0,18,1.0,,12.0,,,1.0,,4.0,4.0,3.0,4.0,,4.0,,,,,,,
459,,0.35,Jose Vitor Silva Neves,4,293,Z. Vitor,Athlético-PR,Zé Vitor,1.52,0.0,107256,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,False,ze-vitor,9,6,0.0,18,2.0,,2.0,,,,,3.0,5.0,1.0,1.0,,,,,,,,,
460,,3.34,André Trindade da Costa Neto,4,266,André,Fluminense,André,7.09,1.7,107498,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,True,andre,5,7,-0.53,18,4.0,,14.0,,,1.0,,9.0,7.0,,,,,,,,,,,
461,,0.0,Thayllon Lopes Medeiros,5,373,Thayllon,Atlético-GO,Thayllon,2.0,0.0,107664,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,False,thayllon,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
462,,0.33,João Carlos Barros Lopes,5,288,J. Carlos,Criciúma,João Carlos,1.64,0.0,107666,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,False,joao-carlos,3,6,0.0,18,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
463,,0.0,Eduardo de Queiroz Melo,5,288,E. Melo,Criciúma,Eduardo Melo,3.0,0.0,107700,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,False,eduardo-melo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
464,,0.0,Emerson Fabiano Kerber Júnior,1,373,E. Júnior,Atlético-GO,Emerson Júnior,2.0,0.0,107740,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,False,emerson-junior,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
465,,1.1,Bruno Conceição Praxedes,4,267,Praxedes,Vasco,Praxedes,3.22,1.4,107744,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,True,praxedes,6,6,-0.29,18,2.0,,5.0,,,,,3.0,5.0,2.0,2.0,,,,,,,,,
466,,0.0,Adriel Vasconcelos Ramos,1,265,Adriel,Bahia,Adriel,4.0,0.0,107748,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,False,adriel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
467,,3.45,Natã Felipe de Amorim Santos,3,284,Natã,Grêmio,Natã,4.22,0.0,107801,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,False,nata,6,6,0.0,18,1.0,,2.0,,3.0,,,4.0,1.0,1.0,,,,,,,,,,
468,,-0.55,Matheus dos Santos Dias,4,285,M. Dias,Internacional,Matheus Dias,1.2,0.0,107809,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,False,matheus-dias,2,6,0.0,18,1.0,,1.0,,,,,,2.0,,,,,,,,,,,
469,,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,1,287,Fintelman,Vitória,Fintelman,2.0,0.0,107859,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,False,fintelman,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
470,,1.94,Damián Josué Bobadilla Benítez,4,276,Bobadilla,São Paulo,Bobadilla,3.84,0.6,107873,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,True,bobadilla,8,7,-0.09,18,1.0,,,,,,,8.0,9.0,,2.0,1.0,,,,,,,,
471,,4.55,Hugo Ferreira de Farias,2,264,Hugo,Corinthians,Hugo,7.71,5.6,107908,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,True,hugo,17,7,-0.32,18,1.0,,8.0,,4.0,3.0,,30.0,28.0,1.0,7.0,,1.0,,2.0,,,,1.0,
472,,2.15,Fausto Mariano Vera,4,282,F. Vera,Atlético-MG,Fausto Vera,4.7,5.3,107950,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,True,fausto-vera,7,6,0.91,18,,,3.0,,,,,6.0,4.0,3.0,5.0,,,,,,,,,
473,,2.99,Isidro Miguel Pitta Saldívar,5,1371,I. Pitta,Cuiabá,Isidro Pitta,4.87,1.9,108133,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,True,isidro-pitta,14,6,0.16,18,1.0,,8.0,,,,,3.0,12.0,10.0,7.0,3.0,9.0,,,1.0,2.0,,,
474,,-0.05,Gabriel de Sousa Barros,5,373,G. Barros,Atlético-GO,Gabriel Barros,2.17,0.0,108352,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,False,gabriel-barros,2,6,0.0,18,,,1.0,,,,1.0,3.0,4.0,,,,,,,,,,,
475,,0.0,Thiago Ezequiel Almada,4,263,Almada,Botafogo,Almada,11.0,0.0,108358,https://s.sde.globo.com/media/person_role/2024/07/08/photo_220x220_Hm0Qmc9.png,False,almada,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
476,,0.0,Alexander Ernesto Aravena Guzmán,5,284,Aravena,Grêmio,Aravena,3.0,0.0,108548,,False,aravena,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
477,,0.0,Luciano Daniel Arriagada García,5,293,Arriagada,Athlético-PR,Arriagada,3.0,0.0,108624,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,False,arriagada,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
478,,1.7,David da Hora da Conceição,5,286,David,Juventude,David,3.33,0.0,108752,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,False,david,1,6,0.0,18,,,1.0,,,,,1.0,,,,,,,,,,,,
479,,1.7,Matheus Nascimento de Paula,5,263,M. Nascimento,Botafogo,Matheus Nascimento,2.16,0.0,109114,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,False,matheus-nascimento,1,5,0.0,18,,,1.0,,,,,1.0,,,,,,,,,,,,
480,,5.1,Luiz Henrique André Rosa da Silva,5,263,L. Henrique,Botafogo,Luiz Henrique,12.09,15.1,109282,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,True,luiz-henrique,17,7,1.29,18,2.0,,27.0,,,3.0,,25.0,15.0,2.0,11.0,3.0,5.0,,,,,,,
481,,0.45,Calebe Gonçalves Ferreira da Silva,4,356,Calebe,Fortaleza,Calebe,5.82,0.0,109461,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,False,calebe,2,6,0.0,18,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,
482,,2.05,Matheus Martinelli Lima,4,266,Martinelli,Fluminense,Martinelli,4.87,0.4,109573,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,True,martinelli,15,7,-0.66,18,4.0,,13.0,,,,,19.0,17.0,,2.0,1.0,,,,,1.0,,,
483,,4.62,Hugo Gonçalves Ferreira Neto,2,263,Hugo,Botafogo,Hugo,7.06,0.0,109668,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,False,hugo,7,6,0.0,18,,,7.0,,3.0,1.0,,9.0,6.0,,1.0,,,,,,,,1.0,
484,,0.0,Miguel Ángel Monsalve Gonzáles - González,4,284,Monsalve,Grêmio,Monsalve,3.0,0.0,109966,https://s.sde.globo.com/media/person_role/2024/07/14/photo_FORMATO_0dtPLe9.png,False,monsalve,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
485,,4.21,Lázaro Vinicius Marques,5,275,Lázaro,Palmeiras,Lázaro,5.9,0.0,110193,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,False,lazaro,9,5,0.0,18,,,9.0,,,,,3.0,4.0,4.0,9.0,2.0,,,1.0,,,,,
486,,0.0,Jhonatan Paulo da Silva,3,356,Jhonatan,Fortaleza,Jhonatan,1.0,0.0,110208,,False,jhonatan,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
487,,0.0,Diego José Palacios Espinoza,2,264,Palacios,Corinthians,Palacios,5.0,0.0,110260,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,False,palacios,0,5,0.0,18,,,,,,,,,,,,,,,,,,,,
488,,0.0,Alexandro Ezequiel Bernabei,2,285,Bernabéi,Internacional,Bernabéi,4.0,0.0,110426,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,False,bernabei,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
489,,6.56,Abel Fernando Moreira Ferreira,6,275,A. Ferreira,Palmeiras,Abel Ferreira,12.2,8.28,110506,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,True,abel-ferreira,18,7,0.66,18,,,,,,,,,,,,,,11.0,,,,,,
490,,0.0,Lucas Agustín Besozzi,5,284,L. Besozzi,Grêmio,Lucas Besozzi,3.0,0.0,110512,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,False,lucas-besozzi,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
491,,0.0,Mateus Oliveira Mendes,1,275,Mateus,Palmeiras,Mateus,2.0,0.0,110624,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,False,mateus,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
492,,1.66,Imanol Machuca,5,356,Machuca,Fortaleza,Machuca,3.79,1.3,110667,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,True,machuca,11,6,0.13,18,,,5.0,,,1.0,,,4.0,2.0,2.0,1.0,,,,,,,,
493,,5.2,Lucas Ángel Esquivel,2,293,Esquivel,Athlético-PR,Esquivel,8.53,5.3,110668,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,True,esquivel,15,6,0.58,18,3.0,,12.0,,5.0,3.0,1.0,29.0,15.0,3.0,5.0,,,,,,,,,
494,,0.5,Mycael Pontes Moreira,1,293,Mycael,Athlético-PR,Mycael,1.9,0.0,110698,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,False,mycael,2,6,0.0,18,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
495,,8.0,Pedro Felipe de Faria Rangel,1,373,P. Rangel,Atlético-GO,Pedro Rangel,4.88,0.0,110708,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,False,pedro-rangel,1,6,0.0,18,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
496,,4.0,José Andrés Hurtado Cheme,2,280,A. Hurtado,Bragantino,Andrés Hurtado,5.63,0.0,110715,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,False,andres-hurtado,3,6,0.0,18,,,1.0,,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,
497,,1.2,Rubens Antônio Dias,2,282,Rubens,Atlético-MG,Rubens,4.36,0.0,110727,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,False,rubens,1,5,0.0,18,,,,,,,,1.0,,,,,,,,,,,,
498,,1.09,John Kennedy Batista de Souza,5,266,J. Kennedy,Fluminense,John Kennedy,4.71,0.0,110759,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,False,john-kennedy,13,6,0.0,18,,,15.0,,,,,3.0,12.0,3.0,4.0,,2.0,,,,,,,
499,,4.9,Gabriel Teixeira Aragão,5,265,Biel,Bahia,Biel,8.42,-1.0,110760,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,False,biel,15,3,-2.0,18,3.0,,10.0,,,4.0,,6.0,5.0,4.0,4.0,4.0,2.0,,2.0,,,,,
500,,1.5,Guilherme Lopes de Almeida,2,280,G. Lopes,Bragantino,Guilherme Lopes,3.01,0.0,110909,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,False,guilherme-lopes,3,6,0.0,18,,,1.0,,,,,2.0,,,2.0,,,,,,,,,
501,,2.57,Leonardo Naldi de Matos,4,287,L. Naldi,Vitória,Léo Naldi,4.53,2.3,111005,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,True,leo-naldi,12,7,-0.09,18,4.0,,13.0,,,,,25.0,17.0,1.0,3.0,,,,,,,,,
502,,1.95,Rômulo Azevedo Simão,4,275,Rômulo,Palmeiras,Rômulo,5.09,0.0,111166,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,False,romulo,4,6,0.0,18,,,4.0,,,,,4.0,2.0,,2.0,,,,,,,,,
503,,0.57,Alix Vinicius de Souza Sampaio,3,373,A. Vinicius,Atlético-GO,Alix Vinicius,1.06,-3.3,111246,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,True,alix-vinicius,12,7,-0.81,18,,,2.0,,1.0,,1.0,5.0,12.0,3.0,5.0,,2.0,,,,,2.0,,
504,,2.32,Gustavo Martins de Souza Santos,3,284,G. Martins,Grêmio,Gustavo Martins,5.43,0.0,111309,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,False,gustavo-martins,10,6,0.0,18,1.0,,5.0,,2.0,,,6.0,11.0,1.0,2.0,1.0,,,,,,1.0,,
505,,0.0,Eliel Felisbino Costa,4,288,Eliel,Criciúma,Eliel,2.0,0.0,111363,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,False,eliel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
506,,2.49,Luis Gustavo da Silva Machado Duarte,4,286,L. Mandaca,Juventude,Luis Mandaca,3.59,0.5,111407,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,True,luis-mandaca,13,6,-0.16,18,2.0,,4.0,,,,,7.0,7.0,4.0,3.0,2.0,,,1.0,,,,,
507,,0.0,Gabriel Átila Cardoso da Silva,1,282,G. Átila,Atlético-MG,Gabriel Átila,1.0,0.0,111582,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,False,gabriel-atila,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
508,,3.64,Adson Ferreira Soares,4,267,Adson,Vasco,Adson,5.48,1.5,111682,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,True,adson,16,6,-0.06,18,1.0,,12.0,,,1.0,,23.0,5.0,7.0,7.0,1.0,,,,,,,,
509,,0.0,Anthoni Spier Souza,1,285,Anthoni,Internacional,Anthoni,4.0,0.0,111683,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,False,anthoni,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
510,,0.0,Bruno Guimarães de Souza,1,356,B. Guimarães,Fortaleza,Bruno Guimarães,1.0,0.0,111689,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HscvooK.png,False,bruno-guimaraes,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
511,,0.0,Matheus Cunha Queiroz,1,262,M. Cunha,Flamengo,Matheus Cunha,4.0,0.0,111690,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,False,matheus-cunha,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
512,,0.0,Lucas de Souza Mombra Rosa,3,263,L. Mezenga,Botafogo,Lucas Mezenga,2.0,0.0,111713,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,False,lucas-mezenga,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
513,,1.6,Fábio Silva de Freitas,4,275,Fabinho,Palmeiras,Fabinho,2.36,0.0,111760,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,False,fabinho,10,6,0.0,18,1.0,,4.0,,,,,5.0,2.0,,2.0,1.0,,,,,,,,
514,,0.0,Gustavo Ramalho Bremer Pinto,1,266,G. Ramalho,Fluminense,Gustavo Ramalho,1.0,0.0,111837,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,False,gustavo-ramalho,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
515,,1.68,Felipe de Andrade Vieira,3,266,F. Andrade,Fluminense,Felipe Andrade,2.92,0.0,111839,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,False,felipe-andrade,5,6,0.0,18,,,2.0,,,,,6.0,2.0,,1.0,,,,,,,,,
516,,0.0,Arthur Wenderrosky Sanches - Wenderroscky,4,266,Arthur,Fluminense,Arthur,1.0,0.0,111841,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,False,arthur,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
517,,0.25,Guilherme Sucigan Mafra Cunha,4,264,G. Biro,Corinthians,Guilherme Biro,2.42,0.0,111891,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,False,guilherme-biro,2,6,0.0,18,,,,,,,,,1.0,,1.0,,,,,,,,,
518,,1.4,Diego Manuel Hernández González,4,263,D. Hernández,Botafogo,Diego Hernández,3.32,0.0,111945,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,False,diego-hernandez,10,6,0.0,18,3.0,,6.0,,,2.0,,5.0,12.0,,2.0,,1.0,,,,,,,
519,,1.83,Antonio Feliphe Costa Silva,4,293,Felipinho,Athlético-PR,Felipinho,2.85,0.0,112017,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,False,felipinho,6,6,0.0,18,1.0,,6.0,,,,,8.0,2.0,,,,,,,,,,,
520,,0.0,Adriano Silveira Borges Filho,5,288,Adriano,Criciúma,Adriano,1.0,0.0,112020,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,False,adriano,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
521,,0.0,Gabriel Hamester Grando,1,283,G. Grando,Cruzeiro,Gabriel Grando,4.0,0.0,112616,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,False,gabriel-grando,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
522,,4.86,Kaiki Bruno da Silva,2,283,K. Bruno,Cruzeiro,Kaiki Bruno,6.01,0.7,112709,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,True,kaiki-bruno,7,7,-1.11,18,2.0,,12.0,,2.0,,,16.0,8.0,,4.0,,,,,,,,,
523,,4.06,Aníbal Ismael Moreno,4,275,A. Moreno,Palmeiras,Aníbal Moreno,6.08,2.6,112869,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,True,anibal-moreno,15,7,0.0,18,4.0,,15.0,,,1.0,,31.0,16.0,4.0,9.0,1.0,1.0,,,,,,,
524,,5.49,Lucas Henrique Barbosa,5,286,L. Barbosa,Juventude,Lucas Barbosa,8.76,1.4,112886,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,True,lucas-barbosa,14,7,-0.24,18,4.0,,17.0,,,1.0,,31.0,26.0,4.0,12.0,3.0,2.0,,,,,,,
