,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.media_num,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.posicao_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.nome,CA,DS,FC,FD,FF,FS,SG,A,FT,G,V,CV,I,PC,DE,GS,PP,PS,DP,GC
423,-0.39,Bragantino,8,Lucão,lucao,0.0,2.13,7,280,3.36,1,106160,Lucão,,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,30,Lucas Alexandre Galdino de Azevedo,1.0,,,,,,1.0,,,,,,,,22.0,9.0,,,,
424,0.02,Internacional,18,Bruno Gomes,bruno-gomes,3.1,3.18,7,285,4.2,4,106202,B. Gomes,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,30,Bruno Gomes da Silva Clevelário,1.0,27.0,18.0,2.0,5.0,21.0,,1.0,,1.0,,,,,,,,1.0,,
425,-0.35,São Paulo,6,Marcos Antônio,marcos-antonio,0.2,0.9,7,276,3.92,4,106294,M. Antônio,,True,https://s.sde.globo.com/media/person_role/2024/07/23/photo_FORMATO_1CIojRS.png,30,Marcos Antônio Silva Santos,,3.0,4.0,,,6.0,,,,,,,,,,,,,,
426,0.0,Bahia,26,Caio Alexandre,caio-alexandre,0.0,2.14,6,265,4.48,4,106323,C. Alexandre,,False,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,30,Caio Alexandre Souza e Silva,5.0,29.0,34.0,2.0,6.0,39.0,,,1.0,1.0,,,2.0,1.0,,,,,,
427,0.0,Cruzeiro,2,Wesley Gasolina,wesley-gasolina,0.0,3.35,6,283,3.69,2,106327,W. Gasolina,,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,30,Wesley David de Oliveira Andrade,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
428,0.0,Criciúma,2,Jhonata Robert,jhonata-robert,0.0,3.2,5,288,3.47,5,106371,J. Robert,,False,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_V4UkXLF.png,30,Jhonata Robert Alves da Silva,,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,,
429,-0.14,Bragantino,16,Eduardo Santos,eduardo-santos,4.4,3.03,7,280,4.66,3,106434,E. Santos,,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,30,Eduardo Gonzaga Mendes Santos,3.0,18.0,3.0,1.0,3.0,8.0,3.0,,,1.0,,,,,,,,,,
430,-0.54,Cruzeiro,17,Villalba,villalba,0.1,3.17,7,283,4.9,3,106593,Villalba,,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,30,Lucas Hernán Villalba,1.0,12.0,12.0,,1.0,6.0,8.0,,,,,,1.0,,,,,,,
431,-0.35,Botafogo,7,Carlos Alberto,carlos-alberto,0.0,2.66,6,263,5.14,5,106704,C. Alberto,,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,30,Carlos Alberto Gomes da Silva Filho,,5.0,3.0,2.0,2.0,3.0,,,,1.0,,,,,,,,,,
432,-0.24,São Paulo,21,Rodrigo Nestor,rodrigo-nestor,0.0,1.21,6,276,3.7,4,106822,R. Nestor,,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,30,Rodrigo Nestor Bertalia,3.0,6.0,11.0,8.0,4.0,8.0,,2.0,,,,1.0,4.0,,,,,1.0,,
433,0.08,São Paulo,22,Welington,welington,4.9,4.18,7,276,7.73,2,106824,Welington,,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,30,Welington Damascena Santos,6.0,34.0,22.0,2.0,6.0,25.0,8.0,1.0,,,,,,1.0,,,,,,
434,0.0,São Paulo,7,Patryck,patryck,0.0,3.13,5,276,3.87,2,106829,Patryck,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,30,Patryck Lanza dos Reis,1.0,10.0,6.0,,1.0,4.0,2.0,,,,,,1.0,,,,,,,
435,0.0,Athlético-PR,0,Luan Patrick,luan-patrick,0.0,0.0,6,293,5.0,3,106835,L. Patrick,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,30,Luan Patrick Wiedthauper,,,,,,,,,,,,,,,,,,,,
436,0.0,Athlético-PR,10,Fernando,fernando,0.0,2.23,6,293,4.34,2,106950,Fernando,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,30,Fernando Augusto Pereira Bueno Júnior,2.0,9.0,9.0,,1.0,7.0,2.0,1.0,,,,1.0,,,,,,,,
437,0.0,Vitória,0,Yuri Sena,yuri-sena,0.0,0.0,6,287,1.0,1,107075,Y. Sena,,False,https://s.sde.globo.com/media/person_role/2024/09/21/photo_FORMATO.png,30,Yuri Sena dos Reis Batista,,,,,,,,,,,,,,,,,,,,
438,0.0,Vitória,0,Gabriel Santiago,gabriel-santiago,0.0,0.0,6,287,3.0,4,107078,G. Santiago,,False,https://s.sde.globo.com/media/person_role/2024/09/06/photo_220x220_qdw6hw3.png,30,Gabriel Santiago Oliveira,,,,,,,,,,,,,,,,,,,,
439,0.01,Bahia,27,Luciano Juba,luciano-juba,1.4,4.57,7,265,6.32,2,107093,L. Juba,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,30,Luciano Batista da Silva Júnior,2.0,33.0,6.0,4.0,4.0,11.0,9.0,1.0,,3.0,,,1.0,,,,,,,
440,2.44,Palmeiras,17,Richard Ríos,richard-rios,15.3,4.51,7,275,8.9,4,107111,R. Ríos,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,30,Richard Ríos Montoya,5.0,26.0,28.0,3.0,8.0,24.0,,3.0,2.0,2.0,,,1.0,,,,,,,
441,0.0,Botafogo,6,Jeffinho,jeffinho,0.0,3.92,6,263,6.73,5,107170,Jeffinho,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,30,Jefferson Ruan Pereira dos Santos,2.0,3.0,7.0,4.0,4.0,6.0,,1.0,,1.0,,,,,,,,,,
442,0.0,Criciúma,7,Patrick de Paula,patrick-de-paula,0.0,2.03,6,288,3.27,4,107172,P. Paula,,False,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,30,Patrick de Paula Carreiro,2.0,9.0,4.0,2.0,4.0,2.0,,,,,,,,,,,,,,
443,0.0,São Paulo,18,Michel Araújo,michel-araujo,0.0,1.83,5,276,4.3,4,107173,M. Araújo,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,30,Michel Daryl Araújo Villar,4.0,19.0,15.0,3.0,4.0,14.0,,1.0,,,,,,,,,,,,
444,-0.39,Internacional,5,Bruno Tabata,bruno-tabata,0.5,3.04,6,285,5.38,4,107174,B. Tabata,,True,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO_QXYKRgQ.png,30,Bruno Vinícius Souza Ramos,,,4.0,3.0,1.0,4.0,,2.0,,,,,,,,,,,,
445,0.0,Corinthians,7,Matheus Donelli,matheus-donelli,0.0,3.43,6,264,4.59,1,107179,M. Donelli,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,30,Matheus Planelles Donelli,,,,,,,,,,,,,,,29.0,12.0,,,1.0,
446,0.0,Athlético-PR,14,Léo Linck,leo-linck,0.0,2.03,6,293,3.63,1,107183,L. Linck,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,30,Leonardo Matias Baiersdorf Linck,1.0,,,,,1.0,1.0,,,,,1.0,,,48.0,21.0,,,,
447,0.0,Athlético-PR,0,Leonardo Ataíde,leonardo-ataide,0.0,0.0,6,293,2.0,2,107191,L. Ataíde,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,30,Leonardo Ataíde de Oliveira Siqueira,,,,,,,,,,,,,,,,,,,,
448,-0.43,Cuiabá,16,Max,max,-1.9,1.73,6,1371,2.34,4,107203,Max,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,30,Max Alves da Silva,2.0,9.0,5.0,4.0,10.0,9.0,,,1.0,,,,,,,,,,,
449,0.0,Fortaleza,0,Magrão,magrao,0.0,0.0,6,356,2.0,1,107221,Magrão,,False,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,30,Audenirton Soares da Silva,,,,,,,,,,,,,,,,,,,,
450,-0.03,Palmeiras,20,Vanderlan,vanderlan,4.7,4.02,6,275,6.82,2,107236,Vanderlan,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,30,Vanderlan Barbosa da Silva,,18.0,15.0,,3.0,4.0,10.0,2.0,,,,,,1.0,,,,,,
451,-0.02,Juventude,17,Marcelinho,marcelinho,1.2,3.64,6,286,4.72,5,107238,Marcelinho,,True,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,30,Marcelo José de Lima Filho,2.0,6.0,5.0,7.0,9.0,24.0,,3.0,,2.0,,,5.0,,,,,,,
452,0.0,Athlético-PR,9,Zé Vitor,ze-vitor,0.0,0.35,6,293,1.52,4,107256,Z. Vitor,,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,30,Jose Vitor Silva Neves,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,
453,0.0,Atlético-GO,0,Thayllon,thayllon,0.0,0.0,6,373,2.0,5,107664,Thayllon,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,30,Thayllon Lopes Medeiros,,,,,,,,,,,,,,,,,,,,
454,0.0,Internacional,1,Nathan,nathan,0.0,-0.3,6,285,2.55,2,107676,Nathan,,False,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,30,Nathan Santos de Araújo,,,1.0,,,,,,,,,,,,,,,,,
455,0.0,Criciúma,0,Eduardo Melo,eduardo-melo,0.0,0.0,6,288,3.0,5,107700,E. Melo,,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,30,Eduardo de Queiroz Melo,,,,,,,,,,,,,,,,,,,,
456,0.0,Atlético-GO,0,Emerson Júnior,emerson-junior,0.0,0.0,6,373,2.0,1,107740,E. Júnior,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,30,Emerson Fabiano Kerber Júnior,,,,,,,,,,,,,,,,,,,,
457,0.0,Athlético-PR,11,Praxedes,praxedes,0.0,1.18,6,293,3.15,4,107744,Praxedes,,False,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,30,Bruno Conceição Praxedes,2.0,9.0,11.0,2.0,2.0,7.0,,,,,,,,,,,,,,
458,0.0,Bahia,0,Adriel,adriel,0.0,0.0,6,265,4.0,1,107748,Adriel,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,30,Adriel Vasconcelos Ramos,,,,,,,,,,,,,,,,,,,,
459,0.0,Cruzeiro,0,Fernando Henrique,fernando-henrique,0.0,0.0,6,283,4.0,4,107800,F. Henrique,,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_7OiYeRo.png,30,Fernando Henrique do Nascimento Pereira,,,,,,,,,,,,,,,,,,,,
460,0.0,Grêmio,11,Natã,nata,0.0,3.09,6,284,4.06,3,107801,Natã,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,30,Natã Felipe de Amorim Santos,1.0,7.0,2.0,1.0,,2.0,5.0,,,,,,,,,,,,,
461,0.0,Vitória,0,Fintelman,fintelman,0.0,0.0,6,287,2.0,1,107859,Fintelman,,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,30,Alexandre Fintelman de Mello Ribeiro da Silva,,,,,,,,,,,,,,,,,,,,
462,0.0,São Paulo,17,Bobadilla,bobadilla,0.0,2.35,6,276,3.99,4,107873,Bobadilla,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,30,Damián Josué Bobadilla Benítez,3.0,24.0,24.0,1.0,6.0,2.0,,,2.0,1.0,,,,,,,,,,
463,0.0,Corinthians,23,Hugo,hugo,0.0,4.18,6,264,6.75,2,107908,Hugo,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,30,Hugo Ferreira de Farias,2.0,38.0,36.0,1.0,9.0,10.0,5.0,4.0,2.0,,,,1.0,1.0,,,,,,
464,0.26,Atlético-MG,18,Fausto Vera,fausto-vera,13.9,3.79,7,282,6.56,4,107950,F. Vera,,True,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,30,Fausto Mariano Vera,,23.0,21.0,8.0,17.0,9.0,,,1.0,2.0,,,,,,,,,,
465,-0.12,Cuiabá,24,Isidro Pitta,isidro-pitta,0.4,2.83,7,1371,4.62,5,108133,I. Pitta,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,30,Isidro Miguel Pitta Saldívar,4.0,4.0,24.0,15.0,18.0,22.0,,,1.0,4.0,,,21.0,,,,1.0,2.0,,
466,-0.1,Botafogo,9,Almada,almada,1.0,2.08,7,263,6.52,4,108358,Almada,,True,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,30,Thiago Ezequiel Almada,,3.0,2.0,4.0,3.0,9.0,,,,1.0,,,,,,,1.0,,,
467,-0.39,Grêmio,8,Aravena,aravena,3.9,2.53,7,284,3.58,5,108548,Aravena,,True,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,30,Alexander Ernesto Aravena Guzmán,,,,3.0,1.0,6.0,,1.0,,1.0,,,2.0,,,,,,,
468,0.0,Athlético-PR,0,Arriagada,arriagada,0.0,0.0,6,293,3.0,5,108624,Arriagada,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,30,Luciano Daniel Arriagada García,,,,,,,,,,,,,,,,,,,,
469,-0.88,Flamengo,5,Alcaraz,alcaraz,6.2,6.48,6,262,9.26,4,108670,Alcaraz,,True,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,30,Carlos Jonás Alcaráz,,9.0,4.0,2.0,3.0,4.0,,1.0,2.0,1.0,,1.0,,,,,,,,
470,0.0,Juventude,2,David,david,0.0,0.85,6,286,2.84,5,108752,David,,False,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,30,David da Hora da Conceição,,1.0,,,,1.0,,,,,,,,,,,,,,
471,-0.68,Flamengo,4,Plata,plata,-0.3,0.25,6,262,4.37,5,109096,Plata,,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,30,Gonzalo Jordy Plata Jiménez,,1.0,7.0,,2.0,1.0,,,,,,,2.0,,,,,,,
472,0.0,Botafogo,1,Matheus Nascimento,matheus-nascimento,0.0,1.7,6,263,2.16,5,109114,M. Nascimento,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,30,Matheus Nascimento de Paula,,1.0,,,,1.0,,,,,,,,,,,,,,
473,-0.76,Botafogo,28,Luiz Henrique,luiz-henrique,1.7,5.74,7,263,10.41,5,109282,L. Henrique,,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,30,Luiz Henrique André Rosa da Silva,4.0,44.0,26.0,12.0,21.0,46.0,,3.0,,6.0,,,8.0,,,,,3.0,,
474,0.0,Fortaleza,3,Calebe,calebe,0.0,0.3,6,356,4.96,4,109461,Calebe,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,30,Calebe Gonçalves Ferreira da Silva,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
475,0.67,Fluminense,24,Martinelli,martinelli,6.3,2.4,7,266,5.54,4,109573,Martinelli,,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,30,Matheus Martinelli Lima,6.0,35.0,32.0,1.0,3.0,17.0,,2.0,,1.0,,,,,,,,1.0,,
476,0.0,Botafogo,9,Hugo,hugo,0.0,4.55,6,263,7.47,2,109668,Hugo,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,30,Hugo Gonçalves Ferreira Neto,,12.0,6.0,,1.0,7.0,4.0,1.0,,,,,,1.0,,,,,,
477,-0.05,Grêmio,9,Monsalve,monsalve,0.2,5.21,6,284,7.58,4,109966,Monsalve,,True,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,30,Miguel Ángel Monsalve Gonzáles - González,,7.0,9.0,2.0,6.0,16.0,,1.0,,3.0,,1.0,,,,,,,,
478,0.0,Bragantino,0,João Neto,joao-neto,0.0,0.0,6,280,3.0,4,110062,J. Neto,,False,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,30,João Roberto Rota Neto,,,,,,,,,,,,,,,,,,,,
479,0.0,Palmeiras,17,Lázaro,lazaro,0.0,2.93,6,275,5.02,5,110193,Lázaro,,False,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,30,Lázaro Vinicius Marques,,4.0,9.0,10.0,13.0,13.0,,,1.0,2.0,,,1.0,,,,,,,
480,0.0,Fortaleza,0,Jhonatan,jhonatan,0.0,0.0,6,356,1.0,3,110208,Jhonatan,,False,,30,Jhonatan Paulo da Silva,,,,,,,,,,,,,,,,,,,,
481,0.0,Corinthians,0,Palacios,palacios,0.0,0.0,5,264,5.0,2,110260,Palacios,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,30,Diego José Palacios Espinoza,,,,,,,,,,,,,,,,,,,,
482,-1.25,Corinthians,6,José Martínez,jose-martinez,-1.0,1.95,3,264,3.94,4,110311,J. Martínez,,True,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,30,José Andrés Martínez Torres,3.0,13.0,9.0,,1.0,4.0,,,,,,,,1.0,,,,,,
483,1.37,Internacional,11,Bernabéi,bernabei,13.8,6.56,7,285,8.55,2,110426,Bernabéi,,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,30,Alexandro Ezequiel Bernabéi,2.0,26.0,23.0,2.0,5.0,9.0,3.0,1.0,1.0,2.0,,,1.0,,,,,,,
484,0.27,Palmeiras,30,Abel Ferreira,abel-ferreira,8.18,6.46,7,275,11.86,6,110506,A. Ferreira,,True,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,30,Abel Fernando Moreira Ferreira,,,,,,,,,,,18.0,,,,,,,,,
485,0.0,Internacional,0,Aguirre,aguirre,0.0,0.0,6,285,5.0,2,110510,Aguirre,,False,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,30,Braian Aguirre Nahuel,,,,,,,,,,,,,,,,,,,,
486,0.0,Palmeiras,0,Mateus,mateus,0.0,0.0,6,275,2.0,1,110624,Mateus,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,30,Mateus Oliveira Mendes,,,,,,,,,,,,,,,,,,,,
487,0.0,Fortaleza,13,Machuca,machuca,0.0,1.53,6,356,3.62,5,110667,Machuca,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,30,Imanol Machuca,,1.0,4.0,2.0,2.0,6.0,,1.0,,1.0,,,,,,,,,,
488,0.33,Athlético-PR,24,Esquivel,esquivel,7.4,4.74,7,293,8.43,2,110668,Esquivel,,True,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,30,Lucas Ángel Esquivel,3.0,48.0,24.0,4.0,7.0,18.0,6.0,4.0,,,,1.0,,,,,,,,
489,-0.62,Athlético-PR,9,Mycael,mycael,-2.0,2.44,7,293,2.76,1,110698,Mycael,,True,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,30,Mycael Pontes Moreira,,,,,,,1.0,,,,,1.0,,,28.0,11.0,,,,
490,0.0,Atlético-GO,6,Pedro Rangel,pedro-rangel,0.0,2.37,6,373,3.93,1,110708,P. Rangel,,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,30,Pedro Felipe de Faria Rangel,3.0,1.0,,,,,1.0,,,,,,,,22.0,12.0,,,,
491,-0.74,Bragantino,10,Andrés Hurtado,andres-hurtado,0.9,2.12,7,280,4.14,2,110715,A. Hurtado,,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,30,José Andrés Hurtado Cheme,1.0,7.0,8.0,2.0,3.0,3.0,2.0,,,,,,1.0,,,,,,,
492,0.0,Atlético-MG,10,Rubens,rubens,0.0,4.82,6,282,6.8,2,110727,Rubens,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Dq6NxJq.png,30,Rubens Antônio Dias,2.0,25.0,7.0,,6.0,8.0,2.0,1.0,,,,,5.0,1.0,,,,,,
493,0.0,Fluminense,18,John Kennedy,john-kennedy,0.0,0.98,6,266,4.14,5,110759,J. Kennedy,,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,30,John Kennedy Batista de Souza,,4.0,12.0,4.0,5.0,16.0,,,,,,,3.0,,,,,,,
494,0.55,Bahia,19,Biel,biel,6.0,4.58,7,265,8.76,5,110760,Biel,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,30,Gabriel Teixeira Aragão,3.0,11.0,6.0,5.0,8.0,17.0,,4.0,2.0,4.0,,,3.0,,,,,,,
495,0.0,Bragantino,10,Guilherme Lopes,guilherme-lopes,0.0,2.72,6,280,4.34,2,110909,G. Lopes,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,30,Guilherme Lopes de Almeida,1.0,13.0,6.0,,3.0,4.0,1.0,1.0,,,,,1.0,,,,,,,
496,0.0,Vitória,16,Léo Naldi,leo-naldi,0.0,2.47,6,287,4.27,4,111005,L. Naldi,,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,30,Leonardo Naldi de Matos,5.0,32.0,20.0,2.0,3.0,15.0,,,,,,,,,,,,,,
497,0.0,Palmeiras,8,Rômulo,romulo,0.0,1.15,6,275,3.66,4,111166,Rômulo,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,30,Rômulo Azevedo Simão,,5.0,4.0,,3.0,4.0,,,,,,,,,,,,,,
498,0.0,Atlético-GO,17,Alix Vinicius,alix-vinicius,0.0,1.05,6,373,1.97,3,111246,A. Vinicius,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,30,Alix Vinicius de Souza Sampaio,2.0,14.0,17.0,3.0,6.0,4.0,2.0,,,,,2.0,2.0,,,,,,,2.0
499,0.0,Grêmio,17,Gustavo Martins,gustavo-martins,0.0,3.04,5,284,5.4,3,111309,G. Martins,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,30,Gustavo Martins de Souza Santos,1.0,13.0,16.0,2.0,2.0,6.0,5.0,,,2.0,,1.0,1.0,,,,,,,1.0
500,0.0,Juventude,0,Kelvi Gomes,kelvi-gomes,0.0,0.0,6,286,2.0,4,111332,K. Gomes,,False,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,30,Kelvi Chiesa Gomes,,,,,,,,,,,,,,,,,,,,
501,0.0,Cruzeiro,0,Weverton,weverton,0.0,0.0,6,283,1.0,3,111392,Weverton,,False,,30,Weverton Silva de Andrade,,,,,,,,,,,,,,,,,,,,
502,0.38,Juventude,21,Luis Mandaca,luis-mandaca,5.1,2.6,7,286,4.23,4,111407,L. Mandaca,,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,30,Luis Gustavo da Silva Machado Duarte,4.0,13.0,14.0,6.0,9.0,12.0,,,1.0,3.0,,,1.0,,,,,,,
503,0.0,Internacional,0,Victor Gabriel,victor-gabriel,0.0,0.0,6,285,1.0,3,111466,V. Gabriel,,False,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,30,Victor Gabriel da Conceição Ribeiro,,,,,,,,,,,,,,,,,,,,
504,0.0,Atlético-MG,0,Gabriel Átila,gabriel-atila,0.0,0.0,6,282,1.0,1,111582,G. Átila,,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,30,Gabriel Átila Cardoso da Silva,,,,,,,,,,,,,,,,,,,,
505,0.0,Vasco,20,Adson,adson,0.0,3.96,5,267,5.46,4,111682,Adson,,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,30,Adson Ferreira Soares,2.0,28.0,7.0,9.0,11.0,18.0,,1.0,,2.0,,,,,,,,,,
506,0.0,Internacional,0,Anthoni,anthoni,0.0,-1.0,6,285,3.48,1,111683,Anthoni,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,30,Anthoni Spier Souza,1.0,,,,,,,,,,,,,,,,,,,
507,0.0,Flamengo,2,Matheus Cunha,matheus-cunha,0.0,3.0,6,262,5.02,1,111690,M. Cunha,,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,30,Matheus Cunha Queiroz,,,,,,,1.0,,,,,,,,4.0,3.0,,,,
508,0.0,Botafogo,0,Lucas Mezenga,lucas-mezenga,0.0,0.0,6,263,2.0,3,111713,L. Mezenga,,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,30,Lucas de Souza Mombra Rosa,,,,,,,,,,,,,,,,,,,,
509,0.08,Palmeiras,17,Fabinho,fabinho,0.5,1.01,6,275,2.04,4,111760,Fabinho,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,30,Fábio Silva de Freitas,2.0,5.0,6.0,1.0,3.0,7.0,,,,1.0,,,,,,,,,,
510,0.0,Botafogo,8,Matheus Martins,matheus-martins,0.0,4.38,6,263,7.24,5,111831,M. Martins,,False,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,30,Matheus Martins Silva dos Santos,1.0,6.0,4.0,6.0,1.0,13.0,,,,2.0,,,4.0,,,,,,,
511,0.0,Fluminense,0,João Neto,joao-neto,0.0,0.0,6,266,1.0,5,111834,J. Neto,,False,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,30,João Batista da Cruz Santos Neto,,,,,,,,,,,,,,,,,,,,
