,atletas.status_id,atletas.posicao_id,atletas.pontos_num,atletas.atleta_id,atletas.variacao_num,atletas.apelido,atletas.preco_num,atletas.apelido_abreviado,atletas.nome,atletas.slug,atletas.jogos_num,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube_id,atletas.media_num,atletas.rodada_id,atletas.foto,CA,DS,FC,FF,FS,I,SG,A,G,DE,GS,V,FD,FT,CV,PC,PS,DP,PP,GC
603,6,5,-0.3,121830,-0.27,Janderson,3.68,Janderson,Janderson de Carvalho Costa,janderson,21,Vitória,,True,287,2.14,32,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,6.0,19.0,19.0,11.0,15.0,4.0,,1.0,1.0,,,,4.0,,,,,,,
604,6,5,0.0,122301,0.0,Kennedy,1.0,Kennedy,Kennedy Anderson Gomes Ferreira,kennedy,0,Bahia,,False,265,0.0,32,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,,,,,,,,,,,,,,,,,,,
605,6,3,0.0,122317,0.0,Mateus Macedo,1.0,M. Macedo,Matheus Macedo dos Santos,mateus-macedo,0,Atlético-GO,,False,373,0.0,32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,,,,,,,,,,,,,,,,,,,,
606,6,1,0.0,122318,0.0,Dyogo Alves,1.0,D. Alves,Francisco Dyogo Bento Alves,dyogo-alves,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
607,6,1,0.0,122319,0.0,Caio Barone,1.0,C. Barone,Caio Albado Barone,caio-barone,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
608,6,2,0.0,122320,0.0,Daniel Sales,0.88,D. Sales,Daniel dos Santos Sales,daniel-sales,1,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
609,6,4,0.0,122321,-0.29,Lorran,3.48,Lorran,Lorran Lucas Pereira de Sousa,lorran,18,Flamengo,,True,262,2.33,32,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,,13.0,11.0,7.0,6.0,2.0,,1.0,1.0,,,,7.0,,,,,,,
610,6,3,0.0,122378,0.0,Lyncon,3.97,Lyncon,Lyncon Correa Gonçalves,lyncon,1,Vasco,,False,267,8.0,32,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,,,,,,,,,1.0,,,,,,,,,,,
611,6,4,0.0,122379,0.0,Lucas Eduardo,1.0,L. Eduardo,Lucas Eduardo de Souza Oliveira,lucas-eduardo,0,Vasco,,False,267,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,,,,,,,,,,,,,,,,,,,,
612,6,4,2.4,122394,0.21,Gustavinho,3.39,Gustavinho,Gustavo Ribeiro Neves,gustavinho,22,Bragantino,,True,280,2.01,32,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,,12.0,11.0,4.0,7.0,,,3.0,1.0,,,,3.0,,,,,,,
613,5,4,0.0,122396,0.0,Ryan,2.44,Ryan,Ryan Gustavo de Lima,ryan,11,Corinthians,,False,264,2.06,32,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,2.0,19.0,15.0,2.0,5.0,,,,,,,,2.0,,,,,,,
614,6,4,0.0,122413,0.0,Pablo Baianinho,0.69,P. Baianinho,Pablo Santos de Alcântara,pablo-baianinho,2,Vitória,,False,287,-0.15,32,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
615,6,5,0.0,122420,0.0,Lucca,1.79,Lucca,Lucca Holanda Sampaio Tavares,lucca,8,Internacional,,False,285,0.66,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,,2.0,7.0,2.0,7.0,1.0,,,,,,,,,,,,,,
616,6,5,0.0,122439,0.0,Isaac,2.0,Isaac,Isaac Rodrigues de Lima,isaac,5,Fluminense,,False,266,1.06,32,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,,3.0,1.0,,4.0,,,,,,,,,,,,,,,
617,2,5,3.9,122486,0.06,Rayan,3.39,Rayan,Rayan Vitor Simplício Rocha,rayan,21,Vasco,,True,267,1.84,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,2.0,8.0,7.0,13.0,18.0,,,,1.0,,,,4.0,,,,1.0,,,
618,6,5,0.0,122487,0.0,GB,4.64,GB,Gabriel Souza da Silva,gb,2,Vasco,,False,267,6.55,32,,1.0,3.0,2.0,2.0,3.0,,,,1.0,,,,,,,,,,,
619,2,5,0.0,122525,0.0,Emerson Rodríguez,5.19,E. Rodríguez,Emerson Rivaldo Rodríguez Valois,emerson-rodriguez,11,Vasco,,False,267,2.96,32,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,1.0,8.0,4.0,5.0,4.0,4.0,,,2.0,,,,3.0,,,,,,,
620,6,4,0.0,122573,0.0,Wallace Yan,1.18,W. Yan,Wallace Yan de Souza Barreto,wallace-yan,1,Flamengo,,False,262,0.8,32,,,,,1.0,,,,,,,,,,,,,,,,
621,6,1,0.0,122575,0.0,Lucas Furtado,1.0,L. Furtado,Lucas Furtado dos Santos,lucas-furtado,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
622,6,4,0.0,122598,0.0,Amorim,1.0,Amorim,Alexsandro Amorim de Freitas Filho,amorim,0,Fortaleza,,False,356,0.0,32,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,,,,,,,,,,,,,,,,,,,,
623,6,3,0.0,122602,0.0,Matheus Belém,2.0,M. Belém,Matheus José Belém de Souza,matheus-belem,0,São Paulo,,False,276,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,,,,,,,,,,,,,,,,,,,,
624,6,4,0.0,122660,0.0,Japa,1.55,Japa,João Wellington Gadelha Melo de Oliveira,japa,6,Cruzeiro,,False,283,0.5,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,,3.0,2.0,,,,,,,,,,,,,,,,,
625,6,3,0.0,122755,0.0,Lucas Cunha,3.17,L. Cunha,Lucas de Souza Cunha,lucas-cunha,8,Bragantino,,False,280,0.92,32,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,2.0,5.0,3.0,1.0,3.0,,1.0,,,,,,,,1.0,,,,,
626,6,5,0.0,122797,-0.2,Jadson,1.16,Jadson,Jadson Alves de Lima,jadson,2,Cuiabá,,True,1371,0.6,32,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,,,,,,,,,,,,,1.0,,,,,,,
627,6,2,0.0,122819,0.0,Gustavo Daniel,1.0,G. Daniel,Gustavo Daniel da Silva Gonçalves,gustavo-daniel,0,Atlético-GO,,False,373,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,,,,,,,,,,,,,,,,,,,,
628,6,3,0.0,122861,0.0,Abner,0.75,Abner,Abner Salles da Silva,abner,3,Juventude,,False,286,0.13,32,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
629,6,4,0.0,122990,0.0,Patrick,1.0,Patrick,Patrick Roberto da Silva Campos,patrick,0,Palmeiras,,False,275,0.0,32,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,,,,,,,,,,,,,,,,,,,,
630,6,5,0.0,123004,0.0,Tiago,1.7,Tiago,Tiago Souza de Jesus Carvalho,tiago,1,Bahia,,False,265,-0.3,32,,,,1.0,,,,,,,,,,,,,,,,,
631,6,4,0.0,123005,0.0,Sidney,1.0,Sidney,Sidney de Carvalho Duarte,sidney,0,Bahia,,False,265,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,,,,,,,,,,,,,,,,,,,,
632,6,5,0.0,123153,0.0,Zinho,1.0,Zinho,Luis Henrique Hoffmann,zinho,0,Grêmio,,False,284,0.0,32,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,,,,,,,,,,,,,,,,,,,
633,5,5,0.0,123359,0.0,Cadu,4.01,Cadu,Carlos Eduardo Amaral Pereira de Castro,cadu,20,Atlético-MG,,False,282,3.37,32,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,1.0,22.0,26.0,3.0,26.0,5.0,,,3.0,,,,4.0,2.0,,,,,,
634,7,4,-0.3,123360,-0.25,Cauly,5.47,Cauly,Cauly Oliveira Souza,cauly,30,Bahia,,True,265,2.5,32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,1.0,8.0,20.0,14.0,25.0,4.0,,4.0,2.0,,,,6.0,2.0,,,,,,
635,6,4,0.0,123494,0.0,Roger,1.0,Roger,Roger Gabriel Farias de Jesus,roger,0,Bahia,,False,265,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,,,,,,,,,,,,,,,,,,,,
636,6,4,0.0,123497,0.0,Jota,1.0,Jota,João Victor Broad Moreira Guimarães,jota,0,Bahia,,False,265,0.0,32,,,,,,,,,,,,,,,,,,,,,
637,6,2,0.0,123717,0.0,Zé Guilherme,3.3,Z. Guilherme,José Guilherme de Lima Costa,ze-guilherme,6,Grêmio,,False,284,2.77,32,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,,8.0,4.0,,4.0,,1.0,,,,,,1.0,,,,,,,
638,6,5,6.7,123795,-0.63,Luciano Rodríguez,6.9,L. Rodríguez,Luciano Rodríguez Rosales,luciano-rodriguez,13,Bahia,,True,265,4.06,32,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,,6.0,3.0,8.0,18.0,1.0,,,3.0,,,,6.0,,,,,,,
639,6,5,1.9,123873,-0.53,Palacios,5.4,Palacios,Brahian Palacios Alzate,palacios,17,Atlético-MG,,True,282,4.04,32,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,3.0,15.0,13.0,8.0,8.0,3.0,,3.0,2.0,,,,12.0,,,,2.0,,,
640,6,2,0.0,123958,0.0,Ainoã,1.0,Ainoã,Ainoã Ricardo Silva Oliveira,ainoa,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
641,6,5,0.0,123960,0.0,Fábio,1.55,Fábio,Fábio Soares dos Santos,fabio,3,Vitória,,False,287,0.17,32,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,,,,,1.0,,,,,,,,,,,,,,,
642,6,4,0.0,123961,0.0,Riquelme,1.08,Riquelme,Riquelme Reis de Almeida de Jesus dos Santos,riquelme,1,Bragantino,,False,280,0.5,32,,,,,,1.0,,,,,,,,,,,,,,,
643,6,5,0.0,124239,0.0,Henry Mosquera,3.6,H. Mosquera,Henry David Mosquera Sánchez,henry-mosquera,26,Bragantino,,False,280,1.92,32,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,4.0,16.0,25.0,10.0,27.0,7.0,,1.0,,,,,11.0,1.0,,,,,,
644,6,1,0.0,124264,0.0,Kauan,1.0,Kauan,Kauan Jesus Santos Oliveira,kauan,0,Internacional,,False,285,0.0,32,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,,,,,,,,,,,,,,,,,,,,
645,6,3,0.0,124266,0.0,Evertow,1.0,Evertow,Evertow Vaz Pereira da Silva,evertow,0,Internacional,,False,285,0.0,32,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,,,,,,,,,,,,,,,,,,,,
646,6,4,0.0,124271,0.0,Gustavo Prado,1.73,G. Prado,Gustavo Prado Alves,gustavo-prado,22,Internacional,,False,285,1.16,32,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,1.0,10.0,9.0,4.0,6.0,2.0,,1.0,,,,,5.0,,,,,,,
647,6,4,0.2,124275,-0.51,Gabriel Carvalho,5.25,G. Carvalho,Gabriel Carvalho Teixeira,gabriel-carvalho,13,Internacional,,True,285,4.08,32,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,2.0,18.0,12.0,7.0,10.0,,,2.0,1.0,,,,7.0,,,,,,,
648,6,5,0.0,124280,0.0,Ricardo Mathias,4.21,R. Mathias,Ricardo Mathias da Silva,ricardo-mathias,3,Internacional,,False,285,3.7,32,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,1.0,1.0,1.0,4.0,,,,,1.0,,,,,,,,,,,
649,6,1,0.0,124369,0.0,Léo Aragão,2.0,L. Aragão,Leonardo de Aragão Carvalho,leo-aragao,0,Cruzeiro,,False,283,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,,,,,,,,,,,,,,,,,,,,
650,6,2,0.0,124481,0.0,Mateo Ponte,7.98,M. Ponte,Mateo Ponte Costa,mateo-ponte,14,Botafogo,,False,263,5.63,32,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,3.0,28.0,21.0,4.0,5.0,2.0,5.0,,3.0,,,,,,,,,,,
651,6,2,0.0,124487,0.0,Haller,4.88,Haller,Rafael Germán Haller Piloni,haller,1,Atlético-GO,,False,373,5.9,32,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
652,6,2,0.0,124526,0.0,Giay,8.1,Giay,Agustín Giay,giay,8,Palmeiras,,False,275,5.37,32,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,1.0,18.0,10.0,3.0,11.0,,3.0,,,,,,2.0,,,,,,,
653,6,3,0.0,124663,0.0,Roque Júnior,2.0,R. Júnior,Roque Santos de Jesus Júnior,roque-junior,0,Vitória,,False,287,0.0,32,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,,,,,,,,,,,,,,,,,,,,
654,6,4,0.0,124674,0.0,Felipe Negrucci,2.0,F. Negrucci,Felipe Negrucci Berdague,felipe-negrucci,0,São Paulo,,False,276,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,,,,,,,,,,,,,,,,,,,,
655,6,4,-0.4,124690,-0.67,Paulo Vitor,1.1,P. Vitor,Paulo Vitor Monteiro,paulo-vitor,10,Atlético-MG,,True,282,0.81,32,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,3.0,10.0,11.0,,5.0,,,,,,,,,,,,,,,
656,6,1,0.0,124701,0.0,Leandro,1.0,Leandro,Leandro Mathias Silva Bueno,leandro,0,São Paulo,,False,276,0.0,32,,,,,,,,,,,,,,,,,,,,,
657,6,2,0.0,124728,0.0,Esquerdinha,3.39,Esquerdinha,João Henrique Mendes da Silva,esquerdinha,5,Fluminense,,False,266,3.28,32,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,
658,6,5,0.0,124757,0.0,Nathan Fernandes,2.27,N. Fernandes,Nathan Ribeiro Fernandes,nathan-fernandes,17,Grêmio,,False,284,0.8,32,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,3.0,8.0,9.0,5.0,13.0,1.0,,,,,,,2.0,,1.0,,,,,
659,6,5,0.0,124821,0.0,Kauã Elias,4.19,K. Elias,Kauã Elias Nogueira,kaua-elias,22,Fluminense,,False,266,3.46,32,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,2.0,7.0,12.0,10.0,8.0,3.0,,2.0,5.0,,,,10.0,,,,,,,
660,6,3,0.0,124912,0.0,Jonathan Jesus,4.56,J. Jesus,Jonathan de Jesus Alves,jonathan-jesus,2,Cruzeiro,,False,283,3.55,32,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
661,6,3,0.0,124918,0.0,Renato,1.0,Renato,Renato Santos da Cruz,renato,0,Corinthians,,False,264,0.0,32,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,,,,,,,,,,,,,,,,,,,,
662,6,2,0.0,125000,0.0,Wesley Costa,1.0,W. Costa,Wesley Costa da Silva,wesley-costa,0,Grêmio,,False,284,0.0,32,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,,,,,,,,,,,,,,,,,,,,
663,6,3,0.0,125467,0.0,Viery,1.0,Viery,Viery Fernandes Santos Lopes,viery,0,Grêmio,,False,284,0.0,32,,,,,,,,,,,,,,,,,,,,,
664,6,4,4.2,125469,0.28,Alisson,4.61,Alisson,Alisson Santana Lopes da Fonseca,alisson,14,Atlético-MG,,True,282,2.85,32,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,1.0,12.0,14.0,12.0,22.0,1.0,,,,,,,6.0,1.0,,,,,,
665,6,5,0.0,125471,0.0,Serginho,2.54,Serginho,Sérgio Antonio de Luiz Junior,serginho,4,Criciúma,,False,288,0.77,32,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,1.0,2.0,3.0,,3.0,1.0,,,,,,,1.0,,,,,,,
666,6,4,0.0,125746,0.0,Dudu,1.0,Dudu,Eduardo Kogitzki Anastacio,dudu,0,Athlético-PR,,False,293,0.0,32,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,,,,,,,,,,,,,,,,,,,,
667,6,2,0.0,125804,0.0,Rafael Monteiro,1.0,R. Monteiro,Rafael Monteiro Reis,rafael-monteiro,0,Fluminense,,False,266,0.0,32,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
668,7,4,0.5,125926,-0.15,Zapelli,4.25,Zapelli,Bruno Zapelli,zapelli,27,Athlético-PR,,True,293,2.31,32,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,3.0,20.0,16.0,6.0,17.0,1.0,,3.0,,,,,10.0,2.0,,,,,,
669,6,4,0.0,126182,0.0,Paulinho,6.0,Paulinho,Paulo Lucas Santos de Paula,paulinho,0,Vasco,,False,267,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,,,,,,,,,,,,,,,,,,,,
670,6,5,-0.2,126216,-0.31,Derik Lacerda,3.63,D. Lacerda,Derik Gean Severino Lacerda,derik-lacerda,18,Cuiabá,,True,1371,2.42,32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,6.0,14.0,16.0,7.0,27.0,2.0,,,2.0,,,,2.0,,,,,,,
671,6,2,0.0,126387,0.0,Justen,3.0,Justen,Lucas da Silva Justen,justen,0,Fluminense,,False,266,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,,,,,,,,,,,,,,,,,,,,
672,6,5,4.1,126471,0.3,Barreal,5.39,Barreal,Álvaro Martín Barreal,barreal,23,Cruzeiro,,True,283,3.7,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,4.0,24.0,19.0,9.0,18.0,,,4.0,2.0,,,,9.0,1.0,,,,,,
673,6,4,0.0,126900,0.0,Igor Coronado,6.27,I. Coronado,Igor Caique Coronado,igor-coronado,26,Corinthians,,False,264,3.09,32,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,6.0,31.0,23.0,18.0,29.0,,,2.0,1.0,,,,5.0,1.0,,,,,,
674,7,6,6.03,126977,0.18,Fernando Seabra,8.66,F. Seabra,Fernando Seabra,fernando-seabra,26,Bragantino,,True,280,5.25,32,https://s.sde.globo.com/media/person_role/2024/10/31/photo_FORMATO.png,,,,,,,,,,,,11.0,,,,,,,,
675,7,6,10.62,127273,0.35,Artur Jorge,9.82,A. Jorge,Artur Jorge Torres Gomes Araújo Amorim,artur-jorge,32,Botafogo,,True,263,6.06,32,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,,,,,,,,,,,,20.0,,,,,,,,
676,6,5,0.0,127969,0.0,Matheus Reis,1.0,M. Reis,Matheus dos Reis Francisco,matheus-reis,0,Fluminense,,False,266,0.0,32,,,,,,,,,,,,,,,,,,,,,
677,6,4,0.0,128099,0.0,Randerson,1.83,Randerson,Randerson de Sousa Almeida,randerson,2,Atlético-GO,,False,373,0.45,32,,,1.0,1.0,,,,,,,,,,,,,,,,,
678,6,3,0.0,128429,0.0,Marcão,1.0,Marcão,Marcos André Paulino Maia,marcao,0,Athlético-PR,,False,293,0.0,32,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,,,,,,,,,,,,,,,,,,,,
679,7,4,5.7,128431,0.82,João Cruz,4.09,J. Cruz,João Victor Machado Cruz,joao-cruz,12,Athlético-PR,,True,293,2.95,32,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,2.0,7.0,11.0,10.0,4.0,,,2.0,1.0,,,,1.0,1.0,,,,,,
680,6,4,0.0,128590,0.0,Rayan Lucas,3.0,R. Lucas,Rayan Lucas Marques de Souza,rayan-lucas,0,Flamengo,,False,262,0.0,32,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,,,,,,,,,,,,,,,,,,,,
681,6,5,0.0,128668,0.0,William Gomes,4.89,W. Gomes,William Gomes Carvalho Santos,william-gomes,7,São Paulo,,False,276,4.75,32,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,2.0,5.0,4.0,5.0,1.0,2.0,,,2.0,,,,6.0,1.0,,,,,,
682,6,4,0.0,128669,0.0,Luiz Felipe,1.0,L. Felipe,Luiz Felipe Mathias Silva,luiz-felipe,0,Cuiabá,,False,1371,0.0,32,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,,,,,,,,,,,,,,,,,,,,
683,6,5,0.0,128769,0.0,Talles Wander,1.0,T. Wander,Talles Wander Santos Ribeiro,talles-wander,0,São Paulo,,False,276,0.0,32,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,
684,6,5,3.9,128915,-1.1,Estêvão,8.53,Estêvão,Estêvão Willian Almeida de Oliveira Gonçalves,estevao,26,Palmeiras,,True,275,7.88,32,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,2.0,27.0,22.0,18.0,25.0,6.0,,8.0,11.0,,,,19.0,1.0,,,1.0,,,
685,6,5,0.0,129233,-0.2,Maxsuell Alegria,1.16,M. Alegria,Maxsuel Alexandre Alves Soares,maxsuell-alegria,2,Vasco,,True,267,0.6,32,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,,1.0,,,,,,,,,,,,,,,,,,
686,6,4,0.0,129316,0.0,David,1.0,David,David Miguel de Souza Arcanjo,david,0,Cuiabá,,False,1371,0.0,32,,,,,,,,,,,,,,,,,,,,,
687,6,2,0.0,129319,0.0,Hernandes,1.0,Hernandes,Hernandes Fagundes de Alencar,hernandes,0,Cuiabá,,False,1371,0.0,32,,,,,,,,,,,,,,,,,,,,,
688,6,4,0.0,129661,0.0,Wendel,1.0,Wendel,Wendel Silva Passos,wendel,0,Bahia,,False,265,0.0,32,,,,,,,,,,,,,,,,,,,,,
689,6,5,0.0,129663,0.0,Ruan Pablo,0.87,R. Pablo,Ruan Pablo Barbosa Sousa,ruan-pablo,1,Bahia,,False,265,-0.1,32,,,,,,,1.0,,,,,,,,,,,,,,
690,6,1,0.0,129665,0.0,Pablo,1.0,Pablo,Pablo de Paula Cardoso,pablo,0,Vasco,,False,267,0.0,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,,,,,,,,,,,,,,,,,,,,
691,6,4,0.0,129666,0.0,JP,2.99,JP,João Pedro Murilo de Paula Morais,jp,10,Vasco,,False,267,2.32,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,,12.0,7.0,2.0,4.0,1.0,,1.0,,,,,2.0,,,,,,,
692,6,1,0.0,129697,0.0,Lucas Barreto,1.0,L. Barreto,Lucas Fonseca Gomes Barreto,lucas-barreto,0,Botafogo,,False,263,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,,,,,,,,,,,,,,,,,,,,
693,6,1,0.0,129761,0.0,Eduardo,1.0,Eduardo,Eduardo Batista dos Santos,eduardo,0,Atlético-GO,,False,373,0.0,32,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,,,,,,,,,,,,,,,,,,,,
694,6,5,0.0,129766,0.0,Max,1.54,Max,Maswel Ananias Silva,max,13,Atlético-GO,,False,373,0.56,32,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,3.0,4.0,6.0,,6.0,2.0,,,,,,,3.0,,,,1.0,,,
695,6,2,0.0,129999,0.0,João Vitor,1.0,J. Vitor,João Vitor Cardoso de Souza,joao-vitor,0,Juventude,,False,286,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,,,,,,,,,,,,,,,,,,,,
696,6,3,0.0,130020,0.0,Luiz Gustavo,0.79,L. Gustavo,Luiz Gustavo da Silva Alves,luiz-gustavo,1,Atlético-GO,,False,373,-0.3,32,,,,1.0,,,,,,,,,,,,,,,,,
697,6,2,0.0,130190,0.0,Carbone,1.0,Carbone,João Victor Schlickmann Carbone,carbone,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
698,6,4,0.0,130191,0.0,Luis Aucélio,1.0,L. Aucélio,Luis Guilherme de Oliveira Aucélio,luis-aucelio,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
699,6,4,0.0,130192,0.0,Pedro Leão,1.0,P. Leão,Pedro Henrique Leão Alves Lopes,pedro-leao,0,Flamengo,,False,262,0.0,32,,,,,,,,,,,,,,,,,,,,,
700,6,3,0.0,130211,0.0,Erick Garcia,1.0,E. Garcia,Erick Ryan Garcia da Silva,erick-garcia,0,Criciúma,,False,288,0.0,32,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,,,,,,,,,,,,,,,,,,,,
701,6,2,0.0,130254,0.0,Leandrinho,4.42,Leandrinho,Leandro Viana da Silva Gama,leandrinho,12,Vasco,,False,267,3.33,32,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,,7.0,4.0,,7.0,,3.0,1.0,1.0,,,,1.0,,,,,,,
702,5,4,0.0,130255,0.0,Guilherme Estrella,3.89,G. Estrella,Guilherme Estrella de Paiva,guilherme-estrella,3,Vasco,,False,267,3.93,32,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,1.0,2.0,4.0,2.0,4.0,,,,1.0,,,,,,,,,,,
